output_type,output_type_id,value,reference_date,target,horizon,target_end_date,location
quantile,0.01,337.99,2025-08-23,wk inc covid hosp,0,2025-08-23,13
quantile,0.025,353.475,2025-08-23,wk inc covid hosp,0,2025-08-23,13
quantile,0.05,366.8,2025-08-23,wk inc covid hosp,0,2025-08-23,13
quantile,0.1,384.79999999999995,2025-08-23,wk inc covid hosp,0,2025-08-23,13
quantile,0.15,396,2025-08-23,wk inc covid hosp,0,2025-08-23,13
quantile,0.2,405.8,2025-08-23,wk inc covid hosp,0,2025-08-23,13
quantile,0.25,411.75,2025-08-23,wk inc covid hosp,0,2025-08-23,13
quantile,0.3,417,2025-08-23,wk inc covid hosp,0,2025-08-23,13
quantile,0.35,423,2025-08-23,wk inc covid hosp,0,2025-08-23,13
quantile,0.4,431,2025-08-23,wk inc covid hosp,0,2025-08-23,13
quantile,0.45,439,2025-08-23,wk inc covid hosp,0,2025-08-23,13
quantile,0.5,443,2025-08-23,wk inc covid hosp,0,2025-08-23,13
quantile,0.55,449,2025-08-23,wk inc covid hosp,0,2025-08-23,13
quantile,0.6,455.4,2025-08-23,wk inc covid hosp,0,2025-08-23,13
quantile,0.65,462,2025-08-23,wk inc covid hosp,0,2025-08-23,13
quantile,0.7,471,2025-08-23,wk inc covid hosp,0,2025-08-23,13
quantile,0.75,480,2025-08-23,wk inc covid hosp,0,2025-08-23,13
quantile,0.8,486,2025-08-23,wk inc covid hosp,0,2025-08-23,13
quantile,0.85,495,2025-08-23,wk inc covid hosp,0,2025-08-23,13
quantile,0.9,511,2025-08-23,wk inc covid hosp,0,2025-08-23,13
quantile,0.95,533.05,2025-08-23,wk inc covid hosp,0,2025-08-23,13
quantile,0.975,541.0999999999999,2025-08-23,wk inc covid hosp,0,2025-08-23,13
quantile,0.99,577.1999999999998,2025-08-23,wk inc covid hosp,0,2025-08-23,13
quantile,0.01,0.015907543887243615,2025-08-23,wk inc covid prop ed visits,0,2025-08-23,13
quantile,0.025,0.016485857011734877,2025-08-23,wk inc covid prop ed visits,0,2025-08-23,13
quantile,0.05,0.016940447816594636,2025-08-23,wk inc covid prop ed visits,0,2025-08-23,13
quantile,0.1,0.017446788343826323,2025-08-23,wk inc covid prop ed visits,0,2025-08-23,13
quantile,0.15,0.01774246833691895,2025-08-23,wk inc covid prop ed visits,0,2025-08-23,13
quantile,0.2,0.01815085218009525,2025-08-23,wk inc covid prop ed visits,0,2025-08-23,13
quantile,0.25,0.018353753538544043,2025-08-23,wk inc covid prop ed visits,0,2025-08-23,13
quantile,0.3,0.018580683223912906,2025-08-23,wk inc covid prop ed visits,0,2025-08-23,13
quantile,0.35,0.018830438859513764,2025-08-23,wk inc covid prop ed visits,0,2025-08-23,13
quantile,0.4,0.019057297434191274,2025-08-23,wk inc covid prop ed visits,0,2025-08-23,13
quantile,0.45,0.0192364875286646,2025-08-23,wk inc covid prop ed visits,0,2025-08-23,13
quantile,0.5,0.01942976803537965,2025-08-23,wk inc covid prop ed visits,0,2025-08-23,13
quantile,0.55,0.019706462397096655,2025-08-23,wk inc covid prop ed visits,0,2025-08-23,13
