location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
01,2026-05-16,0,2026-05-16,wk inc covid hosp,quantile,0.01,20.316540264627804
02,2026-05-16,0,2026-05-16,wk inc covid hosp,quantile,0.01,0.0
04,2026-05-16,0,2026-05-16,wk inc covid hosp,quantile,0.01,5.919051335452256
05,2026-05-16,0,2026-05-16,wk inc covid hosp,quantile,0.01,0.0
06,2026-05-16,0,2026-05-16,wk inc covid hosp,quantile,0.01,49.94646074507953
08,2026-05-16,0,2026-05-16,wk inc covid hosp,quantile,0.01,4.835476783909145
09,2026-05-16,0,2026-05-16,wk inc covid hosp,quantile,0.01,1.3111598853613464
10,2026-05-16,0,2026-05-16,wk inc covid hosp,quantile,0.01,0.9117922290710923
11,2026-05-16,0,2026-05-16,wk inc covid hosp,quantile,0.01,0.7872647615542353
12,2026-05-16,0,2026-05-16,wk inc covid hosp,quantile,0.01,36.81133565464995
13,2026-05-16,0,2026-05-16,wk inc covid hosp,quantile,0.01,2.5680720666046812
15,2026-05-16,0,2026-05-16,wk inc covid hosp,quantile,0.01,0.0
16,2026-05-16,0,2026-05-16,wk inc covid hosp,quantile,0.01,0.0
17,2026-05-16,0,2026-05-16,wk inc covid hosp,quantile,0.01,0.0
18,2026-05-16,0,2026-05-16,wk inc covid hosp,quantile,0.01,0.0
19,2026-05-16,0,2026-05-16,wk inc covid hosp,quantile,0.01,0.0
20,2026-05-16,0,2026-05-16,wk inc covid hosp,quantile,0.01,0.0
21,2026-05-16,0,2026-05-16,wk inc covid hosp,quantile,0.01,4.776915338549506
22,2026-05-16,0,2026-05-16,wk inc covid hosp,quantile,0.01,10.978085409813557
23,2026-05-16,0,2026-05-16,wk inc covid hosp,quantile,0.01,0.0
24,2026-05-16,0,2026-05-16,wk inc covid hosp,quantile,0.01,9.746043924035659
25,2026-05-16,0,2026-05-16,wk inc covid hosp,quantile,0.01,17.07746656674366
26,2026-05-16,0,2026-05-16,wk inc covid hosp,quantile,0.01,7.161459235684368
27,2026-05-16,0,2026-05-16,wk inc covid hosp,quantile,0.01,6.5048187764350525
28,2026-05-16,0,2026-05-16,wk inc covid hosp,quantile,0.01,1.767808122832973
29,2026-05-16,0,2026-05-16,wk inc covid hosp,quantile,0.01,0.2638278238355522
30,2026-05-16,0,2026-05-16,wk inc covid hosp,quantile,0.01,3.52360461234398
31,2026-05-16,0,2026-05-16,wk inc covid hosp,quantile,0.01,0.0
32,2026-05-16,0,2026-05-16,wk inc covid hosp,quantile,0.01,0.568363261277184
33,2026-05-16,0,2026-05-16,wk inc covid hosp,quantile,0.01,0.013191955639747444
34,2026-05-16,0,2026-05-16,wk inc covid hosp,quantile,0.01,35.79056966987189
35,2026-05-16,0,2026-05-16,wk inc covid hosp,quantile,0.01,0.35628534712309784
36,2026-05-16,0,2026-05-16,wk inc covid hosp,quantile,0.01,25.000427531882615
37,2026-05-16,0,2026-05-16,wk inc covid hosp,quantile,0.01,52.796296861521164
38,2026-05-16,0,2026-05-16,wk inc covid hosp,quantile,0.01,1.2179603059082522
39,2026-05-16,0,2026-05-16,wk inc covid hosp,quantile,0.01,1.8155837185871024
40,2026-05-16,0,2026-05-16,wk inc covid hosp,quantile,0.01,0.0
41,2026-05-16,0,2026-05-16,wk inc covid hosp,quantile,0.01,0.0
42,2026-05-16,0,2026-05-16,wk inc covid hosp,quantile,0.01,63.77460197803652
44,2026-05-16,0,2026-05-16,wk inc covid hosp,quantile,0.01,1.331276407892353
45,2026-05-16,0,2026-05-16,wk inc covid hosp,quantile,0.01,9.91084475606382
46,2026-05-16,0,2026-05-16,wk inc covid hosp,quantile,0.01,0.0
47,2026-05-16,0,2026-05-16,wk inc covid hosp,quantile,0.01,13.811276137963755
48,2026-05-16,0,2026-05-16,wk inc covid hosp,quantile,0.01,8.412732076340651
49,2026-05-16,0,2026-05-16,wk inc covid hosp,quantile,0.01,0.0
50,2026-05-16,0,2026-05-16,wk inc covid hosp,quantile,0.01,0.0
51,2026-05-16,0,2026-05-16,wk inc covid hosp,quantile,0.01,0.3114798534806503
53,2026-05-16,0,2026-05-16,wk inc covid hosp,quantile,0.01,1.3552997333824468
54,2026-05-16,0,2026-05-16,wk inc covid hosp,quantile,0.01,2.648462267401692
55,2026-05-16,0,2026-05-16,wk inc covid hosp,quantile,0.01,0.0
56,2026-05-16,0,2026-05-16,wk inc covid hosp,quantile,0.01,1.0368596675124704
72,2026-05-16,0,2026-05-16,wk inc covid hosp,quantile,0.01,0.0
US,2026-05-16,0,2026-05-16,wk inc covid hosp,quantile,0.01,511.43764678482404
01,2026-05-16,1,2026-05-23,wk inc covid hosp,quantile,0.01,18.126645517806796
02,2026-05-16,1,2026-05-23,wk inc covid hosp,quantile,0.01,0.0
04,2026-05-16,1,2026-05-23,wk inc covid hosp,quantile,0.01,2.8401021977126226
05,2026-05-16,1,2026-05-23,wk inc covid hosp,quantile,0.01,0.0
06,2026-05-16,1,2026-05-23,wk inc covid hosp,quantile,0.01,40.062064726251485
08,2026-05-16,1,2026-05-23,wk inc covid hosp,quantile,0.01,2.6605586584565013
09,2026-05-16,1,2026-05-23,wk inc covid hosp,quantile,0.01,0.4571363426889171
10,2026-05-16,1,2026-05-23,wk inc covid hosp,quantile,0.01,0.692612366672522
11,2026-05-16,1,2026-05-23,wk inc covid hosp,quantile,0.01,0.7364391196941631
12,2026-05-16,1,2026-05-23,wk inc covid hosp,quantile,0.01,28.042201643164415
