location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
01,2025-06-14,0,2025-06-14,wk inc covid hosp,quantile,0.01,14.636562903163338
02,2025-06-14,0,2025-06-14,wk inc covid hosp,quantile,0.01,2.080365507449087
04,2025-06-14,0,2025-06-14,wk inc covid hosp,quantile,0.01,10.333623033512952
05,2025-06-14,0,2025-06-14,wk inc covid hosp,quantile,0.01,0.0
06,2025-06-14,0,2025-06-14,wk inc covid hosp,quantile,0.01,174.30501361606278
08,2025-06-14,0,2025-06-14,wk inc covid hosp,quantile,0.01,5.545801899598189
09,2025-06-14,0,2025-06-14,wk inc covid hosp,quantile,0.01,11.656258886756287
10,2025-06-14,0,2025-06-14,wk inc covid hosp,quantile,0.01,2.3801219103862707
11,2025-06-14,0,2025-06-14,wk inc covid hosp,quantile,0.01,1.676678086967511
12,2025-06-14,0,2025-06-14,wk inc covid hosp,quantile,0.01,109.87931307977273
13,2025-06-14,0,2025-06-14,wk inc covid hosp,quantile,0.01,8.802072467606845
15,2025-06-14,0,2025-06-14,wk inc covid hosp,quantile,0.01,6.1952732689544625
16,2025-06-14,0,2025-06-14,wk inc covid hosp,quantile,0.01,0.0
17,2025-06-14,0,2025-06-14,wk inc covid hosp,quantile,0.01,28.73624684292606
18,2025-06-14,0,2025-06-14,wk inc covid hosp,quantile,0.01,10.314648838564475
19,2025-06-14,0,2025-06-14,wk inc covid hosp,quantile,0.01,1.9958872460474677
20,2025-06-14,0,2025-06-14,wk inc covid hosp,quantile,0.01,0.0
21,2025-06-14,0,2025-06-14,wk inc covid hosp,quantile,0.01,9.991079177448057
22,2025-06-14,0,2025-06-14,wk inc covid hosp,quantile,0.01,22.31994123663278
23,2025-06-14,0,2025-06-14,wk inc covid hosp,quantile,0.01,0.0
24,2025-06-14,0,2025-06-14,wk inc covid hosp,quantile,0.01,17.09026857081545
25,2025-06-14,0,2025-06-14,wk inc covid hosp,quantile,0.01,43.36919159497657
26,2025-06-14,0,2025-06-14,wk inc covid hosp,quantile,0.01,43.588183108849165
27,2025-06-14,0,2025-06-14,wk inc covid hosp,quantile,0.01,11.539324211905031
28,2025-06-14,0,2025-06-14,wk inc covid hosp,quantile,0.01,5.878134436394104
29,2025-06-14,0,2025-06-14,wk inc covid hosp,quantile,0.01,0.0
30,2025-06-14,0,2025-06-14,wk inc covid hosp,quantile,0.01,0.9562416655015468
