location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
01,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.01,13.314792121079545
02,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.01,0.0
04,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.01,4.248585556192647
05,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.01,0.20887226928813438
06,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.01,65.39743451643258
08,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.01,1.0679035731421649
09,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.01,0.0
10,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.01,0.0
11,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.01,0.0
12,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.01,91.00385872612243
13,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.01,0.7827439125669536
15,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.01,0.9406590546691671
16,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.01,0.0
17,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.01,1.962864505914835
18,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.01,0.0
19,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.01,0.0
20,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.01,0.825164592590694
21,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.01,0.5848397938730984
22,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.01,13.639239979714834
23,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.01,0.0
24,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.01,0.0
25,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.01,0.0
26,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.01,0.0
27,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.01,0.0
28,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.01,0.030893231221262904
29,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.01,0.0
30,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.01,0.0
31,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.01,0.0
32,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.01,0.0
33,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.01,0.0
34,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.01,5.358035884225362
35,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.01,0.0
36,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.01,5.6461953491640635
37,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.01,10.080426860157486
38,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.01,0.0
39,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.01,0.0
40,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.01,0.0
41,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.01,0.0
42,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.01,0.0
44,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.01,0.0
45,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.01,0.0
46,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.01,0.0
47,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.01,6.184058278095008
48,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.01,56.5061439967285
49,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.01,0.0
50,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.01,0.0
51,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.01,0.0
53,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.01,1.9368304483343957
54,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.01,0.0
55,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.01,0.0
56,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.01,0.22895087864338562
72,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.01,16.927278819901407
US,2026-07-18,0,2026-07-18,wk inc covid hosp,quantile,0.01,292.5150117795252
01,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.01,11.562699758017683
02,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.01,0.0
04,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.01,1.9572014932976913
05,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.01,0.0
06,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.01,49.84917916461662
08,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.01,0.4029350597633522
09,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.01,0.0
10,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.01,0.0
11,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.01,0.0
12,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.01,82.98437872565115
13,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.01,0.0
15,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.01,0.47169893376106614
16,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.01,0.0
17,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.01,0.0
18,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.01,0.0
19,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.01,0.0
20,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.01,0.24246309097772395
21,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.01,0.2792758133911837
22,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.01,12.191983370462728
23,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.01,0.0
24,2026-07-18,1,2026-07-25,wk inc covid hosp,quantile,0.01,0.0
