location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
01,2026-09-19,0,2026-09-19,wk inc covid hosp,quantile,0.01,44.56804576711423
02,2026-09-19,0,2026-09-19,wk inc covid hosp,quantile,0.01,1.6080405064671368
04,2026-09-19,0,2026-09-19,wk inc covid hosp,quantile,0.01,51.95410656734896
05,2026-09-19,0,2026-09-19,wk inc covid hosp,quantile,0.01,2.9870010678371113
06,2026-09-19,0,2026-09-19,wk inc covid hosp,quantile,0.01,560.4350120604673
08,2026-09-19,0,2026-09-19,wk inc covid hosp,quantile,0.01,8.203512790903769
09,2026-09-19,0,2026-09-19,wk inc covid hosp,quantile,0.01,4.506537442546403
10,2026-09-19,0,2026-09-19,wk inc covid hosp,quantile,0.01,4.740530846334301
11,2026-09-19,0,2026-09-19,wk inc covid hosp,quantile,0.01,1.6030622029601356
12,2026-09-19,0,2026-09-19,wk inc covid hosp,quantile,0.01,289.3594140507185
13,2026-09-19,0,2026-09-19,wk inc covid hosp,quantile,0.01,24.16391354276646
15,2026-09-19,0,2026-09-19,wk inc covid hosp,quantile,0.01,13.017935818029349
16,2026-09-19,0,2026-09-19,wk inc covid hosp,quantile,0.01,2.829254389774834
17,2026-09-19,0,2026-09-19,wk inc covid hosp,quantile,0.01,16.272700679593456
18,2026-09-19,0,2026-09-19,wk inc covid hosp,quantile,0.01,14.004465137170232
19,2026-09-19,0,2026-09-19,wk inc covid hosp,quantile,0.01,3.786519314532241
20,2026-09-19,0,2026-09-19,wk inc covid hosp,quantile,0.01,1.5759617632852903
21,2026-09-19,0,2026-09-19,wk inc covid hosp,quantile,0.01,8.492917850483051
22,2026-09-19,0,2026-09-19,wk inc covid hosp,quantile,0.01,24.155753060881946
23,2026-09-19,0,2026-09-19,wk inc covid hosp,quantile,0.01,0.0
24,2026-09-19,0,2026-09-19,wk inc covid hosp,quantile,0.01,5.116131927567627
25,2026-09-19,0,2026-09-19,wk inc covid hosp,quantile,0.01,7.395771509067011
26,2026-09-19,0,2026-09-19,wk inc covid hosp,quantile,0.01,11.04682224723427
27,2026-09-19,0,2026-09-19,wk inc covid hosp,quantile,0.01,4.627377188468613
28,2026-09-19,0,2026-09-19,wk inc covid hosp,quantile,0.01,13.960878599741013
29,2026-09-19,0,2026-09-19,wk inc covid hosp,quantile,0.01,23.977456776582255
30,2026-09-19,0,2026-09-19,wk inc covid hosp,quantile,0.01,1.875340039268731
31,2026-09-19,0,2026-09-19,wk inc covid hosp,quantile,0.01,0.0
32,2026-09-19,0,2026-09-19,wk inc covid hosp,quantile,0.01,15.424626463642197
