location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
01,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.01,42.55104526180366
02,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.01,2.0964621558018033
04,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.01,334.81131954916685
05,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.01,10.268089578536053
06,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.01,198.242270238408
08,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.01,53.65299425536297
09,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.01,32.26434335642857
10,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.01,8.40461576294639
11,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.01,5.627290271177398
12,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.01,96.00822953692494
13,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.01,47.01288153852411
15,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.01,3.140610362412499
16,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.01,8.23961151331436
17,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.01,166.49232419359268
18,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.01,135.50671700428342
19,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.01,27.954556335468144
20,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.01,31.111596400433132
21,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.01,55.450863121058916
22,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.01,35.746387899047996
23,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.01,11.158092906406514
24,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.01,23.728062371873776
25,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.01,157.75602968534977
26,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.01,190.8716372419711
27,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.01,83.92860871739803
28,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.01,16.64083161575256
29,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.01,63.17852627481597
30,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.01,8.802573474618407
31,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.01,17.23058499045234
32,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.01,9.24518566150052
33,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.01,24.30638676840262
34,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.01,81.90979242287543
35,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.01,54.96619203488236
36,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.01,152.7758417929495
37,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.01,77.63149191591825
38,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.01,1.3370570875582484
39,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.01,200.21201003184788
40,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.01,63.94271906241052
41,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.01,21.51857332091359
42,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.01,204.56261815675012
44,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.01,12.468032670858308
45,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.01,10.316093509517636
46,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.01,14.937317557066025
47,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.01,66.42270584225402
48,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.01,97.84324609746149
49,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.01,16.633780190597587
50,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.01,4.227952534274452
51,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.01,51.69481229965633
53,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.01,17.68451267587111
54,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.01,75.3566873218013
55,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.01,115.28136774446095
56,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.01,18.5929516479707
72,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.01,35.93156020451488
US,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.01,3565.8688917795726
01,2024-12-21,1,2024-12-28,wk inc covid hosp,quantile,0.01,37.759171200549865
02,2024-12-21,1,2024-12-28,wk inc covid hosp,quantile,0.01,1.95508661941868
04,2024-12-21,1,2024-12-28,wk inc covid hosp,quantile,0.01,316.40535389924787
05,2024-12-21,1,2024-12-28,wk inc covid hosp,quantile,0.01,8.429775470857614
06,2024-12-21,1,2024-12-28,wk inc covid hosp,quantile,0.01,170.77846852497024
08,2024-12-21,1,2024-12-28,wk inc covid hosp,quantile,0.01,48.4009145094956
09,2024-12-21,1,2024-12-28,wk inc covid hosp,quantile,0.01,27.77747221464753
10,2024-12-21,1,2024-12-28,wk inc covid hosp,quantile,0.01,7.526245911595286
11,2024-12-21,1,2024-12-28,wk inc covid hosp,quantile,0.01,5.244410342785782
12,2024-12-21,1,2024-12-28,wk inc covid hosp,quantile,0.01,86.33771353015071
13,2024-12-21,1,2024-12-28,wk inc covid hosp,quantile,0.01,39.95255695761344
15,2024-12-21,1,2024-12-28,wk inc covid hosp,quantile,0.01,3.1180537339378747
16,2024-12-21,1,2024-12-28,wk inc covid hosp,quantile,0.01,7.109442158089677
17,2024-12-21,1,2024-12-28,wk inc covid hosp,quantile,0.01,151.74363176008572
18,2024-12-21,1,2024-12-28,wk inc covid hosp,quantile,0.01,126.87920661801057
19,2024-12-21,1,2024-12-28,wk inc covid hosp,quantile,0.01,25.202104570419667
20,2024-12-21,1,2024-12-28,wk inc covid hosp,quantile,0.01,28.13092031201956
21,2024-12-21,1,2024-12-28,wk inc covid hosp,quantile,0.01,51.0931288388075
22,2024-12-21,1,2024-12-28,wk inc covid hosp,quantile,0.01,31.981808373738705
23,2024-12-21,1,2024-12-28,wk inc covid hosp,quantile,0.01,10.394057834711665
24,2024-12-21,1,2024-12-28,wk inc covid hosp,quantile,0.01,20.207992217757837
25,2024-12-21,1,2024-12-28,wk inc covid hosp,quantile,0.01,145.68052507243016
26,2024-12-21,1,2024-12-28,wk inc covid hosp,quantile,0.01,177.3806302649349
27,2024-12-21,1,2024-12-28,wk inc covid hosp,quantile,0.01,60.904610487148815
28,2024-12-21,1,2024-12-28,wk inc covid hosp,quantile,0.01,14.753092523572352
29,2024-12-21,1,2024-12-28,wk inc covid hosp,quantile,0.01,57.40729576848384
30,2024-12-21,1,2024-12-28,wk inc covid hosp,quantile,0.01,8.143663883021004
31,2024-12-21,1,2024-12-28,wk inc covid hosp,quantile,0.01,15.141328706193503
32,2024-12-21,1,2024-12-28,wk inc covid hosp,quantile,0.01,7.578911492291335
33,2024-12-21,1,2024-12-28,wk inc covid hosp,quantile,0.01,22.978997691383483
34,2024-12-21,1,2024-12-28,wk inc covid hosp,quantile,0.01,72.4979662032159
35,2024-12-21,1,2024-12-28,wk inc covid hosp,quantile,0.01,51.20341961175365
36,2024-12-21,1,2024-12-28,wk inc covid hosp,quantile,0.01,134.791818569804
37,2024-12-21,1,2024-12-28,wk inc covid hosp,quantile,0.01,69.39927729383197
38,2024-12-21,1,2024-12-28,wk inc covid hosp,quantile,0.01,1.0249069163999294
39,2024-12-21,1,2024-12-28,wk inc covid hosp,quantile,0.01,184.3222259107491
40,2024-12-21,1,2024-12-28,wk inc covid hosp,quantile,0.01,60.20724679362159
41,2024-12-21,1,2024-12-28,wk inc covid hosp,quantile,0.01,19.20346873840138
42,2024-12-21,1,2024-12-28,wk inc covid hosp,quantile,0.01,137.59429655118882
44,2024-12-21,1,2024-12-28,wk inc covid hosp,quantile,0.01,11.14768948119013
45,2024-12-21,1,2024-12-28,wk inc covid hosp,quantile,0.01,7.868649753724513
46,2024-12-21,1,2024-12-28,wk inc covid hosp,quantile,0.01,14.31829332316755
47,2024-12-21,1,2024-12-28,wk inc covid hosp,quantile,0.01,60.71610040907288
48,2024-12-21,1,2024-12-28,wk inc covid hosp,quantile,0.01,81.66996484770324
49,2024-12-21,1,2024-12-28,wk inc covid hosp,quantile,0.01,14.583414623780563
50,2024-12-21,1,2024-12-28,wk inc covid hosp,quantile,0.01,3.832970928504449
51,2024-12-21,1,2024-12-28,wk inc covid hosp,quantile,0.01,43.87572142842611
53,2024-12-21,1,2024-12-28,wk inc covid hosp,quantile,0.01,14.832354014823537
54,2024-12-21,1,2024-12-28,wk inc covid hosp,quantile,0.01,70.20099549047104
55,2024-12-21,1,2024-12-28,wk inc covid hosp,quantile,0.01,104.50979588828127
56,2024-12-21,1,2024-12-28,wk inc covid hosp,quantile,0.01,18.41171723362304
72,2024-12-21,1,2024-12-28,wk inc covid hosp,quantile,0.01,33.25798894978626
US,2024-12-21,1,2024-12-28,wk inc covid hosp,quantile,0.01,3291.4229537724073
01,2024-12-21,2,2025-01-04,wk inc covid hosp,quantile,0.01,35.30653501581168
02,2024-12-21,2,2025-01-04,wk inc covid hosp,quantile,0.01,1.8346184097588003
04,2024-12-21,2,2025-01-04,wk inc covid hosp,quantile,0.01,272.6340992708096
05,2024-12-21,2,2025-01-04,wk inc covid hosp,quantile,0.01,7.327759597295373
06,2024-12-21,2,2025-01-04,wk inc covid hosp,quantile,0.01,150.98622370269229
08,2024-12-21,2,2025-01-04,wk inc covid hosp,quantile,0.01,44.97049469610233
09,2024-12-21,2,2025-01-04,wk inc covid hosp,quantile,0.01,25.499647789061857
10,2024-12-21,2,2025-01-04,wk inc covid hosp,quantile,0.01,6.945249495996509
11,2024-12-21,2,2025-01-04,wk inc covid hosp,quantile,0.01,5.190494300059229
12,2024-12-21,2,2025-01-04,wk inc covid hosp,quantile,0.01,85.39726662644856
13,2024-12-21,2,2025-01-04,wk inc covid hosp,quantile,0.01,36.77345190919698
15,2024-12-21,2,2025-01-04,wk inc covid hosp,quantile,0.01,2.4669972768521875
16,2024-12-21,2,2025-01-04,wk inc covid hosp,quantile,0.01,6.469958870899329
17,2024-12-21,2,2025-01-04,wk inc covid hosp,quantile,0.01,142.83018751333788
18,2024-12-21,2,2025-01-04,wk inc covid hosp,quantile,0.01,118.78263288085427
19,2024-12-21,2,2025-01-04,wk inc covid hosp,quantile,0.01,23.59499168163799
20,2024-12-21,2,2025-01-04,wk inc covid hosp,quantile,0.01,26.355169326378615
21,2024-12-21,2,2025-01-04,wk inc covid hosp,quantile,0.01,48.269563849424515
22,2024-12-21,2,2025-01-04,wk inc covid hosp,quantile,0.01,29.847861427144363
23,2024-12-21,2,2025-01-04,wk inc covid hosp,quantile,0.01,9.729655569014502
24,2024-12-21,2,2025-01-04,wk inc covid hosp,quantile,0.01,17.423763021446184
25,2024-12-21,2,2025-01-04,wk inc covid hosp,quantile,0.01,142.116885850828
26,2024-12-21,2,2025-01-04,wk inc covid hosp,quantile,0.01,146.84218224079044
27,2024-12-21,2,2025-01-04,wk inc covid hosp,quantile,0.01,43.51677125072505
28,2024-12-21,2,2025-01-04,wk inc covid hosp,quantile,0.01,11.866204430870896
29,2024-12-21,2,2025-01-04,wk inc covid hosp,quantile,0.01,52.06915141188718
30,2024-12-21,2,2025-01-04,wk inc covid hosp,quantile,0.01,8.132527158355012
31,2024-12-21,2,2025-01-04,wk inc covid hosp,quantile,0.01,13.873784332792575
32,2024-12-21,2,2025-01-04,wk inc covid hosp,quantile,0.01,6.575343124419793
33,2024-12-21,2,2025-01-04,wk inc covid hosp,quantile,0.01,21.93561949792566
34,2024-12-21,2,2025-01-04,wk inc covid hosp,quantile,0.01,66.40866807954272
35,2024-12-21,2,2025-01-04,wk inc covid hosp,quantile,0.01,45.17228090945477
36,2024-12-21,2,2025-01-04,wk inc covid hosp,quantile,0.01,120.98002358209688
37,2024-12-21,2,2025-01-04,wk inc covid hosp,quantile,0.01,64.68909504819302
38,2024-12-21,2,2025-01-04,wk inc covid hosp,quantile,0.01,0.9586169361166547
39,2024-12-21,2,2025-01-04,wk inc covid hosp,quantile,0.01,118.72249618581704
40,2024-12-21,2,2025-01-04,wk inc covid hosp,quantile,0.01,59.237361794642986
41,2024-12-21,2,2025-01-04,wk inc covid hosp,quantile,0.01,17.125121432414762
42,2024-12-21,2,2025-01-04,wk inc covid hosp,quantile,0.01,95.7174854462463
44,2024-12-21,2,2025-01-04,wk inc covid hosp,quantile,0.01,10.047324000437479
45,2024-12-21,2,2025-01-04,wk inc covid hosp,quantile,0.01,6.30072777654131
46,2024-12-21,2,2025-01-04,wk inc covid hosp,quantile,0.01,14.330010373211797
47,2024-12-21,2,2025-01-04,wk inc covid hosp,quantile,0.01,57.08660998566571
48,2024-12-21,2,2025-01-04,wk inc covid hosp,quantile,0.01,72.7739973719883
49,2024-12-21,2,2025-01-04,wk inc covid hosp,quantile,0.01,13.05577863817993
50,2024-12-21,2,2025-01-04,wk inc covid hosp,quantile,0.01,3.5734196139530523
51,2024-12-21,2,2025-01-04,wk inc covid hosp,quantile,0.01,39.909953911963015
53,2024-12-21,2,2025-01-04,wk inc covid hosp,quantile,0.01,13.948478099207149
54,2024-12-21,2,2025-01-04,wk inc covid hosp,quantile,0.01,60.99561477098996
55,2024-12-21,2,2025-01-04,wk inc covid hosp,quantile,0.01,93.16515057857575
56,2024-12-21,2,2025-01-04,wk inc covid hosp,quantile,0.01,18.35772323614699
72,2024-12-21,2,2025-01-04,wk inc covid hosp,quantile,0.01,30.970080759942118
US,2024-12-21,2,2025-01-04,wk inc covid hosp,quantile,0.01,3041.6756876838995
01,2024-12-21,3,2025-01-11,wk inc covid hosp,quantile,0.01,33.8335092966606
02,2024-12-21,3,2025-01-11,wk inc covid hosp,quantile,0.01,1.5587043573772406
04,2024-12-21,3,2025-01-11,wk inc covid hosp,quantile,0.01,249.45181188271812
05,2024-12-21,3,2025-01-11,wk inc covid hosp,quantile,0.01,6.988955608387015
06,2024-12-21,3,2025-01-11,wk inc covid hosp,quantile,0.01,140.72316241155175
08,2024-12-21,3,2025-01-11,wk inc covid hosp,quantile,0.01,41.89426590432838
09,2024-12-21,3,2025-01-11,wk inc covid hosp,quantile,0.01,21.51298385189815
10,2024-12-21,3,2025-01-11,wk inc covid hosp,quantile,0.01,6.738257281165906
11,2024-12-21,3,2025-01-11,wk inc covid hosp,quantile,0.01,5.086142016498947
12,2024-12-21,3,2025-01-11,wk inc covid hosp,quantile,0.01,78.45564064293202
13,2024-12-21,3,2025-01-11,wk inc covid hosp,quantile,0.01,34.380337980459736
15,2024-12-21,3,2025-01-11,wk inc covid hosp,quantile,0.01,2.7857791229368614
16,2024-12-21,3,2025-01-11,wk inc covid hosp,quantile,0.01,6.562648386231737
17,2024-12-21,3,2025-01-11,wk inc covid hosp,quantile,0.01,138.44210034874297
18,2024-12-21,3,2025-01-11,wk inc covid hosp,quantile,0.01,113.5691594937435
19,2024-12-21,3,2025-01-11,wk inc covid hosp,quantile,0.01,22.885449172892777
20,2024-12-21,3,2025-01-11,wk inc covid hosp,quantile,0.01,25.880278837742225
21,2024-12-21,3,2025-01-11,wk inc covid hosp,quantile,0.01,48.550833911070804
22,2024-12-21,3,2025-01-11,wk inc covid hosp,quantile,0.01,27.45498817990465
23,2024-12-21,3,2025-01-11,wk inc covid hosp,quantile,0.01,9.417429959392026
24,2024-12-21,3,2025-01-11,wk inc covid hosp,quantile,0.01,15.822383181594287
25,2024-12-21,3,2025-01-11,wk inc covid hosp,quantile,0.01,128.63242186430466
26,2024-12-21,3,2025-01-11,wk inc covid hosp,quantile,0.01,144.76973192041942
27,2024-12-21,3,2025-01-11,wk inc covid hosp,quantile,0.01,43.24864768287182
28,2024-12-21,3,2025-01-11,wk inc covid hosp,quantile,0.01,10.638910021634047
29,2024-12-21,3,2025-01-11,wk inc covid hosp,quantile,0.01,46.43581280232434
30,2024-12-21,3,2025-01-11,wk inc covid hosp,quantile,0.01,7.74237131837593
31,2024-12-21,3,2025-01-11,wk inc covid hosp,quantile,0.01,13.52158006775275
32,2024-12-21,3,2025-01-11,wk inc covid hosp,quantile,0.01,6.162965524971113
33,2024-12-21,3,2025-01-11,wk inc covid hosp,quantile,0.01,21.55252631713895
34,2024-12-21,3,2025-01-11,wk inc covid hosp,quantile,0.01,61.07421699384748
35,2024-12-21,3,2025-01-11,wk inc covid hosp,quantile,0.01,38.95672897905084
36,2024-12-21,3,2025-01-11,wk inc covid hosp,quantile,0.01,116.2377497557741
37,2024-12-21,3,2025-01-11,wk inc covid hosp,quantile,0.01,58.60656396774987
38,2024-12-21,3,2025-01-11,wk inc covid hosp,quantile,0.01,0.9044029853561127
39,2024-12-21,3,2025-01-11,wk inc covid hosp,quantile,0.01,115.20798913285907
40,2024-12-21,3,2025-01-11,wk inc covid hosp,quantile,0.01,54.47270066196766
41,2024-12-21,3,2025-01-11,wk inc covid hosp,quantile,0.01,17.270804011707487
42,2024-12-21,3,2025-01-11,wk inc covid hosp,quantile,0.01,73.4795388869535
44,2024-12-21,3,2025-01-11,wk inc covid hosp,quantile,0.01,9.636371866626247
45,2024-12-21,3,2025-01-11,wk inc covid hosp,quantile,0.01,6.064160844793121
46,2024-12-21,3,2025-01-11,wk inc covid hosp,quantile,0.01,14.01229187310717
47,2024-12-21,3,2025-01-11,wk inc covid hosp,quantile,0.01,51.58474154087789
48,2024-12-21,3,2025-01-11,wk inc covid hosp,quantile,0.01,65.01087324547588
49,2024-12-21,3,2025-01-11,wk inc covid hosp,quantile,0.01,12.369529821846067
50,2024-12-21,3,2025-01-11,wk inc covid hosp,quantile,0.01,3.6048158617414354
51,2024-12-21,3,2025-01-11,wk inc covid hosp,quantile,0.01,39.1285502584554
53,2024-12-21,3,2025-01-11,wk inc covid hosp,quantile,0.01,11.913682793139447
54,2024-12-21,3,2025-01-11,wk inc covid hosp,quantile,0.01,54.25987054945892
55,2024-12-21,3,2025-01-11,wk inc covid hosp,quantile,0.01,90.1562199344654
56,2024-12-21,3,2025-01-11,wk inc covid hosp,quantile,0.01,16.99878984981541
72,2024-12-21,3,2025-01-11,wk inc covid hosp,quantile,0.01,29.331837438391467
US,2024-12-21,3,2025-01-11,wk inc covid hosp,quantile,0.01,2953.3573639582414
01,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.025,44.54327195193534
02,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.025,3.101461027678793
04,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.025,468.1643936727383
05,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.025,14.109100605807628
06,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.025,361.909268278467
08,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.025,93.92858295656372
09,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.025,44.12000586852114
10,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.025,12.124536163975034
11,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.025,9.405560248110461
12,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.025,141.86471087588896
13,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.025,76.68995403433468
15,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.025,4.065047949862951
16,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.025,12.693221490382836
17,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.025,249.49133820557813
18,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.025,184.4624416726959
19,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.025,40.60761210272626
20,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.025,39.50272683145458
21,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.025,76.63408052005886
22,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.025,45.33801194407191
23,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.025,12.195871362285551
24,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.025,31.392687019250634
25,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.025,287.13758122874356
26,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.025,278.4028240570718
27,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.025,110.03350528980201
28,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.025,18.944160330371613
29,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.025,104.20171070714152
30,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.025,13.218600531028404
31,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.025,26.956332387202526
32,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.025,14.28841737879049
33,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.025,31.033185547151398
34,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.025,111.91068931813399
35,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.025,70.18237972795421
36,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.025,222.96952098358136
37,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.025,99.80151981053244
38,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.025,3.8628092745922475
39,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.025,246.72469318199043
40,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.025,103.91570691694427
41,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.025,26.428067626962527
42,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.025,207.3723781213336
44,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.025,18.763680805572125
45,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.025,15.196405393701426
46,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.025,19.640629341696236
47,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.025,83.57351892365861
48,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.025,187.86589953119864
49,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.025,25.90198873238957
50,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.025,6.164685626214638
51,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.025,74.60056726165135
53,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.025,30.94058063432996
54,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.025,96.95320070462267
55,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.025,139.3239941732717
56,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.025,19.702821128614932
72,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.025,57.10844490439623
US,2024-12-21,0,2024-12-21,wk inc covid hosp,quantile,0.025,5334.076114388247
01,2024-12-21,1,2024-12-28,wk inc covid hosp,quantile,0.025,42.19478754185322
02,2024-12-21,1,2024-12-28,wk inc covid hosp,quantile,0.025,2.8066124540617405
04,2024-12-21,1,2024-12-28,wk inc covid hosp,quantile,0.025,432.1402520232077
05,2024-12-21,1,2024-12-28,wk inc covid hosp,quantile,0.025,10.722691023364488
06,2024-12-21,1,2024-12-28,wk inc covid hosp,quantile,0.025,305.1934211302844
08,2024-12-21,1,2024-12-28,wk inc covid hosp,quantile,0.025,83.00374312734462
09,2024-12-21,1,2024-12-28,wk inc covid hosp,quantile,0.025,35.020399517400776
10,2024-12-21,1,2024-12-28,wk inc covid hosp,quantile,0.025,10.533050359185278
11,2024-12-21,1,2024-12-28,wk inc covid hosp,quantile,0.025,8.221783606141436
12,2024-12-21,1,2024-12-28,wk inc covid hosp,quantile,0.025,118.27317179080475
13,2024-12-21,1,2024-12-28,wk inc covid hosp,quantile,0.025,66.04112686123655
15,2024-12-21,1,2024-12-28,wk inc covid hosp,quantile,0.025,3.4941243621212954
16,2024-12-21,1,2024-12-28,wk inc covid hosp,quantile,0.025,12.322424601587192
17,2024-12-21,1,2024-12-28,wk inc covid hosp,quantile,0.025,218.3971548024975
18,2024-12-21,1,2024-12-28,wk inc covid hosp,quantile,0.025,166.23043562379107
19,2024-12-21,1,2024-12-28,wk inc covid hosp,quantile,0.025,36.59205908407311
20,2024-12-21,1,2024-12-28,wk inc covid hosp,quantile,0.025,32.600213836471134
21,2024-12-21,1,2024-12-28,wk inc covid hosp,quantile,0.025,68.30646763737711
22,2024-12-21,1,2024-12-28,wk inc covid hosp,quantile,0.025,35.59179101629567
23,2024-12-21,1,2024-12-28,wk inc covid hosp,quantile,0.025,11.849127597149199
24,2024-12-21,1,2024-12-28,wk inc covid hosp,quantile,0.025,25.10760674517938
25,2024-12-21,1,2024-12-28,wk inc covid hosp,quantile,0.025,247.88500384844943
26,2024-12-21,1,2024-12-28,wk inc covid hosp,quantile,0.025,254.02886615542968
27,2024-12-21,1,2024-12-28,wk inc covid hosp,quantile,0.025,89.78401381444398
28,2024-12-21,1,2024-12-28,wk inc covid hosp,quantile,0.025,14.902896522798569
29,2024-12-21,1,2024-12-28,wk inc covid hosp,quantile,0.025,91.04109831547537
