location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
01,2025-01-18,0,2025-01-18,wk inc covid hosp,quantile,0.01,86.33644354007149
02,2025-01-18,0,2025-01-18,wk inc covid hosp,quantile,0.01,3.5136952275427893
04,2025-01-18,0,2025-01-18,wk inc covid hosp,quantile,0.01,171.97310381384716
05,2025-01-18,0,2025-01-18,wk inc covid hosp,quantile,0.01,24.91242764924579
06,2025-01-18,0,2025-01-18,wk inc covid hosp,quantile,0.01,305.13715137517545
08,2025-01-18,0,2025-01-18,wk inc covid hosp,quantile,0.01,108.82840455363477
09,2025-01-18,0,2025-01-18,wk inc covid hosp,quantile,0.01,115.12038383883865
10,2025-01-18,0,2025-01-18,wk inc covid hosp,quantile,0.01,12.357248958154724
11,2025-01-18,0,2025-01-18,wk inc covid hosp,quantile,0.01,5.7202504291056036
12,2025-01-18,0,2025-01-18,wk inc covid hosp,quantile,0.01,208.6651000752604
13,2025-01-18,0,2025-01-18,wk inc covid hosp,quantile,0.01,86.06843411616411
15,2025-01-18,0,2025-01-18,wk inc covid hosp,quantile,0.01,4.819378209594941
16,2025-01-18,0,2025-01-18,wk inc covid hosp,quantile,0.01,16.81745414249762
17,2025-01-18,0,2025-01-18,wk inc covid hosp,quantile,0.01,363.27998236703274
18,2025-01-18,0,2025-01-18,wk inc covid hosp,quantile,0.01,226.30577337631706
19,2025-01-18,0,2025-01-18,wk inc covid hosp,quantile,0.01,54.74365344531334
20,2025-01-18,0,2025-01-18,wk inc covid hosp,quantile,0.01,63.63477178428802
21,2025-01-18,0,2025-01-18,wk inc covid hosp,quantile,0.01,87.59431516016215
22,2025-01-18,0,2025-01-18,wk inc covid hosp,quantile,0.01,67.58664500281874
23,2025-01-18,0,2025-01-18,wk inc covid hosp,quantile,0.01,41.442978254315534
24,2025-01-18,0,2025-01-18,wk inc covid hosp,quantile,0.01,97.35550434300656
25,2025-01-18,0,2025-01-18,wk inc covid hosp,quantile,0.01,178.6792939187047
26,2025-01-18,0,2025-01-18,wk inc covid hosp,quantile,0.01,316.697517994883
27,2025-01-18,0,2025-01-18,wk inc covid hosp,quantile,0.01,271.4649825921034
28,2025-01-18,0,2025-01-18,wk inc covid hosp,quantile,0.01,26.61077401404294
29,2025-01-18,0,2025-01-18,wk inc covid hosp,quantile,0.01,117.21107620818371
30,2025-01-18,0,2025-01-18,wk inc covid hosp,quantile,0.01,14.052210592147603
31,2025-01-18,0,2025-01-18,wk inc covid hosp,quantile,0.01,26.51568998448844
32,2025-01-18,0,2025-01-18,wk inc covid hosp,quantile,0.01,23.204725603442974
33,2025-01-18,0,2025-01-18,wk inc covid hosp,quantile,0.01,35.565534017572794
34,2025-01-18,0,2025-01-18,wk inc covid hosp,quantile,0.01,201.7240031517385
35,2025-01-18,0,2025-01-18,wk inc covid hosp,quantile,0.01,48.77261130405713
36,2025-01-18,0,2025-01-18,wk inc covid hosp,quantile,0.01,412.5893405718508
37,2025-01-18,0,2025-01-18,wk inc covid hosp,quantile,0.01,141.48368569426827
38,2025-01-18,0,2025-01-18,wk inc covid hosp,quantile,0.01,13.638089685388797
39,2025-01-18,0,2025-01-18,wk inc covid hosp,quantile,0.01,403.15345486007266
40,2025-01-18,0,2025-01-18,wk inc covid hosp,quantile,0.01,56.04595259466727
41,2025-01-18,0,2025-01-18,wk inc covid hosp,quantile,0.01,29.457359645948525
42,2025-01-18,0,2025-01-18,wk inc covid hosp,quantile,0.01,667.9428388334996
44,2025-01-18,0,2025-01-18,wk inc covid hosp,quantile,0.01,33.075245387976935
45,2025-01-18,0,2025-01-18,wk inc covid hosp,quantile,0.01,64.72835135620316
46,2025-01-18,0,2025-01-18,wk inc covid hosp,quantile,0.01,9.966711187833184
47,2025-01-18,0,2025-01-18,wk inc covid hosp,quantile,0.01,78.89783049465788
48,2025-01-18,0,2025-01-18,wk inc covid hosp,quantile,0.01,214.47487769838412
49,2025-01-18,0,2025-01-18,wk inc covid hosp,quantile,0.01,25.531163000817834
50,2025-01-18,0,2025-01-18,wk inc covid hosp,quantile,0.01,6.9954901506197835
51,2025-01-18,0,2025-01-18,wk inc covid hosp,quantile,0.01,105.84251219941096
53,2025-01-18,0,2025-01-18,wk inc covid hosp,quantile,0.01,34.80291954637341
54,2025-01-18,0,2025-01-18,wk inc covid hosp,quantile,0.01,45.54921686366159
55,2025-01-18,0,2025-01-18,wk inc covid hosp,quantile,0.01,163.56365209297763
56,2025-01-18,0,2025-01-18,wk inc covid hosp,quantile,0.01,23.76879247059861
72,2025-01-18,0,2025-01-18,wk inc covid hosp,quantile,0.01,49.661913882548475
US,2025-01-18,0,2025-01-18,wk inc covid hosp,quantile,0.01,6060.655470749447
01,2025-01-18,1,2025-01-25,wk inc covid hosp,quantile,0.01,81.1471547049995
02,2025-01-18,1,2025-01-25,wk inc covid hosp,quantile,0.01,3.1430932362254618
04,2025-01-18,1,2025-01-25,wk inc covid hosp,quantile,0.01,147.87719382069653
05,2025-01-18,1,2025-01-25,wk inc covid hosp,quantile,0.01,22.184185623225975
06,2025-01-18,1,2025-01-25,wk inc covid hosp,quantile,0.01,278.3300463819747
08,2025-01-18,1,2025-01-25,wk inc covid hosp,quantile,0.01,102.87298343314315
09,2025-01-18,1,2025-01-25,wk inc covid hosp,quantile,0.01,108.57835191831086
10,2025-01-18,1,2025-01-25,wk inc covid hosp,quantile,0.01,11.56332444732593
11,2025-01-18,1,2025-01-25,wk inc covid hosp,quantile,0.01,5.109220122771831
12,2025-01-18,1,2025-01-25,wk inc covid hosp,quantile,0.01,191.77462416171775
13,2025-01-18,1,2025-01-25,wk inc covid hosp,quantile,0.01,79.17418016504544
15,2025-01-18,1,2025-01-25,wk inc covid hosp,quantile,0.01,3.9406613461104647
16,2025-01-18,1,2025-01-25,wk inc covid hosp,quantile,0.01,15.65324667551185
17,2025-01-18,1,2025-01-25,wk inc covid hosp,quantile,0.01,344.8134116837395
18,2025-01-18,1,2025-01-25,wk inc covid hosp,quantile,0.01,215.06418095818069
19,2025-01-18,1,2025-01-25,wk inc covid hosp,quantile,0.01,51.20937427908402
20,2025-01-18,1,2025-01-25,wk inc covid hosp,quantile,0.01,57.57389792660349
21,2025-01-18,1,2025-01-25,wk inc covid hosp,quantile,0.01,82.68242965159821
22,2025-01-18,1,2025-01-25,wk inc covid hosp,quantile,0.01,63.523594310957094
23,2025-01-18,1,2025-01-25,wk inc covid hosp,quantile,0.01,39.48148404500558
24,2025-01-18,1,2025-01-25,wk inc covid hosp,quantile,0.01,91.34563419563113
25,2025-01-18,1,2025-01-25,wk inc covid hosp,quantile,0.01,142.66506708708437
26,2025-01-18,1,2025-01-25,wk inc covid hosp,quantile,0.01,286.3126015432178
27,2025-01-18,1,2025-01-25,wk inc covid hosp,quantile,0.01,257.71066703508495
28,2025-01-18,1,2025-01-25,wk inc covid hosp,quantile,0.01,23.79249095887001
29,2025-01-18,1,2025-01-25,wk inc covid hosp,quantile,0.01,110.61864305784307
30,2025-01-18,1,2025-01-25,wk inc covid hosp,quantile,0.01,12.649399774874144
31,2025-01-18,1,2025-01-25,wk inc covid hosp,quantile,0.01,23.25477777466145
32,2025-01-18,1,2025-01-25,wk inc covid hosp,quantile,0.01,20.7073935847345
33,2025-01-18,1,2025-01-25,wk inc covid hosp,quantile,0.01,30.720168886752525
34,2025-01-18,1,2025-01-25,wk inc covid hosp,quantile,0.01,189.64829733837757
35,2025-01-18,1,2025-01-25,wk inc covid hosp,quantile,0.01,42.79690889732962
36,2025-01-18,1,2025-01-25,wk inc covid hosp,quantile,0.01,391.45154214173107
37,2025-01-18,1,2025-01-25,wk inc covid hosp,quantile,0.01,132.76657103933664
38,2025-01-18,1,2025-01-25,wk inc covid hosp,quantile,0.01,12.106070248402842
