location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
01,2025-11-29,0,2025-11-29,wk inc covid hosp,quantile,0.01,26.356348279074567
02,2025-11-29,0,2025-11-29,wk inc covid hosp,quantile,0.01,1.3408956621125194
04,2025-11-29,0,2025-11-29,wk inc covid hosp,quantile,0.01,41.88357424296595
05,2025-11-29,0,2025-11-29,wk inc covid hosp,quantile,0.01,15.461668437328584
06,2025-11-29,0,2025-11-29,wk inc covid hosp,quantile,0.01,109.61690441140995
08,2025-11-29,0,2025-11-29,wk inc covid hosp,quantile,0.01,18.328275638215395
09,2025-11-29,0,2025-11-29,wk inc covid hosp,quantile,0.01,18.000566767934995
10,2025-11-29,0,2025-11-29,wk inc covid hosp,quantile,0.01,16.902658855399217
11,2025-11-29,0,2025-11-29,wk inc covid hosp,quantile,0.01,0.0
12,2025-11-29,0,2025-11-29,wk inc covid hosp,quantile,0.01,42.40681595723414
13,2025-11-29,0,2025-11-29,wk inc covid hosp,quantile,0.01,6.698638906580009
15,2025-11-29,0,2025-11-29,wk inc covid hosp,quantile,0.01,0.0
16,2025-11-29,0,2025-11-29,wk inc covid hosp,quantile,0.01,0.0
17,2025-11-29,0,2025-11-29,wk inc covid hosp,quantile,0.01,71.09724929635097
18,2025-11-29,0,2025-11-29,wk inc covid hosp,quantile,0.01,59.84628784928511
19,2025-11-29,0,2025-11-29,wk inc covid hosp,quantile,0.01,5.0450670861325815
20,2025-11-29,0,2025-11-29,wk inc covid hosp,quantile,0.01,6.706419345944306
21,2025-11-29,0,2025-11-29,wk inc covid hosp,quantile,0.01,33.72941502978547
22,2025-11-29,0,2025-11-29,wk inc covid hosp,quantile,0.01,27.80344848102861
23,2025-11-29,0,2025-11-29,wk inc covid hosp,quantile,0.01,0.4511712163650277
24,2025-11-29,0,2025-11-29,wk inc covid hosp,quantile,0.01,13.048751371277962
25,2025-11-29,0,2025-11-29,wk inc covid hosp,quantile,0.01,35.311042400055115
26,2025-11-29,0,2025-11-29,wk inc covid hosp,quantile,0.01,61.29950913449121
27,2025-11-29,0,2025-11-29,wk inc covid hosp,quantile,0.01,17.716083398581443
28,2025-11-29,0,2025-11-29,wk inc covid hosp,quantile,0.01,10.247156189727024
29,2025-11-29,0,2025-11-29,wk inc covid hosp,quantile,0.01,21.166206615845198
30,2025-11-29,0,2025-11-29,wk inc covid hosp,quantile,0.01,6.487225900627908
31,2025-11-29,0,2025-11-29,wk inc covid hosp,quantile,0.01,7.0544544937236395
32,2025-11-29,0,2025-11-29,wk inc covid hosp,quantile,0.01,8.955377525895363
33,2025-11-29,0,2025-11-29,wk inc covid hosp,quantile,0.01,4.887795384938202
34,2025-11-29,0,2025-11-29,wk inc covid hosp,quantile,0.01,50.74520120343336
35,2025-11-29,0,2025-11-29,wk inc covid hosp,quantile,0.01,24.097817514648288
36,2025-11-29,0,2025-11-29,wk inc covid hosp,quantile,0.01,105.25716192225015
37,2025-11-29,0,2025-11-29,wk inc covid hosp,quantile,0.01,44.734415283519205
38,2025-11-29,0,2025-11-29,wk inc covid hosp,quantile,0.01,0.5257148388134792
39,2025-11-29,0,2025-11-29,wk inc covid hosp,quantile,0.01,99.59347785354156
40,2025-11-29,0,2025-11-29,wk inc covid hosp,quantile,0.01,9.076267045562386
41,2025-11-29,0,2025-11-29,wk inc covid hosp,quantile,0.01,10.137947982481816
42,2025-11-29,0,2025-11-29,wk inc covid hosp,quantile,0.01,155.31869355254858
44,2025-11-29,0,2025-11-29,wk inc covid hosp,quantile,0.01,5.4287509831841625
45,2025-11-29,0,2025-11-29,wk inc covid hosp,quantile,0.01,24.932750132752048
46,2025-11-29,0,2025-11-29,wk inc covid hosp,quantile,0.01,4.445631852164956
47,2025-11-29,0,2025-11-29,wk inc covid hosp,quantile,0.01,42.83704806158866
48,2025-11-29,0,2025-11-29,wk inc covid hosp,quantile,0.01,61.090512598307534
49,2025-11-29,0,2025-11-29,wk inc covid hosp,quantile,0.01,3.9632413326995963
50,2025-11-29,0,2025-11-29,wk inc covid hosp,quantile,0.01,4.622422254938142
51,2025-11-29,0,2025-11-29,wk inc covid hosp,quantile,0.01,17.64317321615235
53,2025-11-29,0,2025-11-29,wk inc covid hosp,quantile,0.01,13.771856887835064
54,2025-11-29,0,2025-11-29,wk inc covid hosp,quantile,0.01,14.092944549465173
55,2025-11-29,0,2025-11-29,wk inc covid hosp,quantile,0.01,30.80570157005476
56,2025-11-29,0,2025-11-29,wk inc covid hosp,quantile,0.01,3.4178099954300984
72,2025-11-29,0,2025-11-29,wk inc covid hosp,quantile,0.01,3.721005294098479
US,2025-11-29,0,2025-11-29,wk inc covid hosp,quantile,0.01,1511.4743169306826
01,2025-11-29,1,2025-12-06,wk inc covid hosp,quantile,0.01,24.35875352792819
02,2025-11-29,1,2025-12-06,wk inc covid hosp,quantile,0.01,1.2322875659233552
04,2025-11-29,1,2025-12-06,wk inc covid hosp,quantile,0.01,38.49989636376911
05,2025-11-29,1,2025-12-06,wk inc covid hosp,quantile,0.01,14.270646149422776
06,2025-11-29,1,2025-12-06,wk inc covid hosp,quantile,0.01,100.13317735758983
08,2025-11-29,1,2025-12-06,wk inc covid hosp,quantile,0.01,17.17732920396073
09,2025-11-29,1,2025-12-06,wk inc covid hosp,quantile,0.01,16.567701721317214
10,2025-11-29,1,2025-12-06,wk inc covid hosp,quantile,0.01,14.901511051571822
11,2025-11-29,1,2025-12-06,wk inc covid hosp,quantile,0.01,0.0
12,2025-11-29,1,2025-12-06,wk inc covid hosp,quantile,0.01,37.47186602566199
13,2025-11-29,1,2025-12-06,wk inc covid hosp,quantile,0.01,6.007330019783874
15,2025-11-29,1,2025-12-06,wk inc covid hosp,quantile,0.01,0.0
16,2025-11-29,1,2025-12-06,wk inc covid hosp,quantile,0.01,0.0
17,2025-11-29,1,2025-12-06,wk inc covid hosp,quantile,0.01,66.71529141978888
18,2025-11-29,1,2025-12-06,wk inc covid hosp,quantile,0.01,56.429724376942374
19,2025-11-29,1,2025-12-06,wk inc covid hosp,quantile,0.01,4.439725317841755
20,2025-11-29,1,2025-12-06,wk inc covid hosp,quantile,0.01,6.131011621408514
21,2025-11-29,1,2025-12-06,wk inc covid hosp,quantile,0.01,31.71535836670681
22,2025-11-29,1,2025-12-06,wk inc covid hosp,quantile,0.01,27.04791665143768
23,2025-11-29,1,2025-12-06,wk inc covid hosp,quantile,0.01,0.437628940147378
24,2025-11-29,1,2025-12-06,wk inc covid hosp,quantile,0.01,11.38326831769576
25,2025-11-29,1,2025-12-06,wk inc covid hosp,quantile,0.01,31.23975247390219
26,2025-11-29,1,2025-12-06,wk inc covid hosp,quantile,0.01,57.05270196757945
27,2025-11-29,1,2025-12-06,wk inc covid hosp,quantile,0.01,16.31976337512509
28,2025-11-29,1,2025-12-06,wk inc covid hosp,quantile,0.01,9.012877032731698
29,2025-11-29,1,2025-12-06,wk inc covid hosp,quantile,0.01,19.43022796487605
30,2025-11-29,1,2025-12-06,wk inc covid hosp,quantile,0.01,5.947724558650225
31,2025-11-29,1,2025-12-06,wk inc covid hosp,quantile,0.01,6.3908837588018175
32,2025-11-29,1,2025-12-06,wk inc covid hosp,quantile,0.01,7.807349862545869
33,2025-11-29,1,2025-12-06,wk inc covid hosp,quantile,0.01,4.505193357854291
34,2025-11-29,1,2025-12-06,wk inc covid hosp,quantile,0.01,47.324939476958775
35,2025-11-29,1,2025-12-06,wk inc covid hosp,quantile,0.01,20.71827530937054
36,2025-11-29,1,2025-12-06,wk inc covid hosp,quantile,0.01,97.27426890810271
37,2025-11-29,1,2025-12-06,wk inc covid hosp,quantile,0.01,37.47887186498473
38,2025-11-29,1,2025-12-06,wk inc covid hosp,quantile,0.01,0.25571995047221785
39,2025-11-29,1,2025-12-06,wk inc covid hosp,quantile,0.01,93.5568003454694
40,2025-11-29,1,2025-12-06,wk inc covid hosp,quantile,0.01,7.9704053093172575
41,2025-11-29,1,2025-12-06,wk inc covid hosp,quantile,0.01,9.288173583904044
42,2025-11-29,1,2025-12-06,wk inc covid hosp,quantile,0.01,144.50455092826078
44,2025-11-29,1,2025-12-06,wk inc covid hosp,quantile,0.01,5.071070909752271
45,2025-11-29,1,2025-12-06,wk inc covid hosp,quantile,0.01,22.102527835952156
46,2025-11-29,1,2025-12-06,wk inc covid hosp,quantile,0.01,4.036701041212983
47,2025-11-29,1,2025-12-06,wk inc covid hosp,quantile,0.01,39.60168648659619
48,2025-11-29,1,2025-12-06,wk inc covid hosp,quantile,0.01,52.30716976387727
49,2025-11-29,1,2025-12-06,wk inc covid hosp,quantile,0.01,3.433638995025035
50,2025-11-29,1,2025-12-06,wk inc covid hosp,quantile,0.01,4.4418773213462375
51,2025-11-29,1,2025-12-06,wk inc covid hosp,quantile,0.01,15.802612581448354
53,2025-11-29,1,2025-12-06,wk inc covid hosp,quantile,0.01,11.632110680937103
54,2025-11-29,1,2025-12-06,wk inc covid hosp,quantile,0.01,13.231341216115807
55,2025-11-29,1,2025-12-06,wk inc covid hosp,quantile,0.01,29.080468004124256
56,2025-11-29,1,2025-12-06,wk inc covid hosp,quantile,0.01,3.0783755459595024
72,2025-11-29,1,2025-12-06,wk inc covid hosp,quantile,0.01,3.354981853547017
US,2025-11-29,1,2025-12-06,wk inc covid hosp,quantile,0.01,1413.0684819113367
01,2025-11-29,2,2025-12-13,wk inc covid hosp,quantile,0.01,21.502095405840777
02,2025-11-29,2,2025-12-13,wk inc covid hosp,quantile,0.01,1.2713208519744794
04,2025-11-29,2,2025-12-13,wk inc covid hosp,quantile,0.01,34.690668355582446
05,2025-11-29,2,2025-12-13,wk inc covid hosp,quantile,0.01,13.467766813397526
06,2025-11-29,2,2025-12-13,wk inc covid hosp,quantile,0.01,87.00438662142986
08,2025-11-29,2,2025-12-13,wk inc covid hosp,quantile,0.01,15.382279941320729
09,2025-11-29,2,2025-12-13,wk inc covid hosp,quantile,0.01,15.655549689061466
10,2025-11-29,2,2025-12-13,wk inc covid hosp,quantile,0.01,14.01164148289195
11,2025-11-29,2,2025-12-13,wk inc covid hosp,quantile,0.01,0.0
12,2025-11-29,2,2025-12-13,wk inc covid hosp,quantile,0.01,29.96814494874514
13,2025-11-29,2,2025-12-13,wk inc covid hosp,quantile,0.01,3.928455657064084
15,2025-11-29,2,2025-12-13,wk inc covid hosp,quantile,0.01,0.0
16,2025-11-29,2,2025-12-13,wk inc covid hosp,quantile,0.01,0.0
17,2025-11-29,2,2025-12-13,wk inc covid hosp,quantile,0.01,58.743627453885914
18,2025-11-29,2,2025-12-13,wk inc covid hosp,quantile,0.01,50.910896316465625
19,2025-11-29,2,2025-12-13,wk inc covid hosp,quantile,0.01,4.2805755959988785
20,2025-11-29,2,2025-12-13,wk inc covid hosp,quantile,0.01,5.426894495200034
21,2025-11-29,2,2025-12-13,wk inc covid hosp,quantile,0.01,29.981081936949963
22,2025-11-29,2,2025-12-13,wk inc covid hosp,quantile,0.01,25.746739172781123
23,2025-11-29,2,2025-12-13,wk inc covid hosp,quantile,0.01,0.18443315615482533
24,2025-11-29,2,2025-12-13,wk inc covid hosp,quantile,0.01,9.566692939532214
25,2025-11-29,2,2025-12-13,wk inc covid hosp,quantile,0.01,26.913974294856878
26,2025-11-29,2,2025-12-13,wk inc covid hosp,quantile,0.01,52.19570899086339
27,2025-11-29,2,2025-12-13,wk inc covid hosp,quantile,0.01,14.482031315142825
28,2025-11-29,2,2025-12-13,wk inc covid hosp,quantile,0.01,8.569379741478494
29,2025-11-29,2,2025-12-13,wk inc covid hosp,quantile,0.01,16.57796863692159
30,2025-11-29,2,2025-12-13,wk inc covid hosp,quantile,0.01,5.880423752305422
31,2025-11-29,2,2025-12-13,wk inc covid hosp,quantile,0.01,6.357335891679003
32,2025-11-29,2,2025-12-13,wk inc covid hosp,quantile,0.01,7.0077766114871505
33,2025-11-29,2,2025-12-13,wk inc covid hosp,quantile,0.01,4.2611209500348535
34,2025-11-29,2,2025-12-13,wk inc covid hosp,quantile,0.01,41.739218352857115
35,2025-11-29,2,2025-12-13,wk inc covid hosp,quantile,0.01,19.34265393886096
36,2025-11-29,2,2025-12-13,wk inc covid hosp,quantile,0.01,83.10480709447965
37,2025-11-29,2,2025-12-13,wk inc covid hosp,quantile,0.01,32.6073456406232
38,2025-11-29,2,2025-12-13,wk inc covid hosp,quantile,0.01,0.22194013455727457
39,2025-11-29,2,2025-12-13,wk inc covid hosp,quantile,0.01,85.7233924424987
40,2025-11-29,2,2025-12-13,wk inc covid hosp,quantile,0.01,6.801567677331023
41,2025-11-29,2,2025-12-13,wk inc covid hosp,quantile,0.01,8.726939592200774
42,2025-11-29,2,2025-12-13,wk inc covid hosp,quantile,0.01,132.19367560322897
44,2025-11-29,2,2025-12-13,wk inc covid hosp,quantile,0.01,4.8540641813532055
45,2025-11-29,2,2025-12-13,wk inc covid hosp,quantile,0.01,19.7122736962906
46,2025-11-29,2,2025-12-13,wk inc covid hosp,quantile,0.01,4.089904310067025
47,2025-11-29,2,2025-12-13,wk inc covid hosp,quantile,0.01,36.01863868780681
48,2025-11-29,2,2025-12-13,wk inc covid hosp,quantile,0.01,44.14442208513621
49,2025-11-29,2,2025-12-13,wk inc covid hosp,quantile,0.01,1.9008098142417218
50,2025-11-29,2,2025-12-13,wk inc covid hosp,quantile,0.01,4.02556317413908
51,2025-11-29,2,2025-12-13,wk inc covid hosp,quantile,0.01,12.258518536717272
53,2025-11-29,2,2025-12-13,wk inc covid hosp,quantile,0.01,9.094784095016417
54,2025-11-29,2,2025-12-13,wk inc covid hosp,quantile,0.01,12.624441643323333
55,2025-11-29,2,2025-12-13,wk inc covid hosp,quantile,0.01,25.342408075814127
56,2025-11-29,2,2025-12-13,wk inc covid hosp,quantile,0.01,2.9877300060277543
72,2025-11-29,2,2025-12-13,wk inc covid hosp,quantile,0.01,3.0756998839125513
US,2025-11-29,2,2025-12-13,wk inc covid hosp,quantile,0.01,1276.2367774696231
01,2025-11-29,3,2025-12-20,wk inc covid hosp,quantile,0.01,19.13131010885875
