location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
01,2025-03-08,0,2025-03-08,wk inc covid hosp,quantile,0.01,47.736630942320424
02,2025-03-08,0,2025-03-08,wk inc covid hosp,quantile,0.01,7.558818616186754
04,2025-03-08,0,2025-03-08,wk inc covid hosp,quantile,0.01,69.82334158539791
05,2025-03-08,0,2025-03-08,wk inc covid hosp,quantile,0.01,15.188838013550695
06,2025-03-08,0,2025-03-08,wk inc covid hosp,quantile,0.01,95.97454147159513
08,2025-03-08,0,2025-03-08,wk inc covid hosp,quantile,0.01,9.570919171721936
09,2025-03-08,0,2025-03-08,wk inc covid hosp,quantile,0.01,14.785134344600685
10,2025-03-08,0,2025-03-08,wk inc covid hosp,quantile,0.01,8.743684772207486
11,2025-03-08,0,2025-03-08,wk inc covid hosp,quantile,0.01,7.857604610349062
12,2025-03-08,0,2025-03-08,wk inc covid hosp,quantile,0.01,85.61654126046324
13,2025-03-08,0,2025-03-08,wk inc covid hosp,quantile,0.01,49.38169939964461
15,2025-03-08,0,2025-03-08,wk inc covid hosp,quantile,0.01,5.569705952815146
16,2025-03-08,0,2025-03-08,wk inc covid hosp,quantile,0.01,9.659446726273034
17,2025-03-08,0,2025-03-08,wk inc covid hosp,quantile,0.01,49.96721811593381
18,2025-03-08,0,2025-03-08,wk inc covid hosp,quantile,0.01,82.87028710635484
19,2025-03-08,0,2025-03-08,wk inc covid hosp,quantile,0.01,12.66862174817228
20,2025-03-08,0,2025-03-08,wk inc covid hosp,quantile,0.01,21.570317645408167
21,2025-03-08,0,2025-03-08,wk inc covid hosp,quantile,0.01,47.33183987828468
22,2025-03-08,0,2025-03-08,wk inc covid hosp,quantile,0.01,32.00001687640646
23,2025-03-08,0,2025-03-08,wk inc covid hosp,quantile,0.01,0.10522886543727676
24,2025-03-08,0,2025-03-08,wk inc covid hosp,quantile,0.01,18.74020975854995
25,2025-03-08,0,2025-03-08,wk inc covid hosp,quantile,0.01,59.92174433602807
26,2025-03-08,0,2025-03-08,wk inc covid hosp,quantile,0.01,52.3634408227934
27,2025-03-08,0,2025-03-08,wk inc covid hosp,quantile,0.01,20.805969593457643
28,2025-03-08,0,2025-03-08,wk inc covid hosp,quantile,0.01,26.881594664216614
29,2025-03-08,0,2025-03-08,wk inc covid hosp,quantile,0.01,33.30231540463614
30,2025-03-08,0,2025-03-08,wk inc covid hosp,quantile,0.01,5.729661788418376
31,2025-03-08,0,2025-03-08,wk inc covid hosp,quantile,0.01,3.5173881210363183
32,2025-03-08,0,2025-03-08,wk inc covid hosp,quantile,0.01,11.926635637130188
33,2025-03-08,0,2025-03-08,wk inc covid hosp,quantile,0.01,9.448170394000822
34,2025-03-08,0,2025-03-08,wk inc covid hosp,quantile,0.01,46.6308036776051
35,2025-03-08,0,2025-03-08,wk inc covid hosp,quantile,0.01,5.507366173838952
36,2025-03-08,0,2025-03-08,wk inc covid hosp,quantile,0.01,117.14568323664997
37,2025-03-08,0,2025-03-08,wk inc covid hosp,quantile,0.01,91.94634187589655
38,2025-03-08,0,2025-03-08,wk inc covid hosp,quantile,0.01,5.917394136666609
39,2025-03-08,0,2025-03-08,wk inc covid hosp,quantile,0.01,66.6313314828982
40,2025-03-08,0,2025-03-08,wk inc covid hosp,quantile,0.01,19.690241328468023
41,2025-03-08,0,2025-03-08,wk inc covid hosp,quantile,0.01,10.180358112799508
42,2025-03-08,0,2025-03-08,wk inc covid hosp,quantile,0.01,420.8432880867411
44,2025-03-08,0,2025-03-08,wk inc covid hosp,quantile,0.01,3.0270810098596947
45,2025-03-08,0,2025-03-08,wk inc covid hosp,quantile,0.01,37.29004142736254
46,2025-03-08,0,2025-03-08,wk inc covid hosp,quantile,0.01,3.720172677126082
47,2025-03-08,0,2025-03-08,wk inc covid hosp,quantile,0.01,62.31337594462991
48,2025-03-08,0,2025-03-08,wk inc covid hosp,quantile,0.01,142.54448235032882
49,2025-03-08,0,2025-03-08,wk inc covid hosp,quantile,0.01,18.105544895160893
50,2025-03-08,0,2025-03-08,wk inc covid hosp,quantile,0.01,0.0
51,2025-03-08,0,2025-03-08,wk inc covid hosp,quantile,0.01,46.25379574878177
53,2025-03-08,0,2025-03-08,wk inc covid hosp,quantile,0.01,44.78102530249636
54,2025-03-08,0,2025-03-08,wk inc covid hosp,quantile,0.01,30.22435313078953
55,2025-03-08,0,2025-03-08,wk inc covid hosp,quantile,0.01,32.271143201208254
56,2025-03-08,0,2025-03-08,wk inc covid hosp,quantile,0.01,0.6120465110909404
72,2025-03-08,0,2025-03-08,wk inc covid hosp,quantile,0.01,7.7275154160761925
US,2025-03-08,0,2025-03-08,wk inc covid hosp,quantile,0.01,1366.8844600669001
01,2025-03-08,1,2025-03-15,wk inc covid hosp,quantile,0.01,41.94040795513287
02,2025-03-08,1,2025-03-15,wk inc covid hosp,quantile,0.01,6.987688400608808
04,2025-03-08,1,2025-03-15,wk inc covid hosp,quantile,0.01,60.3701652884566
05,2025-03-08,1,2025-03-15,wk inc covid hosp,quantile,0.01,12.51676733063024
06,2025-03-08,1,2025-03-15,wk inc covid hosp,quantile,0.01,77.5309840429335
08,2025-03-08,1,2025-03-15,wk inc covid hosp,quantile,0.01,5.707236867631239
09,2025-03-08,1,2025-03-15,wk inc covid hosp,quantile,0.01,11.586456324192
10,2025-03-08,1,2025-03-15,wk inc covid hosp,quantile,0.01,7.986394110116908
11,2025-03-08,1,2025-03-15,wk inc covid hosp,quantile,0.01,6.8542655413807
12,2025-03-08,1,2025-03-15,wk inc covid hosp,quantile,0.01,72.01103468065229
13,2025-03-08,1,2025-03-15,wk inc covid hosp,quantile,0.01,41.49348628392816
15,2025-03-08,1,2025-03-15,wk inc covid hosp,quantile,0.01,4.952281348121384
16,2025-03-08,1,2025-03-15,wk inc covid hosp,quantile,0.01,8.288769862790986
17,2025-03-08,1,2025-03-15,wk inc covid hosp,quantile,0.01,39.877181871743765
18,2025-03-08,1,2025-03-15,wk inc covid hosp,quantile,0.01,70.52328605174732
19,2025-03-08,1,2025-03-15,wk inc covid hosp,quantile,0.01,10.048907602048027
20,2025-03-08,1,2025-03-15,wk inc covid hosp,quantile,0.01,19.602563227769473
21,2025-03-08,1,2025-03-15,wk inc covid hosp,quantile,0.01,42.53806640661811
22,2025-03-08,1,2025-03-15,wk inc covid hosp,quantile,0.01,28.192026876424038
23,2025-03-08,1,2025-03-15,wk inc covid hosp,quantile,0.01,0.0
24,2025-03-08,1,2025-03-15,wk inc covid hosp,quantile,0.01,14.669175854899525
25,2025-03-08,1,2025-03-15,wk inc covid hosp,quantile,0.01,50.46477468084355
26,2025-03-08,1,2025-03-15,wk inc covid hosp,quantile,0.01,44.909245864183035
27,2025-03-08,1,2025-03-15,wk inc covid hosp,quantile,0.01,16.978414316215662
28,2025-03-08,1,2025-03-15,wk inc covid hosp,quantile,0.01,23.863132209430496
29,2025-03-08,1,2025-03-15,wk inc covid hosp,quantile,0.01,28.543604684446574
30,2025-03-08,1,2025-03-15,wk inc covid hosp,quantile,0.01,4.941037728409944
31,2025-03-08,1,2025-03-15,wk inc covid hosp,quantile,0.01,2.691014580813509
32,2025-03-08,1,2025-03-15,wk inc covid hosp,quantile,0.01,9.278841795296934
33,2025-03-08,1,2025-03-15,wk inc covid hosp,quantile,0.01,8.342452427222991
34,2025-03-08,1,2025-03-15,wk inc covid hosp,quantile,0.01,38.43137484680306
35,2025-03-08,1,2025-03-15,wk inc covid hosp,quantile,0.01,4.356628066300897
