location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
01,2026-01-31,0,2026-01-31,wk inc covid hosp,quantile,0.01,0.0
02,2026-01-31,0,2026-01-31,wk inc covid hosp,quantile,0.01,0.17807852965009058
04,2026-01-31,0,2026-01-31,wk inc covid hosp,quantile,0.01,21.856391093838806
05,2026-01-31,0,2026-01-31,wk inc covid hosp,quantile,0.01,8.99334955432921
06,2026-01-31,0,2026-01-31,wk inc covid hosp,quantile,0.01,108.72537071939658
08,2026-01-31,0,2026-01-31,wk inc covid hosp,quantile,0.01,13.890079792054104
09,2026-01-31,0,2026-01-31,wk inc covid hosp,quantile,0.01,48.512684737778706
10,2026-01-31,0,2026-01-31,wk inc covid hosp,quantile,0.01,7.701840211755694
11,2026-01-31,0,2026-01-31,wk inc covid hosp,quantile,0.01,2.1731841976817945
12,2026-01-31,0,2026-01-31,wk inc covid hosp,quantile,0.01,43.930976306035376
13,2026-01-31,0,2026-01-31,wk inc covid hosp,quantile,0.01,24.767062783405194
15,2026-01-31,0,2026-01-31,wk inc covid hosp,quantile,0.01,0.0
16,2026-01-31,0,2026-01-31,wk inc covid hosp,quantile,0.01,6.040801381720543
17,2026-01-31,0,2026-01-31,wk inc covid hosp,quantile,0.01,263.305124326384
18,2026-01-31,0,2026-01-31,wk inc covid hosp,quantile,0.01,77.1081207964602
19,2026-01-31,0,2026-01-31,wk inc covid hosp,quantile,0.01,35.54100500795285
20,2026-01-31,0,2026-01-31,wk inc covid hosp,quantile,0.01,25.312408451124746
21,2026-01-31,0,2026-01-31,wk inc covid hosp,quantile,0.01,42.2489011843515
22,2026-01-31,0,2026-01-31,wk inc covid hosp,quantile,0.01,11.148584356186182
23,2026-01-31,0,2026-01-31,wk inc covid hosp,quantile,0.01,5.351904024455937
24,2026-01-31,0,2026-01-31,wk inc covid hosp,quantile,0.01,27.539401146763257
25,2026-01-31,0,2026-01-31,wk inc covid hosp,quantile,0.01,72.596146064458
26,2026-01-31,0,2026-01-31,wk inc covid hosp,quantile,0.01,151.5567318565586
27,2026-01-31,0,2026-01-31,wk inc covid hosp,quantile,0.01,46.358441117014515
28,2026-01-31,0,2026-01-31,wk inc covid hosp,quantile,0.01,20.241698220946297
29,2026-01-31,0,2026-01-31,wk inc covid hosp,quantile,0.01,49.595395780396665
30,2026-01-31,0,2026-01-31,wk inc covid hosp,quantile,0.01,6.643175878220123
31,2026-01-31,0,2026-01-31,wk inc covid hosp,quantile,0.01,19.51245031247646
32,2026-01-31,0,2026-01-31,wk inc covid hosp,quantile,0.01,0.0
33,2026-01-31,0,2026-01-31,wk inc covid hosp,quantile,0.01,15.319566119622825
34,2026-01-31,0,2026-01-31,wk inc covid hosp,quantile,0.01,72.08696336950443
35,2026-01-31,0,2026-01-31,wk inc covid hosp,quantile,0.01,23.213921655949218
36,2026-01-31,0,2026-01-31,wk inc covid hosp,quantile,0.01,112.10536502463344
37,2026-01-31,0,2026-01-31,wk inc covid hosp,quantile,0.01,73.1827992821238
38,2026-01-31,0,2026-01-31,wk inc covid hosp,quantile,0.01,10.76358743761554
39,2026-01-31,0,2026-01-31,wk inc covid hosp,quantile,0.01,223.90242907075054
40,2026-01-31,0,2026-01-31,wk inc covid hosp,quantile,0.01,47.25668408361305
41,2026-01-31,0,2026-01-31,wk inc covid hosp,quantile,0.01,1.8746800909905543
42,2026-01-31,0,2026-01-31,wk inc covid hosp,quantile,0.01,412.91118062898124
44,2026-01-31,0,2026-01-31,wk inc covid hosp,quantile,0.01,16.368548828624192
45,2026-01-31,0,2026-01-31,wk inc covid hosp,quantile,0.01,28.46259150645328
46,2026-01-31,0,2026-01-31,wk inc covid hosp,quantile,0.01,20.45975507961474
47,2026-01-31,0,2026-01-31,wk inc covid hosp,quantile,0.01,24.31057142076381
48,2026-01-31,0,2026-01-31,wk inc covid hosp,quantile,0.01,63.598382537381795
49,2026-01-31,0,2026-01-31,wk inc covid hosp,quantile,0.01,0.0
50,2026-01-31,0,2026-01-31,wk inc covid hosp,quantile,0.01,2.728727216481029
51,2026-01-31,0,2026-01-31,wk inc covid hosp,quantile,0.01,54.317360660546555
53,2026-01-31,0,2026-01-31,wk inc covid hosp,quantile,0.01,20.10367112200658
54,2026-01-31,0,2026-01-31,wk inc covid hosp,quantile,0.01,55.32114057917402
55,2026-01-31,0,2026-01-31,wk inc covid hosp,quantile,0.01,108.42989852460329
56,2026-01-31,0,2026-01-31,wk inc covid hosp,quantile,0.01,7.372675050251449
72,2026-01-31,0,2026-01-31,wk inc covid hosp,quantile,0.01,13.971639549430893
US,2026-01-31,0,2026-01-31,wk inc covid hosp,quantile,0.01,2664.178554328625
01,2026-01-31,1,2026-02-07,wk inc covid hosp,quantile,0.01,0.0
02,2026-01-31,1,2026-02-07,wk inc covid hosp,quantile,0.01,0.0
04,2026-01-31,1,2026-02-07,wk inc covid hosp,quantile,0.01,17.58729511453401
05,2026-01-31,1,2026-02-07,wk inc covid hosp,quantile,0.01,7.39425037951343
06,2026-01-31,1,2026-02-07,wk inc covid hosp,quantile,0.01,88.1814679004317
08,2026-01-31,1,2026-02-07,wk inc covid hosp,quantile,0.01,10.83602700753327
09,2026-01-31,1,2026-02-07,wk inc covid hosp,quantile,0.01,43.354654356896475
10,2026-01-31,1,2026-02-07,wk inc covid hosp,quantile,0.01,6.996593516405383
11,2026-01-31,1,2026-02-07,wk inc covid hosp,quantile,0.01,1.9508508994391425
12,2026-01-31,1,2026-02-07,wk inc covid hosp,quantile,0.01,33.24069904582027
13,2026-01-31,1,2026-02-07,wk inc covid hosp,quantile,0.01,20.112413418116073
15,2026-01-31,1,2026-02-07,wk inc covid hosp,quantile,0.01,0.0
16,2026-01-31,1,2026-02-07,wk inc covid hosp,quantile,0.01,4.894012350702791
17,2026-01-31,1,2026-02-07,wk inc covid hosp,quantile,0.01,234.5544887807389
18,2026-01-31,1,2026-02-07,wk inc covid hosp,quantile,0.01,69.53481283127924
