location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
01,2026-02-14,0,2026-02-14,wk inc covid hosp,quantile,0.01,43.03674267443665
02,2026-02-14,0,2026-02-14,wk inc covid hosp,quantile,0.01,0.9019241742092381
04,2026-02-14,0,2026-02-14,wk inc covid hosp,quantile,0.01,33.39595031473598
05,2026-02-14,0,2026-02-14,wk inc covid hosp,quantile,0.01,4.325481973816339
06,2026-02-14,0,2026-02-14,wk inc covid hosp,quantile,0.01,92.48693459367897
08,2026-02-14,0,2026-02-14,wk inc covid hosp,quantile,0.01,33.894620915861644
09,2026-02-14,0,2026-02-14,wk inc covid hosp,quantile,0.01,38.6827000261718
10,2026-02-14,0,2026-02-14,wk inc covid hosp,quantile,0.01,9.815826740875965
11,2026-02-14,0,2026-02-14,wk inc covid hosp,quantile,0.01,2.6415149857598927
12,2026-02-14,0,2026-02-14,wk inc covid hosp,quantile,0.01,72.77653327811862
13,2026-02-14,0,2026-02-14,wk inc covid hosp,quantile,0.01,23.13335664231554
15,2026-02-14,0,2026-02-14,wk inc covid hosp,quantile,0.01,0.9385917319882162
16,2026-02-14,0,2026-02-14,wk inc covid hosp,quantile,0.01,6.297089753763085
17,2026-02-14,0,2026-02-14,wk inc covid hosp,quantile,0.01,136.69587258621303
18,2026-02-14,0,2026-02-14,wk inc covid hosp,quantile,0.01,90.95483725259639
19,2026-02-14,0,2026-02-14,wk inc covid hosp,quantile,0.01,28.724479187505366
20,2026-02-14,0,2026-02-14,wk inc covid hosp,quantile,0.01,16.186358668296883
21,2026-02-14,0,2026-02-14,wk inc covid hosp,quantile,0.01,41.34003814564727
22,2026-02-14,0,2026-02-14,wk inc covid hosp,quantile,0.01,31.85533647360698
23,2026-02-14,0,2026-02-14,wk inc covid hosp,quantile,0.01,6.724966299324329
24,2026-02-14,0,2026-02-14,wk inc covid hosp,quantile,0.01,19.4921112655666
25,2026-02-14,0,2026-02-14,wk inc covid hosp,quantile,0.01,28.58162094683876
26,2026-02-14,0,2026-02-14,wk inc covid hosp,quantile,0.01,62.848631285669164
27,2026-02-14,0,2026-02-14,wk inc covid hosp,quantile,0.01,49.15441022369158
28,2026-02-14,0,2026-02-14,wk inc covid hosp,quantile,0.01,12.872842083431848
29,2026-02-14,0,2026-02-14,wk inc covid hosp,quantile,0.01,15.981207652137432
30,2026-02-14,0,2026-02-14,wk inc covid hosp,quantile,0.01,2.751142756914701
31,2026-02-14,0,2026-02-14,wk inc covid hosp,quantile,0.01,14.070916185972274
32,2026-02-14,0,2026-02-14,wk inc covid hosp,quantile,0.01,5.617097441356188
33,2026-02-14,0,2026-02-14,wk inc covid hosp,quantile,0.01,8.126081083501374
34,2026-02-14,0,2026-02-14,wk inc covid hosp,quantile,0.01,79.42862106840076
35,2026-02-14,0,2026-02-14,wk inc covid hosp,quantile,0.01,8.542208684480837
36,2026-02-14,0,2026-02-14,wk inc covid hosp,quantile,0.01,122.66943403877052
37,2026-02-14,0,2026-02-14,wk inc covid hosp,quantile,0.01,47.86185590051624
38,2026-02-14,0,2026-02-14,wk inc covid hosp,quantile,0.01,10.328231630433812
39,2026-02-14,0,2026-02-14,wk inc covid hosp,quantile,0.01,171.85610350764784
40,2026-02-14,0,2026-02-14,wk inc covid hosp,quantile,0.01,33.677704239159176
41,2026-02-14,0,2026-02-14,wk inc covid hosp,quantile,0.01,0.0
42,2026-02-14,0,2026-02-14,wk inc covid hosp,quantile,0.01,196.81556129000083
44,2026-02-14,0,2026-02-14,wk inc covid hosp,quantile,0.01,6.575515556080767
45,2026-02-14,0,2026-02-14,wk inc covid hosp,quantile,0.01,12.62347563204539
46,2026-02-14,0,2026-02-14,wk inc covid hosp,quantile,0.01,12.34402656194231
47,2026-02-14,0,2026-02-14,wk inc covid hosp,quantile,0.01,42.37067597088576
48,2026-02-14,0,2026-02-14,wk inc covid hosp,quantile,0.01,87.90232354281187
49,2026-02-14,0,2026-02-14,wk inc covid hosp,quantile,0.01,3.6154975777130502
50,2026-02-14,0,2026-02-14,wk inc covid hosp,quantile,0.01,2.7387285612535597
51,2026-02-14,0,2026-02-14,wk inc covid hosp,quantile,0.01,30.887742292840212
53,2026-02-14,0,2026-02-14,wk inc covid hosp,quantile,0.01,36.83343463788595
54,2026-02-14,0,2026-02-14,wk inc covid hosp,quantile,0.01,28.061716491972827
55,2026-02-14,0,2026-02-14,wk inc covid hosp,quantile,0.01,70.71409289693676
56,2026-02-14,0,2026-02-14,wk inc covid hosp,quantile,0.01,9.013003429283803
72,2026-02-14,0,2026-02-14,wk inc covid hosp,quantile,0.01,6.421732307835935
US,2026-02-14,0,2026-02-14,wk inc covid hosp,quantile,0.01,2001.7347242321205
01,2026-02-14,1,2026-02-21,wk inc covid hosp,quantile,0.01,38.14717646405411
02,2026-02-14,1,2026-02-21,wk inc covid hosp,quantile,0.01,0.8279062774186605
04,2026-02-14,1,2026-02-21,wk inc covid hosp,quantile,0.01,31.448300950309136
05,2026-02-14,1,2026-02-21,wk inc covid hosp,quantile,0.01,3.333469994817533
06,2026-02-14,1,2026-02-21,wk inc covid hosp,quantile,0.01,88.66872212631353
08,2026-02-14,1,2026-02-21,wk inc covid hosp,quantile,0.01,29.626110446604166
09,2026-02-14,1,2026-02-21,wk inc covid hosp,quantile,0.01,35.316207994061735
10,2026-02-14,1,2026-02-21,wk inc covid hosp,quantile,0.01,8.70437303768624
11,2026-02-14,1,2026-02-21,wk inc covid hosp,quantile,0.01,2.328271587425648
12,2026-02-14,1,2026-02-21,wk inc covid hosp,quantile,0.01,68.44104230734877
13,2026-02-14,1,2026-02-21,wk inc covid hosp,quantile,0.01,21.321041959366084
15,2026-02-14,1,2026-02-21,wk inc covid hosp,quantile,0.01,0.9067593547103928
16,2026-02-14,1,2026-02-21,wk inc covid hosp,quantile,0.01,5.629178341204759
17,2026-02-14,1,2026-02-21,wk inc covid hosp,quantile,0.01,118.89956138052659
18,2026-02-14,1,2026-02-21,wk inc covid hosp,quantile,0.01,84.41926456510026
19,2026-02-14,1,2026-02-21,wk inc covid hosp,quantile,0.01,25.64446288717844
20,2026-02-14,1,2026-02-21,wk inc covid hosp,quantile,0.01,13.515428949340098
21,2026-02-14,1,2026-02-21,wk inc covid hosp,quantile,0.01,33.85060380159562
22,2026-02-14,1,2026-02-21,wk inc covid hosp,quantile,0.01,28.074544480172772
23,2026-02-14,1,2026-02-21,wk inc covid hosp,quantile,0.01,5.957537176702554
24,2026-02-14,1,2026-02-21,wk inc covid hosp,quantile,0.01,18.41129289075746
25,2026-02-14,1,2026-02-21,wk inc covid hosp,quantile,0.01,25.57629568267459
26,2026-02-14,1,2026-02-21,wk inc covid hosp,quantile,0.01,53.76785166126736
27,2026-02-14,1,2026-02-21,wk inc covid hosp,quantile,0.01,45.23530371766272
28,2026-02-14,1,2026-02-21,wk inc covid hosp,quantile,0.01,10.724792020926968
29,2026-02-14,1,2026-02-21,wk inc covid hosp,quantile,0.01,12.281779656259769
30,2026-02-14,1,2026-02-21,wk inc covid hosp,quantile,0.01,2.2644934271111725
31,2026-02-14,1,2026-02-21,wk inc covid hosp,quantile,0.01,12.049061401712045
32,2026-02-14,1,2026-02-21,wk inc covid hosp,quantile,0.01,4.836804411268502
33,2026-02-14,1,2026-02-21,wk inc covid hosp,quantile,0.01,7.149536317032262
34,2026-02-14,1,2026-02-21,wk inc covid hosp,quantile,0.01,70.17977015498188
35,2026-02-14,1,2026-02-21,wk inc covid hosp,quantile,0.01,7.408359291448317
36,2026-02-14,1,2026-02-21,wk inc covid hosp,quantile,0.01,117.38574511603309
37,2026-02-14,1,2026-02-21,wk inc covid hosp,quantile,0.01,41.94779243652918
38,2026-02-14,1,2026-02-21,wk inc covid hosp,quantile,0.01,9.591497521485751
39,2026-02-14,1,2026-02-21,wk inc covid hosp,quantile,0.01,157.2915307225634
40,2026-02-14,1,2026-02-21,wk inc covid hosp,quantile,0.01,29.333325401845784
41,2026-02-14,1,2026-02-21,wk inc covid hosp,quantile,0.01,0.0
42,2026-02-14,1,2026-02-21,wk inc covid hosp,quantile,0.01,182.59276747853517
44,2026-02-14,1,2026-02-21,wk inc covid hosp,quantile,0.01,6.078757029977499
45,2026-02-14,1,2026-02-21,wk inc covid hosp,quantile,0.01,9.749523337202634
46,2026-02-14,1,2026-02-21,wk inc covid hosp,quantile,0.01,12.183055286119837
47,2026-02-14,1,2026-02-21,wk inc covid hosp,quantile,0.01,37.93464927217969
48,2026-02-14,1,2026-02-21,wk inc covid hosp,quantile,0.01,82.81119423850905
49,2026-02-14,1,2026-02-21,wk inc covid hosp,quantile,0.01,3.3496600988230107
50,2026-02-14,1,2026-02-21,wk inc covid hosp,quantile,0.01,2.431588040655594
51,2026-02-14,1,2026-02-21,wk inc covid hosp,quantile,0.01,27.192409286557204
53,2026-02-14,1,2026-02-21,wk inc covid hosp,quantile,0.01,35.169898968985976
54,2026-02-14,1,2026-02-21,wk inc covid hosp,quantile,0.01,26.31736538869628
55,2026-02-14,1,2026-02-21,wk inc covid hosp,quantile,0.01,63.32186411634043
56,2026-02-14,1,2026-02-21,wk inc covid hosp,quantile,0.01,8.26145368691085
72,2026-02-14,1,2026-02-21,wk inc covid hosp,quantile,0.01,6.13190859828076
US,2026-02-14,1,2026-02-21,wk inc covid hosp,quantile,0.01,1809.1413040349635
01,2026-02-14,2,2026-02-28,wk inc covid hosp,quantile,0.01,33.00720383424296
02,2026-02-14,2,2026-02-28,wk inc covid hosp,quantile,0.01,0.8180920644438453
04,2026-02-14,2,2026-02-28,wk inc covid hosp,quantile,0.01,30.17108665003195
05,2026-02-14,2,2026-02-28,wk inc covid hosp,quantile,0.01,2.685259280961969
06,2026-02-14,2,2026-02-28,wk inc covid hosp,quantile,0.01,74.24045099059276
08,2026-02-14,2,2026-02-28,wk inc covid hosp,quantile,0.01,24.826323903700832
09,2026-02-14,2,2026-02-28,wk inc covid hosp,quantile,0.01,30.145568605002527
10,2026-02-14,2,2026-02-28,wk inc covid hosp,quantile,0.01,7.345964467236891
11,2026-02-14,2,2026-02-28,wk inc covid hosp,quantile,0.01,1.9457074037887128
12,2026-02-14,2,2026-02-28,wk inc covid hosp,quantile,0.01,66.34451034226234
13,2026-02-14,2,2026-02-28,wk inc covid hosp,quantile,0.01,20.94022345672346
15,2026-02-14,2,2026-02-28,wk inc covid hosp,quantile,0.01,0.8638000502054776
16,2026-02-14,2,2026-02-28,wk inc covid hosp,quantile,0.01,5.345355018486314
17,2026-02-14,2,2026-02-28,wk inc covid hosp,quantile,0.01,100.78984254886706
18,2026-02-14,2,2026-02-28,wk inc covid hosp,quantile,0.01,75.46909773846363
19,2026-02-14,2,2026-02-28,wk inc covid hosp,quantile,0.01,16.26594409625178
20,2026-02-14,2,2026-02-28,wk inc covid hosp,quantile,0.01,11.219130654679338
21,2026-02-14,2,2026-02-28,wk inc covid hosp,quantile,0.01,30.75560405753646
22,2026-02-14,2,2026-02-28,wk inc covid hosp,quantile,0.01,24.829771979135753
23,2026-02-14,2,2026-02-28,wk inc covid hosp,quantile,0.01,4.610317194132497
24,2026-02-14,2,2026-02-28,wk inc covid hosp,quantile,0.01,17.54760028991965
