location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
01,2026-06-13,0,2026-06-13,wk inc covid hosp,quantile,0.01,12.24925524378159
02,2026-06-13,0,2026-06-13,wk inc covid hosp,quantile,0.01,0.0
04,2026-06-13,0,2026-06-13,wk inc covid hosp,quantile,0.01,7.642736537589869
05,2026-06-13,0,2026-06-13,wk inc covid hosp,quantile,0.01,0.0
06,2026-06-13,0,2026-06-13,wk inc covid hosp,quantile,0.01,40.75063053259691
08,2026-06-13,0,2026-06-13,wk inc covid hosp,quantile,0.01,0.0
09,2026-06-13,0,2026-06-13,wk inc covid hosp,quantile,0.01,0.0
10,2026-06-13,0,2026-06-13,wk inc covid hosp,quantile,0.01,0.0
11,2026-06-13,0,2026-06-13,wk inc covid hosp,quantile,0.01,0.0
12,2026-06-13,0,2026-06-13,wk inc covid hosp,quantile,0.01,43.15119871704645
13,2026-06-13,0,2026-06-13,wk inc covid hosp,quantile,0.01,1.2715841880733132
15,2026-06-13,0,2026-06-13,wk inc covid hosp,quantile,0.01,0.0
16,2026-06-13,0,2026-06-13,wk inc covid hosp,quantile,0.01,1.260947533599923
17,2026-06-13,0,2026-06-13,wk inc covid hosp,quantile,0.01,0.0
18,2026-06-13,0,2026-06-13,wk inc covid hosp,quantile,0.01,1.0413552527099608
19,2026-06-13,0,2026-06-13,wk inc covid hosp,quantile,0.01,0.0
20,2026-06-13,0,2026-06-13,wk inc covid hosp,quantile,0.01,0.0
21,2026-06-13,0,2026-06-13,wk inc covid hosp,quantile,0.01,0.0
22,2026-06-13,0,2026-06-13,wk inc covid hosp,quantile,0.01,10.11616427304917
23,2026-06-13,0,2026-06-13,wk inc covid hosp,quantile,0.01,0.0
24,2026-06-13,0,2026-06-13,wk inc covid hosp,quantile,0.01,0.0
25,2026-06-13,0,2026-06-13,wk inc covid hosp,quantile,0.01,0.0
26,2026-06-13,0,2026-06-13,wk inc covid hosp,quantile,0.01,0.0
27,2026-06-13,0,2026-06-13,wk inc covid hosp,quantile,0.01,0.0
