location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
01,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.01,15.378654740441444
02,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.01,1.3367388790230703
04,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.01,298.31805572393534
05,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.01,11.59970475067827
06,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.01,120.98180886292623
08,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.01,37.02849497567694
09,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.01,20.633868072558975
10,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.01,5.245573526210157
11,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.01,6.533316838732413
12,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.01,60.13645015804499
13,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.01,8.216336350656665
15,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.01,4.272426932908422
16,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.01,2.1474510095012387
17,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.01,57.74436311664637
18,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.01,43.15911429388964
19,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.01,9.172695726960413
20,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.01,14.324724568518821
21,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.01,23.96712608244047
22,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.01,17.203626301073275
23,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.01,4.135839193476381
24,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.01,12.582999799694964
25,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.01,151.09146697102227
26,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.01,157.06761608196845
27,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.01,87.78255137123426
28,2024-11-30,0,2024-11-30,wk inc covid hosp,quantile,0.01,6.620637138320223
