location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
01,2025-02-08,0,2025-02-08,wk inc covid hosp,quantile,0.01,27.087263419037765
02,2025-02-08,0,2025-02-08,wk inc covid hosp,quantile,0.01,1.4043415737939167
04,2025-02-08,0,2025-02-08,wk inc covid hosp,quantile,0.01,151.55518812713464
05,2025-02-08,0,2025-02-08,wk inc covid hosp,quantile,0.01,5.705354694407962
06,2025-02-08,0,2025-02-08,wk inc covid hosp,quantile,0.01,149.69228048346613
08,2025-02-08,0,2025-02-08,wk inc covid hosp,quantile,0.01,26.069707517143936
09,2025-02-08,0,2025-02-08,wk inc covid hosp,quantile,0.01,52.90299600644152
10,2025-02-08,0,2025-02-08,wk inc covid hosp,quantile,0.01,10.046958686115092
11,2025-02-08,0,2025-02-08,wk inc covid hosp,quantile,0.01,4.743449608754237
12,2025-02-08,0,2025-02-08,wk inc covid hosp,quantile,0.01,166.42089217636195
13,2025-02-08,0,2025-02-08,wk inc covid hosp,quantile,0.01,53.528439162365004
15,2025-02-08,0,2025-02-08,wk inc covid hosp,quantile,0.01,3.4095563888516454
16,2025-02-08,0,2025-02-08,wk inc covid hosp,quantile,0.01,3.482845559822062
17,2025-02-08,0,2025-02-08,wk inc covid hosp,quantile,0.01,159.9802397214317
18,2025-02-08,0,2025-02-08,wk inc covid hosp,quantile,0.01,120.5444717653285
19,2025-02-08,0,2025-02-08,wk inc covid hosp,quantile,0.01,50.32214772236261
20,2025-02-08,0,2025-02-08,wk inc covid hosp,quantile,0.01,16.340271733465542
21,2025-02-08,0,2025-02-08,wk inc covid hosp,quantile,0.01,53.19276208529955
22,2025-02-08,0,2025-02-08,wk inc covid hosp,quantile,0.01,18.692728353601627
23,2025-02-08,0,2025-02-08,wk inc covid hosp,quantile,0.01,18.61544755252836
24,2025-02-08,0,2025-02-08,wk inc covid hosp,quantile,0.01,67.56455750225804
25,2025-02-08,0,2025-02-08,wk inc covid hosp,quantile,0.01,122.83766342959335
26,2025-02-08,0,2025-02-08,wk inc covid hosp,quantile,0.01,182.86333532090094
27,2025-02-08,0,2025-02-08,wk inc covid hosp,quantile,0.01,88.30587039212168
28,2025-02-08,0,2025-02-08,wk inc covid hosp,quantile,0.01,51.11655105299615
29,2025-02-08,0,2025-02-08,wk inc covid hosp,quantile,0.01,40.22063494342063
30,2025-02-08,0,2025-02-08,wk inc covid hosp,quantile,0.01,1.2394949606237404
