location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
01,2026-09-12,0,2026-09-12,wk inc covid hosp,quantile,0.01,45.99893560739147
02,2026-09-12,0,2026-09-12,wk inc covid hosp,quantile,0.01,0.9836514082004348
04,2026-09-12,0,2026-09-12,wk inc covid hosp,quantile,0.01,40.148646234145964
05,2026-09-12,0,2026-09-12,wk inc covid hosp,quantile,0.01,3.5437468822834
06,2026-09-12,0,2026-09-12,wk inc covid hosp,quantile,0.01,342.1031611629703
08,2026-09-12,0,2026-09-12,wk inc covid hosp,quantile,0.01,8.75958540676217
09,2026-09-12,0,2026-09-12,wk inc covid hosp,quantile,0.01,2.1299880475821693
10,2026-09-12,0,2026-09-12,wk inc covid hosp,quantile,0.01,0.8362249863859911
11,2026-09-12,0,2026-09-12,wk inc covid hosp,quantile,0.01,0.0
12,2026-09-12,0,2026-09-12,wk inc covid hosp,quantile,0.01,304.20684171002426
13,2026-09-12,0,2026-09-12,wk inc covid hosp,quantile,0.01,41.97745882863937
15,2026-09-12,0,2026-09-12,wk inc covid hosp,quantile,0.01,11.200840833538766
16,2026-09-12,0,2026-09-12,wk inc covid hosp,quantile,0.01,4.377184308548381
17,2026-09-12,0,2026-09-12,wk inc covid hosp,quantile,0.01,17.077785202399117
18,2026-09-12,0,2026-09-12,wk inc covid hosp,quantile,0.01,12.646119072059728
19,2026-09-12,0,2026-09-12,wk inc covid hosp,quantile,0.01,3.9139982276845897
20,2026-09-12,0,2026-09-12,wk inc covid hosp,quantile,0.01,1.1059424730175327
21,2026-09-12,0,2026-09-12,wk inc covid hosp,quantile,0.01,6.579144823695607
22,2026-09-12,0,2026-09-12,wk inc covid hosp,quantile,0.01,41.37646786011761
23,2026-09-12,0,2026-09-12,wk inc covid hosp,quantile,0.01,0.0
24,2026-09-12,0,2026-09-12,wk inc covid hosp,quantile,0.01,2.3388969385794347
25,2026-09-12,0,2026-09-12,wk inc covid hosp,quantile,0.01,10.930893180635492
26,2026-09-12,0,2026-09-12,wk inc covid hosp,quantile,0.01,4.699759519601043
27,2026-09-12,0,2026-09-12,wk inc covid hosp,quantile,0.01,8.3893218608626
28,2026-09-12,0,2026-09-12,wk inc covid hosp,quantile,0.01,12.99125544954418
29,2026-09-12,0,2026-09-12,wk inc covid hosp,quantile,0.01,9.093704583551617
