location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
01,2025-12-13,0,2025-12-13,wk inc covid hosp,quantile,0.01,21.351629277332847
02,2025-12-13,0,2025-12-13,wk inc covid hosp,quantile,0.01,0.010648417468438873
04,2025-12-13,0,2025-12-13,wk inc covid hosp,quantile,0.01,20.01630795698436
05,2025-12-13,0,2025-12-13,wk inc covid hosp,quantile,0.01,6.20997204912002
06,2025-12-13,0,2025-12-13,wk inc covid hosp,quantile,0.01,88.89436108415319
08,2025-12-13,0,2025-12-13,wk inc covid hosp,quantile,0.01,30.219125032900447
09,2025-12-13,0,2025-12-13,wk inc covid hosp,quantile,0.01,0.0
10,2025-12-13,0,2025-12-13,wk inc covid hosp,quantile,0.01,13.229174850032898
11,2025-12-13,0,2025-12-13,wk inc covid hosp,quantile,0.01,0.358939590757242
12,2025-12-13,0,2025-12-13,wk inc covid hosp,quantile,0.01,47.36997600184078
13,2025-12-13,0,2025-12-13,wk inc covid hosp,quantile,0.01,8.280566546298475
15,2025-12-13,0,2025-12-13,wk inc covid hosp,quantile,0.01,0.8112482371512628
16,2025-12-13,0,2025-12-13,wk inc covid hosp,quantile,0.01,2.47108881279494
17,2025-12-13,0,2025-12-13,wk inc covid hosp,quantile,0.01,112.47817186990376
18,2025-12-13,0,2025-12-13,wk inc covid hosp,quantile,0.01,82.78895057754
19,2025-12-13,0,2025-12-13,wk inc covid hosp,quantile,0.01,17.38612269237391
20,2025-12-13,0,2025-12-13,wk inc covid hosp,quantile,0.01,13.428156173534624
21,2025-12-13,0,2025-12-13,wk inc covid hosp,quantile,0.01,33.25638435510788
22,2025-12-13,0,2025-12-13,wk inc covid hosp,quantile,0.01,14.45939380270521
23,2025-12-13,0,2025-12-13,wk inc covid hosp,quantile,0.01,5.54820730559391
24,2025-12-13,0,2025-12-13,wk inc covid hosp,quantile,0.01,11.095593861803712
25,2025-12-13,0,2025-12-13,wk inc covid hosp,quantile,0.01,63.464317466949645
26,2025-12-13,0,2025-12-13,wk inc covid hosp,quantile,0.01,59.805667647333394
27,2025-12-13,0,2025-12-13,wk inc covid hosp,quantile,0.01,40.689740164120586
28,2025-12-13,0,2025-12-13,wk inc covid hosp,quantile,0.01,21.33341837370631
29,2025-12-13,0,2025-12-13,wk inc covid hosp,quantile,0.01,27.53939984773092
30,2025-12-13,0,2025-12-13,wk inc covid hosp,quantile,0.01,3.6371143236965313
31,2025-12-13,0,2025-12-13,wk inc covid hosp,quantile,0.01,3.2087386509503606
32,2025-12-13,0,2025-12-13,wk inc covid hosp,quantile,0.01,2.6826816634837476
33,2025-12-13,0,2025-12-13,wk inc covid hosp,quantile,0.01,12.196707647101539
34,2025-12-13,0,2025-12-13,wk inc covid hosp,quantile,0.01,69.96568029726141
35,2025-12-13,0,2025-12-13,wk inc covid hosp,quantile,0.01,41.1227236543052
36,2025-12-13,0,2025-12-13,wk inc covid hosp,quantile,0.01,139.9171906296952
37,2025-12-13,0,2025-12-13,wk inc covid hosp,quantile,0.01,27.675936176095394
38,2025-12-13,0,2025-12-13,wk inc covid hosp,quantile,0.01,3.094506722077058
39,2025-12-13,0,2025-12-13,wk inc covid hosp,quantile,0.01,131.29593801298662
40,2025-12-13,0,2025-12-13,wk inc covid hosp,quantile,0.01,9.104958761118773
41,2025-12-13,0,2025-12-13,wk inc covid hosp,quantile,0.01,9.928562873350009
42,2025-12-13,0,2025-12-13,wk inc covid hosp,quantile,0.01,194.3163372574827
44,2025-12-13,0,2025-12-13,wk inc covid hosp,quantile,0.01,8.57957673141338
45,2025-12-13,0,2025-12-13,wk inc covid hosp,quantile,0.01,11.029357174501397
46,2025-12-13,0,2025-12-13,wk inc covid hosp,quantile,0.01,6.87670568208464
47,2025-12-13,0,2025-12-13,wk inc covid hosp,quantile,0.01,44.675909956650415
48,2025-12-13,0,2025-12-13,wk inc covid hosp,quantile,0.01,86.68696860595921
49,2025-12-13,0,2025-12-13,wk inc covid hosp,quantile,0.01,2.627760835403567
50,2025-12-13,0,2025-12-13,wk inc covid hosp,quantile,0.01,4.296717889032692
51,2025-12-13,0,2025-12-13,wk inc covid hosp,quantile,0.01,22.872643683557875
53,2025-12-13,0,2025-12-13,wk inc covid hosp,quantile,0.01,18.269747801056305
54,2025-12-13,0,2025-12-13,wk inc covid hosp,quantile,0.01,17.859221993359423
55,2025-12-13,0,2025-12-13,wk inc covid hosp,quantile,0.01,33.01937003326095
56,2025-12-13,0,2025-12-13,wk inc covid hosp,quantile,0.01,6.205182174472449
72,2025-12-13,0,2025-12-13,wk inc covid hosp,quantile,0.01,6.258695220794537
US,2025-12-13,0,2025-12-13,wk inc covid hosp,quantile,0.01,1867.8981990674968
01,2025-12-13,1,2025-12-20,wk inc covid hosp,quantile,0.01,20.112906876772133
02,2025-12-13,1,2025-12-20,wk inc covid hosp,quantile,0.01,0.0
04,2025-12-13,1,2025-12-20,wk inc covid hosp,quantile,0.01,18.63385064894883
05,2025-12-13,1,2025-12-20,wk inc covid hosp,quantile,0.01,6.005441169563759
06,2025-12-13,1,2025-12-20,wk inc covid hosp,quantile,0.01,81.40960467613378
08,2025-12-13,1,2025-12-20,wk inc covid hosp,quantile,0.01,28.191741698162797
09,2025-12-13,1,2025-12-20,wk inc covid hosp,quantile,0.01,0.0
10,2025-12-13,1,2025-12-20,wk inc covid hosp,quantile,0.01,11.127907240124868
11,2025-12-13,1,2025-12-20,wk inc covid hosp,quantile,0.01,0.3242609249751445
12,2025-12-13,1,2025-12-20,wk inc covid hosp,quantile,0.01,42.029290946510045
13,2025-12-13,1,2025-12-20,wk inc covid hosp,quantile,0.01,6.7150417172819035
15,2025-12-13,1,2025-12-20,wk inc covid hosp,quantile,0.01,0.7484063886966682
16,2025-12-13,1,2025-12-20,wk inc covid hosp,quantile,0.01,1.8258781660786818
17,2025-12-13,1,2025-12-20,wk inc covid hosp,quantile,0.01,105.4623509488005
18,2025-12-13,1,2025-12-20,wk inc covid hosp,quantile,0.01,75.68787267154354
19,2025-12-13,1,2025-12-20,wk inc covid hosp,quantile,0.01,17.05948012717929
20,2025-12-13,1,2025-12-20,wk inc covid hosp,quantile,0.01,10.778966361961496
21,2025-12-13,1,2025-12-20,wk inc covid hosp,quantile,0.01,32.22264249962597
22,2025-12-13,1,2025-12-20,wk inc covid hosp,quantile,0.01,14.108319136224054
23,2025-12-13,1,2025-12-20,wk inc covid hosp,quantile,0.01,4.841215189718994
24,2025-12-13,1,2025-12-20,wk inc covid hosp,quantile,0.01,9.79644389355708
25,2025-12-13,1,2025-12-20,wk inc covid hosp,quantile,0.01,60.627114072409725
26,2025-12-13,1,2025-12-20,wk inc covid hosp,quantile,0.01,55.05603998092385
27,2025-12-13,1,2025-12-20,wk inc covid hosp,quantile,0.01,38.38040240497263
28,2025-12-13,1,2025-12-20,wk inc covid hosp,quantile,0.01,20.433095802029957
29,2025-12-13,1,2025-12-20,wk inc covid hosp,quantile,0.01,25.611418561593783
30,2025-12-13,1,2025-12-20,wk inc covid hosp,quantile,0.01,3.1587890326253203
31,2025-12-13,1,2025-12-20,wk inc covid hosp,quantile,0.01,2.751861080790272
32,2025-12-13,1,2025-12-20,wk inc covid hosp,quantile,0.01,1.6216613132829518
33,2025-12-13,1,2025-12-20,wk inc covid hosp,quantile,0.01,11.744289796210834
34,2025-12-13,1,2025-12-20,wk inc covid hosp,quantile,0.01,62.60232243060934
35,2025-12-13,1,2025-12-20,wk inc covid hosp,quantile,0.01,37.81287615098053
36,2025-12-13,1,2025-12-20,wk inc covid hosp,quantile,0.01,131.576132159772
37,2025-12-13,1,2025-12-20,wk inc covid hosp,quantile,0.01,23.654943609162714
38,2025-12-13,1,2025-12-20,wk inc covid hosp,quantile,0.01,3.068248479780301
39,2025-12-13,1,2025-12-20,wk inc covid hosp,quantile,0.01,127.508183568063
40,2025-12-13,1,2025-12-20,wk inc covid hosp,quantile,0.01,8.466940403363473
41,2025-12-13,1,2025-12-20,wk inc covid hosp,quantile,0.01,9.735521676310016
42,2025-12-13,1,2025-12-20,wk inc covid hosp,quantile,0.01,179.84225628446498
44,2025-12-13,1,2025-12-20,wk inc covid hosp,quantile,0.01,7.854329265567518
45,2025-12-13,1,2025-12-20,wk inc covid hosp,quantile,0.01,9.859080155345016
46,2025-12-13,1,2025-12-20,wk inc covid hosp,quantile,0.01,6.17036556060159
47,2025-12-13,1,2025-12-20,wk inc covid hosp,quantile,0.01,41.46625922004441
48,2025-12-13,1,2025-12-20,wk inc covid hosp,quantile,0.01,80.73754187963027
49,2025-12-13,1,2025-12-20,wk inc covid hosp,quantile,0.01,1.9307430379655
50,2025-12-13,1,2025-12-20,wk inc covid hosp,quantile,0.01,3.721329630478597
51,2025-12-13,1,2025-12-20,wk inc covid hosp,quantile,0.01,20.780444979991213
53,2025-12-13,1,2025-12-20,wk inc covid hosp,quantile,0.01,17.937206621048922
54,2025-12-13,1,2025-12-20,wk inc covid hosp,quantile,0.01,15.939761007485888
55,2025-12-13,1,2025-12-20,wk inc covid hosp,quantile,0.01,32.086071163297
56,2025-12-13,1,2025-12-20,wk inc covid hosp,quantile,0.01,6.1295573760075515
72,2025-12-13,1,2025-12-20,wk inc covid hosp,quantile,0.01,5.830489438161966
US,2025-12-13,1,2025-12-20,wk inc covid hosp,quantile,0.01,1686.5065468200153
01,2025-12-13,2,2025-12-27,wk inc covid hosp,quantile,0.01,18.60255496967263
02,2025-12-13,2,2025-12-27,wk inc covid hosp,quantile,0.01,0.0
04,2025-12-13,2,2025-12-27,wk inc covid hosp,quantile,0.01,17.315561137844064
05,2025-12-13,2,2025-12-27,wk inc covid hosp,quantile,0.01,5.330097655666225
06,2025-12-13,2,2025-12-27,wk inc covid hosp,quantile,0.01,67.50490976405963
08,2025-12-13,2,2025-12-27,wk inc covid hosp,quantile,0.01,26.405626632442768
09,2025-12-13,2,2025-12-27,wk inc covid hosp,quantile,0.01,0.0
10,2025-12-13,2,2025-12-27,wk inc covid hosp,quantile,0.01,10.033085782353806
11,2025-12-13,2,2025-12-27,wk inc covid hosp,quantile,0.01,0.26653875524396287
12,2025-12-13,2,2025-12-27,wk inc covid hosp,quantile,0.01,41.35826325892094
13,2025-12-13,2,2025-12-27,wk inc covid hosp,quantile,0.01,5.301245830118431
15,2025-12-13,2,2025-12-27,wk inc covid hosp,quantile,0.01,0.6651625648522986
16,2025-12-13,2,2025-12-27,wk inc covid hosp,quantile,0.01,1.5196336820370273
17,2025-12-13,2,2025-12-27,wk inc covid hosp,quantile,0.01,98.49227832225549
18,2025-12-13,2,2025-12-27,wk inc covid hosp,quantile,0.01,69.45208443965599
19,2025-12-13,2,2025-12-27,wk inc covid hosp,quantile,0.01,16.170126596502147
20,2025-12-13,2,2025-12-27,wk inc covid hosp,quantile,0.01,9.2037314238732
