location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
01,2025-02-22,0,2025-02-22,wk inc covid hosp,quantile,0.01,43.25886858818619
02,2025-02-22,0,2025-02-22,wk inc covid hosp,quantile,0.01,2.046084846820169
04,2025-02-22,0,2025-02-22,wk inc covid hosp,quantile,0.01,58.03867425380512
05,2025-02-22,0,2025-02-22,wk inc covid hosp,quantile,0.01,12.812286302673987
06,2025-02-22,0,2025-02-22,wk inc covid hosp,quantile,0.01,167.0232205470383
08,2025-02-22,0,2025-02-22,wk inc covid hosp,quantile,0.01,16.776601682627433
09,2025-02-22,0,2025-02-22,wk inc covid hosp,quantile,0.01,28.565672138645397
10,2025-02-22,0,2025-02-22,wk inc covid hosp,quantile,0.01,7.819616752693929
11,2025-02-22,0,2025-02-22,wk inc covid hosp,quantile,0.01,0.42062720798235625
12,2025-02-22,0,2025-02-22,wk inc covid hosp,quantile,0.01,102.82338924021124
13,2025-02-22,0,2025-02-22,wk inc covid hosp,quantile,0.01,20.464381650256147
15,2025-02-22,0,2025-02-22,wk inc covid hosp,quantile,0.01,3.6718181965213876
16,2025-02-22,0,2025-02-22,wk inc covid hosp,quantile,0.01,7.564783857928686
17,2025-02-22,0,2025-02-22,wk inc covid hosp,quantile,0.01,71.97945007884802
18,2025-02-22,0,2025-02-22,wk inc covid hosp,quantile,0.01,99.33245946605142
19,2025-02-22,0,2025-02-22,wk inc covid hosp,quantile,0.01,33.35594368960035
20,2025-02-22,0,2025-02-22,wk inc covid hosp,quantile,0.01,14.573653716319104
21,2025-02-22,0,2025-02-22,wk inc covid hosp,quantile,0.01,42.46267813951045
22,2025-02-22,0,2025-02-22,wk inc covid hosp,quantile,0.01,19.329629392186874
23,2025-02-22,0,2025-02-22,wk inc covid hosp,quantile,0.01,7.480201843163
24,2025-02-22,0,2025-02-22,wk inc covid hosp,quantile,0.01,54.30046406892971
25,2025-02-22,0,2025-02-22,wk inc covid hosp,quantile,0.01,66.8208114148063
26,2025-02-22,0,2025-02-22,wk inc covid hosp,quantile,0.01,100.06497940359125
27,2025-02-22,0,2025-02-22,wk inc covid hosp,quantile,0.01,47.414545334442884
28,2025-02-22,0,2025-02-22,wk inc covid hosp,quantile,0.01,19.200148675298827
29,2025-02-22,0,2025-02-22,wk inc covid hosp,quantile,0.01,11.136942943688732
30,2025-02-22,0,2025-02-22,wk inc covid hosp,quantile,0.01,7.149481842489688
31,2025-02-22,0,2025-02-22,wk inc covid hosp,quantile,0.01,13.960779225389972
32,2025-02-22,0,2025-02-22,wk inc covid hosp,quantile,0.01,6.282336424058953
33,2025-02-22,0,2025-02-22,wk inc covid hosp,quantile,0.01,2.8061288442169623
34,2025-02-22,0,2025-02-22,wk inc covid hosp,quantile,0.01,38.17982833604539
35,2025-02-22,0,2025-02-22,wk inc covid hosp,quantile,0.01,4.853485190678887
36,2025-02-22,0,2025-02-22,wk inc covid hosp,quantile,0.01,182.60572195945423
37,2025-02-22,0,2025-02-22,wk inc covid hosp,quantile,0.01,95.38022686796566
38,2025-02-22,0,2025-02-22,wk inc covid hosp,quantile,0.01,8.150902150970236
39,2025-02-22,0,2025-02-22,wk inc covid hosp,quantile,0.01,163.8442733833425
40,2025-02-22,0,2025-02-22,wk inc covid hosp,quantile,0.01,21.082824411904873
41,2025-02-22,0,2025-02-22,wk inc covid hosp,quantile,0.01,20.883259627102635
42,2025-02-22,0,2025-02-22,wk inc covid hosp,quantile,0.01,489.9210419093866
44,2025-02-22,0,2025-02-22,wk inc covid hosp,quantile,0.01,8.140359292004067
45,2025-02-22,0,2025-02-22,wk inc covid hosp,quantile,0.01,22.05965875136976
46,2025-02-22,0,2025-02-22,wk inc covid hosp,quantile,0.01,11.51970103686751
47,2025-02-22,0,2025-02-22,wk inc covid hosp,quantile,0.01,72.99258940233604
48,2025-02-22,0,2025-02-22,wk inc covid hosp,quantile,0.01,208.62670356331992
49,2025-02-22,0,2025-02-22,wk inc covid hosp,quantile,0.01,8.855525755134762
50,2025-02-22,0,2025-02-22,wk inc covid hosp,quantile,0.01,4.883103771430864
51,2025-02-22,0,2025-02-22,wk inc covid hosp,quantile,0.01,39.0106047143965
53,2025-02-22,0,2025-02-22,wk inc covid hosp,quantile,0.01,55.47404345155621
54,2025-02-22,0,2025-02-22,wk inc covid hosp,quantile,0.01,43.001888161521
55,2025-02-22,0,2025-02-22,wk inc covid hosp,quantile,0.01,72.41355604168737
56,2025-02-22,0,2025-02-22,wk inc covid hosp,quantile,0.01,4.223198228336703
72,2025-02-22,0,2025-02-22,wk inc covid hosp,quantile,0.01,2.373194319480268
US,2025-02-22,0,2025-02-22,wk inc covid hosp,quantile,0.01,1379.138380124581
01,2025-02-22,1,2025-03-01,wk inc covid hosp,quantile,0.01,36.723249299031096
02,2025-02-22,1,2025-03-01,wk inc covid hosp,quantile,0.01,1.734860890386389
04,2025-02-22,1,2025-03-01,wk inc covid hosp,quantile,0.01,48.24917064794109
05,2025-02-22,1,2025-03-01,wk inc covid hosp,quantile,0.01,8.394721886451753
06,2025-02-22,1,2025-03-01,wk inc covid hosp,quantile,0.01,136.56966473624536
08,2025-02-22,1,2025-03-01,wk inc covid hosp,quantile,0.01,13.133742862792099
09,2025-02-22,1,2025-03-01,wk inc covid hosp,quantile,0.01,21.296286262280457
10,2025-02-22,1,2025-03-01,wk inc covid hosp,quantile,0.01,7.116428286754936
11,2025-02-22,1,2025-03-01,wk inc covid hosp,quantile,0.01,0.17922027829813286
12,2025-02-22,1,2025-03-01,wk inc covid hosp,quantile,0.01,80.3294903953308
13,2025-02-22,1,2025-03-01,wk inc covid hosp,quantile,0.01,14.532105477440842
15,2025-02-22,1,2025-03-01,wk inc covid hosp,quantile,0.01,2.649685833595647
16,2025-02-22,1,2025-03-01,wk inc covid hosp,quantile,0.01,6.23681178938533
17,2025-02-22,1,2025-03-01,wk inc covid hosp,quantile,0.01,47.975125642952875
18,2025-02-22,1,2025-03-01,wk inc covid hosp,quantile,0.01,73.85172910378701
19,2025-02-22,1,2025-03-01,wk inc covid hosp,quantile,0.01,29.212621526867498
20,2025-02-22,1,2025-03-01,wk inc covid hosp,quantile,0.01,11.60271737081745
21,2025-02-22,1,2025-03-01,wk inc covid hosp,quantile,0.01,38.21020294613365
