location_name,horizon,quantile_0.025_per100k,quantile_0.5_per100k,quantile_0.975_per100k,quantile_0.025_count,quantile_0.5_count,quantile_0.975_count,quantile_0.025_per100k_rounded,quantile_0.5_per100k_rounded,quantile_0.975_per100k_rounded,quantile_0.025_count_rounded,quantile_0.5_count_rounded,quantile_0.975_count_rounded,target,target_end_date,reference_date,forecast_due_date,target_end_date_formatted,forecast_due_date_formatted,reference_date_formatted,model
US,0,1.6537855649228257,2.610662087388041,4.042259946056981,5505.04096492308,8690.245,13455.6783333333,1.65,2.61,4.04,5505,8690,13456,wk inc covid hosp,2024-12-14,2024-12-14,2024-12-11,"December 14, 2024","December 11, 2024","December 14, 2024",CovidHub-ensemble
US,1,1.611114620434989,2.8248970724419107,5.235601800643555,5363,9403.38,17428.0166666667,1.61,2.82,5.24,5363,9403,17428,wk inc covid hosp,2024-12-21,2024-12-14,2024-12-11,"December 21, 2024","December 11, 2024","December 14, 2024",CovidHub-ensemble
US,2,1.4679571223701275,3.0316493754249056,5.845134657804136,4886.46428219082,10091.6070118053,19457,1.47,3.03,5.85,4886,10092,19457,wk inc covid hosp,2024-12-28,2024-12-14,2024-12-11,"December 28, 2024","December 11, 2024","December 14, 2024",CovidHub-ensemble
Alabama,0,1.0607837591165823,1.9821110194834848,3.3148323800779087,52.0121901594404,97.1865701906613,162.532364035123,1.06,1.98,3.31,52,97,163,wk inc covid hosp,2024-12-14,2024-12-14,2024-12-11,"December 14, 2024","December 11, 2024","December 14, 2024",CovidHub-ensemble
Alabama,1,0.9254188858874384,2.0238541519030666,3.9314917920481482,45.375,99.2333131979884,192.768315823936,0.93,2.02,3.93,45,99,193,wk inc covid hosp,2024-12-21,2024-12-14,2024-12-11,"December 21, 2024","December 11, 2024","December 14, 2024",CovidHub-ensemble
Alabama,2,0.857605821522133,2.27819905418425,4.870178326705988,42.05,111.704314294904,238.793853188299,0.86,2.28,4.87,42,112,239,wk inc covid hosp,2024-12-28,2024-12-14,2024-12-11,"December 28, 2024","December 11, 2024","December 14, 2024",CovidHub-ensemble
Alaska,0,0.5802787251638656,1.56567044695111,3.102124243657287,4.245,11.4535838711485,22.6934347982627,0.58,1.57,3.1,4,11,23,wk inc covid hosp,2024-12-14,2024-12-14,2024-12-11,"December 14, 2024","December 11, 2024","December 14, 2024",CovidHub-ensemble
Alaska,1,0.5249583816855546,1.6218160934185184,3.781186789753303,3.84030679330159,11.8643145405985,27.6610829011008,0.52,1.62,3.78,4,12,28,wk inc covid hosp,2024-12-21,2024-12-14,2024-12-11,"December 21, 2024","December 11, 2024","December 14, 2024",CovidHub-ensemble
Alaska,2,0.5109050024263716,1.6716826253796007,4.899710986527036,3.7375,12.2291106618332,35.8435907363892,0.51,1.67,4.9,4,12,36,wk inc covid hosp,2024-12-28,2024-12-14,2024-12-11,"December 28, 2024","December 11, 2024","December 14, 2024",CovidHub-ensemble
Arizona,0,6.076756420794022,10.942580391077055,13.767615391187212,442.309902648926,796.479459163992,1002.10576197296,6.08,10.94,13.77,442,796,1002,wk inc covid hosp,2024-12-14,2024-12-14,2024-12-11,"December 14, 2024","December 11, 2024","December 14, 2024",CovidHub-ensemble
Arizona,1,5.200779971349429,10.810915561926794,15.213423192651947,378.550055907206,786.895948861611,1107.3420202055,5.2,10.81,15.21,379,787,1107,wk inc covid hosp,2024-12-21,2024-12-14,2024-12-11,"December 21, 2024","December 11, 2024","December 14, 2024",CovidHub-ensemble
Arizona,2,4.607296978335962,10.603878949019174,16.09084464688461,335.352108402626,771.82633972168,1171.20704475638,4.61,10.6,16.09,335,772,1171,wk inc covid hosp,2024-12-28,2024-12-14,2024-12-11,"December 28, 2024","December 11, 2024","December 14, 2024",CovidHub-ensemble
Arkansas,0,0.8181115679196594,1.7831530367715531,4.247849842317262,24.6890036211422,53.8120636698134,128.191782455444,0.82,1.78,4.25,25,54,128,wk inc covid hosp,2024-12-14,2024-12-14,2024-12-11,"December 14, 2024","December 11, 2024","December 14, 2024",CovidHub-ensemble
Arkansas,1,0.6674393990969857,2.135086763034839,5.2717141338536235,20.1420128835248,64.4327337383359,159.09,0.67,2.14,5.27,20,64,159,wk inc covid hosp,2024-12-21,2024-12-14,2024-12-11,"December 21, 2024","December 11, 2024","December 14, 2024",CovidHub-ensemble
Arkansas,2,0.4544020963511249,2.7527422654474614,5.703230685657053,13.7129646397681,83.0723661963641,172.112323760986,0.45,2.75,5.7,14,83,172,wk inc covid hosp,2024-12-28,2024-12-14,2024-12-11,"December 28, 2024","December 11, 2024","December 14, 2024",CovidHub-ensemble
California,0,1.0329335596694926,1.8341557088329374,3.879035090479648,408.135011538448,724.715693841301,1532.69299519857,1.03,1.83,3.88,408,725,1533,wk inc covid hosp,2024-12-14,2024-12-14,2024-12-11,"December 14, 2024","December 11, 2024","December 14, 2024",CovidHub-ensemble
California,1,1.094064536337219,2.357056224763279,4.64355507495592,432.289219361478,931.325311763848,1834.7718363444,1.09,2.36,4.64,432,931,1835,wk inc covid hosp,2024-12-21,2024-12-14,2024-12-11,"December 21, 2024","December 11, 2024","December 14, 2024",CovidHub-ensemble
California,2,0.968439134237666,2.716197271912542,5.546155585305768,382.651830339256,1073.229923198,2191.40936279297,0.97,2.72,5.55,383,1073,2191,wk inc covid hosp,2024-12-28,2024-12-14,2024-12-11,"December 28, 2024","December 11, 2024","December 14, 2024",CovidHub-ensemble
Colorado,0,1.79987413904718,3.102973702078494,4.193614672729954,103.65,178.692063652127,241.499197859782,1.8,3.1,4.19,104,179,241,wk inc covid hosp,2024-12-14,2024-12-14,2024-12-11,"December 14, 2024","December 11, 2024","December 14, 2024",CovidHub-ensemble
