"reference_date","location","horizon","target","target_end_date","output_type","output_type_id","value"
2025-07-19,"01",-1,"wk inc covid hosp",2025-07-12,"quantile","0.01",32.7579403106989
2025-07-19,"01",-1,"wk inc covid hosp",2025-07-12,"quantile","0.025",36.5841089522653
2025-07-19,"01",-1,"wk inc covid hosp",2025-07-12,"quantile","0.05",40.4111792842185
2025-07-19,"01",-1,"wk inc covid hosp",2025-07-12,"quantile","0.1",45.2145624096823
2025-07-19,"01",-1,"wk inc covid hosp",2025-07-12,"quantile","0.15",48.3026252749531
2025-07-19,"01",-1,"wk inc covid hosp",2025-07-12,"quantile","0.2",50.7963311426932
2025-07-19,"01",-1,"wk inc covid hosp",2025-07-12,"quantile","0.25",53.0392245060897
2025-07-19,"01",-1,"wk inc covid hosp",2025-07-12,"quantile","0.3",55.0514388291356
2025-07-19,"01",-1,"wk inc covid hosp",2025-07-12,"quantile","0.35",56.9688628243418
2025-07-19,"01",-1,"wk inc covid hosp",2025-07-12,"quantile","0.4",58.939001035569
2025-07-19,"01",-1,"wk inc covid hosp",2025-07-12,"quantile","0.45",60.725876492791
2025-07-19,"01",-1,"wk inc covid hosp",2025-07-12,"quantile","0.5",62.5437378640777
2025-07-19,"01",-1,"wk inc covid hosp",2025-07-12,"quantile","0.55",64.4118158149013
2025-07-19,"01",-1,"wk inc covid hosp",2025-07-12,"quantile","0.6",66.3770134571846
2025-07-19,"01",-1,"wk inc covid hosp",2025-07-12,"quantile","0.65",68.6924377536929
2025-07-19,"01",-1,"wk inc covid hosp",2025-07-12,"quantile","0.7",71.013190800494
2025-07-19,"01",-1,"wk inc covid hosp",2025-07-12,"quantile","0.75",73.7009962444621
2025-07-19,"01",-1,"wk inc covid hosp",2025-07-12,"quantile","0.8",77.0243831430211
2025-07-19,"01",-1,"wk inc covid hosp",2025-07-12,"quantile","0.85",80.9986537948144
2025-07-19,"01",-1,"wk inc covid hosp",2025-07-12,"quantile","0.9",87.0432342004872
2025-07-19,"01",-1,"wk inc covid hosp",2025-07-12,"quantile","0.95",96.5655964167161
2025-07-19,"01",-1,"wk inc covid hosp",2025-07-12,"quantile","0.975",104.399093018178
2025-07-19,"01",-1,"wk inc covid hosp",2025-07-12,"quantile","0.99",113.026326491745
2025-07-19,"01",0,"wk inc covid hosp",2025-07-19,"quantile","0.01",27.6155035097092
2025-07-19,"01",0,"wk inc covid hosp",2025-07-19,"quantile","0.025",33.529087303212
2025-07-19,"01",0,"wk inc covid hosp",2025-07-19,"quantile","0.05",37.1706864578551
2025-07-19,"01",0,"wk inc covid hosp",2025-07-19,"quantile","0.1",40.147751548235
2025-07-19,"01",0,"wk inc covid hosp",2025-07-19,"quantile","0.15",41.549523790093
2025-07-19,"01",0,"wk inc covid hosp",2025-07-19,"quantile","0.2",44.417091138097
2025-07-19,"01",0,"wk inc covid hosp",2025-07-19,"quantile","0.25",45.9131486215154
2025-07-19,"01",0,"wk inc covid hosp",2025-07-19,"quantile","0.3",48.458844226199
2025-07-19,"01",0,"wk inc covid hosp",2025-07-19,"quantile","0.35",49.7116211263303
2025-07-19,"01",0,"wk inc covid hosp",2025-07-19,"quantile","0.4",51.2104359560936
2025-07-19,"01",0,"wk inc covid hosp",2025-07-19,"quantile","0.45",53.7877361380435
2025-07-19,"01",0,"wk inc covid hosp",2025-07-19,"quantile","0.5",55.4268412605479
2025-07-19,"01",0,"wk inc covid hosp",2025-07-19,"quantile","0.55",57.4673037508984
2025-07-19,"01",0,"wk inc covid hosp",2025-07-19,"quantile","0.6",60.9890713792762
2025-07-19,"01",0,"wk inc covid hosp",2025-07-19,"quantile","0.65",69.5884076721887
2025-07-19,"01",0,"wk inc covid hosp",2025-07-19,"quantile","0.7",72.5712254047429
2025-07-19,"01",0,"wk inc covid hosp",2025-07-19,"quantile","0.75",75.1908053177765
2025-07-19,"01",0,"wk inc covid hosp",2025-07-19,"quantile","0.8",80.4612004454987
2025-07-19,"01",0,"wk inc covid hosp",2025-07-19,"quantile","0.85",83.5687330300389
2025-07-19,"01",0,"wk inc covid hosp",2025-07-19,"quantile","0.9",87.5668124322159
2025-07-19,"01",0,"wk inc covid hosp",2025-07-19,"quantile","0.95",98.6286773212434
2025-07-19,"01",0,"wk inc covid hosp",2025-07-19,"quantile","0.975",107.5
2025-07-19,"01",0,"wk inc covid hosp",2025-07-19,"quantile","0.99",116.614871594078
2025-07-19,"01",1,"wk inc covid hosp",2025-07-26,"quantile","0.01",21.5724334040123
2025-07-19,"01",1,"wk inc covid hosp",2025-07-26,"quantile","0.025",27.047750487085
2025-07-19,"01",1,"wk inc covid hosp",2025-07-26,"quantile","0.05",30.6799749466498
2025-07-19,"01",1,"wk inc covid hosp",2025-07-26,"quantile","0.1",34.5650469112996
2025-07-19,"01",1,"wk inc covid hosp",2025-07-26,"quantile","0.15",45.2630525643072
2025-07-19,"01",1,"wk inc covid hosp",2025-07-26,"quantile","0.2",49.5017136247142
2025-07-19,"01",1,"wk inc covid hosp",2025-07-26,"quantile","0.25",52.1586852625061
2025-07-19,"01",1,"wk inc covid hosp",2025-07-26,"quantile","0.3",55.3959761838235
2025-07-19,"01",1,"wk inc covid hosp",2025-07-26,"quantile","0.35",56.915900476207
2025-07-19,"01",1,"wk inc covid hosp",2025-07-26,"quantile","0.4",60.0125385087279
2025-07-19,"01",1,"wk inc covid hosp",2025-07-26,"quantile","0.45",63.2666873572752
2025-07-19,"01",1,"wk inc covid hosp",2025-07-26,"quantile","0.5",66.2757721484894
2025-07-19,"01",1,"wk inc covid hosp",2025-07-26,"quantile","0.55",69.2614853922662
2025-07-19,"01",1,"wk inc covid hosp",2025-07-26,"quantile","0.6",73.2073317377967
2025-07-19,"01",1,"wk inc covid hosp",2025-07-26,"quantile","0.65",79.9392355588527
2025-07-19,"01",1,"wk inc covid hosp",2025-07-26,"quantile","0.7",83.5575080733238
2025-07-19,"01",1,"wk inc covid hosp",2025-07-26,"quantile","0.75",87.7083385106112
2025-07-19,"01",1,"wk inc covid hosp",2025-07-26,"quantile","0.8",92.1848584072713
2025-07-19,"01",1,"wk inc covid hosp",2025-07-26,"quantile","0.85",97.9410251520491
2025-07-19,"01",1,"wk inc covid hosp",2025-07-26,"quantile","0.9",105.557855306907
2025-07-19,"01",1,"wk inc covid hosp",2025-07-26,"quantile","0.95",119.630781182078
2025-07-19,"01",1,"wk inc covid hosp",2025-07-26,"quantile","0.975",134.5
2025-07-19,"01",1,"wk inc covid hosp",2025-07-26,"quantile","0.99",147
2025-07-19,"01",2,"wk inc covid hosp",2025-08-02,"quantile","0.01",15.3963117956864
2025-07-19,"01",2,"wk inc covid hosp",2025-08-02,"quantile","0.025",20
2025-07-19,"01",2,"wk inc covid hosp",2025-08-02,"quantile","0.05",25.8903452449709
2025-07-19,"01",2,"wk inc covid hosp",2025-08-02,"quantile","0.1",32.4023481653434
2025-07-19,"01",2,"wk inc covid hosp",2025-08-02,"quantile","0.15",37.498794718301
2025-07-19,"01",2,"wk inc covid hosp",2025-08-02,"quantile","0.2",41.4534598129758
2025-07-19,"01",2,"wk inc covid hosp",2025-08-02,"quantile","0.25",45.1968512239349
2025-07-19,"01",2,"wk inc covid hosp",2025-08-02,"quantile","0.3",49.2431153540858
2025-07-19,"01",2,"wk inc covid hosp",2025-08-02,"quantile","0.35",52.383151745859
2025-07-19,"01",2,"wk inc covid hosp",2025-08-02,"quantile","0.4",56.1196177594065
2025-07-19,"01",2,"wk inc covid hosp",2025-08-02,"quantile","0.45",59.9734634371337
2025-07-19,"01",2,"wk inc covid hosp",2025-08-02,"quantile","0.5",63.6874396513069
