"reference_date","location","horizon","target","target_end_date","output_type","output_type_id","value"
2024-11-30,"01",-1,"wk inc covid hosp",2024-11-23,"quantile","0.01",65.11
2024-11-30,"01",-1,"wk inc covid hosp",2024-11-23,"quantile","0.025",67.37
2024-11-30,"01",-1,"wk inc covid hosp",2024-11-23,"quantile","0.05",69.38
2024-11-30,"01",-1,"wk inc covid hosp",2024-11-23,"quantile","0.1",71.75
2024-11-30,"01",-1,"wk inc covid hosp",2024-11-23,"quantile","0.15",73.38
2024-11-30,"01",-1,"wk inc covid hosp",2024-11-23,"quantile","0.2",77.913
2024-11-30,"01",-1,"wk inc covid hosp",2024-11-23,"quantile","0.25",78.947
2024-11-30,"01",-1,"wk inc covid hosp",2024-11-23,"quantile","0.3",79.911
2024-11-30,"01",-1,"wk inc covid hosp",2024-11-23,"quantile","0.35",80.616
2024-11-30,"01",-1,"wk inc covid hosp",2024-11-23,"quantile","0.4",81.561
2024-11-30,"01",-1,"wk inc covid hosp",2024-11-23,"quantile","0.45",82.082
2024-11-30,"01",-1,"wk inc covid hosp",2024-11-23,"quantile","0.5",82.89
2024-11-30,"01",-1,"wk inc covid hosp",2024-11-23,"quantile","0.55",83.805
2024-11-30,"01",-1,"wk inc covid hosp",2024-11-23,"quantile","0.6",84.701
2024-11-30,"01",-1,"wk inc covid hosp",2024-11-23,"quantile","0.65",85.376
2024-11-30,"01",-1,"wk inc covid hosp",2024-11-23,"quantile","0.7",86.211
2024-11-30,"01",-1,"wk inc covid hosp",2024-11-23,"quantile","0.75",86.82
2024-11-30,"01",-1,"wk inc covid hosp",2024-11-23,"quantile","0.8",87.62
2024-11-30,"01",-1,"wk inc covid hosp",2024-11-23,"quantile","0.85",88.51
2024-11-30,"01",-1,"wk inc covid hosp",2024-11-23,"quantile","0.9",90.45
2024-11-30,"01",-1,"wk inc covid hosp",2024-11-23,"quantile","0.95",93.41
2024-11-30,"01",-1,"wk inc covid hosp",2024-11-23,"quantile","0.975",96.03
2024-11-30,"01",-1,"wk inc covid hosp",2024-11-23,"quantile","0.99",99.16
2024-11-30,"01",0,"wk inc covid hosp",2024-11-30,"quantile","0.01",41.0279228376736
2024-11-30,"01",0,"wk inc covid hosp",2024-11-30,"quantile","0.025",44.302168053616
2024-11-30,"01",0,"wk inc covid hosp",2024-11-30,"quantile","0.05",50.817284650261
2024-11-30,"01",0,"wk inc covid hosp",2024-11-30,"quantile","0.1",61.6666666666667
2024-11-30,"01",0,"wk inc covid hosp",2024-11-30,"quantile","0.15",67.82
2024-11-30,"01",0,"wk inc covid hosp",2024-11-30,"quantile","0.2",69.715
2024-11-30,"01",0,"wk inc covid hosp",2024-11-30,"quantile","0.25",71.995
2024-11-30,"01",0,"wk inc covid hosp",2024-11-30,"quantile","0.3",73.71
2024-11-30,"01",0,"wk inc covid hosp",2024-11-30,"quantile","0.35",75.885
