"reference_date","location","horizon","target","target_end_date","output_type","output_type_id","value"
2026-01-10,"01",-1,"wk inc covid hosp",2026-01-03,"quantile","0.01",94.49
2026-01-10,"01",-1,"wk inc covid hosp",2026-01-03,"quantile","0.025",100.839704666534
2026-01-10,"01",-1,"wk inc covid hosp",2026-01-03,"quantile","0.05",106.358241833164
2026-01-10,"01",-1,"wk inc covid hosp",2026-01-03,"quantile","0.1",118.061261514444
2026-01-10,"01",-1,"wk inc covid hosp",2026-01-03,"quantile","0.15",125.772705507337
2026-01-10,"01",-1,"wk inc covid hosp",2026-01-03,"quantile","0.2",129.556851814587
2026-01-10,"01",-1,"wk inc covid hosp",2026-01-03,"quantile","0.25",133.625752593493
2026-01-10,"01",-1,"wk inc covid hosp",2026-01-03,"quantile","0.3",137.359569892473
2026-01-10,"01",-1,"wk inc covid hosp",2026-01-03,"quantile","0.35",139.458886226054
2026-01-10,"01",-1,"wk inc covid hosp",2026-01-03,"quantile","0.4",141.122288760775
2026-01-10,"01",-1,"wk inc covid hosp",2026-01-03,"quantile","0.45",142.231270190948
2026-01-10,"01",-1,"wk inc covid hosp",2026-01-03,"quantile","0.5",143.085217391304
2026-01-10,"01",-1,"wk inc covid hosp",2026-01-03,"quantile","0.55",148.110282320467
2026-01-10,"01",-1,"wk inc covid hosp",2026-01-03,"quantile","0.6",151.5547
2026-01-10,"01",-1,"wk inc covid hosp",2026-01-03,"quantile","0.65",153.78942
2026-01-10,"01",-1,"wk inc covid hosp",2026-01-03,"quantile","0.7",156.32254
2026-01-10,"01",-1,"wk inc covid hosp",2026-01-03,"quantile","0.75",158.66994
2026-01-10,"01",-1,"wk inc covid hosp",2026-01-03,"quantile","0.8",162.06736
2026-01-10,"01",-1,"wk inc covid hosp",2026-01-03,"quantile","0.85",165.88868
2026-01-10,"01",-1,"wk inc covid hosp",2026-01-03,"quantile","0.9",171.74
2026-01-10,"01",-1,"wk inc covid hosp",2026-01-03,"quantile","0.95",181.81
2026-01-10,"01",-1,"wk inc covid hosp",2026-01-03,"quantile","0.975",190.94
2026-01-10,"01",-1,"wk inc covid hosp",2026-01-03,"quantile","0.99",202.03
2026-01-10,"01",0,"wk inc covid hosp",2026-01-10,"quantile","0.01",89.1418989790415
2026-01-10,"01",0,"wk inc covid hosp",2026-01-10,"quantile","0.025",102.300366966701
2026-01-10,"01",0,"wk inc covid hosp",2026-01-10,"quantile","0.05",110.134240775611
2026-01-10,"01",0,"wk inc covid hosp",2026-01-10,"quantile","0.1",118.604115021081
2026-01-10,"01",0,"wk inc covid hosp",2026-01-10,"quantile","0.15",131
2026-01-10,"01",0,"wk inc covid hosp",2026-01-10,"quantile","0.2",134
2026-01-10,"01",0,"wk inc covid hosp",2026-01-10,"quantile","0.25",136
2026-01-10,"01",0,"wk inc covid hosp",2026-01-10,"quantile","0.3",138
2026-01-10,"01",0,"wk inc covid hosp",2026-01-10,"quantile","0.35",141
2026-01-10,"01",0,"wk inc covid hosp",2026-01-10,"quantile","0.4",142
2026-01-10,"01",0,"wk inc covid hosp",2026-01-10,"quantile","0.45",145.662164673525
2026-01-10,"01",0,"wk inc covid hosp",2026-01-10,"quantile","0.5",149.126990549115
2026-01-10,"01",0,"wk inc covid hosp",2026-01-10,"quantile","0.55",152.790305513949
2026-01-10,"01",0,"wk inc covid hosp",2026-01-10,"quantile","0.6",157.279444536829
2026-01-10,"01",0,"wk inc covid hosp",2026-01-10,"quantile","0.65",160
2026-01-10,"01",0,"wk inc covid hosp",2026-01-10,"quantile","0.7",161
2026-01-10,"01",0,"wk inc covid hosp",2026-01-10,"quantile","0.75",163
2026-01-10,"01",0,"wk inc covid hosp",2026-01-10,"quantile","0.8",167
2026-01-10,"01",0,"wk inc covid hosp",2026-01-10,"quantile","0.85",171
2026-01-10,"01",0,"wk inc covid hosp",2026-01-10,"quantile","0.9",179
