"reference_date","location","horizon","target","target_end_date","output_type","output_type_id","value"
2025-06-21,"01",-1,"wk inc covid hosp",2025-06-14,"quantile","0.01",30.72
2025-06-21,"01",-1,"wk inc covid hosp",2025-06-14,"quantile","0.025",34.54
2025-06-21,"01",-1,"wk inc covid hosp",2025-06-14,"quantile","0.05",38.14
2025-06-21,"01",-1,"wk inc covid hosp",2025-06-14,"quantile","0.1",42.67
2025-06-21,"01",-1,"wk inc covid hosp",2025-06-14,"quantile","0.15",45.98
2025-06-21,"01",-1,"wk inc covid hosp",2025-06-14,"quantile","0.2",48.76
2025-06-21,"01",-1,"wk inc covid hosp",2025-06-14,"quantile","0.25",51.26
2025-06-21,"01",-1,"wk inc covid hosp",2025-06-14,"quantile","0.3",53.59
2025-06-21,"01",-1,"wk inc covid hosp",2025-06-14,"quantile","0.35",55.83
2025-06-21,"01",-1,"wk inc covid hosp",2025-06-14,"quantile","0.4",57.2380026489196
2025-06-21,"01",-1,"wk inc covid hosp",2025-06-14,"quantile","0.45",58.1600531574592
2025-06-21,"01",-1,"wk inc covid hosp",2025-06-14,"quantile","0.5",59.0019417475728
2025-06-21,"01",-1,"wk inc covid hosp",2025-06-14,"quantile","0.55",59.8640494066433
2025-06-21,"01",-1,"wk inc covid hosp",2025-06-14,"quantile","0.6",60.8431567713702
2025-06-21,"01",-1,"wk inc covid hosp",2025-06-14,"quantile","0.65",62.1838305413199
2025-06-21,"01",-1,"wk inc covid hosp",2025-06-14,"quantile","0.7",63.5351479942652
2025-06-21,"01",-1,"wk inc covid hosp",2025-06-14,"quantile","0.75",65.0323937268425
2025-06-21,"01",-1,"wk inc covid hosp",2025-06-14,"quantile","0.8",67
2025-06-21,"01",-1,"wk inc covid hosp",2025-06-14,"quantile","0.85",70
2025-06-21,"01",-1,"wk inc covid hosp",2025-06-14,"quantile","0.9",74
2025-06-21,"01",-1,"wk inc covid hosp",2025-06-14,"quantile","0.95",80
2025-06-21,"01",-1,"wk inc covid hosp",2025-06-14,"quantile","0.975",85
2025-06-21,"01",-1,"wk inc covid hosp",2025-06-14,"quantile","0.99",92
2025-06-21,"01",0,"wk inc covid hosp",2025-06-21,"quantile","0.01",27.3455734225134
2025-06-21,"01",0,"wk inc covid hosp",2025-06-21,"quantile","0.025",31
2025-06-21,"01",0,"wk inc covid hosp",2025-06-21,"quantile","0.05",34
2025-06-21,"01",0,"wk inc covid hosp",2025-06-21,"quantile","0.1",38.33
2025-06-21,"01",0,"wk inc covid hosp",2025-06-21,"quantile","0.15",42.37
2025-06-21,"01",0,"wk inc covid hosp",2025-06-21,"quantile","0.2",45.734987570095
2025-06-21,"01",0,"wk inc covid hosp",2025-06-21,"quantile","0.25",46.7530957907828
2025-06-21,"01",0,"wk inc covid hosp",2025-06-21,"quantile","0.3",47.4703157833733
2025-06-21,"01",0,"wk inc covid hosp",2025-06-21,"quantile","0.35",48.062627559753
2025-06-21,"01",0,"wk inc covid hosp",2025-06-21,"quantile","0.4",50.3038915979547
2025-06-21,"01",0,"wk inc covid hosp",2025-06-21,"quantile","0.45",51.6870937311023
2025-06-21,"01",0,"wk inc covid hosp",2025-06-21,"quantile","0.5",52.064283998292
2025-06-21,"01",0,"wk inc covid hosp",2025-06-21,"quantile","0.55",54.5653214182457
