"reference_date","location","horizon","target","target_end_date","output_type","output_type_id","value"
2025-05-31,"01",-1,"wk inc covid hosp",2025-05-24,"quantile","0.01",40.8125889438616
2025-05-31,"01",-1,"wk inc covid hosp",2025-05-24,"quantile","0.025",44.6046986519991
2025-05-31,"01",-1,"wk inc covid hosp",2025-05-24,"quantile","0.05",48.0481703509895
2025-05-31,"01",-1,"wk inc covid hosp",2025-05-24,"quantile","0.1",52.4703845785472
2025-05-31,"01",-1,"wk inc covid hosp",2025-05-24,"quantile","0.15",55.1344166033298
2025-05-31,"01",-1,"wk inc covid hosp",2025-05-24,"quantile","0.2",57.8043120137611
2025-05-31,"01",-1,"wk inc covid hosp",2025-05-24,"quantile","0.25",59.5570798238163
2025-05-31,"01",-1,"wk inc covid hosp",2025-05-24,"quantile","0.3",60.5823832280433
2025-05-31,"01",-1,"wk inc covid hosp",2025-05-24,"quantile","0.35",61.4567312859579
2025-05-31,"01",-1,"wk inc covid hosp",2025-05-24,"quantile","0.4",61.9456427885384
2025-05-31,"01",-1,"wk inc covid hosp",2025-05-24,"quantile","0.45",62.866784809817
2025-05-31,"01",-1,"wk inc covid hosp",2025-05-24,"quantile","0.5",63.5233009708738
2025-05-31,"01",-1,"wk inc covid hosp",2025-05-24,"quantile","0.55",64.2070613440292
2025-05-31,"01",-1,"wk inc covid hosp",2025-05-24,"quantile","0.6",64.8674006897225
2025-05-31,"01",-1,"wk inc covid hosp",2025-05-24,"quantile","0.65",65.9960625483388
2025-05-31,"01",-1,"wk inc covid hosp",2025-05-24,"quantile","0.7",67.8583575126974
2025-05-31,"01",-1,"wk inc covid hosp",2025-05-24,"quantile","0.75",69.6932513020115
2025-05-31,"01",-1,"wk inc covid hosp",2025-05-24,"quantile","0.8",72.1542594148103
2025-05-31,"01",-1,"wk inc covid hosp",2025-05-24,"quantile","0.85",75.0683740943446
2025-05-31,"01",-1,"wk inc covid hosp",2025-05-24,"quantile","0.9",78.3381182463116
2025-05-31,"01",-1,"wk inc covid hosp",2025-05-24,"quantile","0.95",88.3333333333333
2025-05-31,"01",-1,"wk inc covid hosp",2025-05-24,"quantile","0.975",96
2025-05-31,"01",-1,"wk inc covid hosp",2025-05-24,"quantile","0.99",107.395
2025-05-31,"01",0,"wk inc covid hosp",2025-05-31,"quantile","0.01",33.06
2025-05-31,"01",0,"wk inc covid hosp",2025-05-31,"quantile","0.025",36.625
2025-05-31,"01",0,"wk inc covid hosp",2025-05-31,"quantile","0.05",40.575
2025-05-31,"01",0,"wk inc covid hosp",2025-05-31,"quantile","0.1",45.04
2025-05-31,"01",0,"wk inc covid hosp",2025-05-31,"quantile","0.15",48
2025-05-31,"01",0,"wk inc covid hosp",2025-05-31,"quantile","0.2",50.6666666666667
2025-05-31,"01",0,"wk inc covid hosp",2025-05-31,"quantile","0.25",53.211881025422
2025-05-31,"01",0,"wk inc covid hosp",2025-05-31,"quantile","0.3",55.3230294384107
2025-05-31,"01",0,"wk inc covid hosp",2025-05-31,"quantile","0.35",56.3199421862991
2025-05-31,"01",0,"wk inc covid hosp",2025-05-31,"quantile","0.4",58.4675097705491
2025-05-31,"01",0,"wk inc covid hosp",2025-05-31,"quantile","0.45",60
2025-05-31,"01",0,"wk inc covid hosp",2025-05-31,"quantile","0.5",62.5
2025-05-31,"01",0,"wk inc covid hosp",2025-05-31,"quantile","0.55",64
2025-05-31,"01",0,"wk inc covid hosp",2025-05-31,"quantile","0.6",64.6666666666667
2025-05-31,"01",0,"wk inc covid hosp",2025-05-31,"quantile","0.65",66
2025-05-31,"01",0,"wk inc covid hosp",2025-05-31,"quantile","0.7",68.3333333333333
2025-05-31,"01",0,"wk inc covid hosp",2025-05-31,"quantile","0.75",70.5
2025-05-31,"01",0,"wk inc covid hosp",2025-05-31,"quantile","0.8",72.5087185387352
2025-05-31,"01",0,"wk inc covid hosp",2025-05-31,"quantile","0.85",77.0750269112329
2025-05-31,"01",0,"wk inc covid hosp",2025-05-31,"quantile","0.9",81.214098404472
2025-05-31,"01",0,"wk inc covid hosp",2025-05-31,"quantile","0.95",87.9139279109382
2025-05-31,"01",0,"wk inc covid hosp",2025-05-31,"quantile","0.975",99.0756061362879
2025-05-31,"01",0,"wk inc covid hosp",2025-05-31,"quantile","0.99",108.695281162813
2025-05-31,"01",1,"wk inc covid hosp",2025-06-07,"quantile","0.01",24.89
2025-05-31,"01",1,"wk inc covid hosp",2025-06-07,"quantile","0.025",28.48
2025-05-31,"01",1,"wk inc covid hosp",2025-06-07,"quantile","0.05",32.8336499543739
2025-05-31,"01",1,"wk inc covid hosp",2025-06-07,"quantile","0.1",38.4532073567599
2025-05-31,"01",1,"wk inc covid hosp",2025-06-07,"quantile","0.15",41.625
2025-05-31,"01",1,"wk inc covid hosp",2025-06-07,"quantile","0.2",45
2025-05-31,"01",1,"wk inc covid hosp",2025-06-07,"quantile","0.25",47.1666666666667
2025-05-31,"01",1,"wk inc covid hosp",2025-06-07,"quantile","0.3",49.5
2025-05-31,"01",1,"wk inc covid hosp",2025-06-07,"quantile","0.35",51.2073200787873
2025-05-31,"01",1,"wk inc covid hosp",2025-06-07,"quantile","0.4",52.9826842322156
2025-05-31,"01",1,"wk inc covid hosp",2025-06-07,"quantile","0.45",54.5
2025-05-31,"01",1,"wk inc covid hosp",2025-06-07,"quantile","0.5",57.1089019775391
2025-05-31,"01",1,"wk inc covid hosp",2025-06-07,"quantile","0.55",61
2025-05-31,"01",1,"wk inc covid hosp",2025-06-07,"quantile","0.6",62.5
2025-05-31,"01",1,"wk inc covid hosp",2025-06-07,"quantile","0.65",63.6666666666667
2025-05-31,"01",1,"wk inc covid hosp",2025-06-07,"quantile","0.7",66.2740603429738
2025-05-31,"01",1,"wk inc covid hosp",2025-06-07,"quantile","0.75",68.3333333333333
2025-05-31,"01",1,"wk inc covid hosp",2025-06-07,"quantile","0.8",71.203772717268
2025-05-31,"01",1,"wk inc covid hosp",2025-06-07,"quantile","0.85",74.2182138284136
2025-05-31,"01",1,"wk inc covid hosp",2025-06-07,"quantile","0.9",80.6565391661175
2025-05-31,"01",1,"wk inc covid hosp",2025-06-07,"quantile","0.95",93.5666666666667
2025-05-31,"01",1,"wk inc covid hosp",2025-06-07,"quantile","0.975",103.838333333333
2025-05-31,"01",1,"wk inc covid hosp",2025-06-07,"quantile","0.99",114.56972423834
2025-05-31,"01",2,"wk inc covid hosp",2025-06-14,"quantile","0.01",20
2025-05-31,"01",2,"wk inc covid hosp",2025-06-14,"quantile","0.025",22
2025-05-31,"01",2,"wk inc covid hosp",2025-06-14,"quantile","0.05",25.6666666666667
2025-05-31,"01",2,"wk inc covid hosp",2025-06-14,"quantile","0.1",33.6666666666667
2025-05-31,"01",2,"wk inc covid hosp",2025-06-14,"quantile","0.15",38
2025-05-31,"01",2,"wk inc covid hosp",2025-06-14,"quantile","0.2",38.9739175564404
2025-05-31,"01",2,"wk inc covid hosp",2025-06-14,"quantile","0.25",42.9805370258131
2025-05-31,"01",2,"wk inc covid hosp",2025-06-14,"quantile","0.3",45.9071260920676
2025-05-31,"01",2,"wk inc covid hosp",2025-06-14,"quantile","0.35",49.3764915755165
2025-05-31,"01",2,"wk inc covid hosp",2025-06-14,"quantile","0.4",51
2025-05-31,"01",2,"wk inc covid hosp",2025-06-14,"quantile","0.45",51.3333333333333
2025-05-31,"01",2,"wk inc covid hosp",2025-06-14,"quantile","0.5",56.5191137415202
2025-05-31,"01",2,"wk inc covid hosp",2025-06-14,"quantile","0.55",58.1036831386798
2025-05-31,"01",2,"wk inc covid hosp",2025-06-14,"quantile","0.6",60.8307057054832
2025-05-31,"01",2,"wk inc covid hosp",2025-06-14,"quantile","0.65",61.7627446376368
