reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value
2026-02-21,01,-1,wk inc covid prop ed visits,2026-02-14,quantile,0.01,0.004966317690988331
2026-02-21,01,-1,wk inc covid prop ed visits,2026-02-14,quantile,0.025,0.005312279581823825
2026-02-21,01,-1,wk inc covid prop ed visits,2026-02-14,quantile,0.05,0.0056254632030763455
2026-02-21,01,-1,wk inc covid prop ed visits,2026-02-14,quantile,0.1,0.005962880400939291
2026-02-21,01,-1,wk inc covid prop ed visits,2026-02-14,quantile,0.15,0.006169587583443182
2026-02-21,01,-1,wk inc covid prop ed visits,2026-02-14,quantile,0.2,0.006347796708936151
2026-02-21,01,-1,wk inc covid prop ed visits,2026-02-14,quantile,0.25,0.0065086670755931985
2026-02-21,01,-1,wk inc covid prop ed visits,2026-02-14,quantile,0.3,0.00664779783569076
2026-02-21,01,-1,wk inc covid prop ed visits,2026-02-14,quantile,0.35,0.0067751401313667905
2026-02-21,01,-1,wk inc covid prop ed visits,2026-02-14,quantile,0.4,0.00690016209852895
2026-02-21,01,-1,wk inc covid prop ed visits,2026-02-14,quantile,0.45,0.0070407665607581695
2026-02-21,01,-1,wk inc covid prop ed visits,2026-02-14,quantile,0.5,0.00715234676316183
2026-02-21,01,-1,wk inc covid prop ed visits,2026-02-14,quantile,0.55,0.00727703142424784
2026-02-21,01,-1,wk inc covid prop ed visits,2026-02-14,quantile,0.6,0.0074066923713218755
2026-02-21,01,-1,wk inc covid prop ed visits,2026-02-14,quantile,0.65,0.0075398127698475745
2026-02-21,01,-1,wk inc covid prop ed visits,2026-02-14,quantile,0.7,0.007695425581796751
2026-02-21,01,-1,wk inc covid prop ed visits,2026-02-14,quantile,0.75,0.00784591398335723
2026-02-21,01,-1,wk inc covid prop ed visits,2026-02-14,quantile,0.8,0.008022388217545948
2026-02-21,01,-1,wk inc covid prop ed visits,2026-02-14,quantile,0.85,0.008252161659502998
2026-02-21,01,-1,wk inc covid prop ed visits,2026-02-14,quantile,0.9,0.00855165632794893
2026-02-21,01,-1,wk inc covid prop ed visits,2026-02-14,quantile,0.95,0.0090056960825977209
2026-02-21,01,-1,wk inc covid prop ed visits,2026-02-14,quantile,0.975,0.009453656087509648
2026-02-21,01,-1,wk inc covid prop ed visits,2026-02-14,quantile,0.99,0.010095590569483972
2026-02-21,01,0,wk inc covid prop ed visits,2026-02-21,quantile,0.01,0.0035132758502097157
2026-02-21,01,0,wk inc covid prop ed visits,2026-02-21,quantile,0.025,0.003896244275362043
2026-02-21,01,0,wk inc covid prop ed visits,2026-02-21,quantile,0.05,0.004281279576110313
2026-02-21,01,0,wk inc covid prop ed visits,2026-02-21,quantile,0.1,0.004629373259708837
2026-02-21,01,0,wk inc covid prop ed visits,2026-02-21,quantile,0.15,0.004876273483620125
2026-02-21,01,0,wk inc covid prop ed visits,2026-02-21,quantile,0.2,0.005094799095515744
2026-02-21,01,0,wk inc covid prop ed visits,2026-02-21,quantile,0.25,0.005297485490536117
2026-02-21,01,0,wk inc covid prop ed visits,2026-02-21,quantile,0.3,0.005467706836156138
2026-02-21,01,0,wk inc covid prop ed visits,2026-02-21,quantile,0.35,0.00563260799283985
2026-02-21,01,0,wk inc covid prop ed visits,2026-02-21,quantile,0.4,0.005757072953447292
2026-02-21,01,0,wk inc covid prop ed visits,2026-02-21,quantile,0.45,0.0058932971772008656
2026-02-21,01,0,wk inc covid prop ed visits,2026-02-21,quantile,0.5,0.005998252459352974
2026-02-21,01,0,wk inc covid prop ed visits,2026-02-21,quantile,0.55,0.006132037398535666
2026-02-21,01,0,wk inc covid prop ed visits,2026-02-21,quantile,0.6,0.006235157199272886
2026-02-21,01,0,wk inc covid prop ed visits,2026-02-21,quantile,0.65,0.006328355549044562
2026-02-21,01,0,wk inc covid prop ed visits,2026-02-21,quantile,0.7,0.006481850731775609
2026-02-21,01,0,wk inc covid prop ed visits,2026-02-21,quantile,0.75,0.006640615025167326
2026-02-21,01,0,wk inc covid prop ed visits,2026-02-21,quantile,0.8,0.0068047030692863055
2026-02-21,01,0,wk inc covid prop ed visits,2026-02-21,quantile,0.85,0.007113803574423854
2026-02-21,01,0,wk inc covid prop ed visits,2026-02-21,quantile,0.9,0.007438989029181031
2026-02-21,01,0,wk inc covid prop ed visits,2026-02-21,quantile,0.95,0.007940658380173828
2026-02-21,01,0,wk inc covid prop ed visits,2026-02-21,quantile,0.975,0.008686884295310471
2026-02-21,01,0,wk inc covid prop ed visits,2026-02-21,quantile,0.99,0.009675763755010603
2026-02-21,01,1,wk inc covid prop ed visits,2026-02-28,quantile,0.01,0.0024642826501044767
2026-02-21,01,1,wk inc covid prop ed visits,2026-02-28,quantile,0.025,0.0033286356073561688
2026-02-21,01,1,wk inc covid prop ed visits,2026-02-28,quantile,0.05,0.0038992407059330043
2026-02-21,01,1,wk inc covid prop ed visits,2026-02-28,quantile,0.1,0.004313658607621144
2026-02-21,01,1,wk inc covid prop ed visits,2026-02-28,quantile,0.15,0.004546124158445591
2026-02-21,01,1,wk inc covid prop ed visits,2026-02-28,quantile,0.2,0.004679121764994571
