"reference_date","location","horizon","target","target_end_date","output_type","output_type_id","value"
2025-09-06,"01",-1,"wk inc covid hosp",2025-08-30,"quantile","0.01",143.225213241982
2025-09-06,"01",-1,"wk inc covid hosp",2025-08-30,"quantile","0.025",150.517174801332
2025-09-06,"01",-1,"wk inc covid hosp",2025-08-30,"quantile","0.05",158.246741387464
2025-09-06,"01",-1,"wk inc covid hosp",2025-08-30,"quantile","0.1",168.072206423611
2025-09-06,"01",-1,"wk inc covid hosp",2025-08-30,"quantile","0.15",174.900195611555
2025-09-06,"01",-1,"wk inc covid hosp",2025-08-30,"quantile","0.2",179.970243244379
2025-09-06,"01",-1,"wk inc covid hosp",2025-08-30,"quantile","0.25",183.966163943777
2025-09-06,"01",-1,"wk inc covid hosp",2025-08-30,"quantile","0.3",188.767539481801
2025-09-06,"01",-1,"wk inc covid hosp",2025-08-30,"quantile","0.35",192.023107436141
2025-09-06,"01",-1,"wk inc covid hosp",2025-08-30,"quantile","0.4",195.170083231896
2025-09-06,"01",-1,"wk inc covid hosp",2025-08-30,"quantile","0.45",198.043768904406
2025-09-06,"01",-1,"wk inc covid hosp",2025-08-30,"quantile","0.5",201.021699029126
2025-09-06,"01",-1,"wk inc covid hosp",2025-08-30,"quantile","0.55",204.301538787901
2025-09-06,"01",-1,"wk inc covid hosp",2025-08-30,"quantile","0.6",207.516800826075
2025-09-06,"01",-1,"wk inc covid hosp",2025-08-30,"quantile","0.65",211.23619892224
2025-09-06,"01",-1,"wk inc covid hosp",2025-08-30,"quantile","0.7",215.445485209557
2025-09-06,"01",-1,"wk inc covid hosp",2025-08-30,"quantile","0.75",224.075270934811
2025-09-06,"01",-1,"wk inc covid hosp",2025-08-30,"quantile","0.8",232.24618532705
2025-09-06,"01",-1,"wk inc covid hosp",2025-08-30,"quantile","0.85",246.861083458212
2025-09-06,"01",-1,"wk inc covid hosp",2025-08-30,"quantile","0.9",260.721098661135
2025-09-06,"01",-1,"wk inc covid hosp",2025-08-30,"quantile","0.95",279.70835207048
2025-09-06,"01",-1,"wk inc covid hosp",2025-08-30,"quantile","0.975",294.625559188816
2025-09-06,"01",-1,"wk inc covid hosp",2025-08-30,"quantile","0.99",307.517719548242
2025-09-06,"01",0,"wk inc covid hosp",2025-09-06,"quantile","0.01",109.99
2025-09-06,"01",0,"wk inc covid hosp",2025-09-06,"quantile","0.025",119
2025-09-06,"01",0,"wk inc covid hosp",2025-09-06,"quantile","0.05",132.974110702107
2025-09-06,"01",0,"wk inc covid hosp",2025-09-06,"quantile","0.1",149.124678409647
2025-09-06,"01",0,"wk inc covid hosp",2025-09-06,"quantile","0.15",157.895297076394
2025-09-06,"01",0,"wk inc covid hosp",2025-09-06,"quantile","0.2",163.108524372664
2025-09-06,"01",0,"wk inc covid hosp",2025-09-06,"quantile","0.25",171.22514
2025-09-06,"01",0,"wk inc covid hosp",2025-09-06,"quantile","0.3",181.39452
2025-09-06,"01",0,"wk inc covid hosp",2025-09-06,"quantile","0.35",191.88421
2025-09-06,"01",0,"wk inc covid hosp",2025-09-06,"quantile","0.4",201.18821
2025-09-06,"01",0,"wk inc covid hosp",2025-09-06,"quantile","0.45",211.4457
2025-09-06,"01",0,"wk inc covid hosp",2025-09-06,"quantile","0.5",222
2025-09-06,"01",0,"wk inc covid hosp",2025-09-06,"quantile","0.55",225
2025-09-06,"01",0,"wk inc covid hosp",2025-09-06,"quantile","0.6",228
2025-09-06,"01",0,"wk inc covid hosp",2025-09-06,"quantile","0.65",230
2025-09-06,"01",0,"wk inc covid hosp",2025-09-06,"quantile","0.7",234
2025-09-06,"01",0,"wk inc covid hosp",2025-09-06,"quantile","0.75",237
2025-09-06,"01",0,"wk inc covid hosp",2025-09-06,"quantile","0.8",240
2025-09-06,"01",0,"wk inc covid hosp",2025-09-06,"quantile","0.85",251.63746132268
2025-09-06,"01",0,"wk inc covid hosp",2025-09-06,"quantile","0.9",279.752256325842
2025-09-06,"01",0,"wk inc covid hosp",2025-09-06,"quantile","0.95",318.119072123585
2025-09-06,"01",0,"wk inc covid hosp",2025-09-06,"quantile","0.975",340.180397945486
2025-09-06,"01",0,"wk inc covid hosp",2025-09-06,"quantile","0.99",362.487756275981
2025-09-06,"01",1,"wk inc covid hosp",2025-09-13,"quantile","0.01",112.576622371078
2025-09-06,"01",1,"wk inc covid hosp",2025-09-13,"quantile","0.025",114.189277285948
2025-09-06,"01",1,"wk inc covid hosp",2025-09-13,"quantile","0.05",129.332294796979
2025-09-06,"01",1,"wk inc covid hosp",2025-09-13,"quantile","0.1",138.834997238136
2025-09-06,"01",1,"wk inc covid hosp",2025-09-13,"quantile","0.15",150.61564743872
2025-09-06,"01",1,"wk inc covid hosp",2025-09-13,"quantile","0.2",162.699908094452
2025-09-06,"01",1,"wk inc covid hosp",2025-09-13,"quantile","0.25",172.152841310592
2025-09-06,"01",1,"wk inc covid hosp",2025-09-13,"quantile","0.3",187.524459918775
