"reference_date","location","horizon","target","target_end_date","output_type","output_type_id","value"
2025-08-30,"01",-1,"wk inc covid hosp",2025-08-23,"quantile","0.01",158.159424479596
2025-08-30,"01",-1,"wk inc covid hosp",2025-08-23,"quantile","0.025",165.047156056901
2025-08-30,"01",-1,"wk inc covid hosp",2025-08-23,"quantile","0.05",169.951803738241
2025-08-30,"01",-1,"wk inc covid hosp",2025-08-23,"quantile","0.1",182.121349811107
2025-08-30,"01",-1,"wk inc covid hosp",2025-08-23,"quantile","0.15",187.147304874374
2025-08-30,"01",-1,"wk inc covid hosp",2025-08-23,"quantile","0.2",190.217597024456
2025-08-30,"01",-1,"wk inc covid hosp",2025-08-23,"quantile","0.25",192.737386225129
2025-08-30,"01",-1,"wk inc covid hosp",2025-08-23,"quantile","0.3",195.796914880025
2025-08-30,"01",-1,"wk inc covid hosp",2025-08-23,"quantile","0.35",198.210988411723
2025-08-30,"01",-1,"wk inc covid hosp",2025-08-23,"quantile","0.4",199.471897864404
2025-08-30,"01",-1,"wk inc covid hosp",2025-08-23,"quantile","0.45",200.931147146631
2025-08-30,"01",-1,"wk inc covid hosp",2025-08-23,"quantile","0.5",202
2025-08-30,"01",-1,"wk inc covid hosp",2025-08-23,"quantile","0.55",202
2025-08-30,"01",-1,"wk inc covid hosp",2025-08-23,"quantile","0.6",202
2025-08-30,"01",-1,"wk inc covid hosp",2025-08-23,"quantile","0.65",202
2025-08-30,"01",-1,"wk inc covid hosp",2025-08-23,"quantile","0.7",202
2025-08-30,"01",-1,"wk inc covid hosp",2025-08-23,"quantile","0.75",202
2025-08-30,"01",-1,"wk inc covid hosp",2025-08-23,"quantile","0.8",202
2025-08-30,"01",-1,"wk inc covid hosp",2025-08-23,"quantile","0.85",202
2025-08-30,"01",-1,"wk inc covid hosp",2025-08-23,"quantile","0.9",205.32
2025-08-30,"01",-1,"wk inc covid hosp",2025-08-23,"quantile","0.95",218.24
2025-08-30,"01",-1,"wk inc covid hosp",2025-08-23,"quantile","0.975",229.98
2025-08-30,"01",-1,"wk inc covid hosp",2025-08-23,"quantile","0.99",244.29
2025-08-30,"01",0,"wk inc covid hosp",2025-08-30,"quantile","0.01",100.12
2025-08-30,"01",0,"wk inc covid hosp",2025-08-30,"quantile","0.025",115.899017199383
2025-08-30,"01",0,"wk inc covid hosp",2025-08-30,"quantile","0.05",134.505341988994
2025-08-30,"01",0,"wk inc covid hosp",2025-08-30,"quantile","0.1",150
2025-08-30,"01",0,"wk inc covid hosp",2025-08-30,"quantile","0.15",157
2025-08-30,"01",0,"wk inc covid hosp",2025-08-30,"quantile","0.2",164
2025-08-30,"01",0,"wk inc covid hosp",2025-08-30,"quantile","0.25",170
2025-08-30,"01",0,"wk inc covid hosp",2025-08-30,"quantile","0.3",175
2025-08-30,"01",0,"wk inc covid hosp",2025-08-30,"quantile","0.35",180
2025-08-30,"01",0,"wk inc covid hosp",2025-08-30,"quantile","0.4",185
2025-08-30,"01",0,"wk inc covid hosp",2025-08-30,"quantile","0.45",192
2025-08-30,"01",0,"wk inc covid hosp",2025-08-30,"quantile","0.5",199
2025-08-30,"01",0,"wk inc covid hosp",2025-08-30,"quantile","0.55",205
2025-08-30,"01",0,"wk inc covid hosp",2025-08-30,"quantile","0.6",210
2025-08-30,"01",0,"wk inc covid hosp",2025-08-30,"quantile","0.65",215
2025-08-30,"01",0,"wk inc covid hosp",2025-08-30,"quantile","0.7",222
2025-08-30,"01",0,"wk inc covid hosp",2025-08-30,"quantile","0.75",226
2025-08-30,"01",0,"wk inc covid hosp",2025-08-30,"quantile","0.8",232
2025-08-30,"01",0,"wk inc covid hosp",2025-08-30,"quantile","0.85",238
2025-08-30,"01",0,"wk inc covid hosp",2025-08-30,"quantile","0.9",250
