location_name,horizon,quantile_0.025_per100k,quantile_0.5_per100k,quantile_0.975_per100k,quantile_0.025_count,quantile_0.5_count,quantile_0.975_count,quantile_0.025_per100k_rounded,quantile_0.5_per100k_rounded,quantile_0.975_per100k_rounded,quantile_0.025_count_rounded,quantile_0.5_count_rounded,quantile_0.975_count_rounded,target,target_end_date,reference_date,forecast_due_date,target_end_date_formatted,forecast_due_date_formatted,reference_date_formatted,model
Alabama,0,1.0250460496744218,2.2015370047454255,3.4066173002278113,50.2599041507288,107.945432186127,167.032748472175,1.03,2.2,3.41,50,108,167,wk inc covid hosp,2024-11-23,2024-11-23,2024-11-20,"November 23, 2024","November 20, 2024","November 23, 2024",CovidHub-ensemble
Alabama,1,1.0231316081047932,2.5299881607567327,4.441061787131283,50.166035538853,124.05,217.753475387353,1.02,2.53,4.44,50,124,218,wk inc covid hosp,2024-11-30,2024-11-23,2024-11-20,"November 30, 2024","November 20, 2024","November 23, 2024",CovidHub-ensemble
Alabama,2,0.8227870446057756,2.745059899117492,5.630001743382903,40.3427709530537,134.595365214544,276.049400981289,0.82,2.75,5.63,40,135,276,wk inc covid hosp,2024-12-07,2024-11-23,2024-11-20,"December 07, 2024","November 20, 2024","November 23, 2024",CovidHub-ensemble
Connecticut,0,0.9840353144067028,2.709319053417018,4.968884692873252,35.0836831399513,96.595,177.155,0.98,2.71,4.97,35,97,177,wk inc covid hosp,2024-11-23,2024-11-23,2024-11-20,"November 23, 2024","November 20, 2024","November 23, 2024",CovidHub-ensemble
Connecticut,1,0.8017218007961575,2.943021834315919,6.196271215271254,28.5836831399513,104.927174866027,220.91485212280801,0.8,2.94,6.2,29,105,221,wk inc covid hosp,2024-11-30,2024-11-23,2024-11-20,"November 30, 2024","November 20, 2024","November 23, 2024",CovidHub-ensemble
Connecticut,2,0.6895288693435143,3.2166098962822627,7.338587327569869,24.5836831399513,114.681374472865,261.641699973496,0.69,3.22,7.34,25,115,262,wk inc covid hosp,2024-12-07,2024-11-23,2024-11-20,"December 07, 2024","November 20, 2024","November 23, 2024",CovidHub-ensemble
Hawaii,0,0.693614994618808,1.9489522954087162,3.2294281121398614,9.82070049660921,27.5946698440493,45.7245683999169,0.69,1.95,3.23,10,28,46,wk inc covid hosp,2024-11-23,2024-11-23,2024-11-20,"November 23, 2024","November 20, 2024","November 23, 2024",CovidHub-ensemble
Hawaii,1,0.6370124368374549,2.312550757315887,4.39769990251486,9.01928072969921,32.7427586586236,62.2658015637352,0.64,2.31,4.4,9,33,62,wk inc covid hosp,2024-11-30,2024-11-23,2024-11-20,"November 30, 2024","November 20, 2024","November 23, 2024",CovidHub-ensemble
Hawaii,2,0.5505541554643711,2.6408544933259503,5.447804698815634,7.7951421320565,37.391119331744,77.1339413452149,0.55,2.64,5.45,8,37,77,wk inc covid hosp,2024-12-07,2024-11-23,2024-11-20,"December 07, 2024","November 20, 2024","November 23, 2024",CovidHub-ensemble
Idaho,0,0.518104645379642,1.456415544723309,2.588770568864658,9.2588667809537,26.0270924543096,46.2630127664812,0.52,1.46,2.59,9,26,46,wk inc covid hosp,2024-11-23,2024-11-23,2024-11-20,"November 23, 2024","November 20, 2024","November 23, 2024",CovidHub-ensemble
