output_type,output_type_id,value,reference_date,target,horizon,target_end_date,location
quantile,0.01,53.99,2025-12-27,wk inc covid hosp,0,2025-12-27,01
quantile,0.025,57.975,2025-12-27,wk inc covid hosp,0,2025-12-27,01
quantile,0.05,63,2025-12-27,wk inc covid hosp,0,2025-12-27,01
quantile,0.1,68,2025-12-27,wk inc covid hosp,0,2025-12-27,01
quantile,0.15,72,2025-12-27,wk inc covid hosp,0,2025-12-27,01
quantile,0.2,77,2025-12-27,wk inc covid hosp,0,2025-12-27,01
quantile,0.25,80,2025-12-27,wk inc covid hosp,0,2025-12-27,01
quantile,0.3,84,2025-12-27,wk inc covid hosp,0,2025-12-27,01
quantile,0.35,87,2025-12-27,wk inc covid hosp,0,2025-12-27,01
quantile,0.4,90,2025-12-27,wk inc covid hosp,0,2025-12-27,01
quantile,0.45,93,2025-12-27,wk inc covid hosp,0,2025-12-27,01
quantile,0.5,96,2025-12-27,wk inc covid hosp,0,2025-12-27,01
quantile,0.55,100,2025-12-27,wk inc covid hosp,0,2025-12-27,01
quantile,0.6,103,2025-12-27,wk inc covid hosp,0,2025-12-27,01
quantile,0.65,107,2025-12-27,wk inc covid hosp,0,2025-12-27,01
quantile,0.7,110,2025-12-27,wk inc covid hosp,0,2025-12-27,01
quantile,0.75,115,2025-12-27,wk inc covid hosp,0,2025-12-27,01
quantile,0.8,120,2025-12-27,wk inc covid hosp,0,2025-12-27,01
quantile,0.85,124.14999999999986,2025-12-27,wk inc covid hosp,0,2025-12-27,01
quantile,0.9,133,2025-12-27,wk inc covid hosp,0,2025-12-27,01
quantile,0.95,146,2025-12-27,wk inc covid hosp,0,2025-12-27,01
quantile,0.975,160,2025-12-27,wk inc covid hosp,0,2025-12-27,01
quantile,0.99,178.01,2025-12-27,wk inc covid hosp,0,2025-12-27,01
quantile,0.01,38,2025-12-27,wk inc covid hosp,1,2026-01-03,01
quantile,0.025,44,2025-12-27,wk inc covid hosp,1,2026-01-03,01
quantile,0.05,52,2025-12-27,wk inc covid hosp,1,2026-01-03,01
quantile,0.1,60,2025-12-27,wk inc covid hosp,1,2026-01-03,01
quantile,0.15,68,2025-12-27,wk inc covid hosp,1,2026-01-03,01
quantile,0.2,75,2025-12-27,wk inc covid hosp,1,2026-01-03,01
quantile,0.25,81,2025-12-27,wk inc covid hosp,1,2026-01-03,01
quantile,0.3,86,2025-12-27,wk inc covid hosp,1,2026-01-03,01
quantile,0.35,92,2025-12-27,wk inc covid hosp,1,2026-01-03,01
quantile,0.4,98,2025-12-27,wk inc covid hosp,1,2026-01-03,01
quantile,0.45,104,2025-12-27,wk inc covid hosp,1,2026-01-03,01
quantile,0.5,109,2025-12-27,wk inc covid hosp,1,2026-01-03,01
quantile,0.55,115.45000000000005,2025-12-27,wk inc covid hosp,1,2026-01-03,01
quantile,0.6,123,2025-12-27,wk inc covid hosp,1,2026-01-03,01
quantile,0.65,130,2025-12-27,wk inc covid hosp,1,2026-01-03,01
quantile,0.7,138,2025-12-27,wk inc covid hosp,1,2026-01-03,01
quantile,0.75,147,2025-12-27,wk inc covid hosp,1,2026-01-03,01
quantile,0.8,160,2025-12-27,wk inc covid hosp,1,2026-01-03,01
quantile,0.85,172.14999999999986,2025-12-27,wk inc covid hosp,1,2026-01-03,01
quantile,0.9,194,2025-12-27,wk inc covid hosp,1,2026-01-03,01
quantile,0.95,234,2025-12-27,wk inc covid hosp,1,2026-01-03,01
quantile,0.975,269.02499999999986,2025-12-27,wk inc covid hosp,1,2026-01-03,01
quantile,0.99,319.02,2025-12-27,wk inc covid hosp,1,2026-01-03,01
quantile,0.01,15,2025-12-27,wk inc covid hosp,0,2025-12-27,13
quantile,0.025,18,2025-12-27,wk inc covid hosp,0,2025-12-27,13
quantile,0.05,20,2025-12-27,wk inc covid hosp,0,2025-12-27,13
quantile,0.1,23,2025-12-27,wk inc covid hosp,0,2025-12-27,13
quantile,0.15,25,2025-12-27,wk inc covid hosp,0,2025-12-27,13
quantile,0.2,27,2025-12-27,wk inc covid hosp,0,2025-12-27,13
quantile,0.25,29,2025-12-27,wk inc covid hosp,0,2025-12-27,13
quantile,0.3,30,2025-12-27,wk inc covid hosp,0,2025-12-27,13
quantile,0.35,32,2025-12-27,wk inc covid hosp,0,2025-12-27,13
quantile,0.4,33,2025-12-27,wk inc covid hosp,0,2025-12-27,13
quantile,0.45,35,2025-12-27,wk inc covid hosp,0,2025-12-27,13
quantile,0.5,36,2025-12-27,wk inc covid hosp,0,2025-12-27,13
quantile,0.55,38,2025-12-27,wk inc covid hosp,0,2025-12-27,13
quantile,0.6,39,2025-12-27,wk inc covid hosp,0,2025-12-27,13
quantile,0.65,41,2025-12-27,wk inc covid hosp,0,2025-12-27,13
quantile,0.7,43,2025-12-27,wk inc covid hosp,0,2025-12-27,13
quantile,0.75,45,2025-12-27,wk inc covid hosp,0,2025-12-27,13
quantile,0.8,47,2025-12-27,wk inc covid hosp,0,2025-12-27,13
quantile,0.85,50,2025-12-27,wk inc covid hosp,0,2025-12-27,13
quantile,0.9,55,2025-12-27,wk inc covid hosp,0,2025-12-27,13
quantile,0.95,62,2025-12-27,wk inc covid hosp,0,2025-12-27,13
quantile,0.975,68,2025-12-27,wk inc covid hosp,0,2025-12-27,13
quantile,0.99,79,2025-12-27,wk inc covid hosp,0,2025-12-27,13
quantile,0.01,6,2025-12-27,wk inc covid hosp,1,2026-01-03,13
quantile,0.025,8,2025-12-27,wk inc covid hosp,1,2026-01-03,13
quantile,0.05,10,2025-12-27,wk inc covid hosp,1,2026-01-03,13
quantile,0.1,13,2025-12-27,wk inc covid hosp,1,2026-01-03,13
quantile,0.15,15,2025-12-27,wk inc covid hosp,1,2026-01-03,13
quantile,0.2,17,2025-12-27,wk inc covid hosp,1,2026-01-03,13
quantile,0.25,18,2025-12-27,wk inc covid hosp,1,2026-01-03,13
quantile,0.3,20,2025-12-27,wk inc covid hosp,1,2026-01-03,13
quantile,0.35,22,2025-12-27,wk inc covid hosp,1,2026-01-03,13
quantile,0.4,24,2025-12-27,wk inc covid hosp,1,2026-01-03,13
quantile,0.45,26,2025-12-27,wk inc covid hosp,1,2026-01-03,13
quantile,0.5,27.5,2025-12-27,wk inc covid hosp,1,2026-01-03,13
quantile,0.55,29,2025-12-27,wk inc covid hosp,1,2026-01-03,13
quantile,0.6,31,2025-12-27,wk inc covid hosp,1,2026-01-03,13
quantile,0.65,33,2025-12-27,wk inc covid hosp,1,2026-01-03,13
quantile,0.7,36,2025-12-27,wk inc covid hosp,1,2026-01-03,13
quantile,0.75,39,2025-12-27,wk inc covid hosp,1,2026-01-03,13
quantile,0.8,42.200000000000045,2025-12-27,wk inc covid hosp,1,2026-01-03,13
quantile,0.85,47,2025-12-27,wk inc covid hosp,1,2026-01-03,13
quantile,0.9,54,2025-12-27,wk inc covid hosp,1,2026-01-03,13
quantile,0.95,65.04999999999995,2025-12-27,wk inc covid hosp,1,2026-01-03,13
quantile,0.975,79.02499999999986,2025-12-27,wk inc covid hosp,1,2026-01-03,13
quantile,0.99,100,2025-12-27,wk inc covid hosp,1,2026-01-03,13
quantile,0.01,31.990000000000002,2025-12-27,wk inc covid hosp,0,2025-12-27,28
quantile,0.025,36,2025-12-27,wk inc covid hosp,0,2025-12-27,28
quantile,0.05,40.95,2025-12-27,wk inc covid hosp,0,2025-12-27,28
quantile,0.1,45,2025-12-27,wk inc covid hosp,0,2025-12-27,28
quantile,0.15,49,2025-12-27,wk inc covid hosp,0,2025-12-27,28
quantile,0.2,51,2025-12-27,wk inc covid hosp,0,2025-12-27,28
quantile,0.25,54,2025-12-27,wk inc covid hosp,0,2025-12-27,28
quantile,0.3,57,2025-12-27,wk inc covid hosp,0,2025-12-27,28
quantile,0.35,59,2025-12-27,wk inc covid hosp,0,2025-12-27,28
quantile,0.4,62,2025-12-27,wk inc covid hosp,0,2025-12-27,28
quantile,0.45,64,2025-12-27,wk inc covid hosp,0,2025-12-27,28
quantile,0.5,66,2025-12-27,wk inc covid hosp,0,2025-12-27,28
quantile,0.55,68,2025-12-27,wk inc covid hosp,0,2025-12-27,28
quantile,0.6,71,2025-12-27,wk inc covid hosp,0,2025-12-27,28
quantile,0.65,73,2025-12-27,wk inc covid hosp,0,2025-12-27,28
quantile,0.7,75.29999999999995,2025-12-27,wk inc covid hosp,0,2025-12-27,28
quantile,0.75,79,2025-12-27,wk inc covid hosp,0,2025-12-27,28
quantile,0.8,82,2025-12-27,wk inc covid hosp,0,2025-12-27,28
quantile,0.85,86,2025-12-27,wk inc covid hosp,0,2025-12-27,28
quantile,0.9,92,2025-12-27,wk inc covid hosp,0,2025-12-27,28
quantile,0.95,102,2025-12-27,wk inc covid hosp,0,2025-12-27,28
quantile,0.975,109,2025-12-27,wk inc covid hosp,0,2025-12-27,28
quantile,0.99,116.00999999999999,2025-12-27,wk inc covid hosp,0,2025-12-27,28
quantile,0.01,24,2025-12-27,wk inc covid hosp,1,2026-01-03,28
quantile,0.025,28,2025-12-27,wk inc covid hosp,1,2026-01-03,28
quantile,0.05,34,2025-12-27,wk inc covid hosp,1,2026-01-03,28
quantile,0.1,40,2025-12-27,wk inc covid hosp,1,2026-01-03,28
quantile,0.15,44,2025-12-27,wk inc covid hosp,1,2026-01-03,28
quantile,0.2,49,2025-12-27,wk inc covid hosp,1,2026-01-03,28
quantile,0.25,53,2025-12-27,wk inc covid hosp,1,2026-01-03,28
quantile,0.3,57,2025-12-27,wk inc covid hosp,1,2026-01-03,28
quantile,0.35,60,2025-12-27,wk inc covid hosp,1,2026-01-03,28
quantile,0.4,63,2025-12-27,wk inc covid hosp,1,2026-01-03,28
quantile,0.45,66,2025-12-27,wk inc covid hosp,1,2026-01-03,28
quantile,0.5,69,2025-12-27,wk inc covid hosp,1,2026-01-03,28
quantile,0.55,73,2025-12-27,wk inc covid hosp,1,2026-01-03,28
quantile,0.6,77,2025-12-27,wk inc covid hosp,1,2026-01-03,28
quantile,0.65,82,2025-12-27,wk inc covid hosp,1,2026-01-03,28
quantile,0.7,87,2025-12-27,wk inc covid hosp,1,2026-01-03,28
quantile,0.75,92,2025-12-27,wk inc covid hosp,1,2026-01-03,28
quantile,0.8,98,2025-12-27,wk inc covid hosp,1,2026-01-03,28
quantile,0.85,104,2025-12-27,wk inc covid hosp,1,2026-01-03,28
quantile,0.9,116,2025-12-27,wk inc covid hosp,1,2026-01-03,28
quantile,0.95,135.04999999999995,2025-12-27,wk inc covid hosp,1,2026-01-03,28
quantile,0.975,160,2025-12-27,wk inc covid hosp,1,2026-01-03,28
quantile,0.99,191.01999999999998,2025-12-27,wk inc covid hosp,1,2026-01-03,28
quantile,0.01,0,2025-12-27,wk inc covid hosp,0,2025-12-27,02
quantile,0.025,0,2025-12-27,wk inc covid hosp,0,2025-12-27,02
quantile,0.05,0,2025-12-27,wk inc covid hosp,0,2025-12-27,02
quantile,0.1,1,2025-12-27,wk inc covid hosp,0,2025-12-27,02
quantile,0.15,1,2025-12-27,wk inc covid hosp,0,2025-12-27,02
quantile,0.2,2,2025-12-27,wk inc covid hosp,0,2025-12-27,02
quantile,0.25,2,2025-12-27,wk inc covid hosp,0,2025-12-27,02
quantile,0.3,3,2025-12-27,wk inc covid hosp,0,2025-12-27,02
quantile,0.35,3,2025-12-27,wk inc covid hosp,0,2025-12-27,02
quantile,0.4,3,2025-12-27,wk inc covid hosp,0,2025-12-27,02
quantile,0.45,4,2025-12-27,wk inc covid hosp,0,2025-12-27,02
quantile,0.5,4,2025-12-27,wk inc covid hosp,0,2025-12-27,02
quantile,0.55,4,2025-12-27,wk inc covid hosp,0,2025-12-27,02
quantile,0.6,5,2025-12-27,wk inc covid hosp,0,2025-12-27,02
quantile,0.65,5,2025-12-27,wk inc covid hosp,0,2025-12-27,02
quantile,0.7,6,2025-12-27,wk inc covid hosp,0,2025-12-27,02
quantile,0.75,7,2025-12-27,wk inc covid hosp,0,2025-12-27,02
quantile,0.8,8,2025-12-27,wk inc covid hosp,0,2025-12-27,02
quantile,0.85,9,2025-12-27,wk inc covid hosp,0,2025-12-27,02
quantile,0.9,10,2025-12-27,wk inc covid hosp,0,2025-12-27,02
quantile,0.95,13,2025-12-27,wk inc covid hosp,0,2025-12-27,02
quantile,0.975,16,2025-12-27,wk inc covid hosp,0,2025-12-27,02
