output_type,output_type_id,value,reference_date,target,horizon,target_end_date,location
quantile,0.01,47.99,2025-09-20,wk inc covid hosp,0,2025-09-20,49
quantile,0.025,54,2025-09-20,wk inc covid hosp,0,2025-09-20,49
quantile,0.05,59,2025-09-20,wk inc covid hosp,0,2025-09-20,49
quantile,0.1,65,2025-09-20,wk inc covid hosp,0,2025-09-20,49
quantile,0.15,68,2025-09-20,wk inc covid hosp,0,2025-09-20,49
quantile,0.2,71,2025-09-20,wk inc covid hosp,0,2025-09-20,49
quantile,0.25,74,2025-09-20,wk inc covid hosp,0,2025-09-20,49
quantile,0.3,76,2025-09-20,wk inc covid hosp,0,2025-09-20,49
quantile,0.35,79,2025-09-20,wk inc covid hosp,0,2025-09-20,49
quantile,0.4,81,2025-09-20,wk inc covid hosp,0,2025-09-20,49
quantile,0.45,83,2025-09-20,wk inc covid hosp,0,2025-09-20,49
quantile,0.5,85,2025-09-20,wk inc covid hosp,0,2025-09-20,49
quantile,0.55,88,2025-09-20,wk inc covid hosp,0,2025-09-20,49
quantile,0.6,89.39999999999986,2025-09-20,wk inc covid hosp,0,2025-09-20,49
quantile,0.65,91.35000000000014,2025-09-20,wk inc covid hosp,0,2025-09-20,49
quantile,0.7,94,2025-09-20,wk inc covid hosp,0,2025-09-20,49
quantile,0.75,97,2025-09-20,wk inc covid hosp,0,2025-09-20,49
quantile,0.8,100,2025-09-20,wk inc covid hosp,0,2025-09-20,49
quantile,0.85,103,2025-09-20,wk inc covid hosp,0,2025-09-20,49
quantile,0.9,108,2025-09-20,wk inc covid hosp,0,2025-09-20,49
quantile,0.95,114,2025-09-20,wk inc covid hosp,0,2025-09-20,49
quantile,0.975,121,2025-09-20,wk inc covid hosp,0,2025-09-20,49
quantile,0.99,130,2025-09-20,wk inc covid hosp,0,2025-09-20,49
quantile,0.01,0.005996418428348603,2025-09-20,wk inc covid prop ed visits,0,2025-09-20,49
quantile,0.025,0.006764866864576967,2025-09-20,wk inc covid prop ed visits,0,2025-09-20,49
quantile,0.05,0.007618943512966183,2025-09-20,wk inc covid prop ed visits,0,2025-09-20,49
quantile,0.1,0.008999970770318482,2025-09-20,wk inc covid prop ed visits,0,2025-09-20,49
quantile,0.15,0.009721819710659073,2025-09-20,wk inc covid prop ed visits,0,2025-09-20,49
quantile,0.2,0.010521800131054661,2025-09-20,wk inc covid prop ed visits,0,2025-09-20,49
quantile,0.25,0.01118845253028901,2025-09-20,wk inc covid prop ed visits,0,2025-09-20,49
quantile,0.3,0.01166744365606736,2025-09-20,wk inc covid prop ed visits,0,2025-09-20,49
quantile,0.35,0.012246612956616443,2025-09-20,wk inc covid prop ed visits,0,2025-09-20,49
quantile,0.4,0.012766636764881129,2025-09-20,wk inc covid prop ed visits,0,2025-09-20,49
quantile,0.45,0.013325337144349192,2025-09-20,wk inc covid prop ed visits,0,2025-09-20,49
quantile,0.5,0.013948876217251849,2025-09-20,wk inc covid prop ed visits,0,2025-09-20,49
quantile,0.55,0.014469951478360499,2025-09-20,wk inc covid prop ed visits,0,2025-09-20,49
quantile,0.6,0.015040410350495918,2025-09-20,wk inc covid prop ed visits,0,2025-09-20,49
quantile,0.65,0.01552218546234381,2025-09-20,wk inc covid prop ed visits,0,2025-09-20,49
quantile,0.7,0.016240883399765354,2025-09-20,wk inc covid prop ed visits,0,2025-09-20,49
quantile,0.75,0.016974450341080655,2025-09-20,wk inc covid prop ed visits,0,2025-09-20,49
quantile,0.8,0.017666292126688903,2025-09-20,wk inc covid prop ed visits,0,2025-09-20,49
quantile,0.85,0.018818996250938913,2025-09-20,wk inc covid prop ed visits,0,2025-09-20,49
quantile,0.9,0.020093112847493367,2025-09-20,wk inc covid prop ed visits,0,2025-09-20,49
quantile,0.95,0.02230746720075902,2025-09-20,wk inc covid prop ed visits,0,2025-09-20,49
quantile,0.975,0.024504787522333954,2025-09-20,wk inc covid prop ed visits,0,2025-09-20,49
quantile,0.99,0.029339164983301143,2025-09-20,wk inc covid prop ed visits,0,2025-09-20,49
quantile,0.01,38.99,2025-09-20,wk inc covid hosp,1,2025-09-27,49
quantile,0.025,45,2025-09-20,wk inc covid hosp,1,2025-09-27,49
quantile,0.05,51,2025-09-20,wk inc covid hosp,1,2025-09-27,49
quantile,0.1,57,2025-09-20,wk inc covid hosp,1,2025-09-27,49
quantile,0.15,61,2025-09-20,wk inc covid hosp,1,2025-09-27,49
quantile,0.2,65,2025-09-20,wk inc covid hosp,1,2025-09-27,49
quantile,0.25,69,2025-09-20,wk inc covid hosp,1,2025-09-27,49
quantile,0.3,72,2025-09-20,wk inc covid hosp,1,2025-09-27,49
quantile,0.35,75,2025-09-20,wk inc covid hosp,1,2025-09-27,49
quantile,0.4,78,2025-09-20,wk inc covid hosp,1,2025-09-27,49
quantile,0.45,80,2025-09-20,wk inc covid hosp,1,2025-09-27,49
quantile,0.5,83,2025-09-20,wk inc covid hosp,1,2025-09-27,49
quantile,0.55,85,2025-09-20,wk inc covid hosp,1,2025-09-27,49
quantile,0.6,88,2025-09-20,wk inc covid hosp,1,2025-09-27,49
quantile,0.65,91,2025-09-20,wk inc covid hosp,1,2025-09-27,49
quantile,0.7,94,2025-09-20,wk inc covid hosp,1,2025-09-27,49
quantile,0.75,97,2025-09-20,wk inc covid hosp,1,2025-09-27,49
quantile,0.8,101,2025-09-20,wk inc covid hosp,1,2025-09-27,49
quantile,0.85,107,2025-09-20,wk inc covid hosp,1,2025-09-27,49
quantile,0.9,113,2025-09-20,wk inc covid hosp,1,2025-09-27,49
quantile,0.95,125,2025-09-20,wk inc covid hosp,1,2025-09-27,49
quantile,0.975,138,2025-09-20,wk inc covid hosp,1,2025-09-27,49
quantile,0.99,152.01,2025-09-20,wk inc covid hosp,1,2025-09-27,49
quantile,0.01,0.0035968648166926666,2025-09-20,wk inc covid prop ed visits,1,2025-09-27,49
quantile,0.025,0.004293899411772705,2025-09-20,wk inc covid prop ed visits,1,2025-09-27,49
quantile,0.05,0.005236081292736738,2025-09-20,wk inc covid prop ed visits,1,2025-09-27,49
quantile,0.1,0.006383247350401959,2025-09-20,wk inc covid prop ed visits,1,2025-09-27,49
quantile,0.15,0.007668393953544482,2025-09-20,wk inc covid prop ed visits,1,2025-09-27,49
quantile,0.2,0.008464573127847968,2025-09-20,wk inc covid prop ed visits,1,2025-09-27,49
quantile,0.25,0.009291966030839195,2025-09-20,wk inc covid prop ed visits,1,2025-09-27,49
quantile,0.3,0.010052690461661311,2025-09-20,wk inc covid prop ed visits,1,2025-09-27,49
quantile,0.35,0.01090042972802221,2025-09-20,wk inc covid prop ed visits,1,2025-09-27,49
quantile,0.4,0.011784830802103647,2025-09-20,wk inc covid prop ed visits,1,2025-09-27,49
quantile,0.45,0.0123818866444674,2025-09-20,wk inc covid prop ed visits,1,2025-09-27,49
quantile,0.5,0.013039979175160544,2025-09-20,wk inc covid prop ed visits,1,2025-09-27,49
quantile,0.55,0.013743631432798314,2025-09-20,wk inc covid prop ed visits,1,2025-09-27,49
quantile,0.6,0.014533688263848142,2025-09-20,wk inc covid prop ed visits,1,2025-09-27,49
quantile,0.65,0.015440752877461944,2025-09-20,wk inc covid prop ed visits,1,2025-09-27,49
quantile,0.7,0.016419582068824122,2025-09-20,wk inc covid prop ed visits,1,2025-09-27,49
quantile,0.75,0.017562504948016103,2025-09-20,wk inc covid prop ed visits,1,2025-09-27,49
quantile,0.8,0.01876882819782243,2025-09-20,wk inc covid prop ed visits,1,2025-09-27,49
quantile,0.85,0.020232875461481725,2025-09-20,wk inc covid prop ed visits,1,2025-09-27,49
quantile,0.9,0.022548922845054928,2025-09-20,wk inc covid prop ed visits,1,2025-09-27,49
quantile,0.95,0.02671183588738572,2025-09-20,wk inc covid prop ed visits,1,2025-09-27,49
quantile,0.975,0.03089576736827883,2025-09-20,wk inc covid prop ed visits,1,2025-09-27,49
quantile,0.99,0.037367319910989315,2025-09-20,wk inc covid prop ed visits,1,2025-09-27,49
quantile,0.01,161,2025-09-20,wk inc covid hosp,0,2025-09-20,45
quantile,0.025,170,2025-09-20,wk inc covid hosp,0,2025-09-20,45
quantile,0.05,177,2025-09-20,wk inc covid hosp,0,2025-09-20,45
quantile,0.1,186,2025-09-20,wk inc covid hosp,0,2025-09-20,45
quantile,0.15,192,2025-09-20,wk inc covid hosp,0,2025-09-20,45
quantile,0.2,196,2025-09-20,wk inc covid hosp,0,2025-09-20,45
quantile,0.25,201,2025-09-20,wk inc covid hosp,0,2025-09-20,45
quantile,0.3,205,2025-09-20,wk inc covid hosp,0,2025-09-20,45
quantile,0.35,208,2025-09-20,wk inc covid hosp,0,2025-09-20,45
quantile,0.4,212,2025-09-20,wk inc covid hosp,0,2025-09-20,45
quantile,0.45,217,2025-09-20,wk inc covid hosp,0,2025-09-20,45
quantile,0.5,220,2025-09-20,wk inc covid hosp,0,2025-09-20,45
quantile,0.55,224,2025-09-20,wk inc covid hosp,0,2025-09-20,45
quantile,0.6,228,2025-09-20,wk inc covid hosp,0,2025-09-20,45
quantile,0.65,232,2025-09-20,wk inc covid hosp,0,2025-09-20,45
quantile,0.7,236,2025-09-20,wk inc covid hosp,0,2025-09-20,45
quantile,0.75,241,2025-09-20,wk inc covid hosp,0,2025-09-20,45
quantile,0.8,246,2025-09-20,wk inc covid hosp,0,2025-09-20,45
quantile,0.85,253,2025-09-20,wk inc covid hosp,0,2025-09-20,45
quantile,0.9,261,2025-09-20,wk inc covid hosp,0,2025-09-20,45
quantile,0.95,273,2025-09-20,wk inc covid hosp,0,2025-09-20,45
quantile,0.975,283,2025-09-20,wk inc covid hosp,0,2025-09-20,45
quantile,0.99,300,2025-09-20,wk inc covid hosp,0,2025-09-20,45
quantile,0.01,0.00586553362278824,2025-09-20,wk inc covid prop ed visits,0,2025-09-20,45
quantile,0.025,0.006406552005841767,2025-09-20,wk inc covid prop ed visits,0,2025-09-20,45
quantile,0.05,0.0069787246513515365,2025-09-20,wk inc covid prop ed visits,0,2025-09-20,45
quantile,0.1,0.007554356457935169,2025-09-20,wk inc covid prop ed visits,0,2025-09-20,45
quantile,0.15,0.008113332355552064,2025-09-20,wk inc covid prop ed visits,0,2025-09-20,45
quantile,0.2,0.008591761658482945,2025-09-20,wk inc covid prop ed visits,0,2025-09-20,45
quantile,0.25,0.008955428793730354,2025-09-20,wk inc covid prop ed visits,0,2025-09-20,45
quantile,0.3,0.009311095303358503,2025-09-20,wk inc covid prop ed visits,0,2025-09-20,45
quantile,0.35,0.00964534194987288,2025-09-20,wk inc covid prop ed visits,0,2025-09-20,45
quantile,0.4,0.010041848090355094,2025-09-20,wk inc covid prop ed visits,0,2025-09-20,45
quantile,0.45,0.010333941930172183,2025-09-20,wk inc covid prop ed visits,0,2025-09-20,45
