reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2024-12-14,0,wk inc covid hosp,2024-12-14,01,quantile,0.01,0.0
2024-12-14,0,wk inc covid hosp,2024-12-14,01,quantile,0.025,0.0
2024-12-14,0,wk inc covid hosp,2024-12-14,01,quantile,0.05,0.0
2024-12-14,0,wk inc covid hosp,2024-12-14,01,quantile,0.1,22.366781860351736
2024-12-14,0,wk inc covid hosp,2024-12-14,01,quantile,0.15,45.364228620528976
2024-12-14,0,wk inc covid hosp,2024-12-14,01,quantile,0.2,69.02238965797424
2024-12-14,0,wk inc covid hosp,2024-12-14,01,quantile,0.25,70.18752153873456
2024-12-14,0,wk inc covid hosp,2024-12-14,01,quantile,0.3,77.26508339309693
2024-12-14,0,wk inc covid hosp,2024-12-14,01,quantile,0.35,84.03427798175824
2024-12-14,0,wk inc covid hosp,2024-12-14,01,quantile,0.4,87.2715270271301
2024-12-14,0,wk inc covid hosp,2024-12-14,01,quantile,0.45,88.46349403548233
2024-12-14,0,wk inc covid hosp,2024-12-14,01,quantile,0.5,98.30154657363892
2024-12-14,0,wk inc covid hosp,2024-12-14,01,quantile,0.55,98.95281150650986
2024-12-14,0,wk inc covid hosp,2024-12-14,01,quantile,0.6,100.14477851486208
2024-12-14,0,wk inc covid hosp,2024-12-14,01,quantile,0.65,103.38202756023396
2024-12-14,0,wk inc covid hosp,2024-12-14,01,quantile,0.7,110.15122214889526
2024-12-14,0,wk inc covid hosp,2024-12-14,01,quantile,0.75,117.22878400325764
2024-12-14,0,wk inc covid hosp,2024-12-14,01,quantile,0.8,118.39391588401794
2024-12-14,0,wk inc covid hosp,2024-12-14,01,quantile,0.85,142.0520769214632
2024-12-14,0,wk inc covid hosp,2024-12-14,01,quantile,0.9,165.04952368164044
2024-12-14,0,wk inc covid hosp,2024-12-14,01,quantile,0.95,208.3243037528992
2024-12-14,0,wk inc covid hosp,2024-12-14,01,quantile,0.975,210.78477478027344
2024-12-14,0,wk inc covid hosp,2024-12-14,01,quantile,0.99,210.78477478027344
2024-12-14,0,wk inc covid hosp,2024-12-14,02,quantile,0.01,0.0
2024-12-14,0,wk inc covid hosp,2024-12-14,02,quantile,0.025,0.0
2024-12-14,0,wk inc covid hosp,2024-12-14,02,quantile,0.05,0.0
2024-12-14,0,wk inc covid hosp,2024-12-14,02,quantile,0.1,0.0
2024-12-14,0,wk inc covid hosp,2024-12-14,02,quantile,0.15,0.599985861778257
2024-12-14,0,wk inc covid hosp,2024-12-14,02,quantile,0.2,1.321386051535626
2024-12-14,0,wk inc covid hosp,2024-12-14,02,quantile,0.25,4.8067501654624945
2024-12-14,0,wk inc covid hosp,2024-12-14,02,quantile,0.3,4.8782945384979355
2024-12-14,0,wk inc covid hosp,2024-12-14,02,quantile,0.35,5.676770804882031
2024-12-14,0,wk inc covid hosp,2024-12-14,02,quantile,0.4,6.2715776519775535
2024-12-14,0,wk inc covid hosp,2024-12-14,02,quantile,0.45,7.025596894025815
2024-12-14,0,wk inc covid hosp,2024-12-14,02,quantile,0.5,7.670732021331787
2024-12-14,0,wk inc covid hosp,2024-12-14,02,quantile,0.55,8.191867552995669
2024-12-14,0,wk inc covid hosp,2024-12-14,02,quantile,0.6,8.945886795043931
2024-12-14,0,wk inc covid hosp,2024-12-14,02,quantile,0.65,9.540693642139454
2024-12-14,0,wk inc covid hosp,2024-12-14,02,quantile,0.7,10.339169908523548
2024-12-14,0,wk inc covid hosp,2024-12-14,02,quantile,0.75,10.41071428155899
2024-12-14,0,wk inc covid hosp,2024-12-14,02,quantile,0.8,13.896078395485858
2024-12-14,0,wk inc covid hosp,2024-12-14,02,quantile,0.85,14.617478585243228
2024-12-14,0,wk inc covid hosp,2024-12-14,02,quantile,0.9,15.93467267990112
2024-12-14,0,wk inc covid hosp,2024-12-14,02,quantile,0.95,19.073506327152224
2024-12-14,0,wk inc covid hosp,2024-12-14,02,quantile,0.975,20.652252197265625
2024-12-14,0,wk inc covid hosp,2024-12-14,02,quantile,0.99,20.652252197265625
2024-12-14,0,wk inc covid hosp,2024-12-14,04,quantile,0.01,429.1598052978515
2024-12-14,0,wk inc covid hosp,2024-12-14,04,quantile,0.025,429.1598052978515
2024-12-14,0,wk inc covid hosp,2024-12-14,04,quantile,0.05,457.2625225219722
2024-12-14,0,wk inc covid hosp,2024-12-14,04,quantile,0.1,606.7432774047849
2024-12-14,0,wk inc covid hosp,2024-12-14,04,quantile,0.15,673.2613695907589
2024-12-14,0,wk inc covid hosp,2024-12-14,04,quantile,0.2,690.2575825805666
2024-12-14,0,wk inc covid hosp,2024-12-14,04,quantile,0.25,699.375247718811
2024-12-14,0,wk inc covid hosp,2024-12-14,04,quantile,0.3,705.844328224182
2024-12-14,0,wk inc covid hosp,2024-12-14,04,quantile,0.35,724.0275478668212
2024-12-14,0,wk inc covid hosp,2024-12-14,04,quantile,0.4,727.6439997253418
2024-12-14,0,wk inc covid hosp,2024-12-14,04,quantile,0.45,732.6345781860349
2024-12-14,0,wk inc covid hosp,2024-12-14,04,quantile,0.5,736.4965438842773
2024-12-14,0,wk inc covid hosp,2024-12-14,04,quantile,0.55,737.9004559936526
2024-12-14,0,wk inc covid hosp,2024-12-14,04,quantile,0.6,742.8910344543457
2024-12-14,0,wk inc covid hosp,2024-12-14,04,quantile,0.65,746.5074863128663
2024-12-14,0,wk inc covid hosp,2024-12-14,04,quantile,0.7,764.6907059555055
2024-12-14,0,wk inc covid hosp,2024-12-14,04,quantile,0.75,771.1597864608765
2024-12-14,0,wk inc covid hosp,2024-12-14,04,quantile,0.8,780.2774515991209
2024-12-14,0,wk inc covid hosp,2024-12-14,04,quantile,0.85,797.2736645889286
2024-12-14,0,wk inc covid hosp,2024-12-14,04,quantile,0.9,863.7917567749026
2024-12-14,0,wk inc covid hosp,2024-12-14,04,quantile,0.95,1013.2725116577152
2024-12-14,0,wk inc covid hosp,2024-12-14,04,quantile,0.975,1041.375228881836
2024-12-14,0,wk inc covid hosp,2024-12-14,04,quantile,0.99,1041.375228881836
2024-12-14,0,wk inc covid hosp,2024-12-14,05,quantile,0.01,0.0
2024-12-14,0,wk inc covid hosp,2024-12-14,05,quantile,0.025,0.0
2024-12-14,0,wk inc covid hosp,2024-12-14,05,quantile,0.05,0.0
2024-12-14,0,wk inc covid hosp,2024-12-14,05,quantile,0.1,8.574435943603497
2024-12-14,0,wk inc covid hosp,2024-12-14,05,quantile,0.15,18.813417816162072
2024-12-14,0,wk inc covid hosp,2024-12-14,05,quantile,0.2,25.286313438415657
2024-12-14,0,wk inc covid hosp,2024-12-14,05,quantile,0.25,33.35651889419553
2024-12-14,0,wk inc covid hosp,2024-12-14,05,quantile,0.3,39.32895791625975
2024-12-14,0,wk inc covid hosp,2024-12-14,05,quantile,0.35,47.301857341766286
2024-12-14,0,wk inc covid hosp,2024-12-14,05,quantile,0.4,47.77739994812007
2024-12-14,0,wk inc covid hosp,2024-12-14,05,quantile,0.45,52.22213850021379
2024-12-14,0,wk inc covid hosp,2024-12-14,05,quantile,0.5,63.04671096801758
2024-12-14,0,wk inc covid hosp,2024-12-14,05,quantile,0.55,68.48401536941512
2024-12-14,0,wk inc covid hosp,2024-12-14,05,quantile,0.6,72.92875392150883
2024-12-14,0,wk inc covid hosp,2024-12-14,05,quantile,0.65,73.40429652786263
2024-12-14,0,wk inc covid hosp,2024-12-14,05,quantile,0.7,81.37719595336915
2024-12-14,0,wk inc covid hosp,2024-12-14,05,quantile,0.75,87.34963497543337
2024-12-14,0,wk inc covid hosp,2024-12-14,05,quantile,0.8,95.41984043121326
2024-12-14,0,wk inc covid hosp,2024-12-14,05,quantile,0.85,101.89273605346683
2024-12-14,0,wk inc covid hosp,2024-12-14,05,quantile,0.9,112.1317179260254
2024-12-14,0,wk inc covid hosp,2024-12-14,05,quantile,0.95,125.73034315109254
2024-12-14,0,wk inc covid hosp,2024-12-14,05,quantile,0.975,133.17356491088867
2024-12-14,0,wk inc covid hosp,2024-12-14,05,quantile,0.99,133.17356491088867
2024-12-14,0,wk inc covid hosp,2024-12-14,06,quantile,0.01,0.0
2024-12-14,0,wk inc covid hosp,2024-12-14,06,quantile,0.025,0.0
2024-12-14,0,wk inc covid hosp,2024-12-14,06,quantile,0.05,0.0
2024-12-14,0,wk inc covid hosp,2024-12-14,06,quantile,0.1,0.0
2024-12-14,0,wk inc covid hosp,2024-12-14,06,quantile,0.15,0.0
