reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2025-01-25,0,wk inc covid hosp,2025-01-25,01,quantile,0.01,147.51766967773438
2025-01-25,0,wk inc covid hosp,2025-01-25,01,quantile,0.025,147.51766967773438
2025-01-25,0,wk inc covid hosp,2025-01-25,01,quantile,0.05,147.51766967773438
2025-01-25,0,wk inc covid hosp,2025-01-25,01,quantile,0.1,160.51556834411605
2025-01-25,0,wk inc covid hosp,2025-01-25,01,quantile,0.15,168.32860406494126
2025-01-25,0,wk inc covid hosp,2025-01-25,01,quantile,0.2,201.8290671038631
2025-01-25,0,wk inc covid hosp,2025-01-25,01,quantile,0.25,222.7414541053772
2025-01-25,0,wk inc covid hosp,2025-01-25,01,quantile,0.3,226.9871910953522
2025-01-25,0,wk inc covid hosp,2025-01-25,01,quantile,0.35,229.02634557890892
2025-01-25,0,wk inc covid hosp,2025-01-25,01,quantile,0.4,230.0849347305298
2025-01-25,0,wk inc covid hosp,2025-01-25,01,quantile,0.45,231.08523887634271
2025-01-25,0,wk inc covid hosp,2025-01-25,01,quantile,0.5,233.37208938598633
2025-01-25,0,wk inc covid hosp,2025-01-25,01,quantile,0.55,234.0046659088135
2025-01-25,0,wk inc covid hosp,2025-01-25,01,quantile,0.6,235.00497005462643
2025-01-25,0,wk inc covid hosp,2025-01-25,01,quantile,0.65,236.06355920624733
2025-01-25,0,wk inc covid hosp,2025-01-25,01,quantile,0.7,238.1027136898041
2025-01-25,0,wk inc covid hosp,2025-01-25,01,quantile,0.75,242.34845067977903
2025-01-25,0,wk inc covid hosp,2025-01-25,01,quantile,0.8,263.26083768129314
2025-01-25,0,wk inc covid hosp,2025-01-25,01,quantile,0.85,296.761300720215
2025-01-25,0,wk inc covid hosp,2025-01-25,01,quantile,0.9,304.5743364410402
2025-01-25,0,wk inc covid hosp,2025-01-25,01,quantile,0.95,317.5722351074219
2025-01-25,0,wk inc covid hosp,2025-01-25,01,quantile,0.975,317.5722351074219
2025-01-25,0,wk inc covid hosp,2025-01-25,01,quantile,0.99,317.5722351074219
2025-01-25,0,wk inc covid hosp,2025-01-25,02,quantile,0.01,0.0
2025-01-25,0,wk inc covid hosp,2025-01-25,02,quantile,0.025,0.0
2025-01-25,0,wk inc covid hosp,2025-01-25,02,quantile,0.05,0.0
2025-01-25,0,wk inc covid hosp,2025-01-25,02,quantile,0.1,0.5307306898593875
2025-01-25,0,wk inc covid hosp,2025-01-25,02,quantile,0.15,0.7831132674694175
2025-01-25,0,wk inc covid hosp,2025-01-25,02,quantile,0.2,6.612616691589361
2025-01-25,0,wk inc covid hosp,2025-01-25,02,quantile,0.25,7.568954629182815
2025-01-25,0,wk inc covid hosp,2025-01-25,02,quantile,0.3,8.31996371705536
2025-01-25,0,wk inc covid hosp,2025-01-25,02,quantile,0.35,9.74926784404521
