reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2025-12-27,0,wk inc covid hosp,2025-12-27,01,quantile,0.01,41.033574
2025-12-27,0,wk inc covid hosp,2025-12-27,01,quantile,0.025,41.033574
2025-12-27,0,wk inc covid hosp,2025-12-27,01,quantile,0.05,41.033574
2025-12-27,0,wk inc covid hosp,2025-12-27,01,quantile,0.1,48.13177573647061
2025-12-27,0,wk inc covid hosp,2025-12-27,01,quantile,0.15,47.92132496705883
2025-12-27,0,wk inc covid hosp,2025-12-27,01,quantile,0.2,55.24837191917648
2025-12-27,0,wk inc covid hosp,2025-12-27,01,quantile,0.25,68.01461712764707
2025-12-27,0,wk inc covid hosp,2025-12-27,01,quantile,0.3,67.18790427411768
2025-12-27,0,wk inc covid hosp,2025-12-27,01,quantile,0.35,71.20460624882358
2025-12-27,0,wk inc covid hosp,2025-12-27,01,quantile,0.4,73.34279302000002
2025-12-27,0,wk inc covid hosp,2025-12-27,01,quantile,0.45,77.58924990458821
2025-12-27,0,wk inc covid hosp,2025-12-27,01,quantile,0.5,81.85105150000001
2025-12-27,0,wk inc covid hosp,2025-12-27,01,quantile,0.55,85.5632430954118
2025-12-27,0,wk inc covid hosp,2025-12-27,01,quantile,0.6,89.80969998
2025-12-27,0,wk inc covid hosp,2025-12-27,01,quantile,0.65,91.94788675117644
2025-12-27,0,wk inc covid hosp,2025-12-27,01,quantile,0.7,95.96458872588234
2025-12-27,0,wk inc covid hosp,2025-12-27,01,quantile,0.75,95.13787587235296
2025-12-27,0,wk inc covid hosp,2025-12-27,01,quantile,0.8,107.90412108082354
2025-12-27,0,wk inc covid hosp,2025-12-27,01,quantile,0.85,115.23116803294118
2025-12-27,0,wk inc covid hosp,2025-12-27,01,quantile,0.9,115.0207172635294
2025-12-27,0,wk inc covid hosp,2025-12-27,01,quantile,0.95,122.11891900000002
2025-12-27,0,wk inc covid hosp,2025-12-27,01,quantile,0.975,122.11891900000002
2025-12-27,0,wk inc covid hosp,2025-12-27,01,quantile,0.99,122.11891900000002
2025-12-27,0,wk inc covid hosp,2025-12-27,02,quantile,0.01,0.0
2025-12-27,0,wk inc covid hosp,2025-12-27,02,quantile,0.025,0.0
2025-12-27,0,wk inc covid hosp,2025-12-27,02,quantile,0.05,0.0
2025-12-27,0,wk inc covid hosp,2025-12-27,02,quantile,0.1,0.0
2025-12-27,0,wk inc covid hosp,2025-12-27,02,quantile,0.15,0.0
2025-12-27,0,wk inc covid hosp,2025-12-27,02,quantile,0.2,0.0
2025-12-27,0,wk inc covid hosp,2025-12-27,02,quantile,0.25,0.0
2025-12-27,0,wk inc covid hosp,2025-12-27,02,quantile,0.3,0.885201895470586
2025-12-27,0,wk inc covid hosp,2025-12-27,02,quantile,0.35,1.8735905575647047
2025-12-27,0,wk inc covid hosp,2025-12-27,02,quantile,0.4,1.932131170276472
2025-12-27,0,wk inc covid hosp,2025-12-27,02,quantile,0.45,3.3806541970352733
2025-12-27,0,wk inc covid hosp,2025-12-27,02,quantile,0.5,6.039951525
2025-12-27,0,wk inc covid hosp,2025-12-27,02,quantile,0.55,7.866520952964727
2025-12-27,0,wk inc covid hosp,2025-12-27,02,quantile,0.6,9.315043979723528
2025-12-27,0,wk inc covid hosp,2025-12-27,02,quantile,0.65,9.373584592435297
2025-12-27,0,wk inc covid hosp,2025-12-27,02,quantile,0.7,10.361973254529412
2025-12-27,0,wk inc covid hosp,2025-12-27,02,quantile,0.75,12.630008971470588
2025-12-27,0,wk inc covid hosp,2025-12-27,02,quantile,0.8,13.775879638058823
2025-12-27,0,wk inc covid hosp,2025-12-27,02,quantile,0.85,14.266814281941182
2025-12-27,0,wk inc covid hosp,2025-12-27,02,quantile,0.9,15.273198042882353
2025-12-27,0,wk inc covid hosp,2025-12-27,02,quantile,0.95,21.504548075
2025-12-27,0,wk inc covid hosp,2025-12-27,02,quantile,0.975,21.504548075
2025-12-27,0,wk inc covid hosp,2025-12-27,02,quantile,0.99,21.504548075
2025-12-27,0,wk inc covid hosp,2025-12-27,04,quantile,0.01,11.77288849999998
2025-12-27,0,wk inc covid hosp,2025-12-27,04,quantile,0.025,11.77288849999998
2025-12-27,0,wk inc covid hosp,2025-12-27,04,quantile,0.05,12.59437506941174
2025-12-27,0,wk inc covid hosp,2025-12-27,04,quantile,0.1,11.77288849999998
2025-12-27,0,wk inc covid hosp,2025-12-27,04,quantile,0.15,11.77288849999998
2025-12-27,0,wk inc covid hosp,2025-12-27,04,quantile,0.2,12.654976537647045
2025-12-27,0,wk inc covid hosp,2025-12-27,04,quantile,0.25,53.262540772499946
2025-12-27,0,wk inc covid hosp,2025-12-27,04,quantile,0.3,45.90063842117643
2025-12-27,0,wk inc covid hosp,2025-12-27,04,quantile,0.35,51.14174125439999
2025-12-27,0,wk inc covid hosp,2025-12-27,04,quantile,0.4,67.50504009423527
2025-12-27,0,wk inc covid hosp,2025-12-27,04,quantile,0.45,77.48690284941185
2025-12-27,0,wk inc covid hosp,2025-12-27,04,quantile,0.5,85.68340249999994
2025-12-27,0,wk inc covid hosp,2025-12-27,04,quantile,0.55,88.11279915058816
2025-12-27,0,wk inc covid hosp,2025-12-27,04,quantile,0.6,98.09466190576474
2025-12-27,0,wk inc covid hosp,2025-12-27,04,quantile,0.65,114.45796074560002
2025-12-27,0,wk inc covid hosp,2025-12-27,04,quantile,0.7,119.69906357882356
2025-12-27,0,wk inc covid hosp,2025-12-27,04,quantile,0.75,112.33716122750006
2025-12-27,0,wk inc covid hosp,2025-12-27,04,quantile,0.8,152.94472546235295
2025-12-27,0,wk inc covid hosp,2025-12-27,04,quantile,0.85,153.8268135
2025-12-27,0,wk inc covid hosp,2025-12-27,04,quantile,0.9,153.8268135
2025-12-27,0,wk inc covid hosp,2025-12-27,04,quantile,0.95,153.00532693058827
2025-12-27,0,wk inc covid hosp,2025-12-27,04,quantile,0.975,153.8268135
2025-12-27,0,wk inc covid hosp,2025-12-27,04,quantile,0.99,153.8268135
2025-12-27,0,wk inc covid hosp,2025-12-27,05,quantile,0.01,7.045965750000001
2025-12-27,0,wk inc covid hosp,2025-12-27,05,quantile,0.025,7.045965750000001
2025-12-27,0,wk inc covid hosp,2025-12-27,05,quantile,0.05,7.7358762429705905
2025-12-27,0,wk inc covid hosp,2025-12-27,05,quantile,0.1,7.562711457882354
2025-12-27,0,wk inc covid hosp,2025-12-27,05,quantile,0.15,13.202382016000003
2025-12-27,0,wk inc covid hosp,2025-12-27,05,quantile,0.2,16.07273080399998
2025-12-27,0,wk inc covid hosp,2025-12-27,05,quantile,0.25,21.06639441411765
2025-12-27,0,wk inc covid hosp,2025-12-27,05,quantile,0.3,22.866311555764725
2025-12-27,0,wk inc covid hosp,2025-12-27,05,quantile,0.35,24.12522908905882
2025-12-27,0,wk inc covid hosp,2025-12-27,05,quantile,0.4,26.93397766235298
2025-12-27,0,wk inc covid hosp,2025-12-27,05,quantile,0.45,30.949176133411772
2025-12-27,0,wk inc covid hosp,2025-12-27,05,quantile,0.5,39.63980475
2025-12-27,0,wk inc covid hosp,2025-12-27,05,quantile,0.55,43.16141886658823
2025-12-27,0,wk inc covid hosp,2025-12-27,05,quantile,0.6,47.17661733764702
2025-12-27,0,wk inc covid hosp,2025-12-27,05,quantile,0.65,49.985365910941184
2025-12-27,0,wk inc covid hosp,2025-12-27,05,quantile,0.7,51.24428344423528
2025-12-27,0,wk inc covid hosp,2025-12-27,05,quantile,0.75,53.04420058588236
2025-12-27,0,wk inc covid hosp,2025-12-27,05,quantile,0.8,58.03786419600002
2025-12-27,0,wk inc covid hosp,2025-12-27,05,quantile,0.85,60.908212984
2025-12-27,0,wk inc covid hosp,2025-12-27,05,quantile,0.9,66.54788354211765
2025-12-27,0,wk inc covid hosp,2025-12-27,05,quantile,0.95,66.37471875702941
2025-12-27,0,wk inc covid hosp,2025-12-27,05,quantile,0.975,67.06462925
2025-12-27,0,wk inc covid hosp,2025-12-27,05,quantile,0.99,67.06462925
2025-12-27,0,wk inc covid hosp,2025-12-27,06,quantile,0.01,50.22261750000001
2025-12-27,0,wk inc covid hosp,2025-12-27,06,quantile,0.025,50.22261750000001
2025-12-27,0,wk inc covid hosp,2025-12-27,06,quantile,0.05,50.22261750000001
2025-12-27,0,wk inc covid hosp,2025-12-27,06,quantile,0.1,98.66113532941164
2025-12-27,0,wk inc covid hosp,2025-12-27,06,quantile,0.15,137.34175563029422
2025-12-27,0,wk inc covid hosp,2025-12-27,06,quantile,0.2,169.3280949376471
2025-12-27,0,wk inc covid hosp,2025-12-27,06,quantile,0.25,174.278726467647
2025-12-27,0,wk inc covid hosp,2025-12-27,06,quantile,0.3,190.2218815129412
2025-12-27,0,wk inc covid hosp,2025-12-27,06,quantile,0.35,240.106273955294
2025-12-27,0,wk inc covid hosp,2025-12-27,06,quantile,0.4,259.0607716552942
