reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2025-12-13,0,wk inc covid hosp,2025-12-13,01,quantile,0.01,25.88152333333332
2025-12-13,0,wk inc covid hosp,2025-12-13,01,quantile,0.025,25.88152333333332
2025-12-13,0,wk inc covid hosp,2025-12-13,01,quantile,0.05,25.88152333333332
2025-12-13,0,wk inc covid hosp,2025-12-13,01,quantile,0.1,27.02066898666668
2025-12-13,0,wk inc covid hosp,2025-12-13,01,quantile,0.15,28.991622030222253
2025-12-13,0,wk inc covid hosp,2025-12-13,01,quantile,0.2,30.997118354844467
2025-12-13,0,wk inc covid hosp,2025-12-13,01,quantile,0.25,35.85469148853335
2025-12-13,0,wk inc covid hosp,2025-12-13,01,quantile,0.3,39.06188142773332
2025-12-13,0,wk inc covid hosp,2025-12-13,01,quantile,0.35,44.490533631644375
2025-12-13,0,wk inc covid hosp,2025-12-13,01,quantile,0.4,56.58729932970674
2025-12-13,0,wk inc covid hosp,2025-12-13,01,quantile,0.45,60.52568607914672
2025-12-13,0,wk inc covid hosp,2025-12-13,01,quantile,0.5,64.77647333333334
2025-12-13,0,wk inc covid hosp,2025-12-13,01,quantile,0.55,67.01177392085329
2025-12-13,0,wk inc covid hosp,2025-12-13,01,quantile,0.6,70.95016067029327
2025-12-13,0,wk inc covid hosp,2025-12-13,01,quantile,0.65,83.04692636835563
2025-12-13,0,wk inc covid hosp,2025-12-13,01,quantile,0.7,88.4755785722667
2025-12-13,0,wk inc covid hosp,2025-12-13,01,quantile,0.75,91.68276851146666
2025-12-13,0,wk inc covid hosp,2025-12-13,01,quantile,0.8,96.54034164515554
2025-12-13,0,wk inc covid hosp,2025-12-13,01,quantile,0.85,98.54583796977776
2025-12-13,0,wk inc covid hosp,2025-12-13,01,quantile,0.9,100.51679101333332
2025-12-13,0,wk inc covid hosp,2025-12-13,01,quantile,0.95,101.65593666666668
2025-12-13,0,wk inc covid hosp,2025-12-13,01,quantile,0.975,101.65593666666668
2025-12-13,0,wk inc covid hosp,2025-12-13,01,quantile,0.99,101.65593666666668
2025-12-13,0,wk inc covid hosp,2025-12-13,02,quantile,0.01,0.0
2025-12-13,0,wk inc covid hosp,2025-12-13,02,quantile,0.025,0.0
2025-12-13,0,wk inc covid hosp,2025-12-13,02,quantile,0.05,0.0
2025-12-13,0,wk inc covid hosp,2025-12-13,02,quantile,0.1,0.0
2025-12-13,0,wk inc covid hosp,2025-12-13,02,quantile,0.15,0.0
2025-12-13,0,wk inc covid hosp,2025-12-13,02,quantile,0.2,0.0
2025-12-13,0,wk inc covid hosp,2025-12-13,02,quantile,0.25,0.0
2025-12-13,0,wk inc covid hosp,2025-12-13,02,quantile,0.3,0.0
2025-12-13,0,wk inc covid hosp,2025-12-13,02,quantile,0.35,0.0
2025-12-13,0,wk inc covid hosp,2025-12-13,02,quantile,0.4,0.0
2025-12-13,0,wk inc covid hosp,2025-12-13,02,quantile,0.45,0.7139739069155611
2025-12-13,0,wk inc covid hosp,2025-12-13,02,quantile,0.5,2.491328866666667
2025-12-13,0,wk inc covid hosp,2025-12-13,02,quantile,0.55,4.214773693084439
2025-12-13,0,wk inc covid hosp,2025-12-13,02,quantile,0.6,5.459062626702224
2025-12-13,0,wk inc covid hosp,2025-12-13,02,quantile,0.65,6.775638202808903
2025-12-13,0,wk inc covid hosp,2025-12-13,02,quantile,0.7,8.106725116231113
2025-12-13,0,wk inc covid hosp,2025-12-13,02,quantile,0.75,8.429232311644444
2025-12-13,0,wk inc covid hosp,2025-12-13,02,quantile,0.8,8.735376962453334
2025-12-13,0,wk inc covid hosp,2025-12-13,02,quantile,0.85,9.53788290528
2025-12-13,0,wk inc covid hosp,2025-12-13,02,quantile,0.9,15.279426816337772
2025-12-13,0,wk inc covid hosp,2025-12-13,02,quantile,0.95,17.94928972321777
2025-12-13,0,wk inc covid hosp,2025-12-13,02,quantile,0.975,18.2366708
2025-12-13,0,wk inc covid hosp,2025-12-13,02,quantile,0.99,18.2366708
2025-12-13,0,wk inc covid hosp,2025-12-13,04,quantile,0.01,3.648385000000019
2025-12-13,0,wk inc covid hosp,2025-12-13,04,quantile,0.025,3.648385000000019
2025-12-13,0,wk inc covid hosp,2025-12-13,04,quantile,0.05,3.648385000000019
2025-12-13,0,wk inc covid hosp,2025-12-13,04,quantile,0.1,4.716677804800007
2025-12-13,0,wk inc covid hosp,2025-12-13,04,quantile,0.15,15.245725519928826
2025-12-13,0,wk inc covid hosp,2025-12-13,04,quantile,0.2,36.43085751146669
2025-12-13,0,wk inc covid hosp,2025-12-13,04,quantile,0.25,39.72765470826667
2025-12-13,0,wk inc covid hosp,2025-12-13,04,quantile,0.3,46.61472798048007
2025-12-13,0,wk inc covid hosp,2025-12-13,04,quantile,0.35,55.820214276586576
2025-12-13,0,wk inc covid hosp,2025-12-13,04,quantile,0.4,59.83956087288889
2025-12-13,0,wk inc covid hosp,2025-12-13,04,quantile,0.45,59.99403273635559
2025-12-13,0,wk inc covid hosp,2025-12-13,04,quantile,0.5,65.159564
2025-12-13,0,wk inc covid hosp,2025-12-13,04,quantile,0.55,67.98683059697775
2025-12-13,0,wk inc covid hosp,2025-12-13,04,quantile,0.6,68.14130246044445
2025-12-13,0,wk inc covid hosp,2025-12-13,04,quantile,0.65,72.16064905674675
2025-12-13,0,wk inc covid hosp,2025-12-13,04,quantile,0.7,81.36613535285326
2025-12-13,0,wk inc covid hosp,2025-12-13,04,quantile,0.75,88.25320862506666
2025-12-13,0,wk inc covid hosp,2025-12-13,04,quantile,0.8,91.55000582186663
2025-12-13,0,wk inc covid hosp,2025-12-13,04,quantile,0.85,112.7351378134045
2025-12-13,0,wk inc covid hosp,2025-12-13,04,quantile,0.9,123.26418552853332
2025-12-13,0,wk inc covid hosp,2025-12-13,04,quantile,0.95,124.33247833333331
2025-12-13,0,wk inc covid hosp,2025-12-13,04,quantile,0.975,124.33247833333331
2025-12-13,0,wk inc covid hosp,2025-12-13,04,quantile,0.99,124.33247833333331
2025-12-13,0,wk inc covid hosp,2025-12-13,05,quantile,0.01,0.0
2025-12-13,0,wk inc covid hosp,2025-12-13,05,quantile,0.025,0.0
2025-12-13,0,wk inc covid hosp,2025-12-13,05,quantile,0.05,0.0
2025-12-13,0,wk inc covid hosp,2025-12-13,05,quantile,0.1,0.0
2025-12-13,0,wk inc covid hosp,2025-12-13,05,quantile,0.15,0.0
2025-12-13,0,wk inc covid hosp,2025-12-13,05,quantile,0.2,1.210677928746673
2025-12-13,0,wk inc covid hosp,2025-12-13,05,quantile,0.25,13.03232581457778
2025-12-13,0,wk inc covid hosp,2025-12-13,05,quantile,0.3,13.686352541368883
2025-12-13,0,wk inc covid hosp,2025-12-13,05,quantile,0.35,15.474723540551102
2025-12-13,0,wk inc covid hosp,2025-12-13,05,quantile,0.4,18.847313532231087
2025-12-13,0,wk inc covid hosp,2025-12-13,05,quantile,0.45,23.930173331519995
2025-12-13,0,wk inc covid hosp,2025-12-13,05,quantile,0.5,32.33486033333337
2025-12-13,0,wk inc covid hosp,2025-12-13,05,quantile,0.55,33.76791866848001
2025-12-13,0,wk inc covid hosp,2025-12-13,05,quantile,0.6,38.85077846776892
2025-12-13,0,wk inc covid hosp,2025-12-13,05,quantile,0.65,42.2233684594489
2025-12-13,0,wk inc covid hosp,2025-12-13,05,quantile,0.7,44.01173945863112
2025-12-13,0,wk inc covid hosp,2025-12-13,05,quantile,0.75,44.66576618542222
