target_end_date,value,output_type_id,horizon,output_type,reference_date,location,target
2025-12-06,0.19494546,0.01,0,quantile,2025-12-06,02,wk inc covid hosp
2025-12-13,0.10526274,0.01,1,quantile,2025-12-06,02,wk inc covid hosp
2025-12-20,0.059311544,0.01,2,quantile,2025-12-06,02,wk inc covid hosp
2025-12-27,0.031865137,0.01,3,quantile,2025-12-06,02,wk inc covid hosp
2025-12-06,0.35018232,0.025,0,quantile,2025-12-06,02,wk inc covid hosp
2025-12-13,0.25629441,0.025,1,quantile,2025-12-06,02,wk inc covid hosp
2025-12-20,0.17334823,0.025,2,quantile,2025-12-06,02,wk inc covid hosp
2025-12-27,0.16678279,0.025,3,quantile,2025-12-06,02,wk inc covid hosp
2025-12-06,0.5540595,0.05,0,quantile,2025-12-06,02,wk inc covid hosp
2025-12-13,0.46037833,0.05,1,quantile,2025-12-06,02,wk inc covid hosp
2025-12-20,0.38162072,0.05,2,quantile,2025-12-06,02,wk inc covid hosp
2025-12-27,0.37701903,0.05,3,quantile,2025-12-06,02,wk inc covid hosp
2025-12-06,0.91738298,0.1,0,quantile,2025-12-06,02,wk inc covid hosp
2025-12-13,0.77287126,0.1,1,quantile,2025-12-06,02,wk inc covid hosp
2025-12-20,0.72694772,0.1,2,quantile,2025-12-06,02,wk inc covid hosp
2025-12-27,0.77660151,0.1,3,quantile,2025-12-06,02,wk inc covid hosp
2025-12-06,1.1770567,0.15,0,quantile,2025-12-06,02,wk inc covid hosp
2025-12-13,1.0396165,0.15,1,quantile,2025-12-06,02,wk inc covid hosp
2025-12-20,1.0446387,0.15,2,quantile,2025-12-06,02,wk inc covid hosp
2025-12-27,1.035096,0.15,3,quantile,2025-12-06,02,wk inc covid hosp
2025-12-06,1.42424,0.2,0,quantile,2025-12-06,02,wk inc covid hosp
2025-12-13,1.2941574,0.2,1,quantile,2025-12-06,02,wk inc covid hosp
2025-12-20,1.315356,0.2,2,quantile,2025-12-06,02,wk inc covid hosp
2025-12-27,1.3471614,0.2,3,quantile,2025-12-06,02,wk inc covid hosp
2025-12-06,1.6437029,0.25,0,quantile,2025-12-06,02,wk inc covid hosp
2025-12-13,1.5582902,0.25,1,quantile,2025-12-06,02,wk inc covid hosp
2025-12-20,1.6099085,0.25,2,quantile,2025-12-06,02,wk inc covid hosp
2025-12-27,1.663412,0.25,3,quantile,2025-12-06,02,wk inc covid hosp
2025-12-06,1.8535092,0.3,0,quantile,2025-12-06,02,wk inc covid hosp
2025-12-13,1.7874943,0.3,1,quantile,2025-12-06,02,wk inc covid hosp
2025-12-20,1.8756747,0.3,2,quantile,2025-12-06,02,wk inc covid hosp
2025-12-27,1.9908891,0.3,3,quantile,2025-12-06,02,wk inc covid hosp
2025-12-06,2.0760044,0.35,0,quantile,2025-12-06,02,wk inc covid hosp
2025-12-13,2.031666,0.35,1,quantile,2025-12-06,02,wk inc covid hosp
2025-12-20,2.1505342,0.35,2,quantile,2025-12-06,02,wk inc covid hosp
2025-12-27,2.308599,0.35,3,quantile,2025-12-06,02,wk inc covid hosp
2025-12-06,2.2916986,0.4,0,quantile,2025-12-06,02,wk inc covid hosp
2025-12-13,2.3246836,0.4,1,quantile,2025-12-06,02,wk inc covid hosp
2025-12-20,2.4622016,0.4,2,quantile,2025-12-06,02,wk inc covid hosp
2025-12-27,2.685931,0.4,3,quantile,2025-12-06,02,wk inc covid hosp
2025-12-06,2.5179616,0.45,0,quantile,2025-12-06,02,wk inc covid hosp
2025-12-13,2.6007582,0.45,1,quantile,2025-12-06,02,wk inc covid hosp
2025-12-20,2.7876257,0.45,2,quantile,2025-12-06,02,wk inc covid hosp
2025-12-27,3.0055948,0.45,3,quantile,2025-12-06,02,wk inc covid hosp
2025-12-06,2.7998318,0.5,0,quantile,2025-12-06,02,wk inc covid hosp
2025-12-13,2.8949766,0.5,1,quantile,2025-12-06,02,wk inc covid hosp
2025-12-20,3.1654055,0.5,2,quantile,2025-12-06,02,wk inc covid hosp
2025-12-27,3.4087122,0.5,3,quantile,2025-12-06,02,wk inc covid hosp
2025-12-06,3.0216906,0.55,0,quantile,2025-12-06,02,wk inc covid hosp
2025-12-13,3.2561887,0.55,1,quantile,2025-12-06,02,wk inc covid hosp
2025-12-20,3.4810561,0.55,2,quantile,2025-12-06,02,wk inc covid hosp
2025-12-27,3.8126955,0.55,3,quantile,2025-12-06,02,wk inc covid hosp
2025-12-06,3.2913054,0.6,0,quantile,2025-12-06,02,wk inc covid hosp
2025-12-13,3.5946299,0.6,1,quantile,2025-12-06,02,wk inc covid hosp
2025-12-20,3.8519959,0.6,2,quantile,2025-12-06,02,wk inc covid hosp
2025-12-27,4.2797823,0.6,3,quantile,2025-12-06,02,wk inc covid hosp
2025-12-06,3.5866951,0.65,0,quantile,2025-12-06,02,wk inc covid hosp
2025-12-13,3.9570069,0.65,1,quantile,2025-12-06,02,wk inc covid hosp
2025-12-20,4.266207,0.65,2,quantile,2025-12-06,02,wk inc covid hosp
2025-12-27,4.7886037,0.65,3,quantile,2025-12-06,02,wk inc covid hosp
2025-12-06,3.9786881,0.7,0,quantile,2025-12-06,02,wk inc covid hosp
2025-12-13,4.3196636,0.7,1,quantile,2025-12-06,02,wk inc covid hosp
2025-12-20,4.7255764,0.7,2,quantile,2025-12-06,02,wk inc covid hosp
2025-12-27,5.3306721,0.7,3,quantile,2025-12-06,02,wk inc covid hosp
2025-12-06,4.3195146,0.75,0,quantile,2025-12-06,02,wk inc covid hosp
2025-12-13,4.7121246,0.75,1,quantile,2025-12-06,02,wk inc covid hosp
2025-12-20,5.3048727,0.75,2,quantile,2025-12-06,02,wk inc covid hosp
2025-12-27,5.9344899,0.75,3,quantile,2025-12-06,02,wk inc covid hosp
2025-12-06,4.7020348,0.8,0,quantile,2025-12-06,02,wk inc covid hosp
2025-12-13,5.2805722,0.8,1,quantile,2025-12-06,02,wk inc covid hosp
2025-12-20,5.9862927,0.8,2,quantile,2025-12-06,02,wk inc covid hosp
2025-12-27,6.639785,0.8,3,quantile,2025-12-06,02,wk inc covid hosp
2025-12-06,5.1936692,0.85,0,quantile,2025-12-06,02,wk inc covid hosp
2025-12-13,6.0827901,0.85,1,quantile,2025-12-06,02,wk inc covid hosp
2025-12-20,6.9527864,0.85,2,quantile,2025-12-06,02,wk inc covid hosp
2025-12-27,7.6689304,0.85,3,quantile,2025-12-06,02,wk inc covid hosp
2025-12-06,5.8868565,0.9,0,quantile,2025-12-06,02,wk inc covid hosp
2025-12-13,7.1555655,0.9,1,quantile,2025-12-06,02,wk inc covid hosp
2025-12-20,8.0654725,0.9,2,quantile,2025-12-06,02,wk inc covid hosp
2025-12-27,9.1076214,0.9,3,quantile,2025-12-06,02,wk inc covid hosp
2025-12-06,7.2316754,0.95,0,quantile,2025-12-06,02,wk inc covid hosp
