target_end_date,value,output_type_id,horizon,output_type,reference_date,location,target
2026-02-14,2.7417566,0.01,-1,quantile,2026-02-21,01,wk inc covid hosp
2026-02-21,1.5170587e-22,0.01,0,quantile,2026-02-21,01,wk inc covid hosp
2026-02-28,1.5170587e-22,0.01,1,quantile,2026-02-21,01,wk inc covid hosp
2026-03-07,1.5170587e-22,0.01,2,quantile,2026-02-21,01,wk inc covid hosp
2026-03-14,1.5170587e-22,0.01,3,quantile,2026-02-21,01,wk inc covid hosp
2026-02-14,3.5294842,0.025,-1,quantile,2026-02-21,01,wk inc covid hosp
2026-02-21,1.5170587e-22,0.025,0,quantile,2026-02-21,01,wk inc covid hosp
2026-02-28,1.5170587e-22,0.025,1,quantile,2026-02-21,01,wk inc covid hosp
2026-03-07,1.5170587e-22,0.025,2,quantile,2026-02-21,01,wk inc covid hosp
2026-03-14,1.5170587e-22,0.025,3,quantile,2026-02-21,01,wk inc covid hosp
2026-02-14,4.509315,0.05,-1,quantile,2026-02-21,01,wk inc covid hosp
2026-02-21,1.5170587e-22,0.05,0,quantile,2026-02-21,01,wk inc covid hosp
2026-02-28,1.5170587e-22,0.05,1,quantile,2026-02-21,01,wk inc covid hosp
2026-03-07,1.5170587e-22,0.05,2,quantile,2026-02-21,01,wk inc covid hosp
2026-03-14,1.5170587e-22,0.05,3,quantile,2026-02-21,01,wk inc covid hosp
2026-02-14,5.9845028,0.1,-1,quantile,2026-02-21,01,wk inc covid hosp
2026-02-21,0.0056491327,0.1,0,quantile,2026-02-21,01,wk inc covid hosp
2026-02-28,1.5170587e-22,0.1,1,quantile,2026-02-21,01,wk inc covid hosp
2026-03-07,1.5170587e-22,0.1,2,quantile,2026-02-21,01,wk inc covid hosp
2026-03-14,1.5170587e-22,0.1,3,quantile,2026-02-21,01,wk inc covid hosp
2026-02-14,6.9462478,0.15,-1,quantile,2026-02-21,01,wk inc covid hosp
2026-02-21,0.13508026,0.15,0,quantile,2026-02-21,01,wk inc covid hosp
2026-02-28,1.5170587e-22,0.15,1,quantile,2026-02-21,01,wk inc covid hosp
2026-03-07,1.5170587e-22,0.15,2,quantile,2026-02-21,01,wk inc covid hosp
2026-03-14,1.5170587e-22,0.15,3,quantile,2026-02-21,01,wk inc covid hosp
2026-02-14,7.8278519,0.2,-1,quantile,2026-02-21,01,wk inc covid hosp
2026-02-21,0.43175693,0.2,0,quantile,2026-02-21,01,wk inc covid hosp
2026-02-28,1.5170587e-22,0.2,1,quantile,2026-02-21,01,wk inc covid hosp
2026-03-07,1.5170587e-22,0.2,2,quantile,2026-02-21,01,wk inc covid hosp
2026-03-14,1.5170587e-22,0.2,3,quantile,2026-02-21,01,wk inc covid hosp
2026-02-14,8.636157,0.25,-1,quantile,2026-02-21,01,wk inc covid hosp
2026-02-21,0.77865342,0.25,0,quantile,2026-02-21,01,wk inc covid hosp
2026-02-28,1.5170587e-22,0.25,1,quantile,2026-02-21,01,wk inc covid hosp
2026-03-07,1.5170587e-22,0.25,2,quantile,2026-02-21,01,wk inc covid hosp
2026-03-14,1.5170587e-22,0.25,3,quantile,2026-02-21,01,wk inc covid hosp
2026-02-14,9.5027783,0.3,-1,quantile,2026-02-21,01,wk inc covid hosp
2026-02-21,1.1854914,0.3,0,quantile,2026-02-21,01,wk inc covid hosp
2026-02-28,0.048706859,0.3,1,quantile,2026-02-21,01,wk inc covid hosp
2026-03-07,1.5170587e-22,0.3,2,quantile,2026-02-21,01,wk inc covid hosp
2026-03-14,1.5170587e-22,0.3,3,quantile,2026-02-21,01,wk inc covid hosp
2026-02-14,10.097952,0.35,-1,quantile,2026-02-21,01,wk inc covid hosp
2026-02-21,1.5887511,0.35,0,quantile,2026-02-21,01,wk inc covid hosp
2026-02-28,0.22915791,0.35,1,quantile,2026-02-21,01,wk inc covid hosp
2026-03-07,1.5170587e-22,0.35,2,quantile,2026-02-21,01,wk inc covid hosp
2026-03-14,1.5170587e-22,0.35,3,quantile,2026-02-21,01,wk inc covid hosp
2026-02-14,10.781735,0.4,-1,quantile,2026-02-21,01,wk inc covid hosp
2026-02-21,2.1147973,0.4,0,quantile,2026-02-21,01,wk inc covid hosp
2026-02-28,0.54344019,0.4,1,quantile,2026-02-21,01,wk inc covid hosp
2026-03-07,0.04448078,0.4,2,quantile,2026-02-21,01,wk inc covid hosp
2026-03-14,0.00058990892,0.4,3,quantile,2026-02-21,01,wk inc covid hosp
2026-02-14,11.530375,0.45,-1,quantile,2026-02-21,01,wk inc covid hosp
2026-02-21,2.7600326,0.45,0,quantile,2026-02-21,01,wk inc covid hosp
2026-02-28,0.96637494,0.45,1,quantile,2026-02-21,01,wk inc covid hosp
2026-03-07,0.21957382,0.45,2,quantile,2026-02-21,01,wk inc covid hosp
2026-03-14,0.14624292,0.45,3,quantile,2026-02-21,01,wk inc covid hosp
2026-02-14,12.231546,0.5,-1,quantile,2026-02-21,01,wk inc covid hosp
2026-02-21,3.3575312,0.5,0,quantile,2026-02-21,01,wk inc covid hosp
2026-02-28,1.4324549,0.5,1,quantile,2026-02-21,01,wk inc covid hosp
2026-03-07,0.53217738,0.5,2,quantile,2026-02-21,01,wk inc covid hosp
2026-03-14,0.46191171,0.5,3,quantile,2026-02-21,01,wk inc covid hosp
2026-02-14,13.098884,0.55,-1,quantile,2026-02-21,01,wk inc covid hosp
2026-02-21,4.0669123,0.55,0,quantile,2026-02-21,01,wk inc covid hosp
2026-02-28,2.224296,0.55,1,quantile,2026-02-21,01,wk inc covid hosp
2026-03-07,1.0991406,0.55,2,quantile,2026-02-21,01,wk inc covid hosp
2026-03-14,1.1737975,0.55,3,quantile,2026-02-21,01,wk inc covid hosp
2026-02-14,13.880702,0.6,-1,quantile,2026-02-21,01,wk inc covid hosp
2026-02-21,4.8807791,0.6,0,quantile,2026-02-21,01,wk inc covid hosp
2026-02-28,3.1683131,0.6,1,quantile,2026-02-21,01,wk inc covid hosp
2026-03-07,1.9730072,0.6,2,quantile,2026-02-21,01,wk inc covid hosp
2026-03-14,2.1564254,0.6,3,quantile,2026-02-21,01,wk inc covid hosp
2026-02-14,14.600091,0.65,-1,quantile,2026-02-21,01,wk inc covid hosp
2026-02-21,5.7872004,0.65,0,quantile,2026-02-21,01,wk inc covid hosp
2026-02-28,4.2309547,0.65,1,quantile,2026-02-21,01,wk inc covid hosp
2026-03-07,3.1303337,0.65,2,quantile,2026-02-21,01,wk inc covid hosp
2026-03-14,3.4373985,0.65,3,quantile,2026-02-21,01,wk inc covid hosp
2026-02-14,15.613349,0.7,-1,quantile,2026-02-21,01,wk inc covid hosp
2026-02-21,6.8469892,0.7,0,quantile,2026-02-21,01,wk inc covid hosp
2026-02-28,5.3635041,0.7,1,quantile,2026-02-21,01,wk inc covid hosp
2026-03-07,4.5705331,0.7,2,quantile,2026-02-21,01,wk inc covid hosp
2026-03-14,5.7414697,0.7,3,quantile,2026-02-21,01,wk inc covid hosp
2026-02-14,16.61825,0.75,-1,quantile,2026-02-21,01,wk inc covid hosp
2026-02-21,8.1784151,0.75,0,quantile,2026-02-21,01,wk inc covid hosp
2026-02-28,7.2427674,0.75,1,quantile,2026-02-21,01,wk inc covid hosp
2026-03-07,6.4776552,0.75,2,quantile,2026-02-21,01,wk inc covid hosp
2026-03-14,8.4099968,0.75,3,quantile,2026-02-21,01,wk inc covid hosp
2026-02-14,17.979164,0.8,-1,quantile,2026-02-21,01,wk inc covid hosp
2026-02-21,9.5519526,0.8,0,quantile,2026-02-21,01,wk inc covid hosp
2026-02-28,9.2848707,0.8,1,quantile,2026-02-21,01,wk inc covid hosp
2026-03-07,8.8687016,0.8,2,quantile,2026-02-21,01,wk inc covid hosp
2026-03-14,12.034799,0.8,3,quantile,2026-02-21,01,wk inc covid hosp
2026-02-14,19.344341,0.85,-1,quantile,2026-02-21,01,wk inc covid hosp
2026-02-21,11.67494,0.85,0,quantile,2026-02-21,01,wk inc covid hosp
2026-02-28,12.498193,0.85,1,quantile,2026-02-21,01,wk inc covid hosp
2026-03-07,13.340399,0.85,2,quantile,2026-02-21,01,wk inc covid hosp
2026-03-14,17.760045,0.85,3,quantile,2026-02-21,01,wk inc covid hosp
2026-02-14,21.396076,0.9,-1,quantile,2026-02-21,01,wk inc covid hosp
2026-02-21,14.244254,0.9,0,quantile,2026-02-21,01,wk inc covid hosp
2026-02-28,17.235693,0.9,1,quantile,2026-02-21,01,wk inc covid hosp
2026-03-07,20.163771,0.9,2,quantile,2026-02-21,01,wk inc covid hosp
2026-03-14,25.327369,0.9,3,quantile,2026-02-21,01,wk inc covid hosp
2026-02-14,24.984739,0.95,-1,quantile,2026-02-21,01,wk inc covid hosp
2026-02-21,19.728228,0.95,0,quantile,2026-02-21,01,wk inc covid hosp
2026-02-28,26.067261,0.95,1,quantile,2026-02-21,01,wk inc covid hosp
2026-03-07,30.225761,0.95,2,quantile,2026-02-21,01,wk inc covid hosp
2026-03-14,39.34317,0.95,3,quantile,2026-02-21,01,wk inc covid hosp
2026-02-14,28.159235,0.975,-1,quantile,2026-02-21,01,wk inc covid hosp
2026-02-21,24.381342,0.975,0,quantile,2026-02-21,01,wk inc covid hosp
2026-02-28,33.375019,0.975,1,quantile,2026-02-21,01,wk inc covid hosp
2026-03-07,40.353947,0.975,2,quantile,2026-02-21,01,wk inc covid hosp
2026-03-14,53.221065,0.975,3,quantile,2026-02-21,01,wk inc covid hosp
2026-02-14,31.391523,0.99,-1,quantile,2026-02-21,01,wk inc covid hosp
2026-02-21,29.011098,0.99,0,quantile,2026-02-21,01,wk inc covid hosp
2026-02-28,46.161279,0.99,1,quantile,2026-02-21,01,wk inc covid hosp
2026-03-07,51.754504,0.99,2,quantile,2026-02-21,01,wk inc covid hosp
2026-03-14,72.389441,0.99,3,quantile,2026-02-21,01,wk inc covid hosp
2026-02-14,1.3394603,0.01,-1,quantile,2026-02-21,02,wk inc covid hosp
2026-02-21,0.96232245,0.01,0,quantile,2026-02-21,02,wk inc covid hosp
2026-02-28,0.77178513,0.01,1,quantile,2026-02-21,02,wk inc covid hosp
2026-03-07,0.52068824,0.01,2,quantile,2026-02-21,02,wk inc covid hosp
2026-03-14,0.41806453,0.01,3,quantile,2026-02-21,02,wk inc covid hosp
2026-02-14,1.7073113,0.025,-1,quantile,2026-02-21,02,wk inc covid hosp
2026-02-21,1.334404,0.025,0,quantile,2026-02-21,02,wk inc covid hosp
2026-02-28,1.1547073,0.025,1,quantile,2026-02-21,02,wk inc covid hosp
2026-03-07,0.9961613,0.025,2,quantile,2026-02-21,02,wk inc covid hosp
2026-03-14,0.85584219,0.025,3,quantile,2026-02-21,02,wk inc covid hosp
2026-02-14,2.1786621,0.05,-1,quantile,2026-02-21,02,wk inc covid hosp
2026-02-21,1.8109112,0.05,0,quantile,2026-02-21,02,wk inc covid hosp
2026-02-28,1.5717654,0.05,1,quantile,2026-02-21,02,wk inc covid hosp
2026-03-07,1.5104783,0.05,2,quantile,2026-02-21,02,wk inc covid hosp
2026-03-14,1.2474192,0.05,3,quantile,2026-02-21,02,wk inc covid hosp
2026-02-14,2.745142,0.1,-1,quantile,2026-02-21,02,wk inc covid hosp
2026-02-21,2.4292298,0.1,0,quantile,2026-02-21,02,wk inc covid hosp
2026-02-28,2.2065097,0.1,1,quantile,2026-02-21,02,wk inc covid hosp
2026-03-07,2.1763103,0.1,2,quantile,2026-02-21,02,wk inc covid hosp
2026-03-14,2.0672504,0.1,3,quantile,2026-02-21,02,wk inc covid hosp
2026-02-14,3.1519657,0.15,-1,quantile,2026-02-21,02,wk inc covid hosp
2026-02-21,2.94304,0.15,0,quantile,2026-02-21,02,wk inc covid hosp
2026-02-28,2.6926526,0.15,1,quantile,2026-02-21,02,wk inc covid hosp
2026-03-07,2.7483619,0.15,2,quantile,2026-02-21,02,wk inc covid hosp
2026-03-14,2.6749929,0.15,3,quantile,2026-02-21,02,wk inc covid hosp
2026-02-14,3.4791273,0.2,-1,quantile,2026-02-21,02,wk inc covid hosp
2026-02-21,3.3569491,0.2,0,quantile,2026-02-21,02,wk inc covid hosp
2026-02-28,3.2835196,0.2,1,quantile,2026-02-21,02,wk inc covid hosp
2026-03-07,3.3158961,0.2,2,quantile,2026-02-21,02,wk inc covid hosp
2026-03-14,3.234152,0.2,3,quantile,2026-02-21,02,wk inc covid hosp
2026-02-14,3.8091258,0.25,-1,quantile,2026-02-21,02,wk inc covid hosp
2026-02-21,3.7403053,0.25,0,quantile,2026-02-21,02,wk inc covid hosp
2026-02-28,3.7393628,0.25,1,quantile,2026-02-21,02,wk inc covid hosp
2026-03-07,3.751035,0.25,2,quantile,2026-02-21,02,wk inc covid hosp
2026-03-14,3.683218,0.25,3,quantile,2026-02-21,02,wk inc covid hosp
2026-02-14,4.1616962,0.3,-1,quantile,2026-02-21,02,wk inc covid hosp
2026-02-21,4.1221321,0.3,0,quantile,2026-02-21,02,wk inc covid hosp
2026-02-28,4.1492161,0.3,1,quantile,2026-02-21,02,wk inc covid hosp
2026-03-07,4.1799256,0.3,2,quantile,2026-02-21,02,wk inc covid hosp
2026-03-14,4.089348,0.3,3,quantile,2026-02-21,02,wk inc covid hosp
2026-02-14,4.5278525,0.35,-1,quantile,2026-02-21,02,wk inc covid hosp
2026-02-21,4.5234191,0.35,0,quantile,2026-02-21,02,wk inc covid hosp
2026-02-28,4.5080554,0.35,1,quantile,2026-02-21,02,wk inc covid hosp
2026-03-07,4.6660951,0.35,2,quantile,2026-02-21,02,wk inc covid hosp
2026-03-14,4.6251359,0.35,3,quantile,2026-02-21,02,wk inc covid hosp
2026-02-14,4.8499867,0.4,-1,quantile,2026-02-21,02,wk inc covid hosp
2026-02-21,4.9072382,0.4,0,quantile,2026-02-21,02,wk inc covid hosp
2026-02-28,4.9822049,0.4,1,quantile,2026-02-21,02,wk inc covid hosp
2026-03-07,5.1020694,0.4,2,quantile,2026-02-21,02,wk inc covid hosp
2026-03-14,5.0594348,0.4,3,quantile,2026-02-21,02,wk inc covid hosp
2026-02-14,5.197308,0.45,-1,quantile,2026-02-21,02,wk inc covid hosp
2026-02-21,5.3077859,0.45,0,quantile,2026-02-21,02,wk inc covid hosp
2026-02-28,5.3867399,0.45,1,quantile,2026-02-21,02,wk inc covid hosp
2026-03-07,5.6547827,0.45,2,quantile,2026-02-21,02,wk inc covid hosp
2026-03-14,5.5873023,0.45,3,quantile,2026-02-21,02,wk inc covid hosp
2026-02-14,5.5486584,0.5,-1,quantile,2026-02-21,02,wk inc covid hosp
2026-02-21,5.6687307,0.5,0,quantile,2026-02-21,02,wk inc covid hosp
2026-02-28,5.8275934,0.5,1,quantile,2026-02-21,02,wk inc covid hosp
2026-03-07,6.218266,0.5,2,quantile,2026-02-21,02,wk inc covid hosp
2026-03-14,6.102425,0.5,3,quantile,2026-02-21,02,wk inc covid hosp
2026-02-14,5.8531975,0.55,-1,quantile,2026-02-21,02,wk inc covid hosp
2026-02-21,6.1418387,0.55,0,quantile,2026-02-21,02,wk inc covid hosp
2026-02-28,6.3050583,0.55,1,quantile,2026-02-21,02,wk inc covid hosp
2026-03-07,6.8624397,0.55,2,quantile,2026-02-21,02,wk inc covid hosp
2026-03-14,6.7968139,0.55,3,quantile,2026-02-21,02,wk inc covid hosp
2026-02-14,6.2452604,0.6,-1,quantile,2026-02-21,02,wk inc covid hosp
2026-02-21,6.5599888,0.6,0,quantile,2026-02-21,02,wk inc covid hosp
2026-02-28,6.8005033,0.6,1,quantile,2026-02-21,02,wk inc covid hosp
2026-03-07,7.4233227,0.6,2,quantile,2026-02-21,02,wk inc covid hosp
2026-03-14,7.4651098,0.6,3,quantile,2026-02-21,02,wk inc covid hosp
2026-02-14,6.6028568,0.65,-1,quantile,2026-02-21,02,wk inc covid hosp
2026-02-21,6.9957444,0.65,0,quantile,2026-02-21,02,wk inc covid hosp
