target_end_date,value,output_type_id,horizon,output_type,reference_date,location,target
2026-02-21,71.562238,0.01,-1,quantile,2026-02-28,01,wk inc covid hosp
2026-02-28,50.914766,0.01,0,quantile,2026-02-28,01,wk inc covid hosp
2026-03-07,39.385989,0.01,1,quantile,2026-02-28,01,wk inc covid hosp
2026-03-14,28.376651,0.01,2,quantile,2026-02-28,01,wk inc covid hosp
2026-03-21,17.520195,0.01,3,quantile,2026-02-28,01,wk inc covid hosp
2026-02-21,75.069762,0.025,-1,quantile,2026-02-28,01,wk inc covid hosp
2026-02-28,57.998645,0.025,0,quantile,2026-02-28,01,wk inc covid hosp
2026-03-07,48.224646,0.025,1,quantile,2026-02-28,01,wk inc covid hosp
2026-03-14,37.920197,0.025,2,quantile,2026-02-28,01,wk inc covid hosp
2026-03-21,30.662217,0.025,3,quantile,2026-02-28,01,wk inc covid hosp
2026-02-21,78.192026,0.05,-1,quantile,2026-02-28,01,wk inc covid hosp
2026-02-28,66.848951,0.05,0,quantile,2026-02-28,01,wk inc covid hosp
2026-03-07,55.133749,0.05,1,quantile,2026-02-28,01,wk inc covid hosp
2026-03-14,46.499065,0.05,2,quantile,2026-02-28,01,wk inc covid hosp
2026-03-21,40.228593,0.05,3,quantile,2026-02-28,01,wk inc covid hosp
2026-02-21,84.133655,0.1,-1,quantile,2026-02-28,01,wk inc covid hosp
2026-02-28,73.512339,0.1,0,quantile,2026-02-28,01,wk inc covid hosp
2026-03-07,64.819805,0.1,1,quantile,2026-02-28,01,wk inc covid hosp
2026-03-14,56.66158,0.1,2,quantile,2026-02-28,01,wk inc covid hosp
2026-03-21,52.440621,0.1,3,quantile,2026-02-28,01,wk inc covid hosp
2026-02-21,88.164096,0.15,-1,quantile,2026-02-28,01,wk inc covid hosp
2026-02-28,79.398297,0.15,0,quantile,2026-02-28,01,wk inc covid hosp
2026-03-07,70.965531,0.15,1,quantile,2026-02-28,01,wk inc covid hosp
2026-03-14,65.02954,0.15,2,quantile,2026-02-28,01,wk inc covid hosp
2026-03-21,61.604774,0.15,3,quantile,2026-02-28,01,wk inc covid hosp
2026-02-21,91.476123,0.2,-1,quantile,2026-02-28,01,wk inc covid hosp
2026-02-28,83.654753,0.2,0,quantile,2026-02-28,01,wk inc covid hosp
2026-03-07,76.075207,0.2,1,quantile,2026-02-28,01,wk inc covid hosp
