output_type,output_type_id,value,reference_date,target,horizon,target_end_date,location
sample,WY_1001,0.0058776394243057325,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,56
sample,WY_1001,0.0028570536176326217,2026-09-19,wk inc covid prop ed visits,0,2026-09-19,56
sample,WY_1001,0.003902676099083585,2026-09-19,wk inc covid prop ed visits,1,2026-09-26,56
sample,WY_1001,0.004190012096333402,2026-09-19,wk inc covid prop ed visits,2,2026-10-03,56
sample,WY_1026,0.004980885925918377,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,56
sample,WY_1026,0.0045114449171107275,2026-09-19,wk inc covid prop ed visits,0,2026-09-19,56
sample,WY_1026,0.004534421839123375,2026-09-19,wk inc covid prop ed visits,1,2026-09-26,56
sample,WY_1026,0.0019785891128186396,2026-09-19,wk inc covid prop ed visits,2,2026-10-03,56
sample,WY_1035,0.005460678312529638,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,56
sample,WY_1035,0.00622443960420244,2026-09-19,wk inc covid prop ed visits,0,2026-09-19,56
sample,WY_1035,0.005291383954477943,2026-09-19,wk inc covid prop ed visits,1,2026-09-26,56
sample,WY_1035,0.007659496661555829,2026-09-19,wk inc covid prop ed visits,2,2026-10-03,56
sample,WY_1042,0.0037185050957311517,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,56
sample,WY_1042,0.004249369623196708,2026-09-19,wk inc covid prop ed visits,0,2026-09-19,56
sample,WY_1042,0.003175947885487776,2026-09-19,wk inc covid prop ed visits,1,2026-09-26,56
sample,WY_1042,0.006480789152775989,2026-09-19,wk inc covid prop ed visits,2,2026-10-03,56
sample,WY_1046,0.006078165209620853,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,56
sample,WY_1046,0.004581772357519047,2026-09-19,wk inc covid prop ed visits,0,2026-09-19,56
sample,WY_1046,0.00929506459650888,2026-09-19,wk inc covid prop ed visits,1,2026-09-26,56
sample,WY_1046,0.009187023528676114,2026-09-19,wk inc covid prop ed visits,2,2026-10-03,56
sample,WY_1058,0.004597018796558968,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,56
sample,WY_1058,0.004404896913292053,2026-09-19,wk inc covid prop ed visits,0,2026-09-19,56
sample,WY_1058,0.003453019290591525,2026-09-19,wk inc covid prop ed visits,1,2026-09-26,56
sample,WY_1058,0.005316603223891041,2026-09-19,wk inc covid prop ed visits,2,2026-10-03,56
sample,WY_1061,0.0028989089219925925,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,56
sample,WY_1061,0.004318315518320657,2026-09-19,wk inc covid prop ed visits,0,2026-09-19,56
sample,WY_1061,0.003924264482821059,2026-09-19,wk inc covid prop ed visits,1,2026-09-26,56
sample,WY_1061,0.0052095522810607,2026-09-19,wk inc covid prop ed visits,2,2026-10-03,56
sample,WY_1081,0.0037957682311705264,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,56
sample,WY_1081,0.0032474684109232406,2026-09-19,wk inc covid prop ed visits,0,2026-09-19,56
sample,WY_1081,0.0036001239550643243,2026-09-19,wk inc covid prop ed visits,1,2026-09-26,56
sample,WY_1081,0.0060941370504330235,2026-09-19,wk inc covid prop ed visits,2,2026-10-03,56
sample,WY_1083,0.007404172130126631,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,56
sample,WY_1083,0.00718272546945042,2026-09-19,wk inc covid prop ed visits,0,2026-09-19,56
sample,WY_1083,0.005215866811331852,2026-09-19,wk inc covid prop ed visits,1,2026-09-26,56
sample,WY_1083,0.009377566580301698,2026-09-19,wk inc covid prop ed visits,2,2026-10-03,56
sample,WY_1086,0.003658230612914947,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,56
sample,WY_1086,0.0022995339149424294,2026-09-19,wk inc covid prop ed visits,0,2026-09-19,56
sample,WY_1086,0.0043190537324434555,2026-09-19,wk inc covid prop ed visits,1,2026-09-26,56
sample,WY_1086,0.0017127037298775454,2026-09-19,wk inc covid prop ed visits,2,2026-10-03,56
sample,WY_1087,0.0054858610139705,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,56
sample,WY_1087,0.007177226231737179,2026-09-19,wk inc covid prop ed visits,0,2026-09-19,56
sample,WY_1087,0.004712011556241809,2026-09-19,wk inc covid prop ed visits,1,2026-09-26,56
sample,WY_1087,0.007616482093603636,2026-09-19,wk inc covid prop ed visits,2,2026-10-03,56
sample,WY_1089,0.005822276641022767,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,56
sample,WY_1089,0.004766356114917911,2026-09-19,wk inc covid prop ed visits,0,2026-09-19,56
sample,WY_1089,0.005324089688294794,2026-09-19,wk inc covid prop ed visits,1,2026-09-26,56
sample,WY_1089,0.00664541968798353,2026-09-19,wk inc covid prop ed visits,2,2026-10-03,56
sample,WY_1099,0.011458257882981868,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,56
sample,WY_1099,0.008365934457073962,2026-09-19,wk inc covid prop ed visits,0,2026-09-19,56
sample,WY_1099,0.005564814053057019,2026-09-19,wk inc covid prop ed visits,1,2026-09-26,56
sample,WY_1099,0.008242514723334213,2026-09-19,wk inc covid prop ed visits,2,2026-10-03,56
sample,WY_1111,0.00398028303005995,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,56
sample,WY_1111,0.0046487071828059225,2026-09-19,wk inc covid prop ed visits,0,2026-09-19,56
sample,WY_1111,0.0033567409075121344,2026-09-19,wk inc covid prop ed visits,1,2026-09-26,56
sample,WY_1111,0.004395878520034812,2026-09-19,wk inc covid prop ed visits,2,2026-10-03,56
sample,WY_1158,0.004199802765839014,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,56
sample,WY_1158,0.007089933169125963,2026-09-19,wk inc covid prop ed visits,0,2026-09-19,56
sample,WY_1158,0.004962155932592332,2026-09-19,wk inc covid prop ed visits,1,2026-09-26,56
sample,WY_1158,0.005366877037844842,2026-09-19,wk inc covid prop ed visits,2,2026-10-03,56
sample,WY_1159,0.005958677479527007,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,56
sample,WY_1159,0.0023001026462672334,2026-09-19,wk inc covid prop ed visits,0,2026-09-19,56
sample,WY_1159,0.0015285426835527536,2026-09-19,wk inc covid prop ed visits,1,2026-09-26,56
sample,WY_1159,0.001381996292285279,2026-09-19,wk inc covid prop ed visits,2,2026-10-03,56
sample,WY_1161,0.004100936806504532,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,56
sample,WY_1161,0.004745150441053339,2026-09-19,wk inc covid prop ed visits,0,2026-09-19,56
sample,WY_1161,0.004016878011167374,2026-09-19,wk inc covid prop ed visits,1,2026-09-26,56
sample,WY_1161,0.00895652918665998,2026-09-19,wk inc covid prop ed visits,2,2026-10-03,56
sample,WY_1163,0.004353304666824844,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,56
sample,WY_1163,0.0031478202087032144,2026-09-19,wk inc covid prop ed visits,0,2026-09-19,56
sample,WY_1163,0.004874276358535954,2026-09-19,wk inc covid prop ed visits,1,2026-09-26,56
sample,WY_1163,0.003151963140356577,2026-09-19,wk inc covid prop ed visits,2,2026-10-03,56
sample,WY_1166,0.0053860432362254655,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,56
sample,WY_1166,0.011564579077969393,2026-09-19,wk inc covid prop ed visits,0,2026-09-19,56
sample,WY_1166,0.019566510322450704,2026-09-19,wk inc covid prop ed visits,1,2026-09-26,56
sample,WY_1166,0.021201630026546958,2026-09-19,wk inc covid prop ed visits,2,2026-10-03,56
sample,WY_1167,0.004353300447210304,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,56
sample,WY_1167,0.006161637712251846,2026-09-19,wk inc covid prop ed visits,0,2026-09-19,56
sample,WY_1167,0.004187197142611798,2026-09-19,wk inc covid prop ed visits,1,2026-09-26,56
sample,WY_1167,0.006807694714620617,2026-09-19,wk inc covid prop ed visits,2,2026-10-03,56
sample,WY_1170,0.0036736690584673274,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,56
sample,WY_1170,0.0031491454498187264,2026-09-19,wk inc covid prop ed visits,0,2026-09-19,56
sample,WY_1170,0.0039010475814093676,2026-09-19,wk inc covid prop ed visits,1,2026-09-26,56
sample,WY_1170,0.003802906460539399,2026-09-19,wk inc covid prop ed visits,2,2026-10-03,56
sample,WY_1206,0.00457650174412594,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,56
sample,WY_1206,0.004099375935182614,2026-09-19,wk inc covid prop ed visits,0,2026-09-19,56
sample,WY_1206,0.0034828707641470415,2026-09-19,wk inc covid prop ed visits,1,2026-09-26,56
sample,WY_1206,0.004312804745663237,2026-09-19,wk inc covid prop ed visits,2,2026-10-03,56
sample,WY_1211,0.005355385679206995,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,56
sample,WY_1211,0.004987974511516744,2026-09-19,wk inc covid prop ed visits,0,2026-09-19,56
sample,WY_1211,0.013102664751160266,2026-09-19,wk inc covid prop ed visits,1,2026-09-26,56
sample,WY_1211,0.010531785233144046,2026-09-19,wk inc covid prop ed visits,2,2026-10-03,56
sample,WY_1216,0.006195607164969677,2026-09-19,wk inc covid prop ed visits,-1,2026-09-12,56
sample,WY_1216,0.0016162417975953403,2026-09-19,wk inc covid prop ed visits,0,2026-09-19,56
