target_end_date,value,output_type_id,horizon,output_type,reference_date,location,target
2025-11-22,0,0.01,0,quantile,2025-11-22,02,wk inc covid hosp
2025-11-29,0,0.01,1,quantile,2025-11-22,02,wk inc covid hosp
2025-12-06,0,0.01,2,quantile,2025-11-22,02,wk inc covid hosp
2025-12-13,0,0.01,3,quantile,2025-11-22,02,wk inc covid hosp
2025-11-22,0,0.025,0,quantile,2025-11-22,02,wk inc covid hosp
2025-11-29,0,0.025,1,quantile,2025-11-22,02,wk inc covid hosp
2025-12-06,0,0.025,2,quantile,2025-11-22,02,wk inc covid hosp
2025-12-13,0,0.025,3,quantile,2025-11-22,02,wk inc covid hosp
2025-11-22,0,0.05,0,quantile,2025-11-22,02,wk inc covid hosp
2025-11-29,0,0.05,1,quantile,2025-11-22,02,wk inc covid hosp
2025-12-06,0,0.05,2,quantile,2025-11-22,02,wk inc covid hosp
2025-12-13,0,0.05,3,quantile,2025-11-22,02,wk inc covid hosp
2025-11-22,0,0.1,0,quantile,2025-11-22,02,wk inc covid hosp
2025-11-29,0,0.1,1,quantile,2025-11-22,02,wk inc covid hosp
2025-12-06,0,0.1,2,quantile,2025-11-22,02,wk inc covid hosp
2025-12-13,0,0.1,3,quantile,2025-11-22,02,wk inc covid hosp
2025-11-22,0,0.15,0,quantile,2025-11-22,02,wk inc covid hosp
2025-11-29,0,0.15,1,quantile,2025-11-22,02,wk inc covid hosp
2025-12-06,0,0.15,2,quantile,2025-11-22,02,wk inc covid hosp
2025-12-13,0,0.15,3,quantile,2025-11-22,02,wk inc covid hosp
2025-11-22,0.11824642,0.2,0,quantile,2025-11-22,02,wk inc covid hosp
2025-11-29,0.15479486,0.2,1,quantile,2025-11-22,02,wk inc covid hosp
2025-12-06,0.15294204,0.2,2,quantile,2025-11-22,02,wk inc covid hosp
2025-12-13,0.24592333,0.2,3,quantile,2025-11-22,02,wk inc covid hosp
2025-11-22,0.33650814,0.25,0,quantile,2025-11-22,02,wk inc covid hosp
2025-11-29,0.40012948,0.25,1,quantile,2025-11-22,02,wk inc covid hosp
2025-12-06,0.41651114,0.25,2,quantile,2025-11-22,02,wk inc covid hosp
2025-12-13,0.57479358,0.25,3,quantile,2025-11-22,02,wk inc covid hosp
