target_end_date,value,output_type_id,horizon,output_type,reference_date,location,target
2025-09-27,6.6701897,0.01,0,quantile,2025-09-27,02,wk inc covid hosp
2025-10-04,5.4508336,0.01,1,quantile,2025-09-27,02,wk inc covid hosp
2025-10-11,4.752093,0.01,2,quantile,2025-09-27,02,wk inc covid hosp
2025-10-18,4.0912386,0.01,3,quantile,2025-09-27,02,wk inc covid hosp
2025-09-27,7.8789152,0.025,0,quantile,2025-09-27,02,wk inc covid hosp
2025-10-04,6.5779651,0.025,1,quantile,2025-09-27,02,wk inc covid hosp
2025-10-11,5.9988022,0.025,2,quantile,2025-09-27,02,wk inc covid hosp
2025-10-18,5.3260405,0.025,3,quantile,2025-09-27,02,wk inc covid hosp
2025-09-27,8.833868,0.05,0,quantile,2025-09-27,02,wk inc covid hosp
2025-10-04,7.8866653,0.05,1,quantile,2025-09-27,02,wk inc covid hosp
2025-10-11,7.2020315,0.05,2,quantile,2025-09-27,02,wk inc covid hosp
2025-10-18,6.6981632,0.05,3,quantile,2025-09-27,02,wk inc covid hosp
2025-09-27,10.370541,0.1,0,quantile,2025-09-27,02,wk inc covid hosp
2025-10-04,9.6823608,0.1,1,quantile,2025-09-27,02,wk inc covid hosp
2025-10-11,9.1550169,0.1,2,quantile,2025-09-27,02,wk inc covid hosp
2025-10-18,8.8625636,0.1,3,quantile,2025-09-27,02,wk inc covid hosp
2025-09-27,11.515431,0.15,0,quantile,2025-09-27,02,wk inc covid hosp
2025-10-04,10.880574,0.15,1,quantile,2025-09-27,02,wk inc covid hosp
2025-10-11,10.446212,0.15,2,quantile,2025-09-27,02,wk inc covid hosp
2025-10-18,10.277086,0.15,3,quantile,2025-09-27,02,wk inc covid hosp
2025-09-27,12.456956,0.2,0,quantile,2025-09-27,02,wk inc covid hosp
2025-10-04,12.097642,0.2,1,quantile,2025-09-27,02,wk inc covid hosp
2025-10-11,11.714875,0.2,2,quantile,2025-09-27,02,wk inc covid hosp
2025-10-18,11.644993,0.2,3,quantile,2025-09-27,02,wk inc covid hosp
2025-09-27,13.362646,0.25,0,quantile,2025-09-27,02,wk inc covid hosp
2025-10-04,13.122059,0.25,1,quantile,2025-09-27,02,wk inc covid hosp
2025-10-11,12.93948,0.25,2,quantile,2025-09-27,02,wk inc covid hosp
2025-10-18,12.840204,0.25,3,quantile,2025-09-27,02,wk inc covid hosp
2025-09-27,14.293334,0.3,0,quantile,2025-09-27,02,wk inc covid hosp
2025-10-04,14.053595,0.3,1,quantile,2025-09-27,02,wk inc covid hosp
2025-10-11,13.783225,0.3,2,quantile,2025-09-27,02,wk inc covid hosp
2025-10-18,13.967068,0.3,3,quantile,2025-09-27,02,wk inc covid hosp
2025-09-27,15.053408,0.35,0,quantile,2025-09-27,02,wk inc covid hosp
2025-10-04,15.000721,0.35,1,quantile,2025-09-27,02,wk inc covid hosp
2025-10-11,14.727509,0.35,2,quantile,2025-09-27,02,wk inc covid hosp
2025-10-18,14.930296,0.35,3,quantile,2025-09-27,02,wk inc covid hosp
2025-09-27,15.915513,0.4,0,quantile,2025-09-27,02,wk inc covid hosp
2025-10-04,15.966559,0.4,1,quantile,2025-09-27,02,wk inc covid hosp
2025-10-11,15.860011,0.4,2,quantile,2025-09-27,02,wk inc covid hosp
2025-10-18,15.963752,0.4,3,quantile,2025-09-27,02,wk inc covid hosp
2025-09-27,16.704073,0.45,0,quantile,2025-09-27,02,wk inc covid hosp
2025-10-04,16.8088,0.45,1,quantile,2025-09-27,02,wk inc covid hosp
2025-10-11,16.952236,0.45,2,quantile,2025-09-27,02,wk inc covid hosp
2025-10-18,17.01598,0.45,3,quantile,2025-09-27,02,wk inc covid hosp
2025-09-27,17.431575,0.5,0,quantile,2025-09-27,02,wk inc covid hosp
2025-10-04,17.772214,0.5,1,quantile,2025-09-27,02,wk inc covid hosp
2025-10-11,17.962204,0.5,2,quantile,2025-09-27,02,wk inc covid hosp
2025-10-18,18.050915,0.5,3,quantile,2025-09-27,02,wk inc covid hosp
2025-09-27,18.247295,0.55,0,quantile,2025-09-27,02,wk inc covid hosp
2025-10-04,18.849409,0.55,1,quantile,2025-09-27,02,wk inc covid hosp
2025-10-11,19.149305,0.55,2,quantile,2025-09-27,02,wk inc covid hosp
2025-10-18,19.360917,0.55,3,quantile,2025-09-27,02,wk inc covid hosp
2025-09-27,19.091094,0.6,0,quantile,2025-09-27,02,wk inc covid hosp
2025-10-04,19.739919,0.6,1,quantile,2025-09-27,02,wk inc covid hosp
2025-10-11,20.154159,0.6,2,quantile,2025-09-27,02,wk inc covid hosp
2025-10-18,20.553895,0.6,3,quantile,2025-09-27,02,wk inc covid hosp
2025-09-27,19.962511,0.65,0,quantile,2025-09-27,02,wk inc covid hosp
2025-10-04,20.781262,0.65,1,quantile,2025-09-27,02,wk inc covid hosp
2025-10-11,21.347471,0.65,2,quantile,2025-09-27,02,wk inc covid hosp
2025-10-18,21.92319,0.65,3,quantile,2025-09-27,02,wk inc covid hosp
2025-09-27,21.14199,0.7,0,quantile,2025-09-27,02,wk inc covid hosp
2025-10-04,22.005885,0.7,1,quantile,2025-09-27,02,wk inc covid hosp
2025-10-11,22.795586,0.7,2,quantile,2025-09-27,02,wk inc covid hosp
2025-10-18,23.3215,0.7,3,quantile,2025-09-27,02,wk inc covid hosp
2025-09-27,22.353227,0.75,0,quantile,2025-09-27,02,wk inc covid hosp
2025-10-04,23.515948,0.75,1,quantile,2025-09-27,02,wk inc covid hosp
2025-10-11,24.246248,0.75,2,quantile,2025-09-27,02,wk inc covid hosp
2025-10-18,24.96431,0.75,3,quantile,2025-09-27,02,wk inc covid hosp
2025-09-27,23.705963,0.8,0,quantile,2025-09-27,02,wk inc covid hosp
2025-10-04,25.351529,0.8,1,quantile,2025-09-27,02,wk inc covid hosp
2025-10-11,25.785005,0.8,2,quantile,2025-09-27,02,wk inc covid hosp
2025-10-18,27.005532,0.8,3,quantile,2025-09-27,02,wk inc covid hosp
2025-09-27,25.207822,0.85,0,quantile,2025-09-27,02,wk inc covid hosp
2025-10-04,27.269782,0.85,1,quantile,2025-09-27,02,wk inc covid hosp
2025-10-11,27.822708,0.85,2,quantile,2025-09-27,02,wk inc covid hosp
2025-10-18,29.211688,0.85,3,quantile,2025-09-27,02,wk inc covid hosp
2025-09-27,27.678608,0.9,0,quantile,2025-09-27,02,wk inc covid hosp
2025-10-04,30.108051,0.9,1,quantile,2025-09-27,02,wk inc covid hosp
2025-10-11,30.29001,0.9,2,quantile,2025-09-27,02,wk inc covid hosp
2025-10-18,32.227505,0.9,3,quantile,2025-09-27,02,wk inc covid hosp
2025-09-27,31.44016,0.95,0,quantile,2025-09-27,02,wk inc covid hosp
2025-10-04,33.839136,0.95,1,quantile,2025-09-27,02,wk inc covid hosp
2025-10-11,34.669956,0.95,2,quantile,2025-09-27,02,wk inc covid hosp
