target_end_date,value,output_type_id,horizon,output_type,reference_date,location,target
2026-01-31,77.86728,0.01,-1,quantile,2026-02-07,01,wk inc covid hosp
2026-02-07,58.306386,0.01,0,quantile,2026-02-07,01,wk inc covid hosp
2026-02-14,39.458117,0.01,1,quantile,2026-02-07,01,wk inc covid hosp
2026-02-21,25.893124,0.01,2,quantile,2026-02-07,01,wk inc covid hosp
2026-02-28,15.529572,0.01,3,quantile,2026-02-07,01,wk inc covid hosp
2026-01-31,82.842038,0.025,-1,quantile,2026-02-07,01,wk inc covid hosp
2026-02-07,64.437945,0.025,0,quantile,2026-02-07,01,wk inc covid hosp
2026-02-14,48.964229,0.025,1,quantile,2026-02-07,01,wk inc covid hosp
2026-02-21,36.617908,0.025,2,quantile,2026-02-07,01,wk inc covid hosp
2026-02-28,25.392586,0.025,3,quantile,2026-02-07,01,wk inc covid hosp
2026-01-31,87.053254,0.05,-1,quantile,2026-02-07,01,wk inc covid hosp
2026-02-07,72.110819,0.05,0,quantile,2026-02-07,01,wk inc covid hosp
2026-02-14,60.007075,0.05,1,quantile,2026-02-07,01,wk inc covid hosp
2026-02-21,46.736747,0.05,2,quantile,2026-02-07,01,wk inc covid hosp
2026-02-28,36.854289,0.05,3,quantile,2026-02-07,01,wk inc covid hosp
2026-01-31,92.501354,0.1,-1,quantile,2026-02-07,01,wk inc covid hosp
2026-02-07,81.087225,0.1,0,quantile,2026-02-07,01,wk inc covid hosp
2026-02-14,70.231949,0.1,1,quantile,2026-02-07,01,wk inc covid hosp
2026-02-21,60.146767,0.1,2,quantile,2026-02-07,01,wk inc covid hosp
2026-02-28,52.425549,0.1,3,quantile,2026-02-07,01,wk inc covid hosp
2026-01-31,96.542594,0.15,-1,quantile,2026-02-07,01,wk inc covid hosp
2026-02-07,86.414878,0.15,0,quantile,2026-02-07,01,wk inc covid hosp
2026-02-14,80.108054,0.15,1,quantile,2026-02-07,01,wk inc covid hosp
2026-02-21,71.070539,0.15,2,quantile,2026-02-07,01,wk inc covid hosp
2026-02-28,63.44648,0.15,3,quantile,2026-02-07,01,wk inc covid hosp
2026-01-31,99.791296,0.2,-1,quantile,2026-02-07,01,wk inc covid hosp
2026-02-07,91.011315,0.2,0,quantile,2026-02-07,01,wk inc covid hosp
2026-02-14,87.093557,0.2,1,quantile,2026-02-07,01,wk inc covid hosp
2026-02-21,80.747239,0.2,2,quantile,2026-02-07,01,wk inc covid hosp
2026-02-28,72.834285,0.2,3,quantile,2026-02-07,01,wk inc covid hosp
2026-01-31,102.68448,0.25,-1,quantile,2026-02-07,01,wk inc covid hosp
2026-02-07,95.956351,0.25,0,quantile,2026-02-07,01,wk inc covid hosp
2026-02-14,93.241273,0.25,1,quantile,2026-02-07,01,wk inc covid hosp
2026-02-21,87.915631,0.25,2,quantile,2026-02-07,01,wk inc covid hosp
2026-02-28,82.624722,0.25,3,quantile,2026-02-07,01,wk inc covid hosp
2026-01-31,105.51361,0.3,-1,quantile,2026-02-07,01,wk inc covid hosp
2026-02-07,99.959579,0.3,0,quantile,2026-02-07,01,wk inc covid hosp
2026-02-14,98.329659,0.3,1,quantile,2026-02-07,01,wk inc covid hosp
2026-02-21,94.297748,0.3,2,quantile,2026-02-07,01,wk inc covid hosp
2026-02-28,90.284234,0.3,3,quantile,2026-02-07,01,wk inc covid hosp
2026-01-31,107.96849,0.35,-1,quantile,2026-02-07,01,wk inc covid hosp
2026-02-07,104.40228,0.35,0,quantile,2026-02-07,01,wk inc covid hosp
2026-02-14,103.72368,0.35,1,quantile,2026-02-07,01,wk inc covid hosp
2026-02-21,100.64574,0.35,2,quantile,2026-02-07,01,wk inc covid hosp
2026-02-28,99.788223,0.35,3,quantile,2026-02-07,01,wk inc covid hosp
2026-01-31,109.96858,0.4,-1,quantile,2026-02-07,01,wk inc covid hosp
2026-02-07,108.2116,0.4,0,quantile,2026-02-07,01,wk inc covid hosp
2026-02-14,108.77343,0.4,1,quantile,2026-02-07,01,wk inc covid hosp
2026-02-21,107.10525,0.4,2,quantile,2026-02-07,01,wk inc covid hosp
2026-02-28,107.29582,0.4,3,quantile,2026-02-07,01,wk inc covid hosp
2026-01-31,112.80924,0.45,-1,quantile,2026-02-07,01,wk inc covid hosp
2026-02-07,111.64389,0.45,0,quantile,2026-02-07,01,wk inc covid hosp
2026-02-14,113.78522,0.45,1,quantile,2026-02-07,01,wk inc covid hosp
2026-02-21,114.07324,0.45,2,quantile,2026-02-07,01,wk inc covid hosp
2026-02-28,114.36699,0.45,3,quantile,2026-02-07,01,wk inc covid hosp
2026-01-31,115.2075,0.5,-1,quantile,2026-02-07,01,wk inc covid hosp
2026-02-07,115.73334,0.5,0,quantile,2026-02-07,01,wk inc covid hosp
2026-02-14,118.81367,0.5,1,quantile,2026-02-07,01,wk inc covid hosp
2026-02-21,120.2331,0.5,2,quantile,2026-02-07,01,wk inc covid hosp
2026-02-28,122.59106,0.5,3,quantile,2026-02-07,01,wk inc covid hosp
2026-01-31,117.65441,0.55,-1,quantile,2026-02-07,01,wk inc covid hosp
2026-02-07,119.23643,0.55,0,quantile,2026-02-07,01,wk inc covid hosp
2026-02-14,123.43933,0.55,1,quantile,2026-02-07,01,wk inc covid hosp
2026-02-21,126.00178,0.55,2,quantile,2026-02-07,01,wk inc covid hosp
2026-02-28,131.03649,0.55,3,quantile,2026-02-07,01,wk inc covid hosp
2026-01-31,120.24119,0.6,-1,quantile,2026-02-07,01,wk inc covid hosp
2026-02-07,123.31848,0.6,0,quantile,2026-02-07,01,wk inc covid hosp
2026-02-14,128.39891,0.6,1,quantile,2026-02-07,01,wk inc covid hosp
2026-02-21,135.0751,0.6,2,quantile,2026-02-07,01,wk inc covid hosp
2026-02-28,139.34369,0.6,3,quantile,2026-02-07,01,wk inc covid hosp
2026-01-31,122.73687,0.65,-1,quantile,2026-02-07,01,wk inc covid hosp
2026-02-07,127.49907,0.65,0,quantile,2026-02-07,01,wk inc covid hosp
2026-02-14,134.25808,0.65,1,quantile,2026-02-07,01,wk inc covid hosp
2026-02-21,142.19298,0.65,2,quantile,2026-02-07,01,wk inc covid hosp
2026-02-28,148.42099,0.65,3,quantile,2026-02-07,01,wk inc covid hosp
2026-01-31,125.50948,0.7,-1,quantile,2026-02-07,01,wk inc covid hosp
2026-02-07,131.88516,0.7,0,quantile,2026-02-07,01,wk inc covid hosp
2026-02-14,141.31395,0.7,1,quantile,2026-02-07,01,wk inc covid hosp
2026-02-21,149.70355,0.7,2,quantile,2026-02-07,01,wk inc covid hosp
2026-02-28,158.46187,0.7,3,quantile,2026-02-07,01,wk inc covid hosp
2026-01-31,128.41952,0.75,-1,quantile,2026-02-07,01,wk inc covid hosp
2026-02-07,136.91035,0.75,0,quantile,2026-02-07,01,wk inc covid hosp
2026-02-14,150.06207,0.75,1,quantile,2026-02-07,01,wk inc covid hosp
2026-02-21,159.73937,0.75,2,quantile,2026-02-07,01,wk inc covid hosp
2026-02-28,171.19333,0.75,3,quantile,2026-02-07,01,wk inc covid hosp
2026-01-31,131.37395,0.8,-1,quantile,2026-02-07,01,wk inc covid hosp
2026-02-07,142.5518,0.8,0,quantile,2026-02-07,01,wk inc covid hosp
2026-02-14,158.30373,0.8,1,quantile,2026-02-07,01,wk inc covid hosp
2026-02-21,168.74569,0.8,2,quantile,2026-02-07,01,wk inc covid hosp
2026-02-28,183.40983,0.8,3,quantile,2026-02-07,01,wk inc covid hosp
2026-01-31,134.79128,0.85,-1,quantile,2026-02-07,01,wk inc covid hosp
2026-02-07,149.61747,0.85,0,quantile,2026-02-07,01,wk inc covid hosp
2026-02-14,167.12251,0.85,1,quantile,2026-02-07,01,wk inc covid hosp
2026-02-21,180.99435,0.85,2,quantile,2026-02-07,01,wk inc covid hosp
2026-02-28,199.62741,0.85,3,quantile,2026-02-07,01,wk inc covid hosp
2026-01-31,139.19802,0.9,-1,quantile,2026-02-07,01,wk inc covid hosp
2026-02-07,157.79823,0.9,0,quantile,2026-02-07,01,wk inc covid hosp
2026-02-14,179.37639,0.9,1,quantile,2026-02-07,01,wk inc covid hosp
2026-02-21,201.56843,0.9,2,quantile,2026-02-07,01,wk inc covid hosp
2026-02-28,221.83939,0.9,3,quantile,2026-02-07,01,wk inc covid hosp
2026-01-31,146.52106,0.95,-1,quantile,2026-02-07,01,wk inc covid hosp
2026-02-07,170.2748,0.95,0,quantile,2026-02-07,01,wk inc covid hosp
2026-02-14,197.01213,0.95,1,quantile,2026-02-07,01,wk inc covid hosp
