target_end_date,value,output_type_id,horizon,output_type,reference_date,location,target
2026-02-07,78.413545,0.01,-1,quantile,2026-02-14,01,wk inc covid hosp
2026-02-14,61.833076,0.01,0,quantile,2026-02-14,01,wk inc covid hosp
2026-02-21,49.755334,0.01,1,quantile,2026-02-14,01,wk inc covid hosp
2026-02-28,36.03958,0.01,2,quantile,2026-02-14,01,wk inc covid hosp
2026-03-07,27.84025,0.01,3,quantile,2026-02-14,01,wk inc covid hosp
2026-02-07,84.053353,0.025,-1,quantile,2026-02-14,01,wk inc covid hosp
2026-02-14,71.235219,0.025,0,quantile,2026-02-14,01,wk inc covid hosp
2026-02-21,59.111197,0.025,1,quantile,2026-02-14,01,wk inc covid hosp
2026-02-28,46.76819,0.025,2,quantile,2026-02-14,01,wk inc covid hosp
2026-03-07,37.114891,0.025,3,quantile,2026-02-14,01,wk inc covid hosp
2026-02-07,89.068463,0.05,-1,quantile,2026-02-14,01,wk inc covid hosp
2026-02-14,77.385519,0.05,0,quantile,2026-02-14,01,wk inc covid hosp
2026-02-21,67.570474,0.05,1,quantile,2026-02-14,01,wk inc covid hosp
2026-02-28,56.721092,0.05,2,quantile,2026-02-14,01,wk inc covid hosp
2026-03-07,48.734706,0.05,3,quantile,2026-02-14,01,wk inc covid hosp
2026-02-07,94.338931,0.1,-1,quantile,2026-02-14,01,wk inc covid hosp
2026-02-14,86.424786,0.1,0,quantile,2026-02-14,01,wk inc covid hosp
2026-02-21,77.119814,0.1,1,quantile,2026-02-14,01,wk inc covid hosp
2026-02-28,69.397116,0.1,2,quantile,2026-02-14,01,wk inc covid hosp
2026-03-07,63.039378,0.1,3,quantile,2026-02-14,01,wk inc covid hosp
2026-02-07,98.07214,0.15,-1,quantile,2026-02-14,01,wk inc covid hosp
2026-02-14,91.06696,0.15,0,quantile,2026-02-14,01,wk inc covid hosp
2026-02-21,83.320079,0.15,1,quantile,2026-02-14,01,wk inc covid hosp
2026-02-28,78.975013,0.15,2,quantile,2026-02-14,01,wk inc covid hosp
2026-03-07,73.619208,0.15,3,quantile,2026-02-14,01,wk inc covid hosp
2026-02-07,100.42357,0.2,-1,quantile,2026-02-14,01,wk inc covid hosp
2026-02-14,96.053974,0.2,0,quantile,2026-02-14,01,wk inc covid hosp
2026-02-21,90.075773,0.2,1,quantile,2026-02-14,01,wk inc covid hosp
2026-02-28,85.805758,0.2,2,quantile,2026-02-14,01,wk inc covid hosp
2026-03-07,84.04909,0.2,3,quantile,2026-02-14,01,wk inc covid hosp
2026-02-07,102.89399,0.25,-1,quantile,2026-02-14,01,wk inc covid hosp
2026-02-14,99.133677,0.25,0,quantile,2026-02-14,01,wk inc covid hosp
2026-02-21,94.668138,0.25,1,quantile,2026-02-14,01,wk inc covid hosp
2026-02-28,92.323466,0.25,2,quantile,2026-02-14,01,wk inc covid hosp
2026-03-07,91.312563,0.25,3,quantile,2026-02-14,01,wk inc covid hosp
2026-02-07,105.24227,0.3,-1,quantile,2026-02-14,01,wk inc covid hosp
2026-02-14,102.37816,0.3,0,quantile,2026-02-14,01,wk inc covid hosp
2026-02-21,100.15483,0.3,1,quantile,2026-02-14,01,wk inc covid hosp
2026-02-28,97.690617,0.3,2,quantile,2026-02-14,01,wk inc covid hosp
2026-03-07,97.947584,0.3,3,quantile,2026-02-14,01,wk inc covid hosp
2026-02-07,107.49049,0.35,-1,quantile,2026-02-14,01,wk inc covid hosp
2026-02-14,105.24068,0.35,0,quantile,2026-02-14,01,wk inc covid hosp
2026-02-21,104.79543,0.35,1,quantile,2026-02-14,01,wk inc covid hosp
2026-02-28,103.37095,0.35,2,quantile,2026-02-14,01,wk inc covid hosp
2026-03-07,104.41466,0.35,3,quantile,2026-02-14,01,wk inc covid hosp
2026-02-07,109.53076,0.4,-1,quantile,2026-02-14,01,wk inc covid hosp
2026-02-14,108.31036,0.4,0,quantile,2026-02-14,01,wk inc covid hosp
2026-02-21,108.95424,0.4,1,quantile,2026-02-14,01,wk inc covid hosp
2026-02-28,108.48377,0.4,2,quantile,2026-02-14,01,wk inc covid hosp
2026-03-07,109.63143,0.4,3,quantile,2026-02-14,01,wk inc covid hosp
2026-02-07,111.66486,0.45,-1,quantile,2026-02-14,01,wk inc covid hosp
2026-02-14,111.18316,0.45,0,quantile,2026-02-14,01,wk inc covid hosp
2026-02-21,113.33817,0.45,1,quantile,2026-02-14,01,wk inc covid hosp
2026-02-28,114.04345,0.45,2,quantile,2026-02-14,01,wk inc covid hosp
2026-03-07,114.68752,0.45,3,quantile,2026-02-14,01,wk inc covid hosp
2026-02-07,113.55524,0.5,-1,quantile,2026-02-14,01,wk inc covid hosp
2026-02-14,114.58326,0.5,0,quantile,2026-02-14,01,wk inc covid hosp
2026-02-21,117.43976,0.5,1,quantile,2026-02-14,01,wk inc covid hosp
2026-02-28,118.45481,0.5,2,quantile,2026-02-14,01,wk inc covid hosp
2026-03-07,121.81055,0.5,3,quantile,2026-02-14,01,wk inc covid hosp
2026-02-07,115.54697,0.55,-1,quantile,2026-02-14,01,wk inc covid hosp
2026-02-14,118.01701,0.55,0,quantile,2026-02-14,01,wk inc covid hosp
2026-02-21,121.58991,0.55,1,quantile,2026-02-14,01,wk inc covid hosp
2026-02-28,123.56448,0.55,2,quantile,2026-02-14,01,wk inc covid hosp
2026-03-07,128.84253,0.55,3,quantile,2026-02-14,01,wk inc covid hosp
2026-02-07,117.4412,0.6,-1,quantile,2026-02-14,01,wk inc covid hosp
2026-02-14,121.57655,0.6,0,quantile,2026-02-14,01,wk inc covid hosp
2026-02-21,126.30895,0.6,1,quantile,2026-02-14,01,wk inc covid hosp
2026-02-28,130.59517,0.6,2,quantile,2026-02-14,01,wk inc covid hosp
2026-03-07,135.58816,0.6,3,quantile,2026-02-14,01,wk inc covid hosp
2026-02-07,119.48218,0.65,-1,quantile,2026-02-14,01,wk inc covid hosp
2026-02-14,125.26134,0.65,0,quantile,2026-02-14,01,wk inc covid hosp
2026-02-21,130.2874,0.65,1,quantile,2026-02-14,01,wk inc covid hosp
2026-02-28,136.2527,0.65,2,quantile,2026-02-14,01,wk inc covid hosp
2026-03-07,142.46239,0.65,3,quantile,2026-02-14,01,wk inc covid hosp
2026-02-07,122.10914,0.7,-1,quantile,2026-02-14,01,wk inc covid hosp
2026-02-14,127.98088,0.7,0,quantile,2026-02-14,01,wk inc covid hosp
2026-02-21,134.98008,0.7,1,quantile,2026-02-14,01,wk inc covid hosp
2026-02-28,141.8358,0.7,2,quantile,2026-02-14,01,wk inc covid hosp
2026-03-07,150.01847,0.7,3,quantile,2026-02-14,01,wk inc covid hosp
2026-02-07,124.55659,0.75,-1,quantile,2026-02-14,01,wk inc covid hosp
2026-02-14,131.95846,0.75,0,quantile,2026-02-14,01,wk inc covid hosp
2026-02-21,141.02589,0.75,1,quantile,2026-02-14,01,wk inc covid hosp
2026-02-28,149.71375,0.75,2,quantile,2026-02-14,01,wk inc covid hosp
2026-03-07,159.4222,0.75,3,quantile,2026-02-14,01,wk inc covid hosp
2026-02-07,126.8675,0.8,-1,quantile,2026-02-14,01,wk inc covid hosp
2026-02-14,137.29877,0.8,0,quantile,2026-02-14,01,wk inc covid hosp
2026-02-21,147.33411,0.8,1,quantile,2026-02-14,01,wk inc covid hosp
2026-02-28,158.30021,0.8,2,quantile,2026-02-14,01,wk inc covid hosp
2026-03-07,168.82958,0.8,3,quantile,2026-02-14,01,wk inc covid hosp
2026-02-07,130.27308,0.85,-1,quantile,2026-02-14,01,wk inc covid hosp
2026-02-14,142.87465,0.85,0,quantile,2026-02-14,01,wk inc covid hosp
2026-02-21,155.47372,0.85,1,quantile,2026-02-14,01,wk inc covid hosp
2026-02-28,167.9333,0.85,2,quantile,2026-02-14,01,wk inc covid hosp
2026-03-07,182.49161,0.85,3,quantile,2026-02-14,01,wk inc covid hosp
2026-02-07,134.99517,0.9,-1,quantile,2026-02-14,01,wk inc covid hosp
2026-02-14,149.4753,0.9,0,quantile,2026-02-14,01,wk inc covid hosp
2026-02-21,165.53889,0.9,1,quantile,2026-02-14,01,wk inc covid hosp
2026-02-28,182.55193,0.9,2,quantile,2026-02-14,01,wk inc covid hosp
2026-03-07,199.48224,0.9,3,quantile,2026-02-14,01,wk inc covid hosp
2026-02-07,140.87753,0.95,-1,quantile,2026-02-14,01,wk inc covid hosp
2026-02-14,160.39348,0.95,0,quantile,2026-02-14,01,wk inc covid hosp
2026-02-21,182.36403,0.95,1,quantile,2026-02-14,01,wk inc covid hosp
2026-02-28,205.36999,0.95,2,quantile,2026-02-14,01,wk inc covid hosp
2026-03-07,230.11019,0.95,3,quantile,2026-02-14,01,wk inc covid hosp
2026-02-07,146.29279,0.975,-1,quantile,2026-02-14,01,wk inc covid hosp
2026-02-14,170.33619,0.975,0,quantile,2026-02-14,01,wk inc covid hosp
2026-02-21,195.97352,0.975,1,quantile,2026-02-14,01,wk inc covid hosp
2026-02-28,227.08366,0.975,2,quantile,2026-02-14,01,wk inc covid hosp
2026-03-07,263.13433,0.975,3,quantile,2026-02-14,01,wk inc covid hosp
2026-02-07,152.27295,0.99,-1,quantile,2026-02-14,01,wk inc covid hosp
2026-02-14,180.62619,0.99,0,quantile,2026-02-14,01,wk inc covid hosp
2026-02-21,218.44301,0.99,1,quantile,2026-02-14,01,wk inc covid hosp
2026-02-28,254.14327,0.99,2,quantile,2026-02-14,01,wk inc covid hosp
2026-03-07,310.71509,0.99,3,quantile,2026-02-14,01,wk inc covid hosp
2026-02-07,1.5054629,0.01,-1,quantile,2026-02-14,02,wk inc covid hosp
2026-02-14,1.0456013,0.01,0,quantile,2026-02-14,02,wk inc covid hosp
2026-02-21,0.93172224,0.01,1,quantile,2026-02-14,02,wk inc covid hosp
2026-02-28,0.69177002,0.01,2,quantile,2026-02-14,02,wk inc covid hosp
2026-03-07,0.64960624,0.01,3,quantile,2026-02-14,02,wk inc covid hosp
2026-02-07,2.0672989,0.025,-1,quantile,2026-02-14,02,wk inc covid hosp
2026-02-14,1.6595119,0.025,0,quantile,2026-02-14,02,wk inc covid hosp
2026-02-21,1.4497302,0.025,1,quantile,2026-02-14,02,wk inc covid hosp
2026-02-28,1.1816154,0.025,2,quantile,2026-02-14,02,wk inc covid hosp
2026-03-07,1.0275768,0.025,3,quantile,2026-02-14,02,wk inc covid hosp
2026-02-07,2.591318,0.05,-1,quantile,2026-02-14,02,wk inc covid hosp
2026-02-14,2.1628206,0.05,0,quantile,2026-02-14,02,wk inc covid hosp
2026-02-21,2.0150411,0.05,1,quantile,2026-02-14,02,wk inc covid hosp
2026-02-28,1.6440215,0.05,2,quantile,2026-02-14,02,wk inc covid hosp
2026-03-07,1.5375597,0.05,3,quantile,2026-02-14,02,wk inc covid hosp
