target_end_date,value,output_type_id,horizon,output_type,reference_date,location,target
2025-09-20,5.0029884,0.01,0,quantile,2025-09-20,02,wk inc covid hosp
2025-09-27,4.0828988,0.01,1,quantile,2025-09-20,02,wk inc covid hosp
2025-10-04,3.482722,0.01,2,quantile,2025-09-20,02,wk inc covid hosp
2025-10-11,3.5544278,0.01,3,quantile,2025-09-20,02,wk inc covid hosp
2025-09-20,6.4075119,0.025,0,quantile,2025-09-20,02,wk inc covid hosp
2025-09-27,5.9313229,0.025,1,quantile,2025-09-20,02,wk inc covid hosp
2025-10-04,5.04172,0.025,2,quantile,2025-09-20,02,wk inc covid hosp
2025-10-11,4.9061931,0.025,3,quantile,2025-09-20,02,wk inc covid hosp
2025-09-20,7.9424533,0.05,0,quantile,2025-09-20,02,wk inc covid hosp
2025-09-27,7.4924795,0.05,1,quantile,2025-09-20,02,wk inc covid hosp
2025-10-04,6.2539625,0.05,2,quantile,2025-09-20,02,wk inc covid hosp
2025-10-11,6.3194536,0.05,3,quantile,2025-09-20,02,wk inc covid hosp
2025-09-20,9.481166,0.1,0,quantile,2025-09-20,02,wk inc covid hosp
2025-09-27,9.08347,0.1,1,quantile,2025-09-20,02,wk inc covid hosp
2025-10-04,8.2597494,0.1,2,quantile,2025-09-20,02,wk inc covid hosp
2025-10-11,7.7102375,0.1,3,quantile,2025-09-20,02,wk inc covid hosp
2025-09-20,10.830247,0.15,0,quantile,2025-09-20,02,wk inc covid hosp
2025-09-27,10.236895,0.15,1,quantile,2025-09-20,02,wk inc covid hosp
2025-10-04,9.5665065,0.15,2,quantile,2025-09-20,02,wk inc covid hosp
2025-10-11,9.2993377,0.15,3,quantile,2025-09-20,02,wk inc covid hosp
2025-09-20,11.808408,0.2,0,quantile,2025-09-20,02,wk inc covid hosp
2025-09-27,11.265842,0.2,1,quantile,2025-09-20,02,wk inc covid hosp
2025-10-04,10.693413,0.2,2,quantile,2025-09-20,02,wk inc covid hosp
2025-10-11,10.409717,0.2,3,quantile,2025-09-20,02,wk inc covid hosp
2025-09-20,12.776252,0.25,0,quantile,2025-09-20,02,wk inc covid hosp
2025-09-27,12.24918,0.25,1,quantile,2025-09-20,02,wk inc covid hosp
2025-10-04,11.932367,0.25,2,quantile,2025-09-20,02,wk inc covid hosp
2025-10-11,11.391815,0.25,3,quantile,2025-09-20,02,wk inc covid hosp
2025-09-20,13.601456,0.3,0,quantile,2025-09-20,02,wk inc covid hosp
2025-09-27,13.13222,0.3,1,quantile,2025-09-20,02,wk inc covid hosp
2025-10-04,12.930651,0.3,2,quantile,2025-09-20,02,wk inc covid hosp
2025-10-11,12.718422,0.3,3,quantile,2025-09-20,02,wk inc covid hosp
2025-09-20,14.461349,0.35,0,quantile,2025-09-20,02,wk inc covid hosp
2025-09-27,14.116614,0.35,1,quantile,2025-09-20,02,wk inc covid hosp
2025-10-04,13.828909,0.35,2,quantile,2025-09-20,02,wk inc covid hosp
2025-10-11,13.774865,0.35,3,quantile,2025-09-20,02,wk inc covid hosp
2025-09-20,15.395596,0.4,0,quantile,2025-09-20,02,wk inc covid hosp
2025-09-27,14.979588,0.4,1,quantile,2025-09-20,02,wk inc covid hosp
2025-10-04,14.988387,0.4,2,quantile,2025-09-20,02,wk inc covid hosp
2025-10-11,14.933772,0.4,3,quantile,2025-09-20,02,wk inc covid hosp
2025-09-20,16.276455,0.45,0,quantile,2025-09-20,02,wk inc covid hosp
2025-09-27,15.97211,0.45,1,quantile,2025-09-20,02,wk inc covid hosp
2025-10-04,15.991156,0.45,2,quantile,2025-09-20,02,wk inc covid hosp
2025-10-11,15.821043,0.45,3,quantile,2025-09-20,02,wk inc covid hosp
2025-09-20,17.109215,0.5,0,quantile,2025-09-20,02,wk inc covid hosp
2025-09-27,16.966025,0.5,1,quantile,2025-09-20,02,wk inc covid hosp
2025-10-04,17.102321,0.5,2,quantile,2025-09-20,02,wk inc covid hosp
2025-10-11,16.93372,0.5,3,quantile,2025-09-20,02,wk inc covid hosp
2025-09-20,18.023739,0.55,0,quantile,2025-09-20,02,wk inc covid hosp
2025-09-27,17.988229,0.55,1,quantile,2025-09-20,02,wk inc covid hosp
2025-10-04,18.256554,0.55,2,quantile,2025-09-20,02,wk inc covid hosp
2025-10-11,18.016654,0.55,3,quantile,2025-09-20,02,wk inc covid hosp
2025-09-20,18.909391,0.6,0,quantile,2025-09-20,02,wk inc covid hosp
2025-09-27,18.886551,0.6,1,quantile,2025-09-20,02,wk inc covid hosp
2025-10-04,19.273267,0.6,2,quantile,2025-09-20,02,wk inc covid hosp
2025-10-11,19.184807,0.6,3,quantile,2025-09-20,02,wk inc covid hosp
2025-09-20,19.934087,0.65,0,quantile,2025-09-20,02,wk inc covid hosp
2025-09-27,20.053833,0.65,1,quantile,2025-09-20,02,wk inc covid hosp
2025-10-04,20.361635,0.65,2,quantile,2025-09-20,02,wk inc covid hosp
2025-10-11,20.503391,0.65,3,quantile,2025-09-20,02,wk inc covid hosp
2025-09-20,20.910328,0.7,0,quantile,2025-09-20,02,wk inc covid hosp
2025-09-27,21.281313,0.7,1,quantile,2025-09-20,02,wk inc covid hosp
2025-10-04,21.589898,0.7,2,quantile,2025-09-20,02,wk inc covid hosp
2025-10-11,21.952843,0.7,3,quantile,2025-09-20,02,wk inc covid hosp
2025-09-20,22.226828,0.75,0,quantile,2025-09-20,02,wk inc covid hosp
2025-09-27,22.664429,0.75,1,quantile,2025-09-20,02,wk inc covid hosp
2025-10-04,23.134038,0.75,2,quantile,2025-09-20,02,wk inc covid hosp
2025-10-11,23.519027,0.75,3,quantile,2025-09-20,02,wk inc covid hosp
2025-09-20,23.739298,0.8,0,quantile,2025-09-20,02,wk inc covid hosp
2025-09-27,24.476999,0.8,1,quantile,2025-09-20,02,wk inc covid hosp
2025-10-04,25.067691,0.8,2,quantile,2025-09-20,02,wk inc covid hosp
2025-10-11,25.581189,0.8,3,quantile,2025-09-20,02,wk inc covid hosp
2025-09-20,25.442517,0.85,0,quantile,2025-09-20,02,wk inc covid hosp
2025-09-27,26.78153,0.85,1,quantile,2025-09-20,02,wk inc covid hosp
2025-10-04,27.505194,0.85,2,quantile,2025-09-20,02,wk inc covid hosp
2025-10-11,27.855862,0.85,3,quantile,2025-09-20,02,wk inc covid hosp
2025-09-20,27.949112,0.9,0,quantile,2025-09-20,02,wk inc covid hosp
2025-09-27,29.584634,0.9,1,quantile,2025-09-20,02,wk inc covid hosp
2025-10-04,30.563743,0.9,2,quantile,2025-09-20,02,wk inc covid hosp
