target_end_date,value,output_type_id,horizon,output_type,reference_date,location,target
2026-01-17,91.396897,0.01,-1,quantile,2026-01-24,01,wk inc covid hosp
2026-01-24,76.647172,0.01,0,quantile,2026-01-24,01,wk inc covid hosp
2026-01-31,59.787063,0.01,1,quantile,2026-01-24,01,wk inc covid hosp
2026-02-07,42.976671,0.01,2,quantile,2026-01-24,01,wk inc covid hosp
2026-02-14,30.478734,0.01,3,quantile,2026-01-24,01,wk inc covid hosp
2026-01-17,97.134382,0.025,-1,quantile,2026-01-24,01,wk inc covid hosp
2026-01-24,87.554996,0.025,0,quantile,2026-01-24,01,wk inc covid hosp
2026-01-31,70.021281,0.025,1,quantile,2026-01-24,01,wk inc covid hosp
2026-02-07,59.346314,0.025,2,quantile,2026-01-24,01,wk inc covid hosp
2026-02-14,46.315132,0.025,3,quantile,2026-01-24,01,wk inc covid hosp
2026-01-17,101.99785,0.05,-1,quantile,2026-01-24,01,wk inc covid hosp
2026-01-24,94.394026,0.05,0,quantile,2026-01-24,01,wk inc covid hosp
2026-01-31,82.785739,0.05,1,quantile,2026-01-24,01,wk inc covid hosp
2026-02-07,71.964237,0.05,2,quantile,2026-01-24,01,wk inc covid hosp
2026-02-14,63.526347,0.05,3,quantile,2026-01-24,01,wk inc covid hosp
2026-01-17,108.94256,0.1,-1,quantile,2026-01-24,01,wk inc covid hosp
2026-01-24,105.11088,0.1,0,quantile,2026-01-24,01,wk inc covid hosp
2026-01-31,97.130108,0.1,1,quantile,2026-01-24,01,wk inc covid hosp
2026-02-07,87.763929,0.1,2,quantile,2026-01-24,01,wk inc covid hosp
2026-02-14,81.62246,0.1,3,quantile,2026-01-24,01,wk inc covid hosp
2026-01-17,114.43982,0.15,-1,quantile,2026-01-24,01,wk inc covid hosp
2026-01-24,111.56057,0.15,0,quantile,2026-01-24,01,wk inc covid hosp
2026-01-31,105.74361,0.15,1,quantile,2026-01-24,01,wk inc covid hosp
2026-02-07,100.42554,0.15,2,quantile,2026-01-24,01,wk inc covid hosp
2026-02-14,95.549362,0.15,3,quantile,2026-01-24,01,wk inc covid hosp
2026-01-17,118.1643,0.2,-1,quantile,2026-01-24,01,wk inc covid hosp
2026-01-24,116.32167,0.2,0,quantile,2026-01-24,01,wk inc covid hosp
