reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2025-02-15,-1,wk inc covid hosp,2025-02-08,01,quantile,0.01,219
2025-02-15,-1,wk inc covid hosp,2025-02-08,01,quantile,0.025,219
2025-02-15,-1,wk inc covid hosp,2025-02-08,01,quantile,0.05,219
2025-02-15,-1,wk inc covid hosp,2025-02-08,01,quantile,0.1,219
2025-02-15,-1,wk inc covid hosp,2025-02-08,01,quantile,0.15,219
2025-02-15,-1,wk inc covid hosp,2025-02-08,01,quantile,0.2,219
2025-02-15,-1,wk inc covid hosp,2025-02-08,01,quantile,0.25,219
2025-02-15,-1,wk inc covid hosp,2025-02-08,01,quantile,0.3,219
2025-02-15,-1,wk inc covid hosp,2025-02-08,01,quantile,0.35,219
2025-02-15,-1,wk inc covid hosp,2025-02-08,01,quantile,0.4,219
2025-02-15,-1,wk inc covid hosp,2025-02-08,01,quantile,0.45,219
2025-02-15,-1,wk inc covid hosp,2025-02-08,01,quantile,0.5,219
2025-02-15,-1,wk inc covid hosp,2025-02-08,01,quantile,0.55,219
2025-02-15,-1,wk inc covid hosp,2025-02-08,01,quantile,0.6,219
2025-02-15,-1,wk inc covid hosp,2025-02-08,01,quantile,0.65,219
2025-02-15,-1,wk inc covid hosp,2025-02-08,01,quantile,0.7,219
2025-02-15,-1,wk inc covid hosp,2025-02-08,01,quantile,0.75,219
2025-02-15,-1,wk inc covid hosp,2025-02-08,01,quantile,0.8,219
2025-02-15,-1,wk inc covid hosp,2025-02-08,01,quantile,0.85,219
2025-02-15,-1,wk inc covid hosp,2025-02-08,01,quantile,0.9,219
2025-02-15,-1,wk inc covid hosp,2025-02-08,01,quantile,0.95,219
2025-02-15,-1,wk inc covid hosp,2025-02-08,01,quantile,0.975,219
2025-02-15,-1,wk inc covid hosp,2025-02-08,01,quantile,0.99,219
2025-02-15,-1,wk inc covid hosp,2025-02-08,02,quantile,0.01,10
2025-02-15,-1,wk inc covid hosp,2025-02-08,02,quantile,0.025,10
2025-02-15,-1,wk inc covid hosp,2025-02-08,02,quantile,0.05,10
2025-02-15,-1,wk inc covid hosp,2025-02-08,02,quantile,0.1,10
2025-02-15,-1,wk inc covid hosp,2025-02-08,02,quantile,0.15,10
2025-02-15,-1,wk inc covid hosp,2025-02-08,02,quantile,0.2,10
2025-02-15,-1,wk inc covid hosp,2025-02-08,02,quantile,0.25,10
2025-02-15,-1,wk inc covid hosp,2025-02-08,02,quantile,0.3,10
2025-02-15,-1,wk inc covid hosp,2025-02-08,02,quantile,0.35,10
2025-02-15,-1,wk inc covid hosp,2025-02-08,02,quantile,0.4,10
2025-02-15,-1,wk inc covid hosp,2025-02-08,02,quantile,0.45,10
2025-02-15,-1,wk inc covid hosp,2025-02-08,02,quantile,0.5,10
2025-02-15,-1,wk inc covid hosp,2025-02-08,02,quantile,0.55,10
2025-02-15,-1,wk inc covid hosp,2025-02-08,02,quantile,0.6,10
2025-02-15,-1,wk inc covid hosp,2025-02-08,02,quantile,0.65,10
