reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2025-11-22,-1,wk inc covid hosp,2025-11-15,01,quantile,0.01,50
2025-11-22,-1,wk inc covid hosp,2025-11-15,01,quantile,0.025,50
2025-11-22,-1,wk inc covid hosp,2025-11-15,01,quantile,0.05,50
2025-11-22,-1,wk inc covid hosp,2025-11-15,01,quantile,0.1,50
2025-11-22,-1,wk inc covid hosp,2025-11-15,01,quantile,0.15,50
2025-11-22,-1,wk inc covid hosp,2025-11-15,01,quantile,0.2,50
2025-11-22,-1,wk inc covid hosp,2025-11-15,01,quantile,0.25,50
2025-11-22,-1,wk inc covid hosp,2025-11-15,01,quantile,0.3,50
2025-11-22,-1,wk inc covid hosp,2025-11-15,01,quantile,0.35,50
2025-11-22,-1,wk inc covid hosp,2025-11-15,01,quantile,0.4,50
2025-11-22,-1,wk inc covid hosp,2025-11-15,01,quantile,0.45,50
2025-11-22,-1,wk inc covid hosp,2025-11-15,01,quantile,0.5,50
2025-11-22,-1,wk inc covid hosp,2025-11-15,01,quantile,0.55,50
2025-11-22,-1,wk inc covid hosp,2025-11-15,01,quantile,0.6,50
2025-11-22,-1,wk inc covid hosp,2025-11-15,01,quantile,0.65,50
2025-11-22,-1,wk inc covid hosp,2025-11-15,01,quantile,0.7,50
2025-11-22,-1,wk inc covid hosp,2025-11-15,01,quantile,0.75,50
2025-11-22,-1,wk inc covid hosp,2025-11-15,01,quantile,0.8,50
2025-11-22,-1,wk inc covid hosp,2025-11-15,01,quantile,0.85,50
2025-11-22,-1,wk inc covid hosp,2025-11-15,01,quantile,0.9,50
2025-11-22,-1,wk inc covid hosp,2025-11-15,01,quantile,0.95,50
2025-11-22,-1,wk inc covid hosp,2025-11-15,01,quantile,0.975,50
2025-11-22,-1,wk inc covid hosp,2025-11-15,01,quantile,0.99,50
2025-11-22,-1,wk inc covid hosp,2025-11-15,02,quantile,0.01,0
2025-11-22,-1,wk inc covid hosp,2025-11-15,02,quantile,0.025,0
2025-11-22,-1,wk inc covid hosp,2025-11-15,02,quantile,0.05,0
2025-11-22,-1,wk inc covid hosp,2025-11-15,02,quantile,0.1,0
2025-11-22,-1,wk inc covid hosp,2025-11-15,02,quantile,0.15,0
2025-11-22,-1,wk inc covid hosp,2025-11-15,02,quantile,0.2,0
2025-11-22,-1,wk inc covid hosp,2025-11-15,02,quantile,0.25,0
