reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2025-01-04,-1,wk inc covid hosp,2024-12-28,01,quantile,0.01,214
2025-01-04,-1,wk inc covid hosp,2024-12-28,01,quantile,0.025,214
2025-01-04,-1,wk inc covid hosp,2024-12-28,01,quantile,0.05,214
2025-01-04,-1,wk inc covid hosp,2024-12-28,01,quantile,0.1,214
2025-01-04,-1,wk inc covid hosp,2024-12-28,01,quantile,0.15,214
2025-01-04,-1,wk inc covid hosp,2024-12-28,01,quantile,0.2,214
2025-01-04,-1,wk inc covid hosp,2024-12-28,01,quantile,0.25,214
2025-01-04,-1,wk inc covid hosp,2024-12-28,01,quantile,0.3,214
2025-01-04,-1,wk inc covid hosp,2024-12-28,01,quantile,0.35,214
2025-01-04,-1,wk inc covid hosp,2024-12-28,01,quantile,0.4,214
2025-01-04,-1,wk inc covid hosp,2024-12-28,01,quantile,0.45,214
2025-01-04,-1,wk inc covid hosp,2024-12-28,01,quantile,0.5,214
2025-01-04,-1,wk inc covid hosp,2024-12-28,01,quantile,0.55,214
2025-01-04,-1,wk inc covid hosp,2024-12-28,01,quantile,0.6,214
2025-01-04,-1,wk inc covid hosp,2024-12-28,01,quantile,0.65,214
2025-01-04,-1,wk inc covid hosp,2024-12-28,01,quantile,0.7,214
2025-01-04,-1,wk inc covid hosp,2024-12-28,01,quantile,0.75,214
2025-01-04,-1,wk inc covid hosp,2024-12-28,01,quantile,0.8,214
2025-01-04,-1,wk inc covid hosp,2024-12-28,01,quantile,0.85,214
2025-01-04,-1,wk inc covid hosp,2024-12-28,01,quantile,0.9,214
2025-01-04,-1,wk inc covid hosp,2024-12-28,01,quantile,0.95,214
2025-01-04,-1,wk inc covid hosp,2024-12-28,01,quantile,0.975,214
2025-01-04,-1,wk inc covid hosp,2024-12-28,01,quantile,0.99,214
2025-01-04,-1,wk inc covid hosp,2024-12-28,02,quantile,0.01,12
2025-01-04,-1,wk inc covid hosp,2024-12-28,02,quantile,0.025,12
2025-01-04,-1,wk inc covid hosp,2024-12-28,02,quantile,0.05,12
2025-01-04,-1,wk inc covid hosp,2024-12-28,02,quantile,0.1,12
2025-01-04,-1,wk inc covid hosp,2024-12-28,02,quantile,0.15,12
2025-01-04,-1,wk inc covid hosp,2024-12-28,02,quantile,0.2,12
2025-01-04,-1,wk inc covid hosp,2024-12-28,02,quantile,0.25,12
2025-01-04,-1,wk inc covid hosp,2024-12-28,02,quantile,0.3,12
2025-01-04,-1,wk inc covid hosp,2024-12-28,02,quantile,0.35,12
2025-01-04,-1,wk inc covid hosp,2024-12-28,02,quantile,0.4,12
2025-01-04,-1,wk inc covid hosp,2024-12-28,02,quantile,0.45,12
2025-01-04,-1,wk inc covid hosp,2024-12-28,02,quantile,0.5,12
2025-01-04,-1,wk inc covid hosp,2024-12-28,02,quantile,0.55,12
2025-01-04,-1,wk inc covid hosp,2024-12-28,02,quantile,0.6,12
2025-01-04,-1,wk inc covid hosp,2024-12-28,02,quantile,0.65,12
2025-01-04,-1,wk inc covid hosp,2024-12-28,02,quantile,0.7,12
2025-01-04,-1,wk inc covid hosp,2024-12-28,02,quantile,0.75,12
2025-01-04,-1,wk inc covid hosp,2024-12-28,02,quantile,0.8,12
2025-01-04,-1,wk inc covid hosp,2024-12-28,02,quantile,0.85,12
2025-01-04,-1,wk inc covid hosp,2024-12-28,02,quantile,0.9,12
2025-01-04,-1,wk inc covid hosp,2024-12-28,02,quantile,0.95,12
2025-01-04,-1,wk inc covid hosp,2024-12-28,02,quantile,0.975,12
2025-01-04,-1,wk inc covid hosp,2024-12-28,02,quantile,0.99,12
2025-01-04,-1,wk inc covid hosp,2024-12-28,04,quantile,0.01,794
2025-01-04,-1,wk inc covid hosp,2024-12-28,04,quantile,0.025,794
2025-01-04,-1,wk inc covid hosp,2024-12-28,04,quantile,0.05,794
2025-01-04,-1,wk inc covid hosp,2024-12-28,04,quantile,0.1,794
2025-01-04,-1,wk inc covid hosp,2024-12-28,04,quantile,0.15,794
2025-01-04,-1,wk inc covid hosp,2024-12-28,04,quantile,0.2,794
2025-01-04,-1,wk inc covid hosp,2024-12-28,04,quantile,0.25,794
2025-01-04,-1,wk inc covid hosp,2024-12-28,04,quantile,0.3,794
2025-01-04,-1,wk inc covid hosp,2024-12-28,04,quantile,0.35,794
