reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2025-08-16,-1,wk inc covid hosp,2025-08-09,01,quantile,0.01,75
2025-08-16,-1,wk inc covid hosp,2025-08-09,01,quantile,0.025,75
2025-08-16,-1,wk inc covid hosp,2025-08-09,01,quantile,0.05,75
2025-08-16,-1,wk inc covid hosp,2025-08-09,01,quantile,0.1,75
2025-08-16,-1,wk inc covid hosp,2025-08-09,01,quantile,0.15,75
2025-08-16,-1,wk inc covid hosp,2025-08-09,01,quantile,0.2,75
2025-08-16,-1,wk inc covid hosp,2025-08-09,01,quantile,0.25,75
2025-08-16,-1,wk inc covid hosp,2025-08-09,01,quantile,0.3,75
2025-08-16,-1,wk inc covid hosp,2025-08-09,01,quantile,0.35,75
2025-08-16,-1,wk inc covid hosp,2025-08-09,01,quantile,0.4,75
2025-08-16,-1,wk inc covid hosp,2025-08-09,01,quantile,0.45,75
2025-08-16,-1,wk inc covid hosp,2025-08-09,01,quantile,0.5,75
2025-08-16,-1,wk inc covid hosp,2025-08-09,01,quantile,0.55,75
2025-08-16,-1,wk inc covid hosp,2025-08-09,01,quantile,0.6,75
2025-08-16,-1,wk inc covid hosp,2025-08-09,01,quantile,0.65,75
2025-08-16,-1,wk inc covid hosp,2025-08-09,01,quantile,0.7,75
2025-08-16,-1,wk inc covid hosp,2025-08-09,01,quantile,0.75,75
2025-08-16,-1,wk inc covid hosp,2025-08-09,01,quantile,0.8,75
2025-08-16,-1,wk inc covid hosp,2025-08-09,01,quantile,0.85,75
2025-08-16,-1,wk inc covid hosp,2025-08-09,01,quantile,0.9,75
2025-08-16,-1,wk inc covid hosp,2025-08-09,01,quantile,0.95,75
2025-08-16,-1,wk inc covid hosp,2025-08-09,01,quantile,0.975,75
2025-08-16,-1,wk inc covid hosp,2025-08-09,01,quantile,0.99,75
2025-08-16,-1,wk inc covid hosp,2025-08-09,02,quantile,0.01,7
2025-08-16,-1,wk inc covid hosp,2025-08-09,02,quantile,0.025,7
2025-08-16,-1,wk inc covid hosp,2025-08-09,02,quantile,0.05,7
2025-08-16,-1,wk inc covid hosp,2025-08-09,02,quantile,0.1,7
2025-08-16,-1,wk inc covid hosp,2025-08-09,02,quantile,0.15,7
2025-08-16,-1,wk inc covid hosp,2025-08-09,02,quantile,0.2,7
2025-08-16,-1,wk inc covid hosp,2025-08-09,02,quantile,0.25,7
2025-08-16,-1,wk inc covid hosp,2025-08-09,02,quantile,0.3,7
2025-08-16,-1,wk inc covid hosp,2025-08-09,02,quantile,0.35,7
2025-08-16,-1,wk inc covid hosp,2025-08-09,02,quantile,0.4,7
2025-08-16,-1,wk inc covid hosp,2025-08-09,02,quantile,0.45,7
2025-08-16,-1,wk inc covid hosp,2025-08-09,02,quantile,0.5,7
2025-08-16,-1,wk inc covid hosp,2025-08-09,02,quantile,0.55,7
2025-08-16,-1,wk inc covid hosp,2025-08-09,02,quantile,0.6,7
2025-08-16,-1,wk inc covid hosp,2025-08-09,02,quantile,0.65,7
2025-08-16,-1,wk inc covid hosp,2025-08-09,02,quantile,0.7,7
2025-08-16,-1,wk inc covid hosp,2025-08-09,02,quantile,0.75,7
2025-08-16,-1,wk inc covid hosp,2025-08-09,02,quantile,0.8,7
2025-08-16,-1,wk inc covid hosp,2025-08-09,02,quantile,0.85,7
2025-08-16,-1,wk inc covid hosp,2025-08-09,02,quantile,0.9,7
2025-08-16,-1,wk inc covid hosp,2025-08-09,02,quantile,0.95,7
2025-08-16,-1,wk inc covid hosp,2025-08-09,02,quantile,0.975,7
2025-08-16,-1,wk inc covid hosp,2025-08-09,02,quantile,0.99,7
2025-08-16,-1,wk inc covid hosp,2025-08-09,04,quantile,0.01,112
2025-08-16,-1,wk inc covid hosp,2025-08-09,04,quantile,0.025,112
2025-08-16,-1,wk inc covid hosp,2025-08-09,04,quantile,0.05,112
2025-08-16,-1,wk inc covid hosp,2025-08-09,04,quantile,0.1,112
2025-08-16,-1,wk inc covid hosp,2025-08-09,04,quantile,0.15,112
2025-08-16,-1,wk inc covid hosp,2025-08-09,04,quantile,0.2,112
2025-08-16,-1,wk inc covid hosp,2025-08-09,04,quantile,0.25,112
2025-08-16,-1,wk inc covid hosp,2025-08-09,04,quantile,0.3,112
2025-08-16,-1,wk inc covid hosp,2025-08-09,04,quantile,0.35,112
2025-08-16,-1,wk inc covid hosp,2025-08-09,04,quantile,0.4,112
2025-08-16,-1,wk inc covid hosp,2025-08-09,04,quantile,0.45,112
2025-08-16,-1,wk inc covid hosp,2025-08-09,04,quantile,0.5,112
2025-08-16,-1,wk inc covid hosp,2025-08-09,04,quantile,0.55,112
2025-08-16,-1,wk inc covid hosp,2025-08-09,04,quantile,0.6,112
2025-08-16,-1,wk inc covid hosp,2025-08-09,04,quantile,0.65,112
2025-08-16,-1,wk inc covid hosp,2025-08-09,04,quantile,0.7,112
2025-08-16,-1,wk inc covid hosp,2025-08-09,04,quantile,0.75,112
2025-08-16,-1,wk inc covid hosp,2025-08-09,04,quantile,0.8,112
2025-08-16,-1,wk inc covid hosp,2025-08-09,04,quantile,0.85,112
2025-08-16,-1,wk inc covid hosp,2025-08-09,04,quantile,0.9,112
2025-08-16,-1,wk inc covid hosp,2025-08-09,04,quantile,0.95,112
2025-08-16,-1,wk inc covid hosp,2025-08-09,04,quantile,0.975,112
2025-08-16,-1,wk inc covid hosp,2025-08-09,04,quantile,0.99,112
2025-08-16,-1,wk inc covid hosp,2025-08-09,05,quantile,0.01,13
2025-08-16,-1,wk inc covid hosp,2025-08-09,05,quantile,0.025,13
2025-08-16,-1,wk inc covid hosp,2025-08-09,05,quantile,0.05,13
2025-08-16,-1,wk inc covid hosp,2025-08-09,05,quantile,0.1,13
2025-08-16,-1,wk inc covid hosp,2025-08-09,05,quantile,0.15,13
2025-08-16,-1,wk inc covid hosp,2025-08-09,05,quantile,0.2,13
2025-08-16,-1,wk inc covid hosp,2025-08-09,05,quantile,0.25,13
2025-08-16,-1,wk inc covid hosp,2025-08-09,05,quantile,0.3,13
2025-08-16,-1,wk inc covid hosp,2025-08-09,05,quantile,0.35,13
2025-08-16,-1,wk inc covid hosp,2025-08-09,05,quantile,0.4,13
2025-08-16,-1,wk inc covid hosp,2025-08-09,05,quantile,0.45,13
2025-08-16,-1,wk inc covid hosp,2025-08-09,05,quantile,0.5,13
2025-08-16,-1,wk inc covid hosp,2025-08-09,05,quantile,0.55,13
2025-08-16,-1,wk inc covid hosp,2025-08-09,05,quantile,0.6,13
2025-08-16,-1,wk inc covid hosp,2025-08-09,05,quantile,0.65,13
2025-08-16,-1,wk inc covid hosp,2025-08-09,05,quantile,0.7,13
2025-08-16,-1,wk inc covid hosp,2025-08-09,05,quantile,0.75,13
