reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2025-02-01,-1,wk inc covid hosp,2025-01-25,01,quantile,0.01,178
2025-02-01,-1,wk inc covid hosp,2025-01-25,01,quantile,0.025,178
2025-02-01,-1,wk inc covid hosp,2025-01-25,01,quantile,0.05,178
2025-02-01,-1,wk inc covid hosp,2025-01-25,01,quantile,0.1,178
2025-02-01,-1,wk inc covid hosp,2025-01-25,01,quantile,0.15,178
2025-02-01,-1,wk inc covid hosp,2025-01-25,01,quantile,0.2,178
2025-02-01,-1,wk inc covid hosp,2025-01-25,01,quantile,0.25,178
2025-02-01,-1,wk inc covid hosp,2025-01-25,01,quantile,0.3,178
2025-02-01,-1,wk inc covid hosp,2025-01-25,01,quantile,0.35,178
2025-02-01,-1,wk inc covid hosp,2025-01-25,01,quantile,0.4,178
2025-02-01,-1,wk inc covid hosp,2025-01-25,01,quantile,0.45,178
2025-02-01,-1,wk inc covid hosp,2025-01-25,01,quantile,0.5,178
2025-02-01,-1,wk inc covid hosp,2025-01-25,01,quantile,0.55,178
2025-02-01,-1,wk inc covid hosp,2025-01-25,01,quantile,0.6,178
2025-02-01,-1,wk inc covid hosp,2025-01-25,01,quantile,0.65,178
2025-02-01,-1,wk inc covid hosp,2025-01-25,01,quantile,0.7,178
2025-02-01,-1,wk inc covid hosp,2025-01-25,01,quantile,0.75,178
2025-02-01,-1,wk inc covid hosp,2025-01-25,01,quantile,0.8,178
2025-02-01,-1,wk inc covid hosp,2025-01-25,01,quantile,0.85,178
2025-02-01,-1,wk inc covid hosp,2025-01-25,01,quantile,0.9,178
2025-02-01,-1,wk inc covid hosp,2025-01-25,01,quantile,0.95,178
2025-02-01,-1,wk inc covid hosp,2025-01-25,01,quantile,0.975,178
2025-02-01,-1,wk inc covid hosp,2025-01-25,01,quantile,0.99,178
2025-02-01,-1,wk inc covid hosp,2025-01-25,02,quantile,0.01,5
2025-02-01,-1,wk inc covid hosp,2025-01-25,02,quantile,0.025,5
2025-02-01,-1,wk inc covid hosp,2025-01-25,02,quantile,0.05,5
2025-02-01,-1,wk inc covid hosp,2025-01-25,02,quantile,0.1,5
2025-02-01,-1,wk inc covid hosp,2025-01-25,02,quantile,0.15,5
2025-02-01,-1,wk inc covid hosp,2025-01-25,02,quantile,0.2,5
2025-02-01,-1,wk inc covid hosp,2025-01-25,02,quantile,0.25,5
2025-02-01,-1,wk inc covid hosp,2025-01-25,02,quantile,0.3,5
2025-02-01,-1,wk inc covid hosp,2025-01-25,02,quantile,0.35,5
2025-02-01,-1,wk inc covid hosp,2025-01-25,02,quantile,0.4,5
2025-02-01,-1,wk inc covid hosp,2025-01-25,02,quantile,0.45,5
2025-02-01,-1,wk inc covid hosp,2025-01-25,02,quantile,0.5,5
2025-02-01,-1,wk inc covid hosp,2025-01-25,02,quantile,0.55,5
2025-02-01,-1,wk inc covid hosp,2025-01-25,02,quantile,0.6,5
2025-02-01,-1,wk inc covid hosp,2025-01-25,02,quantile,0.65,5
2025-02-01,-1,wk inc covid hosp,2025-01-25,02,quantile,0.7,5
2025-02-01,-1,wk inc covid hosp,2025-01-25,02,quantile,0.75,5
2025-02-01,-1,wk inc covid hosp,2025-01-25,02,quantile,0.8,5
2025-02-01,-1,wk inc covid hosp,2025-01-25,02,quantile,0.85,5
2025-02-01,-1,wk inc covid hosp,2025-01-25,02,quantile,0.9,5
2025-02-01,-1,wk inc covid hosp,2025-01-25,02,quantile,0.95,5
2025-02-01,-1,wk inc covid hosp,2025-01-25,02,quantile,0.975,5
2025-02-01,-1,wk inc covid hosp,2025-01-25,02,quantile,0.99,5
2025-02-01,-1,wk inc covid hosp,2025-01-25,04,quantile,0.01,158
2025-02-01,-1,wk inc covid hosp,2025-01-25,04,quantile,0.025,158
2025-02-01,-1,wk inc covid hosp,2025-01-25,04,quantile,0.05,158
2025-02-01,-1,wk inc covid hosp,2025-01-25,04,quantile,0.1,158
2025-02-01,-1,wk inc covid hosp,2025-01-25,04,quantile,0.15,158
2025-02-01,-1,wk inc covid hosp,2025-01-25,04,quantile,0.2,158
2025-02-01,-1,wk inc covid hosp,2025-01-25,04,quantile,0.25,158
2025-02-01,-1,wk inc covid hosp,2025-01-25,04,quantile,0.3,158
2025-02-01,-1,wk inc covid hosp,2025-01-25,04,quantile,0.35,158
2025-02-01,-1,wk inc covid hosp,2025-01-25,04,quantile,0.4,158
2025-02-01,-1,wk inc covid hosp,2025-01-25,04,quantile,0.45,158
2025-02-01,-1,wk inc covid hosp,2025-01-25,04,quantile,0.5,158
2025-02-01,-1,wk inc covid hosp,2025-01-25,04,quantile,0.55,158
2025-02-01,-1,wk inc covid hosp,2025-01-25,04,quantile,0.6,158
2025-02-01,-1,wk inc covid hosp,2025-01-25,04,quantile,0.65,158
2025-02-01,-1,wk inc covid hosp,2025-01-25,04,quantile,0.7,158
2025-02-01,-1,wk inc covid hosp,2025-01-25,04,quantile,0.75,158
2025-02-01,-1,wk inc covid hosp,2025-01-25,04,quantile,0.8,158
2025-02-01,-1,wk inc covid hosp,2025-01-25,04,quantile,0.85,158
2025-02-01,-1,wk inc covid hosp,2025-01-25,04,quantile,0.9,158
2025-02-01,-1,wk inc covid hosp,2025-01-25,04,quantile,0.95,158
2025-02-01,-1,wk inc covid hosp,2025-01-25,04,quantile,0.975,158
2025-02-01,-1,wk inc covid hosp,2025-01-25,04,quantile,0.99,158
2025-02-01,-1,wk inc covid hosp,2025-01-25,05,quantile,0.01,75
2025-02-01,-1,wk inc covid hosp,2025-01-25,05,quantile,0.025,75
2025-02-01,-1,wk inc covid hosp,2025-01-25,05,quantile,0.05,75
2025-02-01,-1,wk inc covid hosp,2025-01-25,05,quantile,0.1,75
2025-02-01,-1,wk inc covid hosp,2025-01-25,05,quantile,0.15,75
2025-02-01,-1,wk inc covid hosp,2025-01-25,05,quantile,0.2,75
2025-02-01,-1,wk inc covid hosp,2025-01-25,05,quantile,0.25,75
2025-02-01,-1,wk inc covid hosp,2025-01-25,05,quantile,0.3,75
2025-02-01,-1,wk inc covid hosp,2025-01-25,05,quantile,0.35,75
2025-02-01,-1,wk inc covid hosp,2025-01-25,05,quantile,0.4,75
2025-02-01,-1,wk inc covid hosp,2025-01-25,05,quantile,0.45,75
2025-02-01,-1,wk inc covid hosp,2025-01-25,05,quantile,0.5,75
