reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2025-05-31,-1,wk inc covid hosp,2025-05-24,01,quantile,0.01,63
2025-05-31,-1,wk inc covid hosp,2025-05-24,01,quantile,0.025,63
2025-05-31,-1,wk inc covid hosp,2025-05-24,01,quantile,0.05,63
2025-05-31,-1,wk inc covid hosp,2025-05-24,01,quantile,0.1,63
2025-05-31,-1,wk inc covid hosp,2025-05-24,01,quantile,0.15,63
2025-05-31,-1,wk inc covid hosp,2025-05-24,01,quantile,0.2,63
2025-05-31,-1,wk inc covid hosp,2025-05-24,01,quantile,0.25,63
2025-05-31,-1,wk inc covid hosp,2025-05-24,01,quantile,0.3,63
2025-05-31,-1,wk inc covid hosp,2025-05-24,01,quantile,0.35,63
2025-05-31,-1,wk inc covid hosp,2025-05-24,01,quantile,0.4,63
2025-05-31,-1,wk inc covid hosp,2025-05-24,01,quantile,0.45,63
2025-05-31,-1,wk inc covid hosp,2025-05-24,01,quantile,0.5,63
2025-05-31,-1,wk inc covid hosp,2025-05-24,01,quantile,0.55,63
2025-05-31,-1,wk inc covid hosp,2025-05-24,01,quantile,0.6,63
2025-05-31,-1,wk inc covid hosp,2025-05-24,01,quantile,0.65,63
2025-05-31,-1,wk inc covid hosp,2025-05-24,01,quantile,0.7,63
2025-05-31,-1,wk inc covid hosp,2025-05-24,01,quantile,0.75,63
2025-05-31,-1,wk inc covid hosp,2025-05-24,01,quantile,0.8,63
2025-05-31,-1,wk inc covid hosp,2025-05-24,01,quantile,0.85,63
2025-05-31,-1,wk inc covid hosp,2025-05-24,01,quantile,0.9,63
2025-05-31,-1,wk inc covid hosp,2025-05-24,01,quantile,0.95,63
2025-05-31,-1,wk inc covid hosp,2025-05-24,01,quantile,0.975,63
2025-05-31,-1,wk inc covid hosp,2025-05-24,01,quantile,0.99,63
2025-05-31,-1,wk inc covid hosp,2025-05-24,02,quantile,0.01,6
2025-05-31,-1,wk inc covid hosp,2025-05-24,02,quantile,0.025,6
2025-05-31,-1,wk inc covid hosp,2025-05-24,02,quantile,0.05,6
2025-05-31,-1,wk inc covid hosp,2025-05-24,02,quantile,0.1,6
2025-05-31,-1,wk inc covid hosp,2025-05-24,02,quantile,0.15,6
2025-05-31,-1,wk inc covid hosp,2025-05-24,02,quantile,0.2,6
2025-05-31,-1,wk inc covid hosp,2025-05-24,02,quantile,0.25,6
2025-05-31,-1,wk inc covid hosp,2025-05-24,02,quantile,0.3,6
2025-05-31,-1,wk inc covid hosp,2025-05-24,02,quantile,0.35,6
2025-05-31,-1,wk inc covid hosp,2025-05-24,02,quantile,0.4,6
2025-05-31,-1,wk inc covid hosp,2025-05-24,02,quantile,0.45,6
2025-05-31,-1,wk inc covid hosp,2025-05-24,02,quantile,0.5,6
2025-05-31,-1,wk inc covid hosp,2025-05-24,02,quantile,0.55,6
2025-05-31,-1,wk inc covid hosp,2025-05-24,02,quantile,0.6,6
2025-05-31,-1,wk inc covid hosp,2025-05-24,02,quantile,0.65,6
2025-05-31,-1,wk inc covid hosp,2025-05-24,02,quantile,0.7,6
2025-05-31,-1,wk inc covid hosp,2025-05-24,02,quantile,0.75,6
2025-05-31,-1,wk inc covid hosp,2025-05-24,02,quantile,0.8,6
2025-05-31,-1,wk inc covid hosp,2025-05-24,02,quantile,0.85,6
2025-05-31,-1,wk inc covid hosp,2025-05-24,02,quantile,0.9,6
2025-05-31,-1,wk inc covid hosp,2025-05-24,02,quantile,0.95,6
2025-05-31,-1,wk inc covid hosp,2025-05-24,02,quantile,0.975,6
2025-05-31,-1,wk inc covid hosp,2025-05-24,02,quantile,0.99,6
2025-05-31,-1,wk inc covid hosp,2025-05-24,04,quantile,0.01,73
2025-05-31,-1,wk inc covid hosp,2025-05-24,04,quantile,0.025,73
2025-05-31,-1,wk inc covid hosp,2025-05-24,04,quantile,0.05,73
2025-05-31,-1,wk inc covid hosp,2025-05-24,04,quantile,0.1,73
2025-05-31,-1,wk inc covid hosp,2025-05-24,04,quantile,0.15,73
2025-05-31,-1,wk inc covid hosp,2025-05-24,04,quantile,0.2,73
2025-05-31,-1,wk inc covid hosp,2025-05-24,04,quantile,0.25,73
2025-05-31,-1,wk inc covid hosp,2025-05-24,04,quantile,0.3,73
2025-05-31,-1,wk inc covid hosp,2025-05-24,04,quantile,0.35,73
2025-05-31,-1,wk inc covid hosp,2025-05-24,04,quantile,0.4,73
