location,horizon,output_type_id,value,target_end_date,reference_date,output_type,target
01,0,0.01,105.76063745674595,2025-03-01,2025-03-01,quantile,wk inc covid hosp
02,0,0.01,1.9409534252903355,2025-03-01,2025-03-01,quantile,wk inc covid hosp
04,0,0.01,124.79929108705107,2025-03-01,2025-03-01,quantile,wk inc covid hosp
05,0,0.01,22.902402190601123,2025-03-01,2025-03-01,quantile,wk inc covid hosp
06,0,0.01,432.1001395946601,2025-03-01,2025-03-01,quantile,wk inc covid hosp
08,0,0.01,47.573366017942924,2025-03-01,2025-03-01,quantile,wk inc covid hosp
09,0,0.01,47.733426117153364,2025-03-01,2025-03-01,quantile,wk inc covid hosp
10,0,0.01,6.274351876809271,2025-03-01,2025-03-01,quantile,wk inc covid hosp
11,0,0.01,9.72067949706182,2025-03-01,2025-03-01,quantile,wk inc covid hosp
12,0,0.01,96.47271195158238,2025-03-01,2025-03-01,quantile,wk inc covid hosp
13,0,0.01,99.65289178031337,2025-03-01,2025-03-01,quantile,wk inc covid hosp
15,0,0.01,3.4700764540344866,2025-03-01,2025-03-01,quantile,wk inc covid hosp
16,0,0.01,11.741284814476073,2025-03-01,2025-03-01,quantile,wk inc covid hosp
17,0,0.01,299.010119923886,2025-03-01,2025-03-01,quantile,wk inc covid hosp
18,0,0.01,184.44247528910455,2025-03-01,2025-03-01,quantile,wk inc covid hosp
19,0,0.01,32.60642347749298,2025-03-01,2025-03-01,quantile,wk inc covid hosp
20,0,0.01,38.4094824656571,2025-03-01,2025-03-01,quantile,wk inc covid hosp
21,0,0.01,88.38722972530577,2025-03-01,2025-03-01,quantile,wk inc covid hosp
22,0,0.01,80.0129899626587,2025-03-01,2025-03-01,quantile,wk inc covid hosp
23,0,0.01,5.535043458765461,2025-03-01,2025-03-01,quantile,wk inc covid hosp
24,0,0.01,109.83971610205002,2025-03-01,2025-03-01,quantile,wk inc covid hosp
25,0,0.01,135.18574042479048,2025-03-01,2025-03-01,quantile,wk inc covid hosp
26,0,0.01,198.0461462915884,2025-03-01,2025-03-01,quantile,wk inc covid hosp
27,0,0.01,64.0316887346,2025-03-01,2025-03-01,quantile,wk inc covid hosp
28,0,0.01,29.23015377728242,2025-03-01,2025-03-01,quantile,wk inc covid hosp
29,0,0.01,94.49631895578037,2025-03-01,2025-03-01,quantile,wk inc covid hosp
30,0,0.01,7.925411074763947,2025-03-01,2025-03-01,quantile,wk inc covid hosp
31,0,0.01,25.72923315816678,2025-03-01,2025-03-01,quantile,wk inc covid hosp
32,0,0.01,12.858480264231616,2025-03-01,2025-03-01,quantile,wk inc covid hosp
33,0,0.01,7.782118465719931,2025-03-01,2025-03-01,quantile,wk inc covid hosp
34,0,0.01,170.12812981975296,2025-03-01,2025-03-01,quantile,wk inc covid hosp
35,0,0.01,19.853504595570676,2025-03-01,2025-03-01,quantile,wk inc covid hosp
36,0,0.01,431.5792970837088,2025-03-01,2025-03-01,quantile,wk inc covid hosp
37,0,0.01,210.8922088624337,2025-03-01,2025-03-01,quantile,wk inc covid hosp
38,0,0.01,14.706654711210236,2025-03-01,2025-03-01,quantile,wk inc covid hosp
39,0,0.01,297.8584387112962,2025-03-01,2025-03-01,quantile,wk inc covid hosp
40,0,0.01,39.02095269186834,2025-03-01,2025-03-01,quantile,wk inc covid hosp
41,0,0.01,29.43283402982765,2025-03-01,2025-03-01,quantile,wk inc covid hosp
42,0,0.01,513.0632050134641,2025-03-01,2025-03-01,quantile,wk inc covid hosp
44,0,0.01,4.694732805028361,2025-03-01,2025-03-01,quantile,wk inc covid hosp
45,0,0.01,67.62135435040418,2025-03-01,2025-03-01,quantile,wk inc covid hosp
46,0,0.01,16.328619799379958,2025-03-01,2025-03-01,quantile,wk inc covid hosp
47,0,0.01,112.4759131083054,2025-03-01,2025-03-01,quantile,wk inc covid hosp
48,0,0.01,260.04209278351976,2025-03-01,2025-03-01,quantile,wk inc covid hosp
49,0,0.01,27.669629312513386,2025-03-01,2025-03-01,quantile,wk inc covid hosp
50,0,0.01,2.932407857798485,2025-03-01,2025-03-01,quantile,wk inc covid hosp
51,0,0.01,105.33372365653652,2025-03-01,2025-03-01,quantile,wk inc covid hosp
53,0,0.01,123.11005254689157,2025-03-01,2025-03-01,quantile,wk inc covid hosp
54,0,0.01,59.38384973861486,2025-03-01,2025-03-01,quantile,wk inc covid hosp
55,0,0.01,109.62117579776043,2025-03-01,2025-03-01,quantile,wk inc covid hosp
56,0,0.01,2.794666620746858,2025-03-01,2025-03-01,quantile,wk inc covid hosp
72,0,0.01,1.2582495180696434,2025-03-01,2025-03-01,quantile,wk inc covid hosp
US,0,0.01,6500.751718693457,2025-03-01,2025-03-01,quantile,wk inc covid hosp
01,0,0.025,115.84375489662973,2025-03-01,2025-03-01,quantile,wk inc covid hosp
02,0,0.025,2.7939881814760446,2025-03-01,2025-03-01,quantile,wk inc covid hosp
04,0,0.025,137.8931960925711,2025-03-01,2025-03-01,quantile,wk inc covid hosp
05,0,0.025,27.35703414969273,2025-03-01,2025-03-01,quantile,wk inc covid hosp
06,0,0.025,462.6044358291738,2025-03-01,2025-03-01,quantile,wk inc covid hosp
08,0,0.025,54.29348002458804,2025-03-01,2025-03-01,quantile,wk inc covid hosp
09,0,0.025,57.60611109053494,2025-03-01,2025-03-01,quantile,wk inc covid hosp
10,0,0.025,8.135606641721767,2025-03-01,2025-03-01,quantile,wk inc covid hosp
11,0,0.025,12.464325278308346,2025-03-01,2025-03-01,quantile,wk inc covid hosp
12,0,0.025,120.60181537552813,2025-03-01,2025-03-01,quantile,wk inc covid hosp
13,0,0.025,107.9174930970486,2025-03-01,2025-03-01,quantile,wk inc covid hosp
15,0,0.025,4.893654470098471,2025-03-01,2025-03-01,quantile,wk inc covid hosp
16,0,0.025,13.605259140471926,2025-03-01,2025-03-01,quantile,wk inc covid hosp
17,0,0.025,315.71517906486815,2025-03-01,2025-03-01,quantile,wk inc covid hosp
18,0,0.025,197.4797368543913,2025-03-01,2025-03-01,quantile,wk inc covid hosp
19,0,0.025,38.932996743077574,2025-03-01,2025-03-01,quantile,wk inc covid hosp
20,0,0.025,43.28112249134274,2025-03-01,2025-03-01,quantile,wk inc covid hosp
21,0,0.025,103.40072798155575,2025-03-01,2025-03-01,quantile,wk inc covid hosp
22,0,0.025,89.49829454335578,2025-03-01,2025-03-01,quantile,wk inc covid hosp
23,0,0.025,6.620448124528104,2025-03-01,2025-03-01,quantile,wk inc covid hosp
24,0,0.025,118.2676453211291,2025-03-01,2025-03-01,quantile,wk inc covid hosp
25,0,0.025,146.48438783411237,2025-03-01,2025-03-01,quantile,wk inc covid hosp
26,0,0.025,221.24388090411657,2025-03-01,2025-03-01,quantile,wk inc covid hosp
27,0,0.025,69.73908001049725,2025-03-01,2025-03-01,quantile,wk inc covid hosp
28,0,0.025,34.190000264039895,2025-03-01,2025-03-01,quantile,wk inc covid hosp
29,0,0.025,105.13639200227709,2025-03-01,2025-03-01,quantile,wk inc covid hosp
