location,horizon,output_type_id,value,target_end_date,reference_date,output_type,target
01,0,0.01,30.79773516698174,2025-08-02,2025-08-02,quantile,wk inc covid hosp
02,0,0.01,2.6244860508875525,2025-08-02,2025-08-02,quantile,wk inc covid hosp
04,0,0.01,25.997409492632585,2025-08-02,2025-08-02,quantile,wk inc covid hosp
05,0,0.01,3.291897626899702,2025-08-02,2025-08-02,quantile,wk inc covid hosp
06,0,0.01,489.2345544234325,2025-08-02,2025-08-02,quantile,wk inc covid hosp
08,0,0.01,14.273573649297804,2025-08-02,2025-08-02,quantile,wk inc covid hosp
09,0,0.01,0.0,2025-08-02,2025-08-02,quantile,wk inc covid hosp
10,0,0.01,0.0,2025-08-02,2025-08-02,quantile,wk inc covid hosp
11,0,0.01,0.0,2025-08-02,2025-08-02,quantile,wk inc covid hosp
12,0,0.01,523.3573692112258,2025-08-02,2025-08-02,quantile,wk inc covid hosp
13,0,0.01,94.3254555429205,2025-08-02,2025-08-02,quantile,wk inc covid hosp
15,0,0.01,22.457396356577533,2025-08-02,2025-08-02,quantile,wk inc covid hosp
16,0,0.01,1.1849281564397938,2025-08-02,2025-08-02,quantile,wk inc covid hosp
17,0,0.01,52.67325685303128,2025-08-02,2025-08-02,quantile,wk inc covid hosp
18,0,0.01,12.56017471150242,2025-08-02,2025-08-02,quantile,wk inc covid hosp
19,0,0.01,0.0,2025-08-02,2025-08-02,quantile,wk inc covid hosp
20,0,0.01,0.043330994560355766,2025-08-02,2025-08-02,quantile,wk inc covid hosp
21,0,0.01,3.746507862570447,2025-08-02,2025-08-02,quantile,wk inc covid hosp
22,0,0.01,42.31931884072782,2025-08-02,2025-08-02,quantile,wk inc covid hosp
23,0,0.01,0.7683723265852308,2025-08-02,2025-08-02,quantile,wk inc covid hosp
24,0,0.01,43.257633485636276,2025-08-02,2025-08-02,quantile,wk inc covid hosp
25,0,0.01,35.96425961665083,2025-08-02,2025-08-02,quantile,wk inc covid hosp
26,0,0.01,3.611045511486049,2025-08-02,2025-08-02,quantile,wk inc covid hosp
27,0,0.01,12.248988627393958,2025-08-02,2025-08-02,quantile,wk inc covid hosp
28,0,0.01,7.807168738037023,2025-08-02,2025-08-02,quantile,wk inc covid hosp
29,0,0.01,9.95152220481174,2025-08-02,2025-08-02,quantile,wk inc covid hosp
30,0,0.01,0.0,2025-08-02,2025-08-02,quantile,wk inc covid hosp
31,0,0.01,2.9100119343996775,2025-08-02,2025-08-02,quantile,wk inc covid hosp
32,0,0.01,8.172655402703324,2025-08-02,2025-08-02,quantile,wk inc covid hosp
33,0,0.01,0.42190344885794917,2025-08-02,2025-08-02,quantile,wk inc covid hosp
34,0,0.01,56.073245593775,2025-08-02,2025-08-02,quantile,wk inc covid hosp
35,0,0.01,7.557727802250803,2025-08-02,2025-08-02,quantile,wk inc covid hosp
36,0,0.01,145.33611525668104,2025-08-02,2025-08-02,quantile,wk inc covid hosp
37,0,0.01,70.62708077286685,2025-08-02,2025-08-02,quantile,wk inc covid hosp
38,0,0.01,1.9183229241651845,2025-08-02,2025-08-02,quantile,wk inc covid hosp
39,0,0.01,37.83201449230136,2025-08-02,2025-08-02,quantile,wk inc covid hosp
40,0,0.01,11.055069430474713,2025-08-02,2025-08-02,quantile,wk inc covid hosp
41,0,0.01,20.732443334529606,2025-08-02,2025-08-02,quantile,wk inc covid hosp
