location,horizon,output_type_id,value,target_end_date,reference_date,output_type,target
01,0,0.01,140.59379266081476,2025-03-15,2025-03-15,quantile,wk inc covid hosp
02,0,0.01,4.16227248638709,2025-03-15,2025-03-15,quantile,wk inc covid hosp
04,0,0.01,107.3189239679634,2025-03-15,2025-03-15,quantile,wk inc covid hosp
05,0,0.01,29.079978033408473,2025-03-15,2025-03-15,quantile,wk inc covid hosp
06,0,0.01,348.8944986520537,2025-03-15,2025-03-15,quantile,wk inc covid hosp
08,0,0.01,41.79057598901666,2025-03-15,2025-03-15,quantile,wk inc covid hosp
09,0,0.01,25.593543199460143,2025-03-15,2025-03-15,quantile,wk inc covid hosp
10,0,0.01,11.842852265152999,2025-03-15,2025-03-15,quantile,wk inc covid hosp
11,0,0.01,10.429719204716392,2025-03-15,2025-03-15,quantile,wk inc covid hosp
12,0,0.01,119.50785375909877,2025-03-15,2025-03-15,quantile,wk inc covid hosp
13,0,0.01,159.4238542814573,2025-03-15,2025-03-15,quantile,wk inc covid hosp
15,0,0.01,4.087422021770616,2025-03-15,2025-03-15,quantile,wk inc covid hosp
16,0,0.01,14.225572393399217,2025-03-15,2025-03-15,quantile,wk inc covid hosp
17,0,0.01,261.27668078759837,2025-03-15,2025-03-15,quantile,wk inc covid hosp
18,0,0.01,118.61328180879518,2025-03-15,2025-03-15,quantile,wk inc covid hosp
19,0,0.01,27.440937954121782,2025-03-15,2025-03-15,quantile,wk inc covid hosp
20,0,0.01,43.8868219977041,2025-03-15,2025-03-15,quantile,wk inc covid hosp
21,0,0.01,76.60587816016626,2025-03-15,2025-03-15,quantile,wk inc covid hosp
22,0,0.01,82.5826337642089,2025-03-15,2025-03-15,quantile,wk inc covid hosp
23,0,0.01,4.394634206206577,2025-03-15,2025-03-15,quantile,wk inc covid hosp
24,0,0.01,66.49285191231239,2025-03-15,2025-03-15,quantile,wk inc covid hosp
25,0,0.01,124.18812392999337,2025-03-15,2025-03-15,quantile,wk inc covid hosp
26,0,0.01,128.22355908595912,2025-03-15,2025-03-15,quantile,wk inc covid hosp
27,0,0.01,54.72779433363576,2025-03-15,2025-03-15,quantile,wk inc covid hosp
28,0,0.01,46.6712328575885,2025-03-15,2025-03-15,quantile,wk inc covid hosp
29,0,0.01,78.53476472656958,2025-03-15,2025-03-15,quantile,wk inc covid hosp
30,0,0.01,4.079130006587811,2025-03-15,2025-03-15,quantile,wk inc covid hosp
31,0,0.01,13.595078685406492,2025-03-15,2025-03-15,quantile,wk inc covid hosp
32,0,0.01,8.451560163626443,2025-03-15,2025-03-15,quantile,wk inc covid hosp
33,0,0.01,12.31740583209628,2025-03-15,2025-03-15,quantile,wk inc covid hosp
34,0,0.01,160.64085334794657,2025-03-15,2025-03-15,quantile,wk inc covid hosp
35,0,0.01,6.445343112997537,2025-03-15,2025-03-15,quantile,wk inc covid hosp
36,0,0.01,426.9689262904997,2025-03-15,2025-03-15,quantile,wk inc covid hosp
37,0,0.01,211.1238181850032,2025-03-15,2025-03-15,quantile,wk inc covid hosp
38,0,0.01,11.86494199366447,2025-03-15,2025-03-15,quantile,wk inc covid hosp
39,0,0.01,249.25048557445552,2025-03-15,2025-03-15,quantile,wk inc covid hosp
40,0,0.01,29.56064198091703,2025-03-15,2025-03-15,quantile,wk inc covid hosp
41,0,0.01,22.910045564252982,2025-03-15,2025-03-15,quantile,wk inc covid hosp
42,0,0.01,361.0876298531168,2025-03-15,2025-03-15,quantile,wk inc covid hosp
44,0,0.01,4.893788367572712,2025-03-15,2025-03-15,quantile,wk inc covid hosp
45,0,0.01,118.83982697410548,2025-03-15,2025-03-15,quantile,wk inc covid hosp
46,0,0.01,5.00228764045196,2025-03-15,2025-03-15,quantile,wk inc covid hosp
47,0,0.01,147.83467636173913,2025-03-15,2025-03-15,quantile,wk inc covid hosp
48,0,0.01,291.17736432428705,2025-03-15,2025-03-15,quantile,wk inc covid hosp
49,0,0.01,26.034151572133727,2025-03-15,2025-03-15,quantile,wk inc covid hosp
50,0,0.01,1.435371048010074,2025-03-15,2025-03-15,quantile,wk inc covid hosp
51,0,0.01,125.06610427420212,2025-03-15,2025-03-15,quantile,wk inc covid hosp
