location,horizon,output_type_id,value,target_end_date,reference_date,output_type,target
01,0,0.01,27.5255543271643,2025-12-13,2025-12-13,quantile,wk inc covid hosp
02,0,0.01,0.0,2025-12-13,2025-12-13,quantile,wk inc covid hosp
04,0,0.01,19.134320805983734,2025-12-13,2025-12-13,quantile,wk inc covid hosp
05,0,0.01,5.8567160220202,2025-12-13,2025-12-13,quantile,wk inc covid hosp
06,0,0.01,121.96055426877673,2025-12-13,2025-12-13,quantile,wk inc covid hosp
08,0,0.01,32.56189929186213,2025-12-13,2025-12-13,quantile,wk inc covid hosp
09,0,0.01,0.0,2025-12-13,2025-12-13,quantile,wk inc covid hosp
10,0,0.01,13.390894357162457,2025-12-13,2025-12-13,quantile,wk inc covid hosp
11,0,0.01,0.0,2025-12-13,2025-12-13,quantile,wk inc covid hosp
12,0,0.01,22.551952847167865,2025-12-13,2025-12-13,quantile,wk inc covid hosp
13,0,0.01,17.32346657650074,2025-12-13,2025-12-13,quantile,wk inc covid hosp
15,0,0.01,0.0,2025-12-13,2025-12-13,quantile,wk inc covid hosp
16,0,0.01,1.6123637737261214,2025-12-13,2025-12-13,quantile,wk inc covid hosp
17,0,0.01,152.05134222667263,2025-12-13,2025-12-13,quantile,wk inc covid hosp
18,0,0.01,103.66935533678284,2025-12-13,2025-12-13,quantile,wk inc covid hosp
19,0,0.01,18.4696354293408,2025-12-13,2025-12-13,quantile,wk inc covid hosp
20,0,0.01,13.687350939949901,2025-12-13,2025-12-13,quantile,wk inc covid hosp
21,0,0.01,30.167153718436477,2025-12-13,2025-12-13,quantile,wk inc covid hosp
22,0,0.01,12.8111574721996,2025-12-13,2025-12-13,quantile,wk inc covid hosp
23,0,0.01,4.430936668511286,2025-12-13,2025-12-13,quantile,wk inc covid hosp
24,0,0.01,15.409714580977566,2025-12-13,2025-12-13,quantile,wk inc covid hosp
25,0,0.01,69.44855274689101,2025-12-13,2025-12-13,quantile,wk inc covid hosp
26,0,0.01,42.500764456975645,2025-12-13,2025-12-13,quantile,wk inc covid hosp
27,0,0.01,42.03808319737266,2025-12-13,2025-12-13,quantile,wk inc covid hosp
28,0,0.01,20.923236598107064,2025-12-13,2025-12-13,quantile,wk inc covid hosp
29,0,0.01,36.46216621145095,2025-12-13,2025-12-13,quantile,wk inc covid hosp
30,0,0.01,2.3492169295381116,2025-12-13,2025-12-13,quantile,wk inc covid hosp
31,0,0.01,2.5269887002734426,2025-12-13,2025-12-13,quantile,wk inc covid hosp
32,0,0.01,3.0226936684288797,2025-12-13,2025-12-13,quantile,wk inc covid hosp
33,0,0.01,12.780658754048936,2025-12-13,2025-12-13,quantile,wk inc covid hosp
34,0,0.01,66.87053417466592,2025-12-13,2025-12-13,quantile,wk inc covid hosp
35,0,0.01,40.18878205641295,2025-12-13,2025-12-13,quantile,wk inc covid hosp
36,0,0.01,180.654278547555,2025-12-13,2025-12-13,quantile,wk inc covid hosp
37,0,0.01,41.52935730154133,2025-12-13,2025-12-13,quantile,wk inc covid hosp
