location,horizon,output_type_id,value,target_end_date,reference_date,output_type,target
01,0,0.01,57.23063866813506,2025-04-12,2025-04-12,quantile,wk inc covid hosp
02,0,0.01,0.0,2025-04-12,2025-04-12,quantile,wk inc covid hosp
04,0,0.01,76.5308706107234,2025-04-12,2025-04-12,quantile,wk inc covid hosp
05,0,0.01,20.488192571548954,2025-04-12,2025-04-12,quantile,wk inc covid hosp
06,0,0.01,287.9401413050072,2025-04-12,2025-04-12,quantile,wk inc covid hosp
08,0,0.01,28.410557063915572,2025-04-12,2025-04-12,quantile,wk inc covid hosp
09,0,0.01,17.91152530900201,2025-04-12,2025-04-12,quantile,wk inc covid hosp
10,0,0.01,6.349179279129817,2025-04-12,2025-04-12,quantile,wk inc covid hosp
11,0,0.01,11.8673282881972,2025-04-12,2025-04-12,quantile,wk inc covid hosp
12,0,0.01,111.9422627937726,2025-04-12,2025-04-12,quantile,wk inc covid hosp
13,0,0.01,80.83735711586036,2025-04-12,2025-04-12,quantile,wk inc covid hosp
15,0,0.01,3.138908294514936,2025-04-12,2025-04-12,quantile,wk inc covid hosp
16,0,0.01,11.688819928117882,2025-04-12,2025-04-12,quantile,wk inc covid hosp
17,0,0.01,158.63636025268207,2025-04-12,2025-04-12,quantile,wk inc covid hosp
18,0,0.01,61.35799169918015,2025-04-12,2025-04-12,quantile,wk inc covid hosp
19,0,0.01,14.321771489707727,2025-04-12,2025-04-12,quantile,wk inc covid hosp
20,0,0.01,10.705781743656622,2025-04-12,2025-04-12,quantile,wk inc covid hosp
21,0,0.01,35.999413245337315,2025-04-12,2025-04-12,quantile,wk inc covid hosp
22,0,0.01,57.87506192701019,2025-04-12,2025-04-12,quantile,wk inc covid hosp
23,0,0.01,0.0,2025-04-12,2025-04-12,quantile,wk inc covid hosp
24,0,0.01,59.54660755525631,2025-04-12,2025-04-12,quantile,wk inc covid hosp
25,0,0.01,69.7072699585619,2025-04-12,2025-04-12,quantile,wk inc covid hosp
26,0,0.01,105.49474916831993,2025-04-12,2025-04-12,quantile,wk inc covid hosp
27,0,0.01,38.80231023529078,2025-04-12,2025-04-12,quantile,wk inc covid hosp
28,0,0.01,26.60662121136887,2025-04-12,2025-04-12,quantile,wk inc covid hosp
29,0,0.01,56.433522893297585,2025-04-12,2025-04-12,quantile,wk inc covid hosp
30,0,0.01,1.4408868071010656,2025-04-12,2025-04-12,quantile,wk inc covid hosp
