location,horizon,output_type_id,value,target_end_date,reference_date,output_type,target
01,0,0.01,20.82548602285845,2025-11-22,2025-11-22,quantile,wk inc covid hosp
02,0,0.01,0.0,2025-11-22,2025-11-22,quantile,wk inc covid hosp
04,0,0.01,27.018183962544484,2025-11-22,2025-11-22,quantile,wk inc covid hosp
05,0,0.01,6.0412050522315575,2025-11-22,2025-11-22,quantile,wk inc covid hosp
06,0,0.01,139.18979712866582,2025-11-22,2025-11-22,quantile,wk inc covid hosp
08,0,0.01,10.58233789364073,2025-11-22,2025-11-22,quantile,wk inc covid hosp
09,0,0.01,4.7632357681401345,2025-11-22,2025-11-22,quantile,wk inc covid hosp
10,0,0.01,13.903573414018316,2025-11-22,2025-11-22,quantile,wk inc covid hosp
11,0,0.01,0.0,2025-11-22,2025-11-22,quantile,wk inc covid hosp
12,0,0.01,37.993411319359026,2025-11-22,2025-11-22,quantile,wk inc covid hosp
13,0,0.01,17.29641161635381,2025-11-22,2025-11-22,quantile,wk inc covid hosp
15,0,0.01,0.0,2025-11-22,2025-11-22,quantile,wk inc covid hosp
16,0,0.01,0.0,2025-11-22,2025-11-22,quantile,wk inc covid hosp
17,0,0.01,52.88161313378568,2025-11-22,2025-11-22,quantile,wk inc covid hosp
18,0,0.01,55.24494566412706,2025-11-22,2025-11-22,quantile,wk inc covid hosp
19,0,0.01,4.635601917670598,2025-11-22,2025-11-22,quantile,wk inc covid hosp
20,0,0.01,11.63796281120753,2025-11-22,2025-11-22,quantile,wk inc covid hosp
21,0,0.01,14.381692029300167,2025-11-22,2025-11-22,quantile,wk inc covid hosp
22,0,0.01,9.681659305680869,2025-11-22,2025-11-22,quantile,wk inc covid hosp
23,0,0.01,0.0,2025-11-22,2025-11-22,quantile,wk inc covid hosp
24,0,0.01,5.957478015495013,2025-11-22,2025-11-22,quantile,wk inc covid hosp
25,0,0.01,34.50260686302789,2025-11-22,2025-11-22,quantile,wk inc covid hosp
26,0,0.01,32.4769853111374,2025-11-22,2025-11-22,quantile,wk inc covid hosp
27,0,0.01,16.092127575421404,2025-11-22,2025-11-22,quantile,wk inc covid hosp
