location,horizon,output_type_id,value,target_end_date,reference_date,output_type,target
01,0,0.01,23.932727149781087,2025-12-06,2025-12-06,quantile,wk inc covid hosp
02,0,0.01,0.0,2025-12-06,2025-12-06,quantile,wk inc covid hosp
04,0,0.01,30.51793749762551,2025-12-06,2025-12-06,quantile,wk inc covid hosp
05,0,0.01,2.9044714722846767,2025-12-06,2025-12-06,quantile,wk inc covid hosp
06,0,0.01,108.26982345301904,2025-12-06,2025-12-06,quantile,wk inc covid hosp
08,0,0.01,20.17024367334439,2025-12-06,2025-12-06,quantile,wk inc covid hosp
09,0,0.01,17.11139647009993,2025-12-06,2025-12-06,quantile,wk inc covid hosp
10,0,0.01,12.898075618430024,2025-12-06,2025-12-06,quantile,wk inc covid hosp
11,0,0.01,0.0,2025-12-06,2025-12-06,quantile,wk inc covid hosp
12,0,0.01,21.585126142654474,2025-12-06,2025-12-06,quantile,wk inc covid hosp
13,0,0.01,22.422099431307426,2025-12-06,2025-12-06,quantile,wk inc covid hosp
15,0,0.01,0.0,2025-12-06,2025-12-06,quantile,wk inc covid hosp
16,0,0.01,0.0,2025-12-06,2025-12-06,quantile,wk inc covid hosp
17,0,0.01,88.65574014921742,2025-12-06,2025-12-06,quantile,wk inc covid hosp
18,0,0.01,69.70016010951784,2025-12-06,2025-12-06,quantile,wk inc covid hosp
19,0,0.01,2.4933433458607657,2025-12-06,2025-12-06,quantile,wk inc covid hosp
20,0,0.01,7.924307078734833,2025-12-06,2025-12-06,quantile,wk inc covid hosp
21,0,0.01,29.508902238236164,2025-12-06,2025-12-06,quantile,wk inc covid hosp
22,0,0.01,18.891333375939087,2025-12-06,2025-12-06,quantile,wk inc covid hosp
23,0,0.01,0.1484232734794912,2025-12-06,2025-12-06,quantile,wk inc covid hosp
24,0,0.01,12.627574862382037,2025-12-06,2025-12-06,quantile,wk inc covid hosp
25,0,0.01,19.08872369623629,2025-12-06,2025-12-06,quantile,wk inc covid hosp
26,0,0.01,34.327267692424094,2025-12-06,2025-12-06,quantile,wk inc covid hosp
27,0,0.01,28.790275348071717,2025-12-06,2025-12-06,quantile,wk inc covid hosp
28,0,0.01,17.422743299562278,2025-12-06,2025-12-06,quantile,wk inc covid hosp
29,0,0.01,19.414210632940662,2025-12-06,2025-12-06,quantile,wk inc covid hosp
30,0,0.01,0.30519505010555537,2025-12-06,2025-12-06,quantile,wk inc covid hosp
31,0,0.01,5.071980436315677,2025-12-06,2025-12-06,quantile,wk inc covid hosp
32,0,0.01,0.0,2025-12-06,2025-12-06,quantile,wk inc covid hosp
33,0,0.01,8.010418227891773,2025-12-06,2025-12-06,quantile,wk inc covid hosp
34,0,0.01,46.65350668524817,2025-12-06,2025-12-06,quantile,wk inc covid hosp
35,0,0.01,31.658884666917842,2025-12-06,2025-12-06,quantile,wk inc covid hosp
36,0,0.01,149.42022522810075,2025-12-06,2025-12-06,quantile,wk inc covid hosp
37,0,0.01,44.59014440429104,2025-12-06,2025-12-06,quantile,wk inc covid hosp
38,0,0.01,2.8732838799272837,2025-12-06,2025-12-06,quantile,wk inc covid hosp
39,0,0.01,122.85390250422327,2025-12-06,2025-12-06,quantile,wk inc covid hosp
40,0,0.01,4.451661039899591,2025-12-06,2025-12-06,quantile,wk inc covid hosp
41,0,0.01,4.306753995888817,2025-12-06,2025-12-06,quantile,wk inc covid hosp
42,0,0.01,141.79062937707056,2025-12-06,2025-12-06,quantile,wk inc covid hosp
44,0,0.01,5.108714299260029,2025-12-06,2025-12-06,quantile,wk inc covid hosp
45,0,0.01,9.597998155751634,2025-12-06,2025-12-06,quantile,wk inc covid hosp
46,0,0.01,3.042535387503213,2025-12-06,2025-12-06,quantile,wk inc covid hosp
47,0,0.01,33.25723318216398,2025-12-06,2025-12-06,quantile,wk inc covid hosp
48,0,0.01,34.46614910933292,2025-12-06,2025-12-06,quantile,wk inc covid hosp
49,0,0.01,0.0,2025-12-06,2025-12-06,quantile,wk inc covid hosp
50,0,0.01,4.136243855590091,2025-12-06,2025-12-06,quantile,wk inc covid hosp
51,0,0.01,21.847301808107858,2025-12-06,2025-12-06,quantile,wk inc covid hosp
53,0,0.01,10.105273466505535,2025-12-06,2025-12-06,quantile,wk inc covid hosp
54,0,0.01,24.354792566993897,2025-12-06,2025-12-06,quantile,wk inc covid hosp
55,0,0.01,25.550232500609063,2025-12-06,2025-12-06,quantile,wk inc covid hosp
56,0,0.01,0.7199140233896376,2025-12-06,2025-12-06,quantile,wk inc covid hosp
72,0,0.01,0.0,2025-12-06,2025-12-06,quantile,wk inc covid hosp
US,0,0.01,2025.4441915697043,2025-12-06,2025-12-06,quantile,wk inc covid hosp
01,0,0.025,28.6768629634017,2025-12-06,2025-12-06,quantile,wk inc covid hosp
02,0,0.025,0.0,2025-12-06,2025-12-06,quantile,wk inc covid hosp
04,0,0.025,35.62300481590933,2025-12-06,2025-12-06,quantile,wk inc covid hosp
05,0,0.025,5.040336491837846,2025-12-06,2025-12-06,quantile,wk inc covid hosp
06,0,0.025,123.88789229097392,2025-12-06,2025-12-06,quantile,wk inc covid hosp
08,0,0.025,24.39950205369276,2025-12-06,2025-12-06,quantile,wk inc covid hosp
