location,horizon,output_type_id,value,target_end_date,reference_date,output_type,target
01,0,0.01,23.02046981294108,2025-11-29,2025-11-29,quantile,wk inc covid hosp
02,0,0.01,0.0,2025-11-29,2025-11-29,quantile,wk inc covid hosp
04,0,0.01,36.11293631090936,2025-11-29,2025-11-29,quantile,wk inc covid hosp
05,0,0.01,12.812833636237034,2025-11-29,2025-11-29,quantile,wk inc covid hosp
06,0,0.01,143.52774497307908,2025-11-29,2025-11-29,quantile,wk inc covid hosp
08,0,0.01,17.503720854376052,2025-11-29,2025-11-29,quantile,wk inc covid hosp
09,0,0.01,8.837995004988654,2025-11-29,2025-11-29,quantile,wk inc covid hosp
10,0,0.01,14.24596820019779,2025-11-29,2025-11-29,quantile,wk inc covid hosp
11,0,0.01,0.0,2025-11-29,2025-11-29,quantile,wk inc covid hosp
12,0,0.01,12.883561102214898,2025-11-29,2025-11-29,quantile,wk inc covid hosp
13,0,0.01,10.59589703543328,2025-11-29,2025-11-29,quantile,wk inc covid hosp
15,0,0.01,0.0,2025-11-29,2025-11-29,quantile,wk inc covid hosp
16,0,0.01,0.0,2025-11-29,2025-11-29,quantile,wk inc covid hosp
17,0,0.01,80.52042582044999,2025-11-29,2025-11-29,quantile,wk inc covid hosp
18,0,0.01,62.30864805242814,2025-11-29,2025-11-29,quantile,wk inc covid hosp
19,0,0.01,2.360542322124893,2025-11-29,2025-11-29,quantile,wk inc covid hosp
20,0,0.01,4.758036733695972,2025-11-29,2025-11-29,quantile,wk inc covid hosp
21,0,0.01,25.268464753890726,2025-11-29,2025-11-29,quantile,wk inc covid hosp
22,0,0.01,27.40396846470457,2025-11-29,2025-11-29,quantile,wk inc covid hosp
23,0,0.01,0.0,2025-11-29,2025-11-29,quantile,wk inc covid hosp
24,0,0.01,13.680634334550883,2025-11-29,2025-11-29,quantile,wk inc covid hosp
25,0,0.01,32.114546508861345,2025-11-29,2025-11-29,quantile,wk inc covid hosp
