location,horizon,output_type_id,value,target_end_date,reference_date,output_type,target
01,0,0.01,96.26235163898363,2024-12-28,2024-12-28,quantile,wk inc covid hosp
02,0,0.01,1.351743660180852,2024-12-28,2024-12-28,quantile,wk inc covid hosp
04,0,0.01,52.21016615501556,2024-12-28,2024-12-28,quantile,wk inc covid hosp
05,0,0.01,25.660396195799148,2024-12-28,2024-12-28,quantile,wk inc covid hosp
06,0,0.01,499.37909720928235,2024-12-28,2024-12-28,quantile,wk inc covid hosp
08,0,0.01,82.23678517285137,2024-12-28,2024-12-28,quantile,wk inc covid hosp
09,0,0.01,41.86319405987045,2024-12-28,2024-12-28,quantile,wk inc covid hosp
10,0,0.01,19.668170047665026,2024-12-28,2024-12-28,quantile,wk inc covid hosp
11,0,0.01,2.16416020507695,2024-12-28,2024-12-28,quantile,wk inc covid hosp
12,0,0.01,119.91388496899454,2024-12-28,2024-12-28,quantile,wk inc covid hosp
13,0,0.01,95.94710510830382,2024-12-28,2024-12-28,quantile,wk inc covid hosp
15,0,0.01,2.079671570405191,2024-12-28,2024-12-28,quantile,wk inc covid hosp
16,0,0.01,17.373543050720635,2024-12-28,2024-12-28,quantile,wk inc covid hosp
17,0,0.01,380.9539476201556,2024-12-28,2024-12-28,quantile,wk inc covid hosp
18,0,0.01,227.56395672817257,2024-12-28,2024-12-28,quantile,wk inc covid hosp
19,0,0.01,41.17920137917093,2024-12-28,2024-12-28,quantile,wk inc covid hosp
20,0,0.01,65.88186440872704,2024-12-28,2024-12-28,quantile,wk inc covid hosp
21,0,0.01,104.07618026920545,2024-12-28,2024-12-28,quantile,wk inc covid hosp
22,0,0.01,62.59300360131328,2024-12-28,2024-12-28,quantile,wk inc covid hosp
23,0,0.01,5.811826455026835,2024-12-28,2024-12-28,quantile,wk inc covid hosp
24,0,0.01,45.66368426698764,2024-12-28,2024-12-28,quantile,wk inc covid hosp
25,0,0.01,236.12901291688428,2024-12-28,2024-12-28,quantile,wk inc covid hosp
26,0,0.01,209.46699621264588,2024-12-28,2024-12-28,quantile,wk inc covid hosp
27,0,0.01,254.78447724620875,2024-12-28,2024-12-28,quantile,wk inc covid hosp
28,0,0.01,20.012010414790705,2024-12-28,2024-12-28,quantile,wk inc covid hosp
29,0,0.01,113.14755832891393,2024-12-28,2024-12-28,quantile,wk inc covid hosp
30,0,0.01,3.909355627030314,2024-12-28,2024-12-28,quantile,wk inc covid hosp
31,0,0.01,27.541438319907165,2024-12-28,2024-12-28,quantile,wk inc covid hosp
32,0,0.01,30.009366021464913,2024-12-28,2024-12-28,quantile,wk inc covid hosp
33,0,0.01,11.164016829720083,2024-12-28,2024-12-28,quantile,wk inc covid hosp
34,0,0.01,151.32428179740785,2024-12-28,2024-12-28,quantile,wk inc covid hosp
35,0,0.01,26.590895199862914,2024-12-28,2024-12-28,quantile,wk inc covid hosp
36,0,0.01,427.4767363356714,2024-12-28,2024-12-28,quantile,wk inc covid hosp
37,0,0.01,132.61546792688205,2024-12-28,2024-12-28,quantile,wk inc covid hosp
38,0,0.01,8.16017323566703,2024-12-28,2024-12-28,quantile,wk inc covid hosp
39,0,0.01,455.27140670593565,2024-12-28,2024-12-28,quantile,wk inc covid hosp
40,0,0.01,55.76748156181967,2024-12-28,2024-12-28,quantile,wk inc covid hosp
41,0,0.01,30.604577040531915,2024-12-28,2024-12-28,quantile,wk inc covid hosp
42,0,0.01,262.4785090987229,2024-12-28,2024-12-28,quantile,wk inc covid hosp
44,0,0.01,11.988290402531137,2024-12-28,2024-12-28,quantile,wk inc covid hosp
45,0,0.01,70.98173046461021,2024-12-28,2024-12-28,quantile,wk inc covid hosp
46,0,0.01,8.356988394539586,2024-12-28,2024-12-28,quantile,wk inc covid hosp
47,0,0.01,79.51801625120704,2024-12-28,2024-12-28,quantile,wk inc covid hosp
48,0,0.01,185.37309359952215,2024-12-28,2024-12-28,quantile,wk inc covid hosp
49,0,0.01,25.771155401521334,2024-12-28,2024-12-28,quantile,wk inc covid hosp
50,0,0.01,1.5404430453095912,2024-12-28,2024-12-28,quantile,wk inc covid hosp
51,0,0.01,114.9820600268979,2024-12-28,2024-12-28,quantile,wk inc covid hosp
53,0,0.01,43.952932857446385,2024-12-28,2024-12-28,quantile,wk inc covid hosp
54,0,0.01,58.81140155650036,2024-12-28,2024-12-28,quantile,wk inc covid hosp
55,0,0.01,163.88611361661467,2024-12-28,2024-12-28,quantile,wk inc covid hosp
56,0,0.01,3.535354280236429,2024-12-28,2024-12-28,quantile,wk inc covid hosp
72,0,0.01,0.0,2024-12-28,2024-12-28,quantile,wk inc covid hosp
US,0,0.01,6710.7158001100115,2024-12-28,2024-12-28,quantile,wk inc covid hosp
01,0,0.025,103.52429401597368,2024-12-28,2024-12-28,quantile,wk inc covid hosp
02,0,0.025,2.1522210663148678,2024-12-28,2024-12-28,quantile,wk inc covid hosp
04,0,0.025,62.19757984952665,2024-12-28,2024-12-28,quantile,wk inc covid hosp
05,0,0.025,31.351237406119438,2024-12-28,2024-12-28,quantile,wk inc covid hosp
06,0,0.025,541.2825926218383,2024-12-28,2024-12-28,quantile,wk inc covid hosp
08,0,0.025,91.85640028963205,2024-12-28,2024-12-28,quantile,wk inc covid hosp
09,0,0.025,48.38549104236967,2024-12-28,2024-12-28,quantile,wk inc covid hosp
10,0,0.025,21.847256634359468,2024-12-28,2024-12-28,quantile,wk inc covid hosp
11,0,0.025,3.745731747600964,2024-12-28,2024-12-28,quantile,wk inc covid hosp
12,0,0.025,152.7534311848637,2024-12-28,2024-12-28,quantile,wk inc covid hosp
13,0,0.025,105.65327595596982,2024-12-28,2024-12-28,quantile,wk inc covid hosp
15,0,0.025,3.0667335051675693,2024-12-28,2024-12-28,quantile,wk inc covid hosp
16,0,0.025,19.44833601045269,2024-12-28,2024-12-28,quantile,wk inc covid hosp
17,0,0.025,403.07215351063616,2024-12-28,2024-12-28,quantile,wk inc covid hosp
