location,horizon,output_type_id,value,target_end_date,reference_date,output_type,target
01,0,0.01,25.36675461800568,2025-06-07,2025-06-07,quantile,wk inc covid hosp
02,0,0.01,1.2118483313860493,2025-06-07,2025-06-07,quantile,wk inc covid hosp
04,0,0.01,24.136424197702155,2025-06-07,2025-06-07,quantile,wk inc covid hosp
05,0,0.01,0.0,2025-06-07,2025-06-07,quantile,wk inc covid hosp
06,0,0.01,476.0913787854803,2025-06-07,2025-06-07,quantile,wk inc covid hosp
08,0,0.01,9.651484990712662,2025-06-07,2025-06-07,quantile,wk inc covid hosp
09,0,0.01,0.46610544810067606,2025-06-07,2025-06-07,quantile,wk inc covid hosp
10,0,0.01,0.010361274154822447,2025-06-07,2025-06-07,quantile,wk inc covid hosp
11,0,0.01,0.5517834592673558,2025-06-07,2025-06-07,quantile,wk inc covid hosp
12,0,0.01,119.10707400547669,2025-06-07,2025-06-07,quantile,wk inc covid hosp
13,0,0.01,29.771230053749978,2025-06-07,2025-06-07,quantile,wk inc covid hosp
15,0,0.01,7.857360750497872,2025-06-07,2025-06-07,quantile,wk inc covid hosp
16,0,0.01,2.002415090942328,2025-06-07,2025-06-07,quantile,wk inc covid hosp
17,0,0.01,35.148593370821644,2025-06-07,2025-06-07,quantile,wk inc covid hosp
18,0,0.01,14.318059085295282,2025-06-07,2025-06-07,quantile,wk inc covid hosp
19,0,0.01,0.0,2025-06-07,2025-06-07,quantile,wk inc covid hosp
20,0,0.01,0.3140676787511954,2025-06-07,2025-06-07,quantile,wk inc covid hosp
21,0,0.01,0.9859584894811259,2025-06-07,2025-06-07,quantile,wk inc covid hosp
22,0,0.01,11.479219377543679,2025-06-07,2025-06-07,quantile,wk inc covid hosp
23,0,0.01,0.0,2025-06-07,2025-06-07,quantile,wk inc covid hosp
24,0,0.01,23.47939558264488,2025-06-07,2025-06-07,quantile,wk inc covid hosp
25,0,0.01,66.73841430191906,2025-06-07,2025-06-07,quantile,wk inc covid hosp
26,0,0.01,38.02129367009444,2025-06-07,2025-06-07,quantile,wk inc covid hosp
27,0,0.01,17.259027880286617,2025-06-07,2025-06-07,quantile,wk inc covid hosp
28,0,0.01,4.027123489280484,2025-06-07,2025-06-07,quantile,wk inc covid hosp
29,0,0.01,0.4922578335064713,2025-06-07,2025-06-07,quantile,wk inc covid hosp
30,0,0.01,0.0,2025-06-07,2025-06-07,quantile,wk inc covid hosp
31,0,0.01,0.0,2025-06-07,2025-06-07,quantile,wk inc covid hosp
32,0,0.01,7.560678165236499,2025-06-07,2025-06-07,quantile,wk inc covid hosp
33,0,0.01,0.0,2025-06-07,2025-06-07,quantile,wk inc covid hosp
34,0,0.01,50.76212572231409,2025-06-07,2025-06-07,quantile,wk inc covid hosp
35,0,0.01,0.0,2025-06-07,2025-06-07,quantile,wk inc covid hosp
36,0,0.01,133.2564169828263,2025-06-07,2025-06-07,quantile,wk inc covid hosp
37,0,0.01,39.80415947022563,2025-06-07,2025-06-07,quantile,wk inc covid hosp
38,0,0.01,0.999155376355077,2025-06-07,2025-06-07,quantile,wk inc covid hosp
39,0,0.01,17.25228788076759,2025-06-07,2025-06-07,quantile,wk inc covid hosp
40,0,0.01,0.0,2025-06-07,2025-06-07,quantile,wk inc covid hosp
41,0,0.01,18.098280682680514,2025-06-07,2025-06-07,quantile,wk inc covid hosp
42,0,0.01,28.6405644867167,2025-06-07,2025-06-07,quantile,wk inc covid hosp
44,0,0.01,0.9542619697592194,2025-06-07,2025-06-07,quantile,wk inc covid hosp
45,0,0.01,12.703868957236471,2025-06-07,2025-06-07,quantile,wk inc covid hosp
46,0,0.01,0.0,2025-06-07,2025-06-07,quantile,wk inc covid hosp
47,0,0.01,8.694438800804951,2025-06-07,2025-06-07,quantile,wk inc covid hosp
48,0,0.01,92.3854378493231,2025-06-07,2025-06-07,quantile,wk inc covid hosp
49,0,0.01,4.897459389579291,2025-06-07,2025-06-07,quantile,wk inc covid hosp
50,0,0.01,0.0,2025-06-07,2025-06-07,quantile,wk inc covid hosp
51,0,0.01,13.453067942235219,2025-06-07,2025-06-07,quantile,wk inc covid hosp
