location,horizon,output_type_id,value,target_end_date,reference_date,output_type,target
01,0,0.01,50.73149998283753,2024-12-07,2024-12-07,quantile,wk inc covid hosp
02,0,0.01,0.0,2024-12-07,2024-12-07,quantile,wk inc covid hosp
04,0,0.01,471.1497766203986,2024-12-07,2024-12-07,quantile,wk inc covid hosp
05,0,0.01,20.554092254216116,2024-12-07,2024-12-07,quantile,wk inc covid hosp
06,0,0.01,449.4626531336347,2024-12-07,2024-12-07,quantile,wk inc covid hosp
08,0,0.01,80.61381778919755,2024-12-07,2024-12-07,quantile,wk inc covid hosp
09,0,0.01,20.384540339770602,2024-12-07,2024-12-07,quantile,wk inc covid hosp
10,0,0.01,10.601211899381545,2024-12-07,2024-12-07,quantile,wk inc covid hosp
11,0,0.01,2.320052025425532,2024-12-07,2024-12-07,quantile,wk inc covid hosp
12,0,0.01,32.898409677188916,2024-12-07,2024-12-07,quantile,wk inc covid hosp
13,0,0.01,37.85438519298323,2024-12-07,2024-12-07,quantile,wk inc covid hosp
15,0,0.01,1.4092553034061968,2024-12-07,2024-12-07,quantile,wk inc covid hosp
16,0,0.01,3.2504718560053902,2024-12-07,2024-12-07,quantile,wk inc covid hosp
17,0,0.01,177.58964757583107,2024-12-07,2024-12-07,quantile,wk inc covid hosp
18,0,0.01,83.16618564502835,2024-12-07,2024-12-07,quantile,wk inc covid hosp
19,0,0.01,21.23237252172874,2024-12-07,2024-12-07,quantile,wk inc covid hosp
20,0,0.01,17.228763453124667,2024-12-07,2024-12-07,quantile,wk inc covid hosp
21,0,0.01,34.74341658369135,2024-12-07,2024-12-07,quantile,wk inc covid hosp
22,0,0.01,30.50482338488354,2024-12-07,2024-12-07,quantile,wk inc covid hosp
23,0,0.01,11.15625611716829,2024-12-07,2024-12-07,quantile,wk inc covid hosp
24,0,0.01,44.14397136788223,2024-12-07,2024-12-07,quantile,wk inc covid hosp
25,0,0.01,269.5552480258885,2024-12-07,2024-12-07,quantile,wk inc covid hosp
26,0,0.01,248.72545592812565,2024-12-07,2024-12-07,quantile,wk inc covid hosp
27,0,0.01,111.42427866659438,2024-12-07,2024-12-07,quantile,wk inc covid hosp
28,0,0.01,11.660047633706773,2024-12-07,2024-12-07,quantile,wk inc covid hosp
29,0,0.01,100.73965934865818,2024-12-07,2024-12-07,quantile,wk inc covid hosp
30,0,0.01,4.1618434031768805,2024-12-07,2024-12-07,quantile,wk inc covid hosp
31,0,0.01,17.52465678098953,2024-12-07,2024-12-07,quantile,wk inc covid hosp
32,0,0.01,34.62149813238735,2024-12-07,2024-12-07,quantile,wk inc covid hosp
33,0,0.01,15.101644470581014,2024-12-07,2024-12-07,quantile,wk inc covid hosp
34,0,0.01,89.00809875527735,2024-12-07,2024-12-07,quantile,wk inc covid hosp
35,0,0.01,59.63661053046837,2024-12-07,2024-12-07,quantile,wk inc covid hosp
36,0,0.01,234.06612462925344,2024-12-07,2024-12-07,quantile,wk inc covid hosp
37,0,0.01,73.8025183646149,2024-12-07,2024-12-07,quantile,wk inc covid hosp
38,0,0.01,7.33345449907757,2024-12-07,2024-12-07,quantile,wk inc covid hosp
39,0,0.01,207.13126400484896,2024-12-07,2024-12-07,quantile,wk inc covid hosp
40,0,0.01,55.12668012260235,2024-12-07,2024-12-07,quantile,wk inc covid hosp
41,0,0.01,17.711623071331733,2024-12-07,2024-12-07,quantile,wk inc covid hosp
42,0,0.01,367.00633766027016,2024-12-07,2024-12-07,quantile,wk inc covid hosp
44,0,0.01,5.49138331268029,2024-12-07,2024-12-07,quantile,wk inc covid hosp
45,0,0.01,33.744601786924086,2024-12-07,2024-12-07,quantile,wk inc covid hosp
46,0,0.01,6.029127248285487,2024-12-07,2024-12-07,quantile,wk inc covid hosp
47,0,0.01,70.19077716693322,2024-12-07,2024-12-07,quantile,wk inc covid hosp
48,0,0.01,88.43105443228919,2024-12-07,2024-12-07,quantile,wk inc covid hosp
49,0,0.01,25.746557215527407,2024-12-07,2024-12-07,quantile,wk inc covid hosp
50,0,0.01,3.0785273302819265,2024-12-07,2024-12-07,quantile,wk inc covid hosp
51,0,0.01,51.88868767121613,2024-12-07,2024-12-07,quantile,wk inc covid hosp
53,0,0.01,37.73328500129023,2024-12-07,2024-12-07,quantile,wk inc covid hosp
54,0,0.01,111.1960936726398,2024-12-07,2024-12-07,quantile,wk inc covid hosp
55,0,0.01,60.90340543184261,2024-12-07,2024-12-07,quantile,wk inc covid hosp
56,0,0.01,13.44203524829042,2024-12-07,2024-12-07,quantile,wk inc covid hosp
72,0,0.01,39.978858580526015,2024-12-07,2024-12-07,quantile,wk inc covid hosp
US,0,0.01,5412.613207471741,2024-12-07,2024-12-07,quantile,wk inc covid hosp
01,0,0.025,56.063146177546905,2024-12-07,2024-12-07,quantile,wk inc covid hosp
02,0,0.025,0.21902654632760848,2024-12-07,2024-12-07,quantile,wk inc covid hosp
04,0,0.025,502.1867894924904,2024-12-07,2024-12-07,quantile,wk inc covid hosp
05,0,0.025,24.793256729199268,2024-12-07,2024-12-07,quantile,wk inc covid hosp
06,0,0.025,490.14161693662646,2024-12-07,2024-12-07,quantile,wk inc covid hosp
08,0,0.025,90.3235417255399,2024-12-07,2024-12-07,quantile,wk inc covid hosp
09,0,0.025,24.776806205990077,2024-12-07,2024-12-07,quantile,wk inc covid hosp
10,0,0.025,12.244180364210797,2024-12-07,2024-12-07,quantile,wk inc covid hosp
11,0,0.025,3.7528845809229616,2024-12-07,2024-12-07,quantile,wk inc covid hosp
12,0,0.025,53.12579595228703,2024-12-07,2024-12-07,quantile,wk inc covid hosp
13,0,0.025,46.18662932217838,2024-12-07,2024-12-07,quantile,wk inc covid hosp
15,0,0.025,2.371166934100263,2024-12-07,2024-12-07,quantile,wk inc covid hosp
16,0,0.025,4.351566002321014,2024-12-07,2024-12-07,quantile,wk inc covid hosp
17,0,0.025,192.33472343985468,2024-12-07,2024-12-07,quantile,wk inc covid hosp
18,0,0.025,93.78607391117222,2024-12-07,2024-12-07,quantile,wk inc covid hosp
19,0,0.025,24.2076005281085,2024-12-07,2024-12-07,quantile,wk inc covid hosp
20,0,0.025,21.450519474283308,2024-12-07,2024-12-07,quantile,wk inc covid hosp
21,0,0.025,42.5542696474693,2024-12-07,2024-12-07,quantile,wk inc covid hosp
22,0,0.025,35.331266158809456,2024-12-07,2024-12-07,quantile,wk inc covid hosp
23,0,0.025,13.257746873817908,2024-12-07,2024-12-07,quantile,wk inc covid hosp
24,0,0.025,47.60874508869453,2024-12-07,2024-12-07,quantile,wk inc covid hosp
25,0,0.025,286.54809134561924,2024-12-07,2024-12-07,quantile,wk inc covid hosp
26,0,0.025,276.4737261702419,2024-12-07,2024-12-07,quantile,wk inc covid hosp
27,0,0.025,123.627633177005,2024-12-07,2024-12-07,quantile,wk inc covid hosp
28,0,0.025,14.269139154290729,2024-12-07,2024-12-07,quantile,wk inc covid hosp
29,0,0.025,109.00307363522877,2024-12-07,2024-12-07,quantile,wk inc covid hosp
30,0,0.025,5.300853599408103,2024-12-07,2024-12-07,quantile,wk inc covid hosp
31,0,0.025,20.988874418125214,2024-12-07,2024-12-07,quantile,wk inc covid hosp
32,0,0.025,38.223004888873895,2024-12-07,2024-12-07,quantile,wk inc covid hosp
33,0,0.025,18.466732976173382,2024-12-07,2024-12-07,quantile,wk inc covid hosp
34,0,0.025,101.7935618757156,2024-12-07,2024-12-07,quantile,wk inc covid hosp
35,0,0.025,67.98160101825965,2024-12-07,2024-12-07,quantile,wk inc covid hosp
36,0,0.025,253.64913984625707,2024-12-07,2024-12-07,quantile,wk inc covid hosp
37,0,0.025,83.75714356669832,2024-12-07,2024-12-07,quantile,wk inc covid hosp
38,0,0.025,9.096293965979756,2024-12-07,2024-12-07,quantile,wk inc covid hosp
39,0,0.025,219.9043676286628,2024-12-07,2024-12-07,quantile,wk inc covid hosp
40,0,0.025,62.3210995798219,2024-12-07,2024-12-07,quantile,wk inc covid hosp
41,0,0.025,21.04651402655181,2024-12-07,2024-12-07,quantile,wk inc covid hosp
42,0,0.025,390.6354688764914,2024-12-07,2024-12-07,quantile,wk inc covid hosp
44,0,0.025,7.639581204005301,2024-12-07,2024-12-07,quantile,wk inc covid hosp
45,0,0.025,37.7364780052348,2024-12-07,2024-12-07,quantile,wk inc covid hosp
46,0,0.025,7.532943421554975,2024-12-07,2024-12-07,quantile,wk inc covid hosp
47,0,0.025,81.20712068273434,2024-12-07,2024-12-07,quantile,wk inc covid hosp
48,0,0.025,116.58933075055351,2024-12-07,2024-12-07,quantile,wk inc covid hosp
49,0,0.025,30.199863694617303,2024-12-07,2024-12-07,quantile,wk inc covid hosp
50,0,0.025,4.186480039787847,2024-12-07,2024-12-07,quantile,wk inc covid hosp
51,0,0.025,58.05183184340433,2024-12-07,2024-12-07,quantile,wk inc covid hosp
53,0,0.025,44.022701198533895,2024-12-07,2024-12-07,quantile,wk inc covid hosp
54,0,0.025,117.75231384470877,2024-12-07,2024-12-07,quantile,wk inc covid hosp
55,0,0.025,70.41245239566864,2024-12-07,2024-12-07,quantile,wk inc covid hosp
56,0,0.025,16.110745748400866,2024-12-07,2024-12-07,quantile,wk inc covid hosp
72,0,0.025,47.06229782617028,2024-12-07,2024-12-07,quantile,wk inc covid hosp
US,0,0.025,5750.7218936724685,2024-12-07,2024-12-07,quantile,wk inc covid hosp
01,0,0.05,60.73382426025344,2024-12-07,2024-12-07,quantile,wk inc covid hosp
02,0,0.05,0.8525056995765463,2024-12-07,2024-12-07,quantile,wk inc covid hosp
04,0,0.05,541.4689730257844,2024-12-07,2024-12-07,quantile,wk inc covid hosp
05,0,0.05,27.99042343776055,2024-12-07,2024-12-07,quantile,wk inc covid hosp
06,0,0.05,518.4791162309227,2024-12-07,2024-12-07,quantile,wk inc covid hosp
08,0,0.05,98.88871474374388,2024-12-07,2024-12-07,quantile,wk inc covid hosp
09,0,0.05,30.167254841977012,2024-12-07,2024-12-07,quantile,wk inc covid hosp
10,0,0.05,13.971564944112133,2024-12-07,2024-12-07,quantile,wk inc covid hosp
11,0,0.05,4.798029657096913,2024-12-07,2024-12-07,quantile,wk inc covid hosp
12,0,0.05,75.8700908615569,2024-12-07,2024-12-07,quantile,wk inc covid hosp
13,0,0.05,51.355358681781276,2024-12-07,2024-12-07,quantile,wk inc covid hosp
15,0,0.05,3.4899539797647963,2024-12-07,2024-12-07,quantile,wk inc covid hosp
16,0,0.05,5.429599700536212,2024-12-07,2024-12-07,quantile,wk inc covid hosp
17,0,0.05,205.78608156084402,2024-12-07,2024-12-07,quantile,wk inc covid hosp
18,0,0.05,103.72281609630267,2024-12-07,2024-12-07,quantile,wk inc covid hosp
19,0,0.05,27.785260883863778,2024-12-07,2024-12-07,quantile,wk inc covid hosp
20,0,0.05,25.08338046493828,2024-12-07,2024-12-07,quantile,wk inc covid hosp
21,0,0.05,47.507808316870154,2024-12-07,2024-12-07,quantile,wk inc covid hosp
22,0,0.05,39.72901616730792,2024-12-07,2024-12-07,quantile,wk inc covid hosp
23,0,0.05,14.83109808956983,2024-12-07,2024-12-07,quantile,wk inc covid hosp
24,0,0.05,51.64937286557816,2024-12-07,2024-12-07,quantile,wk inc covid hosp
25,0,0.05,303.6220043107525,2024-12-07,2024-12-07,quantile,wk inc covid hosp
26,0,0.05,306.7134654279036,2024-12-07,2024-12-07,quantile,wk inc covid hosp
27,0,0.05,133.9634459439936,2024-12-07,2024-12-07,quantile,wk inc covid hosp
28,0,0.05,17.486403906353726,2024-12-07,2024-12-07,quantile,wk inc covid hosp
29,0,0.05,119.55508908538441,2024-12-07,2024-12-07,quantile,wk inc covid hosp
30,0,0.05,6.862998189981033,2024-12-07,2024-12-07,quantile,wk inc covid hosp
31,0,0.05,24.194716030181823,2024-12-07,2024-12-07,quantile,wk inc covid hosp
32,0,0.05,42.20900906419591,2024-12-07,2024-12-07,quantile,wk inc covid hosp
33,0,0.05,22.139448162086424,2024-12-07,2024-12-07,quantile,wk inc covid hosp
34,0,0.05,118.64278548593121,2024-12-07,2024-12-07,quantile,wk inc covid hosp
35,0,0.05,74.88132071563773,2024-12-07,2024-12-07,quantile,wk inc covid hosp
36,0,0.05,272.7822423518744,2024-12-07,2024-12-07,quantile,wk inc covid hosp
37,0,0.05,92.81354263773956,2024-12-07,2024-12-07,quantile,wk inc covid hosp
38,0,0.05,10.64013387323419,2024-12-07,2024-12-07,quantile,wk inc covid hosp
39,0,0.05,235.3440683281047,2024-12-07,2024-12-07,quantile,wk inc covid hosp
40,0,0.05,68.24901950325237,2024-12-07,2024-12-07,quantile,wk inc covid hosp
41,0,0.05,24.63268057584117,2024-12-07,2024-12-07,quantile,wk inc covid hosp
42,0,0.05,423.9972376065205,2024-12-07,2024-12-07,quantile,wk inc covid hosp
44,0,0.05,9.888404615950597,2024-12-07,2024-12-07,quantile,wk inc covid hosp
45,0,0.05,41.97206737816618,2024-12-07,2024-12-07,quantile,wk inc covid hosp
46,0,0.05,8.911360746741146,2024-12-07,2024-12-07,quantile,wk inc covid hosp
47,0,0.05,91.16822723230511,2024-12-07,2024-12-07,quantile,wk inc covid hosp
48,0,0.05,141.5432141296947,2024-12-07,2024-12-07,quantile,wk inc covid hosp
49,0,0.05,34.368059913042316,2024-12-07,2024-12-07,quantile,wk inc covid hosp
50,0,0.05,5.599746876457051,2024-12-07,2024-12-07,quantile,wk inc covid hosp
51,0,0.05,64.03262642498868,2024-12-07,2024-12-07,quantile,wk inc covid hosp
53,0,0.05,47.26276126002358,2024-12-07,2024-12-07,quantile,wk inc covid hosp
54,0,0.05,124.11075211202379,2024-12-07,2024-12-07,quantile,wk inc covid hosp
55,0,0.05,77.98769513010556,2024-12-07,2024-12-07,quantile,wk inc covid hosp
56,0,0.05,20.029751641955325,2024-12-07,2024-12-07,quantile,wk inc covid hosp
72,0,0.05,52.82971406509182,2024-12-07,2024-12-07,quantile,wk inc covid hosp
US,0,0.05,6079.593637515151,2024-12-07,2024-12-07,quantile,wk inc covid hosp
01,0,0.1,66.77840343216377,2024-12-07,2024-12-07,quantile,wk inc covid hosp
02,0,0.1,1.5615639576695368,2024-12-07,2024-12-07,quantile,wk inc covid hosp
04,0,0.1,582.9368209270239,2024-12-07,2024-12-07,quantile,wk inc covid hosp
05,0,0.1,32.228945879948114,2024-12-07,2024-12-07,quantile,wk inc covid hosp
06,0,0.1,558.1831425502588,2024-12-07,2024-12-07,quantile,wk inc covid hosp
08,0,0.1,109.49406736647823,2024-12-07,2024-12-07,quantile,wk inc covid hosp
09,0,0.1,37.90118711723608,2024-12-07,2024-12-07,quantile,wk inc covid hosp
10,0,0.1,16.970094621088005,2024-12-07,2024-12-07,quantile,wk inc covid hosp
11,0,0.1,5.951315216412309,2024-12-07,2024-12-07,quantile,wk inc covid hosp
12,0,0.1,99.78262343731785,2024-12-07,2024-12-07,quantile,wk inc covid hosp
13,0,0.1,59.033702408311136,2024-12-07,2024-12-07,quantile,wk inc covid hosp
15,0,0.1,4.809372330526493,2024-12-07,2024-12-07,quantile,wk inc covid hosp
