location,horizon,output_type_id,value,target_end_date,reference_date,output_type,target
01,0,0.01,102.44794387814689,2025-02-01,2025-02-01,quantile,wk inc covid hosp
02,0,0.01,0.0,2025-02-01,2025-02-01,quantile,wk inc covid hosp
04,0,0.01,85.41717840160459,2025-02-01,2025-02-01,quantile,wk inc covid hosp
05,0,0.01,33.11467241591843,2025-02-01,2025-02-01,quantile,wk inc covid hosp
06,0,0.01,612.906158921122,2025-02-01,2025-02-01,quantile,wk inc covid hosp
08,0,0.01,54.0556836824231,2025-02-01,2025-02-01,quantile,wk inc covid hosp
09,0,0.01,65.286902914232,2025-02-01,2025-02-01,quantile,wk inc covid hosp
10,0,0.01,2.794830313552076,2025-02-01,2025-02-01,quantile,wk inc covid hosp
11,0,0.01,8.24767920160906,2025-02-01,2025-02-01,quantile,wk inc covid hosp
12,0,0.01,166.49251461196184,2025-02-01,2025-02-01,quantile,wk inc covid hosp
13,0,0.01,111.96971751287357,2025-02-01,2025-02-01,quantile,wk inc covid hosp
15,0,0.01,1.6705896198619155,2025-02-01,2025-02-01,quantile,wk inc covid hosp
16,0,0.01,6.650285188671013,2025-02-01,2025-02-01,quantile,wk inc covid hosp
17,0,0.01,350.70792764574884,2025-02-01,2025-02-01,quantile,wk inc covid hosp
18,0,0.01,160.35608377370733,2025-02-01,2025-02-01,quantile,wk inc covid hosp
19,0,0.01,84.19138236266735,2025-02-01,2025-02-01,quantile,wk inc covid hosp
20,0,0.01,40.583579716000486,2025-02-01,2025-02-01,quantile,wk inc covid hosp
21,0,0.01,67.81603617451621,2025-02-01,2025-02-01,quantile,wk inc covid hosp
22,0,0.01,50.668912056822116,2025-02-01,2025-02-01,quantile,wk inc covid hosp
23,0,0.01,16.80891045953561,2025-02-01,2025-02-01,quantile,wk inc covid hosp
24,0,0.01,106.37235644919762,2025-02-01,2025-02-01,quantile,wk inc covid hosp
25,0,0.01,250.03956247748476,2025-02-01,2025-02-01,quantile,wk inc covid hosp
26,0,0.01,335.3672861005196,2025-02-01,2025-02-01,quantile,wk inc covid hosp
27,0,0.01,150.21648342106332,2025-02-01,2025-02-01,quantile,wk inc covid hosp
28,0,0.01,49.76039536273153,2025-02-01,2025-02-01,quantile,wk inc covid hosp
29,0,0.01,83.12984766121406,2025-02-01,2025-02-01,quantile,wk inc covid hosp
30,0,0.01,3.3016487641393626,2025-02-01,2025-02-01,quantile,wk inc covid hosp
31,0,0.01,37.03611027215433,2025-02-01,2025-02-01,quantile,wk inc covid hosp
32,0,0.01,9.870832799561294,2025-02-01,2025-02-01,quantile,wk inc covid hosp
33,0,0.01,21.954922139757244,2025-02-01,2025-02-01,quantile,wk inc covid hosp
34,0,0.01,239.85301365618855,2025-02-01,2025-02-01,quantile,wk inc covid hosp
35,0,0.01,19.49561899149748,2025-02-01,2025-02-01,quantile,wk inc covid hosp
36,0,0.01,497.5321399439548,2025-02-01,2025-02-01,quantile,wk inc covid hosp
37,0,0.01,247.9227055882241,2025-02-01,2025-02-01,quantile,wk inc covid hosp
38,0,0.01,9.233608433112213,2025-02-01,2025-02-01,quantile,wk inc covid hosp
39,0,0.01,379.77185359606517,2025-02-01,2025-02-01,quantile,wk inc covid hosp
40,0,0.01,88.57637849040105,2025-02-01,2025-02-01,quantile,wk inc covid hosp
41,0,0.01,14.921129217406385,2025-02-01,2025-02-01,quantile,wk inc covid hosp
42,0,0.01,853.4076056594228,2025-02-01,2025-02-01,quantile,wk inc covid hosp
44,0,0.01,19.972437830779334,2025-02-01,2025-02-01,quantile,wk inc covid hosp
45,0,0.01,77.3671559958453,2025-02-01,2025-02-01,quantile,wk inc covid hosp
46,0,0.01,14.465620238195571,2025-02-01,2025-02-01,quantile,wk inc covid hosp
47,0,0.01,74.86348596945933,2025-02-01,2025-02-01,quantile,wk inc covid hosp
48,0,0.01,248.5558726710142,2025-02-01,2025-02-01,quantile,wk inc covid hosp
49,0,0.01,17.822280291032108,2025-02-01,2025-02-01,quantile,wk inc covid hosp
50,0,0.01,10.877193480705731,2025-02-01,2025-02-01,quantile,wk inc covid hosp
51,0,0.01,103.85284843545782,2025-02-01,2025-02-01,quantile,wk inc covid hosp
53,0,0.01,49.27887990973451,2025-02-01,2025-02-01,quantile,wk inc covid hosp
54,0,0.01,58.22475764566951,2025-02-01,2025-02-01,quantile,wk inc covid hosp
55,0,0.01,190.77596941826218,2025-02-01,2025-02-01,quantile,wk inc covid hosp
56,0,0.01,7.4291496779720765,2025-02-01,2025-02-01,quantile,wk inc covid hosp
72,0,0.01,0.0,2025-02-01,2025-02-01,quantile,wk inc covid hosp
US,0,0.01,7869.964842385474,2025-02-01,2025-02-01,quantile,wk inc covid hosp
01,0,0.025,113.3166739426258,2025-02-01,2025-02-01,quantile,wk inc covid hosp
02,0,0.025,0.1779263538814872,2025-02-01,2025-02-01,quantile,wk inc covid hosp
04,0,0.025,94.02096248792658,2025-02-01,2025-02-01,quantile,wk inc covid hosp
05,0,0.025,38.342798809629066,2025-02-01,2025-02-01,quantile,wk inc covid hosp
06,0,0.025,650.4543056278757,2025-02-01,2025-02-01,quantile,wk inc covid hosp
08,0,0.025,62.13163155861455,2025-02-01,2025-02-01,quantile,wk inc covid hosp
09,0,0.025,77.32432520407438,2025-02-01,2025-02-01,quantile,wk inc covid hosp
10,0,0.025,4.439854355949557,2025-02-01,2025-02-01,quantile,wk inc covid hosp
11,0,0.025,10.49302605990107,2025-02-01,2025-02-01,quantile,wk inc covid hosp
12,0,0.025,194.59379845226135,2025-02-01,2025-02-01,quantile,wk inc covid hosp
13,0,0.025,121.02525669432201,2025-02-01,2025-02-01,quantile,wk inc covid hosp
15,0,0.025,2.632417394988268,2025-02-01,2025-02-01,quantile,wk inc covid hosp
16,0,0.025,8.3396513916119,2025-02-01,2025-02-01,quantile,wk inc covid hosp
17,0,0.025,374.51533250916737,2025-02-01,2025-02-01,quantile,wk inc covid hosp
18,0,0.025,171.26824407024156,2025-02-01,2025-02-01,quantile,wk inc covid hosp
19,0,0.025,95.21640813455767,2025-02-01,2025-02-01,quantile,wk inc covid hosp
20,0,0.025,46.717659188413805,2025-02-01,2025-02-01,quantile,wk inc covid hosp
21,0,0.025,80.29303467638167,2025-02-01,2025-02-01,quantile,wk inc covid hosp
22,0,0.025,57.68140882536643,2025-02-01,2025-02-01,quantile,wk inc covid hosp
23,0,0.025,18.960585952062615,2025-02-01,2025-02-01,quantile,wk inc covid hosp
24,0,0.025,114.20727307995107,2025-02-01,2025-02-01,quantile,wk inc covid hosp
25,0,0.025,263.30606992192463,2025-02-01,2025-02-01,quantile,wk inc covid hosp
26,0,0.025,362.14897470413536,2025-02-01,2025-02-01,quantile,wk inc covid hosp
27,0,0.025,163.52609739540443,2025-02-01,2025-02-01,quantile,wk inc covid hosp
