location,horizon,output_type_id,value,target_end_date,reference_date,output_type,target
01,0,0.01,120.50079620906385,2025-02-08,2025-02-08,quantile,wk inc covid hosp
02,0,0.01,0.2035204224741177,2025-02-08,2025-02-08,quantile,wk inc covid hosp
04,0,0.01,204.6541068582046,2025-02-08,2025-02-08,quantile,wk inc covid hosp
05,0,0.01,26.841801364340363,2025-02-08,2025-02-08,quantile,wk inc covid hosp
06,0,0.01,594.6723657557096,2025-02-08,2025-02-08,quantile,wk inc covid hosp
08,0,0.01,69.06334926385927,2025-02-08,2025-02-08,quantile,wk inc covid hosp
09,0,0.01,71.0228740836232,2025-02-08,2025-02-08,quantile,wk inc covid hosp
10,0,0.01,10.722523487774252,2025-02-08,2025-02-08,quantile,wk inc covid hosp
11,0,0.01,7.096308567790776,2025-02-08,2025-02-08,quantile,wk inc covid hosp
12,0,0.01,234.1534470104841,2025-02-08,2025-02-08,quantile,wk inc covid hosp
13,0,0.01,171.07853910646568,2025-02-08,2025-02-08,quantile,wk inc covid hosp
15,0,0.01,1.263610827368188,2025-02-08,2025-02-08,quantile,wk inc covid hosp
16,0,0.01,8.820501152657506,2025-02-08,2025-02-08,quantile,wk inc covid hosp
17,0,0.01,369.84842740234444,2025-02-08,2025-02-08,quantile,wk inc covid hosp
18,0,0.01,185.7748738706064,2025-02-08,2025-02-08,quantile,wk inc covid hosp
19,0,0.01,61.51308116421851,2025-02-08,2025-02-08,quantile,wk inc covid hosp
20,0,0.01,25.155965418518967,2025-02-08,2025-02-08,quantile,wk inc covid hosp
21,0,0.01,81.90729939643583,2025-02-08,2025-02-08,quantile,wk inc covid hosp
22,0,0.01,80.96629831686839,2025-02-08,2025-02-08,quantile,wk inc covid hosp
23,0,0.01,21.720285161743337,2025-02-08,2025-02-08,quantile,wk inc covid hosp
24,0,0.01,107.0699038127024,2025-02-08,2025-02-08,quantile,wk inc covid hosp
25,0,0.01,210.65559206480012,2025-02-08,2025-02-08,quantile,wk inc covid hosp
26,0,0.01,267.9734270125017,2025-02-08,2025-02-08,quantile,wk inc covid hosp
27,0,0.01,120.16293793363238,2025-02-08,2025-02-08,quantile,wk inc covid hosp
28,0,0.01,56.22257319090905,2025-02-08,2025-02-08,quantile,wk inc covid hosp
29,0,0.01,90.99697074517445,2025-02-08,2025-02-08,quantile,wk inc covid hosp
30,0,0.01,0.0,2025-02-08,2025-02-08,quantile,wk inc covid hosp
31,0,0.01,32.017699819084186,2025-02-08,2025-02-08,quantile,wk inc covid hosp
32,0,0.01,19.248251792172415,2025-02-08,2025-02-08,quantile,wk inc covid hosp
33,0,0.01,15.851312568390806,2025-02-08,2025-02-08,quantile,wk inc covid hosp
34,0,0.01,251.90365364606689,2025-02-08,2025-02-08,quantile,wk inc covid hosp
35,0,0.01,19.732862719816787,2025-02-08,2025-02-08,quantile,wk inc covid hosp
36,0,0.01,491.36357737123114,2025-02-08,2025-02-08,quantile,wk inc covid hosp
37,0,0.01,248.6717666963005,2025-02-08,2025-02-08,quantile,wk inc covid hosp
38,0,0.01,8.317522566762875,2025-02-08,2025-02-08,quantile,wk inc covid hosp
39,0,0.01,399.50002990208066,2025-02-08,2025-02-08,quantile,wk inc covid hosp
40,0,0.01,70.13151343282482,2025-02-08,2025-02-08,quantile,wk inc covid hosp
41,0,0.01,29.356017880130693,2025-02-08,2025-02-08,quantile,wk inc covid hosp
42,0,0.01,850.4256482191588,2025-02-08,2025-02-08,quantile,wk inc covid hosp
44,0,0.01,24.1472180607484,2025-02-08,2025-02-08,quantile,wk inc covid hosp
45,0,0.01,112.71560765211233,2025-02-08,2025-02-08,quantile,wk inc covid hosp
46,0,0.01,23.467872782757947,2025-02-08,2025-02-08,quantile,wk inc covid hosp
47,0,0.01,122.1377920993029,2025-02-08,2025-02-08,quantile,wk inc covid hosp
48,0,0.01,358.68838257672445,2025-02-08,2025-02-08,quantile,wk inc covid hosp
49,0,0.01,16.22236022888194,2025-02-08,2025-02-08,quantile,wk inc covid hosp
50,0,0.01,9.063902888197838,2025-02-08,2025-02-08,quantile,wk inc covid hosp
51,0,0.01,180.32265496788565,2025-02-08,2025-02-08,quantile,wk inc covid hosp
