location,horizon,output_type_id,value,target_end_date,reference_date,output_type,target
01,0,0.01,149.1413177788195,2025-01-11,2025-01-11,quantile,wk inc covid hosp
02,0,0.01,0.34682278602698674,2025-01-11,2025-01-11,quantile,wk inc covid hosp
04,0,0.01,442.5235227070011,2025-01-11,2025-01-11,quantile,wk inc covid hosp
05,0,0.01,82.03833909226758,2025-01-11,2025-01-11,quantile,wk inc covid hosp
06,0,0.01,668.6421353870542,2025-01-11,2025-01-11,quantile,wk inc covid hosp
08,0,0.01,149.21240852520987,2025-01-11,2025-01-11,quantile,wk inc covid hosp
09,0,0.01,126.67403989392454,2025-01-11,2025-01-11,quantile,wk inc covid hosp
10,0,0.01,44.31605762181668,2025-01-11,2025-01-11,quantile,wk inc covid hosp
11,0,0.01,5.5193264752988584,2025-01-11,2025-01-11,quantile,wk inc covid hosp
12,0,0.01,213.90549477544596,2025-01-11,2025-01-11,quantile,wk inc covid hosp
13,0,0.01,200.7637568168841,2025-01-11,2025-01-11,quantile,wk inc covid hosp
15,0,0.01,0.0,2025-01-11,2025-01-11,quantile,wk inc covid hosp
16,0,0.01,20.129793399193794,2025-01-11,2025-01-11,quantile,wk inc covid hosp
17,0,0.01,825.1760634739497,2025-01-11,2025-01-11,quantile,wk inc covid hosp
18,0,0.01,461.4828399050799,2025-01-11,2025-01-11,quantile,wk inc covid hosp
19,0,0.01,100.3690612354259,2025-01-11,2025-01-11,quantile,wk inc covid hosp
20,0,0.01,129.97641447187553,2025-01-11,2025-01-11,quantile,wk inc covid hosp
21,0,0.01,270.8258604766138,2025-01-11,2025-01-11,quantile,wk inc covid hosp
22,0,0.01,106.27313820754352,2025-01-11,2025-01-11,quantile,wk inc covid hosp
23,0,0.01,54.17336161542386,2025-01-11,2025-01-11,quantile,wk inc covid hosp
24,0,0.01,196.56695998161425,2025-01-11,2025-01-11,quantile,wk inc covid hosp
25,0,0.01,351.6921202619031,2025-01-11,2025-01-11,quantile,wk inc covid hosp
26,0,0.01,507.3247506813396,2025-01-11,2025-01-11,quantile,wk inc covid hosp
27,0,0.01,458.0363229428741,2025-01-11,2025-01-11,quantile,wk inc covid hosp
28,0,0.01,68.38492361464685,2025-01-11,2025-01-11,quantile,wk inc covid hosp
29,0,0.01,300.5146609227443,2025-01-11,2025-01-11,quantile,wk inc covid hosp
30,0,0.01,12.605688373276598,2025-01-11,2025-01-11,quantile,wk inc covid hosp
31,0,0.01,50.925598700083896,2025-01-11,2025-01-11,quantile,wk inc covid hosp
32,0,0.01,29.020114726187458,2025-01-11,2025-01-11,quantile,wk inc covid hosp
33,0,0.01,120.60448867917592,2025-01-11,2025-01-11,quantile,wk inc covid hosp
34,0,0.01,393.44875569263274,2025-01-11,2025-01-11,quantile,wk inc covid hosp
35,0,0.01,77.62934144001906,2025-01-11,2025-01-11,quantile,wk inc covid hosp
36,0,0.01,705.3295122459492,2025-01-11,2025-01-11,quantile,wk inc covid hosp
37,0,0.01,319.5465442135569,2025-01-11,2025-01-11,quantile,wk inc covid hosp
38,0,0.01,18.33796032852433,2025-01-11,2025-01-11,quantile,wk inc covid hosp
39,0,0.01,1023.0814104767853,2025-01-11,2025-01-11,quantile,wk inc covid hosp
40,0,0.01,175.16445884672302,2025-01-11,2025-01-11,quantile,wk inc covid hosp
41,0,0.01,74.86034353100675,2025-01-11,2025-01-11,quantile,wk inc covid hosp
42,0,0.01,805.4948836080525,2025-01-11,2025-01-11,quantile,wk inc covid hosp
44,0,0.01,35.07699794758409,2025-01-11,2025-01-11,quantile,wk inc covid hosp
45,0,0.01,148.95777942046846,2025-01-11,2025-01-11,quantile,wk inc covid hosp
46,0,0.01,2.595646193756827,2025-01-11,2025-01-11,quantile,wk inc covid hosp
47,0,0.01,198.1261239629584,2025-01-11,2025-01-11,quantile,wk inc covid hosp
48,0,0.01,370.3360573232376,2025-01-11,2025-01-11,quantile,wk inc covid hosp
49,0,0.01,48.53590773919326,2025-01-11,2025-01-11,quantile,wk inc covid hosp
50,0,0.01,14.265265919517512,2025-01-11,2025-01-11,quantile,wk inc covid hosp
51,0,0.01,303.18464889506123,2025-01-11,2025-01-11,quantile,wk inc covid hosp
53,0,0.01,96.61810039916645,2025-01-11,2025-01-11,quantile,wk inc covid hosp
54,0,0.01,93.56543619005014,2025-01-11,2025-01-11,quantile,wk inc covid hosp
55,0,0.01,348.10510443601584,2025-01-11,2025-01-11,quantile,wk inc covid hosp
56,0,0.01,15.385804627348511,2025-01-11,2025-01-11,quantile,wk inc covid hosp
72,0,0.01,57.748812344082616,2025-01-11,2025-01-11,quantile,wk inc covid hosp
US,0,0.01,14025.964716474371,2025-01-11,2025-01-11,quantile,wk inc covid hosp
01,0,0.025,158.64208755729646,2025-01-11,2025-01-11,quantile,wk inc covid hosp
02,0,0.025,0.9496355740538954,2025-01-11,2025-01-11,quantile,wk inc covid hosp
04,0,0.025,472.7875232399737,2025-01-11,2025-01-11,quantile,wk inc covid hosp
05,0,0.025,93.28592469355334,2025-01-11,2025-01-11,quantile,wk inc covid hosp
06,0,0.025,719.9977061673866,2025-01-11,2025-01-11,quantile,wk inc covid hosp
08,0,0.025,163.89908998458773,2025-01-11,2025-01-11,quantile,wk inc covid hosp
09,0,0.025,138.14848387216298,2025-01-11,2025-01-11,quantile,wk inc covid hosp
10,0,0.025,48.867286845337965,2025-01-11,2025-01-11,quantile,wk inc covid hosp
11,0,0.025,7.627854384337609,2025-01-11,2025-01-11,quantile,wk inc covid hosp
12,0,0.025,261.04478332736863,2025-01-11,2025-01-11,quantile,wk inc covid hosp
13,0,0.025,219.2119358577562,2025-01-11,2025-01-11,quantile,wk inc covid hosp
15,0,0.025,0.0,2025-01-11,2025-01-11,quantile,wk inc covid hosp
16,0,0.025,22.65291552961252,2025-01-11,2025-01-11,quantile,wk inc covid hosp
17,0,0.025,867.3365003389986,2025-01-11,2025-01-11,quantile,wk inc covid hosp
18,0,0.025,498.2051543052958,2025-01-11,2025-01-11,quantile,wk inc covid hosp
19,0,0.025,107.54751240408127,2025-01-11,2025-01-11,quantile,wk inc covid hosp
20,0,0.025,142.99400433029675,2025-01-11,2025-01-11,quantile,wk inc covid hosp
21,0,0.025,298.04423061701715,2025-01-11,2025-01-11,quantile,wk inc covid hosp
22,0,0.025,115.62489669338972,2025-01-11,2025-01-11,quantile,wk inc covid hosp
23,0,0.025,59.907110760906285,2025-01-11,2025-01-11,quantile,wk inc covid hosp
24,0,0.025,206.1923312049474,2025-01-11,2025-01-11,quantile,wk inc covid hosp
25,0,0.025,378.64990166855915,2025-01-11,2025-01-11,quantile,wk inc covid hosp
26,0,0.025,558.448495788349,2025-01-11,2025-01-11,quantile,wk inc covid hosp
