location,horizon,output_type_id,value,target_end_date,reference_date,output_type,target
01,0,0.01,29.95591879837733,2025-07-12,2025-07-12,quantile,wk inc covid hosp
02,0,0.01,1.757550864612936,2025-07-12,2025-07-12,quantile,wk inc covid hosp
04,0,0.01,10.340259683740545,2025-07-12,2025-07-12,quantile,wk inc covid hosp
05,0,0.01,0.0,2025-07-12,2025-07-12,quantile,wk inc covid hosp
06,0,0.01,367.0593422854009,2025-07-12,2025-07-12,quantile,wk inc covid hosp
08,0,0.01,5.217227186115562,2025-07-12,2025-07-12,quantile,wk inc covid hosp
09,0,0.01,2.7601365196758656,2025-07-12,2025-07-12,quantile,wk inc covid hosp
10,0,0.01,0.0,2025-07-12,2025-07-12,quantile,wk inc covid hosp
11,0,0.01,0.0,2025-07-12,2025-07-12,quantile,wk inc covid hosp
12,0,0.01,314.71711847583083,2025-07-12,2025-07-12,quantile,wk inc covid hosp
13,0,0.01,34.50156507436099,2025-07-12,2025-07-12,quantile,wk inc covid hosp
15,0,0.01,12.977460546773536,2025-07-12,2025-07-12,quantile,wk inc covid hosp
16,0,0.01,0.0,2025-07-12,2025-07-12,quantile,wk inc covid hosp
17,0,0.01,21.00964653158934,2025-07-12,2025-07-12,quantile,wk inc covid hosp
18,0,0.01,2.34468018784449,2025-07-12,2025-07-12,quantile,wk inc covid hosp
19,0,0.01,0.0,2025-07-12,2025-07-12,quantile,wk inc covid hosp
20,0,0.01,1.452108797131365,2025-07-12,2025-07-12,quantile,wk inc covid hosp
21,0,0.01,0.19144857520299774,2025-07-12,2025-07-12,quantile,wk inc covid hosp
22,0,0.01,17.53115170945686,2025-07-12,2025-07-12,quantile,wk inc covid hosp
23,0,0.01,0.0,2025-07-12,2025-07-12,quantile,wk inc covid hosp
24,0,0.01,19.989709035437006,2025-07-12,2025-07-12,quantile,wk inc covid hosp
25,0,0.01,24.025103567094423,2025-07-12,2025-07-12,quantile,wk inc covid hosp
26,0,0.01,0.0,2025-07-12,2025-07-12,quantile,wk inc covid hosp
27,0,0.01,10.392788430194955,2025-07-12,2025-07-12,quantile,wk inc covid hosp
